sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,73797,45921,28685,0.0,0.0,83611,52964,28478,0.0,0.0,0.5,1.0,6.0,3.0
2,70969,43909,35287,0.0,0.0,86017,54751,21767,0.0,0.0,0.5,1.0,6.0,3.0
3,76309,46232,35904,0.0,0.0,80066,52570,20791,0.0,0.0,0.5,1.0,6.0,3.0
4,81166,48917,32014,0.0,0.0,74825,50331,27123,0.0,0.0,0.5,1.0,6.0,3.0
5,80298,48927,28663,0.0,0.0,78062,51807,28662,0.0,0.0,0.5,1.0,6.0,3.0
6,75876,46901,30413,0.0,0.0,82851,53825,25193,0.0,0.0,0.5,1.0,6.0,3.0
7,74455,46257,32386,0.0,0.0,82113,53269,21277,0.0,0.0,0.5,1.0,6.0,3.0
8,76041,46769,33697,0.0,0.0,76977,51093,25404,0.0,0.0,0.5,1.0,6.0,3.0
9,78253,47703,31934,0.0,0.0,77418,51178,28418,0.0,0.0,0.5,1.0,6.0,3.0
10,77970,47526,31448,0.0,0.0,81583,53033,26408,0.0,0.0,0.5,1.0,6.0,3.0
11,77315,47315,32173,0.0,0.0,82615,53407,23506,0.0,0.0,0.5,1.0,6.0,3.0
12,94023,47902,32138,0.171862,0.0841838,81816,52508,23570,0.0224406,0.0,0.5,1.0,6.0,3.0
13,98617,45256,30788,0.251128,0.167858,81657,51984,25296,0.0436215,0.0141722,0.5,1.0,6.0,3.0
14,92974,40043,35600,0.290624,0.233244,81529,51535,26231,0.0457935,0.0375701,0.5,1.0,6.0,3.0
15,90317,35357,39382,0.328078,0.277792,81202,50396,26130,0.0542166,0.0641217,0.5,1.0,6.0,3.0
16,89744,31492,42841,0.360966,0.317219,80191,48312,29781,0.0649574,0.0830731,0.5,1.0,6.0,3.0
17,89454,27799,43047,0.38953,0.346157,81769,47761,30612,0.0747838,0.10228,0.5,1.0,6.0,3.0
18,87547,24274,43386,0.417736,0.363032,83105,47175,32100,0.0842609,0.114206,0.5,1.0,6.0,3.0
19,85137,21294,42184,0.441682,0.374467,84498,46952,31975,0.0913099,0.129586,0.5,1.0,6.0,3.0
20,82443,18832,40284,0.46383,0.385277,84519,46503,32560,0.099031,0.135918,0.5,1.0,6.0,3.0
21,78781,16642,38480,0.484324,0.38815,84514,45861,32336,0.104415,0.144715,0.5,1.0,6.0,3.0
22,75513,15035,36332,0.500881,0.396427,83488,44867,34980,0.108968,0.151358,0.5,1.0,6.0,3.0
23,72038,13336,34450,0.518213,0.406909,84216,44370,34604,0.113274,0.154578,0.5,1.0,6.0,3.0
24,68551,11808,31727,0.537476,0.409982,84370,44149,35121,0.114573,0.162495,0.5,1.0,6.0,3.0
25,65033,10415,29392,0.55684,0.414943,84571,43912,35486,0.116872,0.165319,0.5,1.0,6.0,3.0
26,61434,9133,26535,0.576814,0.419484,84622,43764,35189,0.11991,0.167211,0.5,1.0,6.0,3.0
27,58004,7997,24311,0.597674,0.422319,84009,43219,35096,0.121552,0.174094,0.5,1.0,6.0,3.0
28,54664,7122,22262,0.615067,0.428488,82893,42292,36087,0.123521,0.171003,0.5,1.0,6.0,3.0
29,51747,6190,19656,0.636588,0.432285,83066,42194,37545,0.123504,0.171528,0.5,1.0,6.0,3.0
30,48263,5208,17318,0.659097,0.433537,84555,42673,37924,0.124073,0.174125,0.5,1.0,6.0,3.0
31,45606,4435,16019,0.683956,0.443255,85171,43112,36039,0.122823,0.171842,0.5,1.0,6.0,3.0
32,43196,3720,13359,0.707612,0.449884,84107,42747,36583,0.121768,0.173633,0.5,1.0,6.0,3.0
33,40352,2973,11133,0.733805,0.453831,84090,42879,36549,0.122143,0.172057,0.5,1.0,6.0,3.0
34,37776,2364,9192,0.765195,0.451752,83668,42704,36417,0.121827,0.170538,0.5,1.0,6.0,3.0
35,35375,1972,7815,0.79364,0.461932,83036,42295,36802,0.122122,0.169556,0.5,1.0,6.0,3.0
36,33235,1489,6688,0.821859,0.471516,83247,42649,37255,0.120737,0.166434,0.5,1.0,6.0,3.0
37,31647,1100,4867,0.848074,0.467331,83814,42805,36799,0.11831,0.164706,0.5,1.0,6.0,3.0
38,30059,818,3745,0.875811,0.474099,84000,43014,36900,0.116857,0.162154,0.5,1.0,6.0,3.0
39,28303,567,2755,0.901689,0.47441,84180,43309,36255,0.115485,0.161647,0.5,1.0,6.0,3.0
40,27174,407,1865,0.925333,0.478016,83424,43185,36360,0.113894,0.160355,0.5,1.0,6.0,3.0
41,26035,276,1408,0.94396,0.485085,83439,43294,36741,0.113682,0.157998,0.5,1.0,6.0,3.0
42,25368,171,912,0.959437,0.483004,83808,43532,35734,0.113688,0.155468,0.5,1.0,6.0,3.0
43,24658,114,570,0.971368,0.492982,83379,43544,36370,0.111101,0.159431,0.5,1.0,6.0,3.0
44,24325,60,335,0.982076,0.5,83284,43442,35937,0.110922,0.154687,0.5,1.0,6.0,3.0
45,24158,34,228,0.988844,0.5,82829,43314,36043,0.109974,0.153941,0.5,1.0,6.0,3.0
46,23843,15,91,0.993478,0.5,83235,43497,35812,0.110512,0.15291,0.5,1.0,6.0,3.0
47,23811,6,37,0.996703,0.5,82875,43618,36255,0.108018,0.151331,0.5,1.0,6.0,3.0
48,23427,5,19,0.998186,0.5,83367,43920,36033,0.106439,0.151167,0.5,1.0,6.0,3.0
49,23547,2,10,0.999321,0.5,83351,44022,35720,0.106285,0.149664,0.5,1.0,6.0,3.0
50,23645,0,14,0.999619,0.5,83310,44258,34878,0.106026,0.147242,0.5,1.0,6.0,3.0
51,7343,0,0,0.998911,NAN,80986,44080,35493,0.0859223,0.148959,0.5,1.0,6.0,3.0
52,5,0,0,0.5,NAN,79178,43770,35575,0.0664957,0.140464,0.5,1.0,6.0,3.0
53,3,0,0,0.5,NAN,79463,44002,35664,0.0650932,0.130986,0.5,1.0,6.0,3.0
54,0,0,0,NAN,NAN,80235,44597,35165,0.0612949,0.123489,0.5,1.0,6.0,3.0
55,0,0,0,NAN,NAN,80574,45123,35331,0.0571524,0.118027,0.5,1.0,6.0,3.0
56,0,0,0,NAN,NAN,81150,45802,33627,0.0532471,0.105466,0.5,1.0,6.0,3.0
57,0,0,0,NAN,NAN,80639,46194,33386,0.0485621,0.10118,0.5,1.0,6.0,3.0
58,0,0,0,NAN,NAN,80385,46571,33654,0.0444175,0.0919059,0.5,1.0,6.0,3.0
59,0,0,0,NAN,NAN,80597,47052,32059,0.0403117,0.0875729,0.5,1.0,6.0,3.0
60,0,0,0,NAN,NAN,79770,46991,32284,0.038097,0.0813561,0.5,1.0,6.0,3.0
61,0,0,0,NAN,NAN,79594,47209,32256,0.0348079,0.0740792,0.5,1.0,6.0,3.0
62,0,0,0,NAN,NAN,79633,47363,31894,0.0321412,0.0720198,0.5,1.0,6.0,3.0
63,0,0,0,NAN,NAN,79669,47560,32107,0.0298736,0.0659046,0.5,1.0,6.0,3.0
64,0,0,0,NAN,NAN,79998,47831,30730,0.0277507,0.060999,0.5,1.0,6.0,3.0
65,0,0,0,NAN,NAN,79294,47688,31982,0.0258279,0.0571728,0.5,1.0,6.0,3.0
66,0,0,0,NAN,NAN,79908,48454,30700,0.0239713,0.0549837,0.5,1.0,6.0,3.0
67,0,0,0,NAN,NAN,79479,48366,30085,0.0224084,0.0498587,0.5,1.0,6.0,3.0
68,0,0,0,NAN,NAN,78696,48112,30457,0.0203695,0.0480514,0.5,1.0,6.0,3.0
69,0,0,0,NAN,NAN,78519,48191,31200,0.0189317,0.0432372,0.5,1.0,6.0,3.0
70,0,0,0,NAN,NAN,79413,48626,30940,0.0182086,0.0398513,0.5,1.0,6.0,3.0
71,0,0,0,NAN,NAN,79884,49044,30096,0.0166617,0.037912,0.5,1.0,6.0,3.0
72,0,0,0,NAN,NAN,79496,49258,30087,0.0151328,0.0350484,0.5,1.0,6.0,3.0
73,0,0,0,NAN,NAN,79213,49133,28714,0.0137919,0.0346347,0.5,1.0,6.0,3.0
74,0,0,0,NAN,NAN,77841,48424,29886,0.0131358,0.0312354,0.5,1.0,6.0,3.0
75,0,0,0,NAN,NAN,77996,48511,31284,0.0122763,0.0278737,0.5,1.0,6.0,3.0
76,0,0,0,NAN,NAN,79635,49348,29531,0.0111446,0.0273611,0.5,1.0,6.0,3.0
77,0,0,0,NAN,NAN,79366,49119,30163,0.0104831,0.0252296,0.5,1.0,6.0,3.0
78,0,0,0,NAN,NAN,79609,49415,29695,0.00987954,0.022327,0.5,1.0,6.0,3.0
79,0,0,0,NAN,NAN,79509,49674,28880,0.00886063,0.0224377,0.5,1.0,6.0,3.0
80,0,0,0,NAN,NAN,78788,49494,28991,0.00847845,0.0196613,0.5,1.0,6.0,3.0
81,0,0,0,NAN,NAN,78277,49179,29947,0.00761399,0.0187665,0.5,1.0,6.0,3.0
82,0,0,0,NAN,NAN,78832,49361,28566,0.00730033,0.0173283,0.5,1.0,6.0,3.0
83,0,0,0,NAN,NAN,78332,49254,29253,0.00655543,0.0151779,0.5,1.0,6.0,3.0
84,0,0,0,NAN,NAN,78530,49525,30093,0.00620782,0.014073,0.5,1.0,6.0,3.0
85,0,0,0,NAN,NAN,79351,49933,28690,0.00532444,0.0123562,0.5,1.0,6.0,3.0
86,0,0,0,NAN,NAN,78958,49774,28242,0.00485701,0.0127116,0.5,1.0,6.0,3.0
87,0,0,0,NAN,NAN,78347,49633,29181,0.00472258,0.0116,0.5,1.0,6.0,3.0
88,0,0,0,NAN,NAN,78500,49540,29337,0.0045414,0.0102771,0.5,1.0,6.0,3.0
89,0,0,0,NAN,NAN,78828,49579,28142,0.00402776,0.0105536,0.5,1.0,6.0,3.0
90,0,0,0,NAN,NAN,77989,49088,30029,0.0039044,0.00860835,0.5,1.0,6.0,3.0
91,0,0,0,NAN,NAN,79050,49681,29590,0.00359899,0.00870226,0.5,1.0,6.0,3.0
92,0,0,0,NAN,NAN,79547,50081,28780,0.00335022,0.00774844,0.5,1.0,6.0,3.0
93,0,0,0,NAN,NAN,79228,49902,28134,0.00306079,0.00757091,0.5,1.0,6.0,3.0
94,0,0,0,NAN,NAN,78312,49711,29487,0.00274543,0.00618917,0.5,1.0,6.0,3.0
95,0,0,0,NAN,NAN,79083,50120,28559,0.0025606,0.00614517,0.5,1.0,6.0,3.0
96,0,0,0,NAN,NAN,78918,49951,27846,0.00236955,0.00574589,0.5,1.0,6.0,3.0
97,0,0,0,NAN,NAN,77743,49406,28814,0.0022703,0.00530992,0.5,1.0,6.0,3.0
98,0,0,0,NAN,NAN,77865,49379,29532,0.00217042,0.00499458,0.5,1.0,6.0,3.0
99,0,0,0,NAN,NAN,78779,49895,29817,0.00207543,0.00466177,0.5,1.0,6.0,3.0
100,0,0,0,NAN,NAN,79991,50678,27762,0.0017752,0.00482674,0.5,1.0,6.0,3.0
101,0,0,0,NAN,NAN,78576,50023,28105,0.00176899,0.00414517,0.5,1.0,6.0,3.0
102,0,0,0,NAN,NAN,78020,49602,28324,0.00158293,0.00406016,0.5,1.0,6.0,3.0
103,0,0,0,NAN,NAN,77626,49558,29244,0.00147502,0.00374436,0.5,1.0,6.0,3.0
104,0,0,0,NAN,NAN,78507,49841,28861,0.00135657,0.00330896,0.5,1.0,6.0,3.0
105,0,0,0,NAN,NAN,78924,50038,28208,0.00138741,0.00280062,0.5,1.0,6.0,3.0
106,0,0,0,NAN,NAN,78318,49672,29253,0.00120662,0.00285441,0.5,1.0,6.0,3.0
107,0,0,0,NAN,NAN,79026,50151,29123,0.00108825,0.00254095,0.5,1.0,6.0,3.0
108,0,0,0,NAN,NAN,79255,50268,27159,0.00111665,0.00224603,0.5,1.0,6.0,3.0
109,0,0,0,NAN,NAN,77454,49225,28914,0.000974772,0.00190219,0.5,1.0,6.0,3.0
110,0,0,0,NAN,NAN,78118,49459,30274,0.000812873,0.00231222,0.5,1.0,6.0,3.0
111,0,0,0,NAN,NAN,80037,50511,28465,0.000812124,0.00198489,0.5,1.0,6.0,3.0
112,0,0,0,NAN,NAN,79466,50248,28368,0.000729872,0.00185068,0.5,1.0,6.0,3.0
113,0,0,0,NAN,NAN,78806,50100,28224,0.000742329,0.00180697,0.5,1.0,6.0,3.0
114,0,0,0,NAN,NAN,78400,50041,29032,0.000746173,0.00156724,0.5,1.0,6.0,3.0
115,0,0,0,NAN,NAN,78815,50213,28961,0.000634397,0.00145023,0.5,1.0,6.0,3.0
116,0,0,0,NAN,NAN,79318,50458,28342,0.000529514,0.00151718,0.5,1.0,6.0,3.0
117,0,0,0,NAN,NAN,78568,49926,27694,0.0006173,0.00117354,0.5,1.0,6.0,3.0
118,0,0,0,NAN,NAN,77522,49596,28544,0.000457935,0.00129624,0.5,1.0,6.0,3.0
119,0,0,0,NAN,NAN,77815,49595,29138,0.000462636,0.00138994,0.5,1.0,6.0,3.0
120,0,0,0,NAN,NAN,78401,49688,28289,0.000497443,0.00120188,0.5,1.0,6.0,3.0
121,0,0,0,NAN,NAN,78217,49435,29689,0.000441081,0.001061,0.5,1.0,6.0,3.0
122,0,0,0,NAN,NAN,79346,50010,28484,0.000352885,0.00107078,0.5,1.0,6.0,3.0
123,0,0,0,NAN,NAN,79131,50090,28717,0.000366481,0.00094021,0.5,1.0,6.0,3.0
124,0,0,0,NAN,NAN,79116,50411,28467,0.000353911,0.00108898,0.5,1.0,6.0,3.0
125,0,0,0,NAN,NAN,78732,50399,27073,0.000431845,0.00105271,0.5,1.0,6.0,3.0
126,0,0,0,NAN,NAN,77202,49524,29019,0.000395067,0.000637513,0.5,1.0,6.0,3.0
127,0,0,0,NAN,NAN,78031,49904,29412,0.000288347,0.000900993,0.5,1.0,6.0,3.0
128,0,0,0,NAN,NAN,79258,50303,28871,0.000315426,0.00076201,0.5,1.0,6.0,3.0
129,0,0,0,NAN,NAN,79110,50170,27873,0.000265453,0.000574032,0.5,1.0,6.0,3.0
130,0,0,0,NAN,NAN,78384,49899,28712,0.000274291,0.00064433,0.5,1.0,6.0,3.0
131,0,0,0,NAN,NAN,78377,50105,28799,0.000255177,0.000642383,0.5,1.0,6.0,3.0
132,0,0,0,NAN,NAN,78699,50113,28079,0.000254133,0.000676662,0.5,1.0,6.0,3.0
133,0,0,0,NAN,NAN,78225,49798,28811,0.000262065,0.000572698,0.5,1.0,6.0,3.0
