sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,75219,46881,28406,0.0,0.0,81254,51362,28753,0.0,0.0,0.5,1.0,6.0,3.0
2,73433,45541,34068,0.0,0.0,82897,52641,25431,0.0,0.0,0.5,1.0,6.0,3.0
3,78308,47897,34068,0.0,0.0,80417,51989,23963,0.0,0.0,0.5,1.0,6.0,3.0
4,82054,49956,30343,0.0,0.0,77355,50599,27261,0.0,0.0,0.5,1.0,6.0,3.0
5,80735,49958,27987,0.0,0.0,78231,50941,28694,0.0,0.0,0.5,1.0,6.0,3.0
6,76840,48589,29897,0.0,0.0,80926,52173,28056,0.0,0.0,0.5,1.0,6.0,3.0
7,76078,48140,30015,0.0,0.0,81904,52693,24980,0.0,0.0,0.5,1.0,6.0,3.0
8,76314,47905,31456,0.0,0.0,79246,51689,25435,0.0,0.0,0.5,1.0,6.0,3.0
9,77628,48105,31574,0.0,0.0,77938,51267,26911,0.0,0.0,0.5,1.0,6.0,3.0
10,78827,48736,31029,0.0,0.0,78585,51284,26416,0.0,0.0,0.5,1.0,6.0,3.0
11,78930,49001,29021,0.0,0.0,78791,51298,27983,0.0,0.0,0.5,1.0,6.0,3.0
12,93871,48241,29871,0.18029,0.0840447,81464,51769,26214,0.0132083,0.0,0.5,1.0,6.0,3.0
13,98802,45427,30746,0.26419,0.163729,81999,51630,26207,0.0271955,0.00967299,0.5,1.0,6.0,3.0
14,94801,41070,35464,0.297281,0.22912,81071,51216,26527,0.0292151,0.0252384,0.5,1.0,6.0,3.0
15,93774,36838,39035,0.330907,0.275624,79866,50299,26754,0.0342574,0.0417134,0.5,1.0,6.0,3.0
16,93302,33187,41883,0.360057,0.317766,78926,48872,28352,0.0411208,0.054617,0.5,1.0,6.0,3.0
17,92772,29359,42818,0.389342,0.346875,79057,47909,30636,0.047801,0.0646298,0.5,1.0,6.0,3.0
18,91295,25824,43847,0.418944,0.362727,80876,47766,31473,0.053106,0.0781622,0.5,1.0,6.0,3.0
19,89583,23103,42796,0.441853,0.373107,82378,48128,31996,0.058353,0.0844481,0.5,1.0,6.0,3.0
20,86937,20614,41492,0.461846,0.381688,83482,48164,30583,0.0625464,0.0906549,0.5,1.0,6.0,3.0
21,84345,18400,40282,0.479957,0.394059,82451,47623,30747,0.065639,0.0970339,0.5,1.0,6.0,3.0
22,80996,16377,38082,0.498537,0.400347,81421,47059,32433,0.0687169,0.106836,0.5,1.0,6.0,3.0
23,77421,14560,35737,0.516313,0.404958,82035,46862,32286,0.0731883,0.110977,0.5,1.0,6.0,3.0
24,73669,12911,33754,0.535551,0.408203,81793,46253,32703,0.0744685,0.115463,0.5,1.0,6.0,3.0
25,70115,11517,31077,0.551373,0.408566,81729,45590,34289,0.0773471,0.118609,0.5,1.0,6.0,3.0
26,66810,10375,28699,0.565117,0.413499,82815,45746,34290,0.081193,0.122208,0.5,1.0,6.0,3.0
27,63496,9322,27345,0.581147,0.417279,83196,45773,33434,0.0812659,0.126024,0.5,1.0,6.0,3.0
28,60562,8509,24800,0.595984,0.425363,82575,45478,34000,0.0822888,0.126235,0.5,1.0,6.0,3.0
29,57395,7472,23443,0.617075,0.428337,82687,45575,33990,0.083671,0.126684,0.5,1.0,6.0,3.0
30,54851,6589,20842,0.633735,0.433116,82396,45431,34140,0.0839847,0.127182,0.5,1.0,6.0,3.0
31,52203,5745,18887,0.656897,0.436861,82037,44894,33756,0.0846204,0.126274,0.5,1.0,6.0,3.0
32,49652,4950,17102,0.678744,0.4422,81718,44873,34892,0.0832619,0.12606,0.5,1.0,6.0,3.0
33,46951,4227,14813,0.698707,0.440188,82581,45447,34428,0.0820104,0.126627,0.5,1.0,6.0,3.0
34,44117,3660,12758,0.719961,0.449953,82779,45370,33921,0.0826055,0.125689,0.5,1.0,6.0,3.0
35,41471,3017,11668,0.745666,0.456205,82376,45184,34185,0.0827183,0.12526,0.5,1.0,6.0,3.0
36,39272,2421,9458,0.770307,0.454589,81860,45010,33822,0.0805155,0.122524,0.5,1.0,6.0,3.0
37,37063,1936,7705,0.794741,0.464633,81451,44775,34495,0.0806865,0.122916,0.5,1.0,6.0,3.0
38,35079,1514,6314,0.822686,0.465315,81858,45218,34799,0.0796685,0.123021,0.5,1.0,6.0,3.0
39,33235,1154,4819,0.851106,0.465242,82383,45383,34109,0.0797434,0.120657,0.5,1.0,6.0,3.0
40,31327,877,4087,0.876784,0.469293,82203,45529,33944,0.0771018,0.122319,0.5,1.0,6.0,3.0
41,29970,659,2791,0.898532,0.474919,81828,45207,33428,0.0778462,0.11975,0.5,1.0,6.0,3.0
42,28809,483,2164,0.922316,0.476664,81097,44875,34886,0.0780793,0.116494,0.5,1.0,6.0,3.0
43,27889,342,1730,0.940389,0.481503,81948,45318,34330,0.0760055,0.116691,0.5,1.0,6.0,3.0
44,27215,230,1222,0.954382,0.488134,82201,45495,34286,0.0754675,0.11528,0.5,1.0,6.0,3.0
45,26758,152,807,0.965132,0.493804,82352,45696,33982,0.0751044,0.113339,0.5,1.0,6.0,3.0
46,26002,86,579,0.975406,0.492228,82120,45832,33376,0.0742815,0.115502,0.5,1.0,6.0,3.0
47,25797,62,311,0.982963,0.482315,81617,45527,34071,0.0742064,0.113806,0.5,1.0,6.0,3.0
48,25500,45,216,0.989529,0.49537,81880,45751,33836,0.07282,0.111627,0.5,1.0,6.0,3.0
49,25446,25,180,0.9933,0.5,81858,45665,34102,0.0729434,0.107853,0.5,1.0,6.0,3.0
