sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,73159,45557,28480,0.0,0.0,83351,52784,28391,0.0,0.0,0.5,1.0,6.0,3.0
2,70586,43329,36144,0.0,0.0,85713,55018,21781,0.0,0.0,0.5,1.0,6.0,3.0
3,77046,46295,36072,0.0,0.0,80113,52865,20755,0.0,0.0,0.5,1.0,6.0,3.0
4,81858,48771,31381,0.0,0.0,75058,50522,26415,0.0,0.0,0.5,1.0,6.0,3.0
5,79890,48248,29396,0.0,0.0,77705,51482,28214,0.0,0.0,0.5,1.0,6.0,3.0
6,75971,46776,31668,0.0,0.0,81669,53217,25620,0.0,0.0,0.5,1.0,6.0,3.0
7,75913,46909,33091,0.0,0.0,81893,53204,23833,0.0,0.0,0.5,1.0,6.0,3.0
8,77727,47633,31840,0.0,0.0,79632,52318,23793,0.0,0.0,0.5,1.0,6.0,3.0
9,77588,47286,31230,0.0,0.0,78141,52026,26129,0.0,0.0,0.5,1.0,6.0,3.0
10,76584,47009,32705,0.0,0.0,79623,52720,26144,0.0,0.0,0.5,1.0,6.0,3.0
11,77576,47574,32365,0.0,0.0,80647,53132,23405,0.0,0.0,0.5,1.0,6.0,3.0
12,94489,47876,30826,0.172507,0.0908486,80467,51936,23841,0.022183,0.0,0.5,1.0,6.0,3.0
13,97581,44365,32641,0.257361,0.173095,80936,51290,27367,0.0436147,0.014671,0.5,1.0,6.0,3.0
14,93166,39877,37085,0.290836,0.233558,83016,52155,26526,0.0451901,0.0395273,0.5,1.0,6.0,3.0
15,91836,35958,39648,0.325232,0.281679,83111,51297,25323,0.052851,0.0628283,0.5,1.0,6.0,3.0
16,90508,31741,42415,0.358808,0.318272,80776,49088,27588,0.0645736,0.0820465,0.5,1.0,6.0,3.0
17,89255,27704,43672,0.387855,0.344706,80111,47633,30040,0.0752331,0.1002,0.5,1.0,6.0,3.0
18,87482,24442,43267,0.415634,0.360483,81449,46703,32317,0.0854522,0.114986,0.5,1.0,6.0,3.0
19,85351,21775,42156,0.440048,0.373399,83600,46410,32856,0.0915311,0.124117,0.5,1.0,6.0,3.0
20,82826,19365,41237,0.462089,0.382702,84764,45998,33660,0.0980782,0.139349,0.5,1.0,6.0,3.0
21,79658,17249,38932,0.480504,0.390026,85266,45900,34051,0.103242,0.142698,0.5,1.0,6.0,3.0
22,76392,15330,36903,0.496852,0.395781,85632,45893,33686,0.107255,0.153075,0.5,1.0,6.0,3.0
23,73059,13736,34726,0.51431,0.403444,85013,45287,33969,0.111283,0.158321,0.5,1.0,6.0,3.0
24,69004,12126,32594,0.533686,0.410505,84112,44277,33820,0.115715,0.163587,0.5,1.0,6.0,3.0
25,65953,10834,29827,0.552416,0.410182,83015,43313,35894,0.11949,0.166546,0.5,1.0,6.0,3.0
26,62574,9696,27381,0.568535,0.416292,83731,43051,36029,0.122296,0.166241,0.5,1.0,6.0,3.0
27,58894,8402,25704,0.587216,0.421802,84325,43126,37117,0.122241,0.174475,0.5,1.0,6.0,3.0
28,56016,7386,23052,0.607942,0.42762,85064,43287,36274,0.123272,0.171266,0.5,1.0,6.0,3.0
29,52963,6422,20645,0.628694,0.436086,84743,43290,36017,0.122523,0.174543,0.5,1.0,6.0,3.0
30,49672,5366,18252,0.653316,0.433295,83927,42856,36106,0.123786,0.176106,0.5,1.0,6.0,3.0
31,46724,4506,16056,0.678024,0.442047,83397,42654,37207,0.123787,0.176405,0.5,1.0,6.0,3.0
32,43628,3741,13398,0.702553,0.445962,83857,42523,36564,0.124808,0.177265,0.5,1.0,6.0,3.0
33,40567,3082,11428,0.730964,0.450954,83602,41980,37026,0.127228,0.174607,0.5,1.0,6.0,3.0
34,37764,2466,9862,0.760724,0.451531,83414,42051,37945,0.124565,0.172038,0.5,1.0,6.0,3.0
