sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,76315,47818,28510,0.0,0.0,80405,50962,28550,0.0,0.0,0.5,1.0,6.0,3.0
2,74919,46854,32496,0.0,0.0,81493,51852,26233,0.0,0.0,0.5,1.0,6.0,3.0
3,78326,48387,32127,0.0,0.0,79602,51177,25729,0.0,0.0,0.5,1.0,6.0,3.0
4,80698,49722,29963,0.0,0.0,77874,50664,26768,0.0,0.0,0.5,1.0,6.0,3.0
5,80169,49670,28374,0.0,0.0,77636,50611,28353,0.0,0.0,0.5,1.0,6.0,3.0
6,77661,48843,29211,0.0,0.0,79463,51213,27100,0.0,0.0,0.5,1.0,6.0,3.0
7,76898,48588,30525,0.0,0.0,79288,50895,27153,0.0,0.0,0.5,1.0,6.0,3.0
8,77861,48803,29831,0.0,0.0,79017,50586,27437,0.0,0.0,0.5,1.0,6.0,3.0
9,78085,48791,30344,0.0,0.0,78926,50869,27667,0.0,0.0,0.5,1.0,6.0,3.0
10,78226,48804,30355,0.0,0.0,79792,51533,27730,0.0,0.0,0.5,1.0,6.0,3.0
11,78748,49216,30226,0.0,0.0,80195,51812,25789,0.0,0.0,0.5,1.0,6.0,3.0
12,96322,49389,29808,0.179917,0.0813708,79039,50793,26905,0.00897026,0.0,0.5,1.0,6.0,3.0
13,101662,46705,29166,0.26265,0.164558,79496,50599,28806,0.0177619,0.0057974,0.5,1.0,6.0,3.0
14,96226,41825,33943,0.297877,0.227676,81217,51348,27170,0.0189554,0.0170409,0.5,1.0,6.0,3.0
15,94100,37537,39114,0.333023,0.274441,80344,50487,26056,0.0227148,0.0282277,0.5,1.0,6.0,3.0
16,94340,33897,41415,0.360658,0.318037,78031,49081,28982,0.027393,0.0375923,0.5,1.0,6.0,3.0
17,94423,30099,42407,0.390509,0.34716,78677,48630,29978,0.032214,0.0472513,0.5,1.0,6.0,3.0
