sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,73272,45678,28290,0.0,0.0,83191,52544,28494,0.0,0.0,0.5,1.0,6.0,3.0
2,70450,43412,36350,0.0,0.0,85670,54487,23994,0.0,0.0,0.5,1.0,6.0,3.0
3,77449,46398,35522,0.0,0.0,82120,53567,20696,0.0,0.0,0.5,1.0,6.0,3.0
4,81266,48440,32483,0.0,0.0,76689,51225,24858,0.0,0.0,0.5,1.0,6.0,3.0
5,80542,48786,29904,0.0,0.0,77192,51209,27211,0.0,0.0,0.5,1.0,6.0,3.0
6,77254,48010,30940,0.0,0.0,80249,52406,26011,0.0,0.0,0.5,1.0,6.0,3.0
7,76221,47395,31333,0.0,0.0,81177,52878,23936,0.0,0.0,0.5,1.0,6.0,3.0
8,76034,47099,31738,0.0,0.0,79268,52184,23939,0.0,0.0,0.5,1.0,6.0,3.0
9,76263,46867,32703,0.0,0.0,78041,51780,26163,0.0,0.0,0.5,1.0,6.0,3.0
10,77562,47334,32610,0.0,0.0,79558,52593,25223,0.0,0.0,0.5,1.0,6.0,3.0
11,78087,47622,31854,0.0,0.0,79966,52500,24419,0.0,0.0,0.5,1.0,6.0,3.0
12,93911,47484,30754,0.172642,0.0881999,81194,52102,25481,0.0226987,0.0,0.5,1.0,6.0,3.0
13,96933,44276,32839,0.253851,0.165596,83051,52356,25104,0.0425401,0.0161528,0.5,1.0,6.0,3.0
14,93381,40016,36532,0.287955,0.229196,82207,51674,25153,0.0456591,0.0405121,0.5,1.0,6.0,3.0
15,91683,35744,40334,0.323615,0.27876,81024,50368,26875,0.0544715,0.0645023,0.5,1.0,6.0,3.0
16,91191,31923,42403,0.357228,0.31769,80576,48774,28420,0.0658571,0.0840253,0.5,1.0,6.0,3.0
17,89716,27878,42893,0.387891,0.3448,81186,47770,30227,0.075635,0.103037,0.5,1.0,6.0,3.0
18,87617,24479,43623,0.416757,0.357289,82079,46719,32176,0.0849974,0.120027,0.5,1.0,6.0,3.0
19,85652,21864,42210,0.438028,0.37227,83724,46458,32946,0.0930558,0.127618,0.5,1.0,6.0,3.0
20,82960,19462,40833,0.459251,0.385044,84975,46056,33134,0.0985761,0.13963,0.5,1.0,6.0,3.0
21,79509,17122,39119,0.480292,0.391868,84584,45469,33842,0.105304,0.146785,0.5,1.0,6.0,3.0
22,76061,15165,36659,0.49837,0.398115,84967,45140,34341,0.109525,0.151539,0.5,1.0,6.0,3.0
23,72587,13553,33724,0.517386,0.402903,84837,44907,34268,0.111832,0.156662,0.5,1.0,6.0,3.0
24,68587,11882,32665,0.538127,0.40897,84432,44517,34323,0.11392,0.1647,0.5,1.0,6.0,3.0
25,65341,10592,29516,0.555509,0.412742,83629,43695,35384,0.11841,0.16441,0.5,1.0,6.0,3.0
26,61967,9423,27382,0.572208,0.419984,83618,43467,35920,0.119789,0.172035,0.5,1.0,6.0,3.0
27,58707,8216,25155,0.593175,0.420731,83912,43134,35872,0.12177,0.172558,0.5,1.0,6.0,3.0
28,55647,7253,23016,0.611228,0.425552,84017,42741,36768,0.125064,0.173099,0.5,1.0,6.0,3.0
29,52744,6239,20462,0.632043,0.43202,84586,42880,36624,0.124063,0.172551,0.5,1.0,6.0,3.0
30,49458,5376,18232,0.654798,0.434812,84434,42784,36114,0.123345,0.174351,0.5,1.0,6.0,3.0
31,46572,4560,15923,0.677607,0.442096,83893,42637,37202,0.123854,0.172504,0.5,1.0,6.0,3.0
32,43407,3842,13917,0.703112,0.452432,84235,42681,36941,0.123363,0.176579,0.5,1.0,6.0,3.0
33,40753,3033,11680,0.732474,0.451969,84268,42629,36820,0.124413,0.176059,0.5,1.0,6.0,3.0
34,38047,2453,9453,0.760717,0.457897,84260,42432,37170,0.125617,0.173029,0.5,1.0,6.0,3.0
35,35543,1928,8120,0.791717,0.4617,83788,42518,37245,0.122834,0.170949,0.5,1.0,6.0,3.0
36,33524,1440,6616,0.82083,0.467654,83868,42777,37558,0.121167,0.170203,0.5,1.0,6.0,3.0
37,31610,1067,4741,0.846821,0.46931,84239,42884,36927,0.119084,0.169077,0.5,1.0,6.0,3.0
38,29848,808,3578,0.875653,0.477501,84322,42965,36003,0.119903,0.167,0.5,1.0,6.0,3.0
39,28261,575,2467,0.902321,0.479732,83176,42845,36695,0.117828,0.165786,0.5,1.0,6.0,3.0
40,26728,380,2069,0.928539,0.486467,83210,42644,36498,0.117558,0.161283,0.5,1.0,6.0,3.0
41,26058,240,1133,0.944566,0.477052,83105,42817,36364,0.115288,0.162963,0.5,1.0,6.0,3.0
42,25024,172,894,0.960718,0.489374,83161,43001,37014,0.114765,0.160763,0.5,1.0,6.0,3.0
43,24600,102,557,0.973028,0.487433,83488,43375,35514,0.113226,0.16057,0.5,1.0,6.0,3.0
44,24310,54,382,0.982991,0.486911,82604,43078,36031,0.111798,0.157933,0.5,1.0,6.0,3.0
45,24096,36,193,0.988359,0.497409,82566,42985,36597,0.111378,0.153291,0.5,1.0,6.0,3.0
46,23887,14,130,0.993406,0.5,83132,43174,36752,0.109651,0.155148,0.5,1.0,6.0,3.0
47,23798,9,23,0.996407,0.5,83971,43572,36919,0.110532,0.151264,0.5,1.0,6.0,3.0
48,23434,2,29,0.998442,0.465517,84550,44020,35399,0.109911,0.150075,0.5,1.0,6.0,3.0
49,23522,2,14,0.999043,0.5,83593,43775,35902,0.107515,0.150869,0.5,1.0,6.0,3.0
50,23632,0,14,0.999513,0.5,83371,43942,35068,0.107052,0.14874,0.5,1.0,6.0,3.0
51,7317,0,0,0.998907,NAN,80622,43621,35274,0.0862606,0.147658,0.5,1.0,6.0,3.0
52,5,0,0,0.5,NAN,78879,43708,36412,0.0661646,0.140352,0.5,1.0,6.0,3.0
53,3,0,0,0.5,NAN,79921,44128,35773,0.0643823,0.130895,0.5,1.0,6.0,3.0
54,0,0,0,NAN,NAN,80985,44690,35564,0.0612274,0.121865,0.5,1.0,6.0,3.0
55,0,0,0,NAN,NAN,81311,45443,34384,0.0565914,0.113265,0.5,1.0,6.0,3.0
56,0,0,0,NAN,NAN,80988,45974,34670,0.0516558,0.105134,0.5,1.0,6.0,3.0
57,0,0,0,NAN,NAN,81350,46720,32741,0.0474862,0.0983782,0.5,1.0,6.0,3.0
58,0,0,0,NAN,NAN,80391,46691,32391,0.0430396,0.0913371,0.5,1.0,6.0,3.0
59,0,0,0,NAN,NAN,79545,46644,32890,0.0396882,0.0871694,0.5,1.0,6.0,3.0
60,0,0,0,NAN,NAN,79816,47235,31801,0.0370227,0.0820729,0.5,1.0,6.0,3.0
61,0,0,0,NAN,NAN,79045,47069,32127,0.0344298,0.0753883,0.5,1.0,6.0,3.0
62,0,0,0,NAN,NAN,79420,47238,32868,0.0321644,0.0721066,0.5,1.0,6.0,3.0
63,0,0,0,NAN,NAN,80150,47635,31742,0.0302682,0.0672295,0.5,1.0,6.0,3.0
