sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,74422,46579,28689,0.0,0.0,82246,51827,28719,0.0,0.0,0.5,1.0,6.0,3.0
2,72425,45005,35075,0.0,0.0,84532,53856,23681,0.0,0.0,0.5,1.0,6.0,3.0
3,78146,47334,34277,0.0,0.0,80274,52406,23049,0.0,0.0,0.5,1.0,6.0,3.0
4,80993,49025,30984,0.0,0.0,76858,50969,26288,0.0,0.0,0.5,1.0,6.0,3.0
5,79717,48677,29529,0.0,0.0,78007,51536,27972,0.0,0.0,0.5,1.0,6.0,3.0
6,77203,48081,30480,0.0,0.0,80710,52429,25416,0.0,0.0,0.5,1.0,6.0,3.0
7,76573,47908,30332,0.0,0.0,80031,52060,24769,0.0,0.0,0.5,1.0,6.0,3.0
8,75986,47568,31117,0.0,0.0,78705,51655,26344,0.0,0.0,0.5,1.0,6.0,3.0
9,76478,47307,31901,0.0,0.0,79296,52116,26912,0.0,0.0,0.5,1.0,6.0,3.0
10,77308,47505,31766,0.0,0.0,80815,52823,26441,0.0,0.0,0.5,1.0,6.0,3.0
11,78165,48030,31707,0.0,0.0,81022,53027,23679,0.0,0.0,0.5,1.0,6.0,3.0
12,95104,48340,30886,0.174924,0.0878715,79857,51732,25234,0.0184956,0.0,0.5,1.0,6.0,3.0
13,99206,45401,30855,0.257132,0.172906,80538,51135,26780,0.0346917,0.0123973,0.5,1.0,6.0,3.0
14,94274,40590,35428,0.295516,0.230312,81334,51205,28048,0.0370202,0.0312678,0.5,1.0,6.0,3.0
15,91907,36108,39606,0.32948,0.282684,82431,50716,26773,0.0435031,0.0488925,0.5,1.0,6.0,3.0
16,91138,32125,42125,0.36233,0.319585,81081,49197,28011,0.0517754,0.0677591,0.5,1.0,6.0,3.0
17,90797,28180,43315,0.393361,0.349302,80558,48131,30334,0.0603913,0.0829597,0.5,1.0,6.0,3.0
18,89063,24588,43791,0.421511,0.365612,81988,48209,31086,0.0685832,0.0969729,0.5,1.0,6.0,3.0
19,87421,21785,42139,0.445408,0.37654,82979,47683,30597,0.0755372,0.106072,0.5,1.0,6.0,3.0
20,84320,19369,40619,0.466313,0.385497,82346,46736,31140,0.0802043,0.114082,0.5,1.0,6.0,3.0
21,81132,17297,38765,0.48394,0.393538,82024,45916,32536,0.0869197,0.124739,0.5,1.0,6.0,3.0
22,77329,15395,36724,0.502748,0.399766,82317,45621,34048,0.0910505,0.129479,0.5,1.0,6.0,3.0
23,73900,13500,34771,0.521346,0.405582,83431,45742,33914,0.0922379,0.133986,0.5,1.0,6.0,3.0
24,70586,12072,32049,0.538612,0.408765,84028,45477,32574,0.0965154,0.139145,0.5,1.0,6.0,3.0
25,66965,10749,30001,0.555574,0.414336,82297,44353,34537,0.0976463,0.145236,0.5,1.0,6.0,3.0
26,63449,9540,27327,0.573602,0.420536,82787,44324,35093,0.101411,0.147066,0.5,1.0,6.0,3.0
27,60138,8400,25310,0.594649,0.423153,83199,44211,35235,0.102495,0.148673,0.5,1.0,6.0,3.0
28,56692,7402,22904,0.609751,0.426105,83445,44009,35285,0.104248,0.148803,0.5,1.0,6.0,3.0
29,53910,6433,20800,0.632165,0.43363,83854,44127,36255,0.104777,0.151841,0.5,1.0,6.0,3.0
30,50861,5527,18748,0.653969,0.4349,84206,44443,35098,0.10488,0.153128,0.5,1.0,6.0,3.0
31,48021,4676,16149,0.676392,0.441142,83310,44077,34077,0.104261,0.153799,0.5,1.0,6.0,3.0
32,44826,3970,14227,0.702148,0.447354,81705,43388,36124,0.105018,0.153637,0.5,1.0,6.0,3.0
33,42267,3268,11912,0.728594,0.450638,82420,43586,36736,0.104932,0.154658,0.5,1.0,6.0,3.0
34,39554,2658,10152,0.7556,0.453162,83603,44004,36180,0.104249,0.154989,0.5,1.0,6.0,3.0
35,37106,2116,8632,0.782717,0.461712,83879,43943,35990,0.104031,0.152528,0.5,1.0,6.0,3.0
36,35255,1678,7085,0.810382,0.462879,83596,43922,35346,0.104066,0.151403,0.5,1.0,6.0,3.0
37,33233,1277,5333,0.837812,0.470467,82831,43756,35004,0.103204,0.148597,0.5,1.0,6.0,3.0
38,31378,967,4501,0.866499,0.467007,82086,43621,35549,0.100821,0.146811,0.5,1.0,6.0,3.0
39,29810,734,3194,0.887974,0.47871,82103,43580,36367,0.0991803,0.145723,0.5,1.0,6.0,3.0
40,28365,535,2378,0.912938,0.485282,82922,44011,35706,0.0970912,0.144275,0.5,1.0,6.0,3.0
41,27263,351,1880,0.933976,0.483777,83127,44209,35014,0.0965029,0.142757,0.5,1.0,6.0,3.0
42,26606,226,1352,0.950481,0.482618,82604,44094,35067,0.096212,0.143097,0.5,1.0,6.0,3.0
43,25984,145,866,0.963535,0.490185,82049,44078,35345,0.0961316,0.138039,0.5,1.0,6.0,3.0
44,25236,90,528,0.974738,0.488636,82358,44568,35856,0.0936764,0.135779,0.5,1.0,6.0,3.0
45,24990,50,299,0.982973,0.489967,83284,44813,34370,0.0934513,0.135322,0.5,1.0,6.0,3.0
46,24747,33,115,0.990059,0.5,82450,44472,35094,0.0923651,0.133912,0.5,1.0,6.0,3.0
47,24218,22,118,0.994302,0.5,82528,44733,34499,0.0916719,0.134685,0.5,1.0,6.0,3.0
48,24345,13,71,0.996981,0.5,81816,44463,35291,0.0905752,0.13179,0.5,1.0,6.0,3.0
49,24478,5,57,0.997835,0.5,82463,44669,34594,0.0893977,0.130716,0.5,1.0,6.0,3.0
50,24395,4,24,0.998442,0.5,82426,44646,35135,0.0896926,0.130796,0.5,1.0,6.0,3.0
51,24343,1,12,0.998994,0.5,82817,45120,34844,0.0891303,0.129405,0.5,1.0,6.0,3.0
52,24256,0,4,0.999567,0.5,82902,45240,34209,0.0898531,0.130492,0.5,1.0,6.0,3.0
53,7634,0,0,0.999476,NAN,80803,44898,34549,0.0723055,0.128079,0.5,1.0,6.0,3.0
54,1,0,0,0.5,NAN,79426,44950,34097,0.0562158,0.122767,0.5,1.0,6.0,3.0
55,0,0,0,NAN,NAN,79229,44958,35720,0.0546328,0.116545,0.5,1.0,6.0,3.0
56,0,0,0,NAN,NAN,80858,45910,33871,0.0523449,0.109681,0.5,1.0,6.0,3.0
57,0,0,0,NAN,NAN,80606,46367,33043,0.0483959,0.0993705,0.5,1.0,6.0,3.0
58,0,0,0,NAN,NAN,80350,46692,32949,0.044275,0.0923852,0.5,1.0,6.0,3.0
59,0,0,0,NAN,NAN,79767,46969,32079,0.0404741,0.0872845,0.5,1.0,6.0,3.0
60,0,0,0,NAN,NAN,79266,46907,32580,0.0370461,0.0832566,0.5,1.0,6.0,3.0
61,0,0,0,NAN,NAN,79328,46961,32129,0.0345969,0.0747611,0.5,1.0,6.0,3.0
62,0,0,0,NAN,NAN,79193,47214,32282,0.0318462,0.0721455,0.5,1.0,6.0,3.0
63,0,0,0,NAN,NAN,79744,47694,32502,0.0301088,0.0662421,0.5,1.0,6.0,3.0
64,0,0,0,NAN,NAN,80804,48266,30579,0.0279318,0.0629517,0.5,1.0,6.0,3.0
65,0,0,0,NAN,NAN,79633,47865,30853,0.0261198,0.0589894,0.5,1.0,6.0,3.0
66,0,0,0,NAN,NAN,78986,47629,31697,0.0241562,0.0536802,0.5,1.0,6.0,3.0
67,0,0,0,NAN,NAN,79688,48157,32242,0.0227889,0.0512065,0.5,1.0,6.0,3.0
68,0,0,0,NAN,NAN,80827,48682,29812,0.0213481,0.0466926,0.5,1.0,6.0,3.0
69,0,0,0,NAN,NAN,79396,48439,30506,0.0197743,0.0446633,0.5,1.0,6.0,3.0
70,0,0,0,NAN,NAN,78924,48276,31164,0.0177703,0.0428058,0.5,1.0,6.0,3.0
71,0,0,0,NAN,NAN,79526,48763,29800,0.0166046,0.0396644,0.5,1.0,6.0,3.0
72,0,0,0,NAN,NAN,79019,48438,30480,0.0162113,0.0374836,0.5,1.0,6.0,3.0
73,0,0,0,NAN,NAN,79060,48691,30165,0.0153554,0.0344605,0.5,1.0,6.0,3.0
74,0,0,0,NAN,NAN,79011,48772,30271,0.0141246,0.0325889,0.5,1.0,6.0,3.0
75,0,0,0,NAN,NAN,79353,49104,29779,0.0131753,0.0310957,0.5,1.0,6.0,3.0
76,0,0,0,NAN,NAN,79004,49066,29725,0.012607,0.0302775,0.5,1.0,6.0,3.0
77,0,0,0,NAN,NAN,78775,49111,29439,0.0117487,0.0282618,0.5,1.0,6.0,3.0
78,0,0,0,NAN,NAN,78792,49082,29297,0.0110544,0.0265044,0.5,1.0,6.0,3.0
79,0,0,0,NAN,NAN,78268,48877,30623,0.0104257,0.0231035,0.5,1.0,6.0,3.0
80,0,0,0,NAN,NAN,79513,49444,29155,0.00943242,0.0230664,0.5,1.0,6.0,3.0
81,0,0,0,NAN,NAN,78961,49199,29784,0.00856119,0.0201283,0.5,1.0,6.0,3.0
82,0,0,0,NAN,NAN,79257,49369,29232,0.00803714,0.0202518,0.5,1.0,6.0,3.0
83,0,0,0,NAN,NAN,78575,48994,29749,0.00750875,0.0173283,0.5,1.0,6.0,3.0
84,0,0,0,NAN,NAN,78882,49335,29824,0.00690272,0.0168153,0.5,1.0,6.0,3.0
85,0,0,0,NAN,NAN,79522,49728,28545,0.00646362,0.0142056,0.5,1.0,6.0,3.0
86,0,0,0,NAN,NAN,78609,49243,28400,0.00583267,0.0144542,0.5,1.0,6.0,3.0
87,0,0,0,NAN,NAN,77646,48789,29740,0.00540273,0.0134667,0.5,1.0,6.0,3.0
88,0,0,0,NAN,NAN,78314,49284,30028,0.00510764,0.0125549,0.5,1.0,6.0,3.0
89,0,0,0,NAN,NAN,79553,49654,29199,0.00487097,0.0107195,0.5,1.0,6.0,3.0
90,0,0,0,NAN,NAN,79588,49890,28994,0.00447932,0.0107953,0.5,1.0,6.0,3.0
91,0,0,0,NAN,NAN,79152,49938,28891,0.0040239,0.0100723,0.5,1.0,6.0,3.0
92,0,0,0,NAN,NAN,78811,49976,28241,0.00401594,0.00897631,0.5,1.0,6.0,3.0
93,0,0,0,NAN,NAN,78073,49449,29262,0.00365043,0.00844098,0.5,1.0,6.0,3.0
94,0,0,0,NAN,NAN,78565,49596,29087,0.00330936,0.00840582,0.5,1.0,6.0,3.0
95,0,0,0,NAN,NAN,78776,49702,29000,0.00317356,0.00731034,0.5,1.0,6.0,3.0
96,0,0,0,NAN,NAN,78990,49799,28449,0.00294341,0.00762768,0.5,1.0,6.0,3.0
97,0,0,0,NAN,NAN,78297,49365,28425,0.00280343,0.00705365,0.5,1.0,6.0,3.0
98,0,0,0,NAN,NAN,78018,49388,29550,0.00253147,0.00686971,0.5,1.0,6.0,3.0
99,0,0,0,NAN,NAN,78885,49799,29033,0.00256703,0.00661316,0.5,1.0,6.0,3.0
100,0,0,0,NAN,NAN,78834,49928,29065,0.00253698,0.00569413,0.5,1.0,6.0,3.0
101,0,0,0,NAN,NAN,79185,50096,28345,0.00214687,0.00555654,0.5,1.0,6.0,3.0
102,0,0,0,NAN,NAN,78470,49761,27685,0.00208997,0.00467762,0.5,1.0,6.0,3.0
103,0,0,0,NAN,NAN,77456,49437,29710,0.00192367,0.00504881,0.5,1.0,6.0,3.0
104,0,0,0,NAN,NAN,78689,49829,28987,0.00189988,0.00465726,0.5,1.0,6.0,3.0
105,0,0,0,NAN,NAN,78938,49922,28600,0.00180521,0.00412587,0.5,1.0,6.0,3.0
106,0,0,0,NAN,NAN,78600,49763,28378,0.00171756,0.00380577,0.5,1.0,6.0,3.0
107,0,0,0,NAN,NAN,78183,49638,28977,0.00158602,0.00358905,0.5,1.0,6.0,3.0
108,0,0,0,NAN,NAN,78525,49862,29765,0.00139446,0.00309088,0.5,1.0,6.0,3.0
109,0,0,0,NAN,NAN,79722,50424,28807,0.00129199,0.0040268,0.5,1.0,6.0,3.0
110,0,0,0,NAN,NAN,79551,50393,28199,0.00148333,0.00310295,0.5,1.0,6.0,3.0
111,0,0,0,NAN,NAN,78831,50053,28999,0.00121145,0.00298286,0.5,1.0,6.0,3.0
112,0,0,0,NAN,NAN,78898,50275,28041,0.00111536,0.00269249,0.5,1.0,6.0,3.0
113,0,0,0,NAN,NAN,78543,50249,27790,0.000967623,0.002267,0.5,1.0,6.0,3.0
114,0,0,0,NAN,NAN,77584,49610,28228,0.000831357,0.00235582,0.5,1.0,6.0,3.0
115,0,0,0,NAN,NAN,77245,49262,30051,0.000854424,0.00189678,0.5,1.0,6.0,3.0
116,0,0,0,NAN,NAN,79065,50062,29795,0.000790489,0.00184595,0.5,1.0,6.0,3.0
117,0,0,0,NAN,NAN,80316,50686,28503,0.000703471,0.00143845,0.5,1.0,6.0,3.0
118,0,0,0,NAN,NAN,79796,50645,27631,0.000620332,0.0016648,0.5,1.0,6.0,3.0
119,0,0,0,NAN,NAN,78099,49850,27893,0.000531377,0.00152368,0.5,1.0,6.0,3.0
120,0,0,0,NAN,NAN,77454,49456,29389,0.000548713,0.00134404,0.5,1.0,6.0,3.0
121,0,0,0,NAN,NAN,78689,50177,28455,0.000489268,0.00114215,0.5,1.0,6.0,3.0
122,0,0,0,NAN,NAN,78664,50124,28460,0.000521204,0.00147576,0.5,1.0,6.0,3.0
123,0,0,0,NAN,NAN,78542,49868,27846,0.000553844,0.00123896,0.5,1.0,6.0,3.0
124,0,0,0,NAN,NAN,77472,49421,30229,0.000529223,0.00107513,0.5,1.0,6.0,3.0
125,0,0,0,NAN,NAN,79450,50242,29266,0.000459408,0.00107633,0.5,1.0,6.0,3.0
126,0,0,0,NAN,NAN,80057,50593,27474,0.000437189,0.000909951,0.5,1.0,6.0,3.0
127,0,0,0,NAN,NAN,78435,49936,27514,0.000388857,0.000872283,0.5,1.0,6.0,3.0
128,0,0,0,NAN,NAN,77051,49370,29098,0.00032446,0.000859166,0.5,1.0,6.0,3.0
129,0,0,0,NAN,NAN,78033,49636,29402,0.00028834,0.000799265,0.5,1.0,6.0,3.0
130,0,0,0,NAN,NAN,79078,49852,30211,0.000303498,0.000844063,0.5,1.0,6.0,3.0
131,0,0,0,NAN,NAN,80586,50754,28231,0.000273,0.000708441,0.5,1.0,6.0,3.0
132,0,0,0,NAN,NAN,79616,50479,27801,0.000288887,0.000683429,0.5,1.0,6.0,3.0
133,0,0,0,NAN,NAN,78349,50074,26946,0.000293558,0.000408224,0.5,1.0,6.0,3.0
134,0,0,0,NAN,NAN,76370,49169,29175,0.0002226,0.000874036,0.5,1.0,6.0,3.0
135,0,0,0,NAN,NAN,77492,49513,29563,0.00022583,0.000541217,0.5,1.0,6.0,3.0
136,0,0,0,NAN,NAN,78890,50026,29068,0.000196476,0.000533232,0.5,1.0,6.0,3.0
137,0,0,0,NAN,NAN,79276,50106,27326,0.000170291,0.000475737,0.5,1.0,6.0,3.0
138,0,0,0,NAN,NAN,77958,49607,29275,0.000147515,0.000358668,0.5,1.0,6.0,3.0
139,0,0,0,NAN,NAN,78673,49953,28502,0.000114398,0.00033331,0.5,1.0,6.0,3.0
140,0,0,0,NAN,NAN,78831,50080,27696,0.000107826,0.000361063,0.5,1.0,6.0,3.0
141,0,0,0,NAN,NAN,77607,49399,28175,9.66408e-05,0.000177462,0.5,1.0,6.0,3.0
142,0,0,0,NAN,NAN,77116,49016,30948,9.72561e-05,0.000323123,0.5,1.0,6.0,3.0
143,0,0,0,NAN,NAN,79896,50193,29251,0.000118905,0.000239308,0.5,1.0,6.0,3.0
144,0,0,0,NAN,NAN,80387,50644,27760,0.000105738,0.000216138,0.5,1.0,6.0,3.0
145,0,0,0,NAN,NAN,78956,50238,27825,0.000101322,0.000179695,0.5,1.0,6.0,3.0
146,0,0,0,NAN,NAN,77860,49780,27913,3.21089e-05,0.000197041,0.5,1.0,6.0,3.0
147,0,0,0,NAN,NAN,77429,49506,29636,5.16602e-05,6.74855e-05,0.5,1.0,6.0,3.0
148,0,0,0,NAN,NAN,78971,50109,29484,5.06515e-05,0.00010175,0.5,1.0,6.0,3.0
149,0,0,0,NAN,NAN,79612,50186,27684,3.76828e-05,3.61219e-05,0.5,1.0,6.0,3.0
150,0,0,0,NAN,NAN,78479,49703,28626,1.91134e-05,1.74666e-05,0.5,1.0,6.0,3.0
151,0,0,0,NAN,NAN,78155,49797,29073,1.91926e-05,0.000120387,0.5,1.0,6.0,3.0
152,0,0,0,NAN,NAN,78898,50077,27704,2.53492e-05,5.41438e-05,0.5,1.0,6.0,3.0
153,0,0,0,NAN,NAN,78204,49779,29249,1.91806e-05,5.12838e-05,0.5,1.0,6.0,3.0
154,0,0,0,NAN,NAN,78709,49974,28055,1.2705e-05,5.34664e-05,0.5,1.0,6.0,3.0
155,0,0,0,NAN,NAN,78232,49880,29802,1.91737e-05,3.35548e-05,0.5,1.0,6.0,3.0
156,0,0,0,NAN,NAN,79362,50403,28154,1.26005e-05,0.0,0.5,1.0,6.0,3.0
157,0,0,0,NAN,NAN,78875,50123,28087,6.33914e-06,0.0,0.5,1.0,6.0,3.0
158,0,0,0,NAN,NAN,78175,49772,28355,0.0,0.0,0.5,1.0,6.0,3.0

