sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,74885,46890,28249,0.0,0.0,81447,51352,28309,0.0,0.0,0.5,1.0,6.0,3.0
2,73324,45502,33968,0.0,0.0,82561,52394,26303,0.0,0.0,0.5,1.0,6.0,3.0
3,78021,47826,33843,0.0,0.0,80860,52305,24918,0.0,0.0,0.5,1.0,6.0,3.0
4,81487,49585,30329,0.0,0.0,78437,51418,25855,0.0,0.0,0.5,1.0,6.0,3.0
5,80360,49644,27791,0.0,0.0,77882,51111,27143,0.0,0.0,0.5,1.0,6.0,3.0
6,76393,48044,30725,0.0,0.0,78863,51496,26316,0.0,0.0,0.5,1.0,6.0,3.0
7,76953,48311,31409,0.0,0.0,78793,51404,25766,0.0,0.0,0.5,1.0,6.0,3.0
8,78052,48465,30400,0.0,0.0,78313,50900,27362,0.0,0.0,0.5,1.0,6.0,3.0
9,77820,48013,30525,0.0,0.0,79560,51496,27204,0.0,0.0,0.5,1.0,6.0,3.0
10,77386,47985,31402,0.0,0.0,80244,52031,26065,0.0,0.0,0.5,1.0,6.0,3.0
11,78493,48857,31743,0.0,0.0,79429,51579,25892,0.0,0.0,0.5,1.0,6.0,3.0
12,96428,49265,29016,0.175488,0.0853839,79687,51424,26925,0.0131891,0.0,0.5,1.0,6.0,3.0
13,100151,45802,30283,0.263133,0.165093,81460,51733,27371,0.0260987,0.00867707,0.5,1.0,6.0,3.0
14,95567,41189,34837,0.298157,0.229483,81874,51318,25159,0.0284095,0.0244048,0.5,1.0,6.0,3.0
15,93173,36672,39287,0.333219,0.282829,79334,49538,28826,0.0341657,0.038663,0.5,1.0,6.0,3.0
16,92904,32603,41732,0.364349,0.32039,80482,49665,29283,0.0394685,0.0549124,0.5,1.0,6.0,3.0
17,92064,28835,43101,0.393476,0.34498,80975,49017,30164,0.0467428,0.0648455,0.5,1.0,6.0,3.0
18,90782,25493,43364,0.419301,0.363366,81809,48605,30050,0.0525492,0.073228,0.5,1.0,6.0,3.0
19,88881,22774,42862,0.441236,0.373979,81762,48133,31195,0.0583584,0.0851579,0.5,1.0,6.0,3.0
20,86253,20499,41594,0.460112,0.384406,82370,47927,30870,0.062626,0.0927762,0.5,1.0,6.0,3.0
21,83837,18512,40246,0.478727,0.391704,82120,47346,30949,0.0659157,0.100779,0.5,1.0,6.0,3.0
22,80951,16786,38051,0.49462,0.401553,81150,46550,33064,0.0700739,0.105583,0.5,1.0,6.0,3.0
23,77345,14814,36378,0.51366,0.401974,82674,46704,32897,0.0744369,0.111226,0.5,1.0,6.0,3.0
24,74410,13233,34239,0.530043,0.404933,82820,46324,32215,0.0766482,0.114884,0.5,1.0,6.0,3.0
25,71398,12017,31927,0.544833,0.410327,82010,45587,33256,0.0780088,0.119091,0.5,1.0,6.0,3.0
26,67862,10873,29830,0.560019,0.412638,81760,45387,34274,0.0800453,0.124015,0.5,1.0,6.0,3.0
