sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,73320,45800,28461,0.0,0.0,83282,52797,28338,0.0,0.0,0.5,1.0,6.0,3.0
2,70723,43686,36097,0.0,0.0,85621,54694,22812,0.0,0.0,0.5,1.0,6.0,3.0
3,77040,46331,35974,0.0,0.0,80851,52979,22195,0.0,0.0,0.5,1.0,6.0,3.0
4,81549,48793,31725,0.0,0.0,77232,51256,26335,0.0,0.0,0.5,1.0,6.0,3.0
5,80163,48813,29596,0.0,0.0,79045,51982,27015,0.0,0.0,0.5,1.0,6.0,3.0
6,76647,47688,30889,0.0,0.0,81266,52898,25624,0.0,0.0,0.5,1.0,6.0,3.0
7,75569,47097,31304,0.0,0.0,81319,53049,22698,0.0,0.0,0.5,1.0,6.0,3.0
8,75395,46632,32708,0.0,0.0,78014,51818,24921,0.0,0.0,0.5,1.0,6.0,3.0
9,76882,47168,32636,0.0,0.0,78244,51840,26951,0.0,0.0,0.5,1.0,6.0,3.0
10,78069,47820,32349,0.0,0.0,80446,52838,25446,0.0,0.0,0.5,1.0,6.0,3.0
11,78294,48156,30585,0.0,0.0,80639,52688,24603,0.0,0.0,0.5,1.0,6.0,3.0
12,92997,47412,31399,0.173586,0.0882512,81597,52393,25309,0.0220229,0.0,0.5,1.0,6.0,3.0
13,97178,44427,31927,0.254981,0.171923,83179,52544,25498,0.0416812,0.015413,0.5,1.0,6.0,3.0
14,92707,39869,36226,0.292556,0.234431,82893,52262,24778,0.0457578,0.0386028,0.5,1.0,6.0,3.0
15,90589,35411,40408,0.327926,0.284325,81109,50461,25410,0.0540137,0.0608028,0.5,1.0,6.0,3.0
16,90494,31317,42113,0.361483,0.321338,78954,48109,29203,0.0635623,0.0822518,0.5,1.0,6.0,3.0
17,89248,27445,43530,0.392138,0.352274,80777,47551,32424,0.0756899,0.101144,0.5,1.0,6.0,3.0
18,87181,23768,43321,0.422328,0.363738,84340,47912,31466,0.0846929,0.115394,0.5,1.0,6.0,3.0
19,84877,20943,41831,0.445456,0.37373,85016,47120,31041,0.0929237,0.123949,0.5,1.0,6.0,3.0
20,81998,18638,40231,0.465011,0.386182,83989,45989,33046,0.0973044,0.135342,0.5,1.0,6.0,3.0
21,78927,16473,38486,0.484739,0.391311,84178,45609,33814,0.103174,0.147395,0.5,1.0,6.0,3.0
22,75459,14653,36328,0.504413,0.39654,84452,45133,34230,0.10828,0.149387,0.5,1.0,6.0,3.0
23,72103,13306,33673,0.520159,0.401523,84517,44733,34547,0.111415,0.157394,0.5,1.0,6.0,3.0
24,68071,11852,31909,0.536477,0.406766,84491,44244,34604,0.114876,0.164591,0.5,1.0,6.0,3.0
25,64710,10483,29536,0.553972,0.413089,84074,43637,35965,0.118485,0.166718,0.5,1.0,6.0,3.0
26,61635,9327,26876,0.57078,0.41991,84481,43677,35992,0.120193,0.167732,0.5,1.0,6.0,3.0
27,58609,8225,24897,0.593126,0.423103,84554,43204,35513,0.121212,0.168854,0.5,1.0,6.0,3.0
28,55474,7159,22421,0.613864,0.431069,83995,42879,36700,0.122329,0.175926,0.5,1.0,6.0,3.0
29,51903,6020,20347,0.635984,0.434192,84112,42715,36042,0.124429,0.177737,0.5,1.0,6.0,3.0
30,49122,5139,17551,0.659898,0.440203,83603,42409,36862,0.127519,0.172956,0.5,1.0,6.0,3.0
31,45878,4281,15634,0.685034,0.444096,84067,42718,36747,0.126191,0.173225,0.5,1.0,6.0,3.0
32,42858,3588,13272,0.709669,0.4456,83740,42753,36985,0.124021,0.176774,0.5,1.0,6.0,3.0
33,40247,2917,11001,0.737272,0.448277,83645,42462,37018,0.123426,0.175104,0.5,1.0,6.0,3.0
34,37668,2417,9193,0.764469,0.454639,83920,42564,36749,0.123475,0.170739,0.5,1.0,6.0,3.0
35,35094,1882,7856,0.795749,0.460158,83665,42580,37658,0.122465,0.17003,0.5,1.0,6.0,3.0
