sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,77015,48468,28688,0.0,0.0,79451,49768,28501,0.0,0.0,0.5,1.0,6.0,3.0
2,76769,48219,31545,0.0,0.0,79743,50436,29188,0.0,0.0,0.5,1.0,6.0,3.0
3,79747,49832,30622,0.0,0.0,80514,51069,28004,0.0,0.0,0.5,1.0,6.0,3.0
4,80730,50458,27880,0.0,0.0,79952,51181,26331,0.0,0.0,0.5,1.0,6.0,3.0
5,78627,49785,28645,0.0,0.0,78030,50348,27380,0.0,0.0,0.5,1.0,6.0,3.0
6,77580,49228,28932,0.0,0.0,77379,49949,27769,0.0,0.0,0.5,1.0,6.0,3.0
7,77475,49178,29541,0.0,0.0,77789,49893,29495,0.0,0.0,0.5,1.0,6.0,3.0
8,78343,49400,29281,0.0,0.0,79665,50683,28145,0.0,0.0,0.5,1.0,6.0,3.0
9,78312,49430,29767,0.0,0.0,79537,50691,27476,0.0,0.0,0.5,1.0,6.0,3.0
10,78954,49879,29034,0.0,0.0,78880,50555,27626,0.0,0.0,0.5,1.0,6.0,3.0
11,78702,49855,28270,0.0,0.0,78618,50665,27449,0.0,0.0,0.5,1.0,6.0,3.0
12,95373,49254,28511,0.185944,0.0828277,78697,50456,28122,0.00461263,0.0,0.5,1.0,6.0,3.0
13,101219,46583,31094,0.271624,0.163504,79426,50499,27648,0.00946793,0.00278501,0.5,1.0,6.0,3.0
14,98980,42998,33246,0.300217,0.223741,79170,50196,28225,0.00995958,0.00883968,0.5,1.0,6.0,3.0
15,96789,38812,37754,0.333442,0.276315,79305,49990,28225,0.0120989,0.0129318,0.5,1.0,6.0,3.0
16,95612,34768,40863,0.363113,0.320877,79044,49660,28618,0.0136759,0.0188518,0.5,1.0,6.0,3.0
17,95171,30746,42662,0.3947,0.350195,79131,49461,28946,0.0157018,0.0238375,0.5,1.0,6.0,3.0
18,94190,27203,43382,0.421972,0.366477,79370,49225,29124,0.0179476,0.0276748,0.5,1.0,6.0,3.0
19,92735,24175,43373,0.445765,0.37717,79244,48915,29371,0.0199006,0.0301658,0.5,1.0,6.0,3.0
20,90542,21723,42063,0.464889,0.387882,79273,48878,30611,0.0216593,0.0329783,0.5,1.0,6.0,3.0
21,87764,19471,41108,0.482778,0.392807,80639,49497,29469,0.0228921,0.0383454,0.5,1.0,6.0,3.0
22,85045,17561,39447,0.497019,0.401602,80204,49151,29131,0.0244626,0.0394425,0.5,1.0,6.0,3.0
23,82093,15786,37330,0.513789,0.403268,79299,48669,30778,0.0256371,0.0449672,0.5,1.0,6.0,3.0
24,79131,14361,35538,0.52777,0.407592,80133,48811,30457,0.0278724,0.0443412,0.5,1.0,6.0,3.0
25,75966,13144,33448,0.542269,0.411056,80508,48798,29517,0.0287735,0.0464309,0.5,1.0,6.0,3.0
