sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,76553,48073,28407,0.0,0.0,80296,50389,28465,0.0,0.0,0.5,1.0,6.0,3.0
2,75097,46853,32198,0.0,0.0,81264,51609,27207,0.0,0.0,0.5,1.0,6.0,3.0
3,78307,48322,33023,0.0,0.0,80338,51677,25671,0.0,0.0,0.5,1.0,6.0,3.0
4,81645,50309,28475,0.0,0.0,78116,50652,26095,0.0,0.0,0.5,1.0,6.0,3.0
5,79176,49479,27596,0.0,0.0,77327,50214,28652,0.0,0.0,0.5,1.0,6.0,3.0
6,76208,48187,29390,0.0,0.0,79293,51088,28132,0.0,0.0,0.5,1.0,6.0,3.0
7,76090,48033,31232,0.0,0.0,80144,51340,26171,0.0,0.0,0.5,1.0,6.0,3.0
8,78241,48657,30605,0.0,0.0,78774,50777,26826,0.0,0.0,0.5,1.0,6.0,3.0
9,79176,49162,30307,0.0,0.0,78316,50541,27582,0.0,0.0,0.5,1.0,6.0,3.0
10,79130,49211,29059,0.0,0.0,78842,50984,28366,0.0,0.0,0.5,1.0,6.0,3.0
11,77919,48812,30145,0.0,0.0,80246,51636,26884,0.0,0.0,0.5,1.0,6.0,3.0
12,95610,49029,30762,0.181989,0.078766,80167,51351,25382,0.0080457,0.0,0.5,1.0,6.0,3.0
13,102276,46914,29050,0.264177,0.159449,78866,50328,27390,0.0178657,0.0052939,0.5,1.0,6.0,3.0
14,96908,42235,33548,0.296333,0.228344,79298,50481,28945,0.0196348,0.0165486,0.5,1.0,6.0,3.0
15,94100,37743,38898,0.332752,0.276518,80761,50734,27101,0.022158,0.0281355,0.5,1.0,6.0,3.0
16,94378,34145,41655,0.361917,0.318977,79598,49502,27358,0.027419,0.0396228,0.5,1.0,6.0,3.0
17,94127,30364,42860,0.391009,0.348402,77967,48011,30831,0.032052,0.0472576,0.5,1.0,6.0,3.0
18,92916,26539,43601,0.41996,0.364808,80259,48696,30692,0.0367186,0.0537111,0.5,1.0,6.0,3.0
19,91388,23520,42853,0.444478,0.371864,81682,49158,29655,0.0400027,0.0604957,0.5,1.0,6.0,3.0
20,88700,21069,41626,0.461116,0.383114,81438,48481,30263,0.0439046,0.0656247,0.5,1.0,6.0,3.0
21,86059,19035,40142,0.479136,0.390588,80965,48085,31296,0.0458593,0.0707279,0.5,1.0,6.0,3.0
22,82723,16999,39053,0.496283,0.396436,81248,48044,31295,0.0480689,0.0740374,0.5,1.0,6.0,3.0
23,79792,15454,36323,0.51163,0.400504,81511,47863,30630,0.0500607,0.0773588,0.5,1.0,6.0,3.0
24,76535,14094,34856,0.526733,0.406601,80682,47180,31713,0.0512692,0.0812916,0.5,1.0,6.0,3.0
25,73099,12609,33368,0.541724,0.412596,80684,47151,32022,0.0514414,0.0862844,0.5,1.0,6.0,3.0
26,70349,11311,31446,0.558352,0.414727,81222,47018,32556,0.0542525,0.0859135,0.5,1.0,6.0,3.0
27,67750,10269,28637,0.571181,0.416053,82150,47215,32156,0.0553682,0.0894856,0.5,1.0,6.0,3.0
