sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,75101,46928,28725,0.0,0.0,80906,51047,28566,0.0,0.0,0.5,1.0,6.0,3.0
2,73760,45788,34069,0.0,0.0,82514,52359,26829,0.0,0.0,0.5,1.0,6.0,3.0
3,78587,48294,33238,0.0,0.0,81788,52630,23761,0.0,0.0,0.5,1.0,6.0,3.0
4,81427,49629,30259,0.0,0.0,77817,51053,25069,0.0,0.0,0.5,1.0,6.0,3.0
5,79927,49332,28236,0.0,0.0,76498,50424,28067,0.0,0.0,0.5,1.0,6.0,3.0
6,76815,48271,29584,0.0,0.0,78951,51551,27725,0.0,0.0,0.5,1.0,6.0,3.0
7,75987,47809,31756,0.0,0.0,80416,52039,25068,0.0,0.0,0.5,1.0,6.0,3.0
8,77739,48432,31744,0.0,0.0,78776,51169,25957,0.0,0.0,0.5,1.0,6.0,3.0
9,78676,48706,30350,0.0,0.0,78091,50854,27734,0.0,0.0,0.5,1.0,6.0,3.0
10,78079,48315,30151,0.0,0.0,79728,51925,27560,0.0,0.0,0.5,1.0,6.0,3.0
11,77716,48540,31148,0.0,0.0,80800,52127,25259,0.0,0.0,0.5,1.0,6.0,3.0
12,95417,49064,30649,0.177935,0.0828901,80162,51324,25163,0.0138095,0.0,0.5,1.0,6.0,3.0
13,100982,46649,29844,0.259888,0.167722,79665,50602,28525,0.0264859,0.008922,0.5,1.0,6.0,3.0
14,95613,41683,34373,0.295697,0.230384,81600,51247,26604,0.0276716,0.0243197,0.5,1.0,6.0,3.0
15,92892,37087,39019,0.330437,0.278633,80858,50456,26807,0.0331754,0.0387585,0.5,1.0,6.0,3.0
16,93010,33265,42103,0.361343,0.319989,79509,48949,27929,0.0394609,0.054746,0.5,1.0,6.0,3.0
17,92769,29217,42715,0.39178,0.348227,78699,47887,30689,0.0466524,0.0660171,0.5,1.0,6.0,3.0
18,90797,25405,43586,0.422173,0.363397,80947,47871,31615,0.0536277,0.0781591,0.5,1.0,6.0,3.0
19,89018,22579,42513,0.443983,0.372251,82320,47688,30314,0.0591047,0.0846803,0.5,1.0,6.0,3.0
20,86561,20428,41431,0.463199,0.386052,82056,47355,32674,0.0630118,0.0905766,0.5,1.0,6.0,3.0
