sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,77116,48493,28542,0.0,0.0,79389,49902,28560,0.0,0.0,0.5,1.0,6.0,3.0
2,76428,48020,31383,0.0,0.0,79838,50208,28898,0.0,0.0,0.5,1.0,6.0,3.0
3,79130,49485,29957,0.0,0.0,80383,51131,27612,0.0,0.0,0.5,1.0,6.0,3.0
4,80023,50069,30032,0.0,0.0,79656,50909,27443,0.0,0.0,0.5,1.0,6.0,3.0
5,80328,50488,27720,0.0,0.0,78869,50598,27009,0.0,0.0,0.5,1.0,6.0,3.0
6,77997,49711,28728,0.0,0.0,77798,50110,27437,0.0,0.0,0.5,1.0,6.0,3.0
7,77597,49367,29807,0.0,0.0,77781,49885,29267,0.0,0.0,0.5,1.0,6.0,3.0
8,78087,49467,28961,0.0,0.0,79347,50818,28405,0.0,0.0,0.5,1.0,6.0,3.0
9,78037,49274,29299,0.0,0.0,79649,50923,27394,0.0,0.0,0.5,1.0,6.0,3.0
10,78150,49250,29607,0.0,0.0,79081,50613,26780,0.0,0.0,0.5,1.0,6.0,3.0
11,78505,49448,29898,0.0,0.0,77714,49924,27937,0.0,0.0,0.5,1.0,6.0,3.0
12,97089,49853,29029,0.182832,0.0770953,78408,50165,30186,0.00432354,0.0,0.5,1.0,6.0,3.0
13,102949,47428,28847,0.26772,0.15967,81430,51435,27257,0.00913668,0.00280662,0.5,1.0,6.0,3.0
14,97869,43075,33640,0.29796,0.223514,80242,50752,26461,0.0100882,0.0097502,0.5,1.0,6.0,3.0
15,95974,38837,37602,0.330746,0.275305,78265,49879,28291,0.012036,0.0141918,0.5,1.0,6.0,3.0
16,95711,34826,40634,0.363824,0.319055,78307,49646,29284,0.0143921,0.0199939,0.5,1.0,6.0,3.0
17,95245,30714,42472,0.394882,0.347688,79277,49750,28881,0.0162973,0.0243413,0.5,1.0,6.0,3.0
18,93772,26846,43914,0.422312,0.362732,79438,49487,29306,0.0191911,0.0297721,0.5,1.0,6.0,3.0
19,92802,24083,43371,0.443153,0.375089,79663,49333,28487,0.0211453,0.0317338,0.5,1.0,6.0,3.0
20,90787,21788,42012,0.460154,0.385152,78985,48882,30321,0.0225739,0.0349593,0.5,1.0,6.0,3.0
