sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,77531,48760,28379,0.0,0.0,79291,49892,28815,0.0,0.0,0.5,1.0,6.0,3.0
2,76557,48006,32212,0.0,0.0,80138,50512,28263,0.0,0.0,0.5,1.0,6.0,3.0
3,79955,49805,30437,0.0,0.0,80033,50771,27183,0.0,0.0,0.5,1.0,6.0,3.0
4,80727,50381,27385,0.0,0.0,78728,50431,27940,0.0,0.0,0.5,1.0,6.0,3.0
5,78398,49491,28532,0.0,0.0,78808,50587,27670,0.0,0.0,0.5,1.0,6.0,3.0
6,77368,49174,29885,0.0,0.0,78175,50223,28307,0.0,0.0,0.5,1.0,6.0,3.0
7,78285,49469,28705,0.0,0.0,78648,50238,29039,0.0,0.0,0.5,1.0,6.0,3.0
8,77923,49029,28949,0.0,0.0,79844,50932,27299,0.0,0.0,0.5,1.0,6.0,3.0
9,77337,48578,29794,0.0,0.0,79217,50582,27598,0.0,0.0,0.5,1.0,6.0,3.0
10,78347,49278,30449,0.0,0.0,78738,50413,28096,0.0,0.0,0.5,1.0,6.0,3.0
11,79796,49988,28627,0.0,0.0,78838,50387,27931,0.0,0.0,0.5,1.0,6.0,3.0
12,96736,49556,28359,0.184523,0.0794633,79105,50137,28735,0.00420959,0.0,0.5,1.0,6.0,3.0
13,101650,46845,29056,0.269695,0.159743,80212,50540,28490,0.00910088,0.0026676,0.5,1.0,6.0,3.0
14,97377,42563,34123,0.302674,0.225728,80348,50983,27165,0.00949619,0.00855881,0.5,1.0,6.0,3.0
15,96228,38634,38640,0.334243,0.276139,79029,50203,27483,0.0115084,0.0128807,0.5,1.0,6.0,3.0
16,96479,34970,40396,0.363426,0.32221,78157,49281,27967,0.0136456,0.0191833,0.5,1.0,6.0,3.0
17,95364,30783,42614,0.394871,0.350049,77683,48734,30535,0.0155375,0.0220567,0.5,1.0,6.0,3.0
18,94134,27111,43843,0.42355,0.365885,79979,49366,29627,0.0177234,0.0248422,0.5,1.0,6.0,3.0
19,92686,24088,43196,0.445515,0.372789,80372,49413,29150,0.018657,0.0295712,0.5,1.0,6.0,3.0
20,90518,21859,41968,0.462792,0.382804,80234,49313,29771,0.0212005,0.0321454,0.5,1.0,6.0,3.0
21,87693,19627,41215,0.4779,0.391908,80165,49346,28878,0.0232146,0.0354595,0.5,1.0,6.0,3.0
22,85267,17794,39167,0.494095,0.395256,79461,48776,29850,0.0235713,0.0400335,0.5,1.0,6.0,3.0
23,82598,16274,37921,0.509122,0.401611,79531,48754,30291,0.0253172,0.0416625,0.5,1.0,6.0,3.0
24,79924,14900,35671,0.523541,0.403507,79828,48720,29700,0.0266072,0.0437542,0.5,1.0,6.0,3.0
25,76521,13531,34728,0.535997,0.409569,79496,48503,30404,0.0274102,0.0459479,0.5,1.0,6.0,3.0
26,73932,12295,32607,0.551006,0.413638,79778,48418,30380,0.0280403,0.0472515,0.5,1.0,6.0,3.0
27,71174,11141,30219,0.564764,0.415616,79929,48344,30097,0.0284878,0.0468984,0.5,1.0,6.0,3.0
28,68035,10200,28595,0.579092,0.418587,79797,48354,30779,0.0282404,0.0500828,0.5,1.0,6.0,3.0
29,64775,9225,26767,0.593207,0.422199,80171,48379,30680,0.0299173,0.0500326,0.5,1.0,6.0,3.0
30,62139,8361,24601,0.608732,0.421629,80141,48469,31033,0.0300533,0.0519447,0.5,1.0,6.0,3.0
31,59653,7623,22947,0.624403,0.427507,80480,48395,30802,0.030461,0.0493312,0.5,1.0,6.0,3.0
32,57345,6831,21505,0.641268,0.436224,80528,48659,30938,0.0295115,0.0528961,0.5,1.0,6.0,3.0
33,54626,5977,19603,0.659411,0.437433,80705,48770,29629,0.0300663,0.052803,0.5,1.0,6.0,3.0
34,51998,5329,17778,0.676814,0.442935,79492,48185,30261,0.0305502,0.0526751,0.5,1.0,6.0,3.0
35,49902,4636,15856,0.696265,0.447906,78997,47751,31055,0.0303746,0.0545645,0.5,1.0,6.0,3.0
36,47299,4000,14113,0.717129,0.45288,79444,47937,31852,0.0310974,0.0527282,0.5,1.0,6.0,3.0
37,44700,3318,12194,0.740481,0.452149,80813,48522,30921,0.0307995,0.0555609,0.5,1.0,6.0,3.0
38,42312,2762,10303,0.763802,0.460934,80620,48399,29592,0.0310407,0.0541025,0.5,1.0,6.0,3.0
39,39937,2169,8803,0.791296,0.462115,79225,47828,31018,0.0306658,0.0518086,0.5,1.0,6.0,3.0
40,37780,1732,7062,0.814637,0.460068,79736,48117,31034,0.0302937,0.0543436,0.5,1.0,6.0,3.0
41,35871,1400,5662,0.838407,0.469799,79838,48052,30871,0.0302174,0.0521039,0.5,1.0,6.0,3.0
42,33959,1085,4446,0.865235,0.47256,79872,48091,31181,0.029685,0.0529649,0.5,1.0,6.0,3.0
43,32324,813,3551,0.88937,0.475641,79933,48001,30638,0.0295685,0.0523533,0.5,1.0,6.0,3.0
44,30941,610,2776,0.912349,0.478746,79842,48184,31655,0.0296961,0.0516348,0.5,1.0,6.0,3.0
45,30030,464,2191,0.929404,0.489503,80744,48539,30706,0.0300456,0.0498274,0.5,1.0,6.0,3.0
46,29213,309,1504,0.945213,0.48238,80594,48759,30387,0.0288607,0.0503176,0.5,1.0,6.0,3.0
47,28514,205,1115,0.957687,0.493722,79936,48428,29808,0.0284352,0.0507079,0.5,1.0,6.0,3.0
48,27956,123,719,0.970078,0.491655,79021,48016,30639,0.0285873,0.0500343,0.5,1.0,6.0,3.0
49,27645,71,441,0.979418,0.488662,79119,47896,30985,0.0287542,0.050589,0.5,1.0,6.0,3.0
50,27063,43,204,0.987086,0.5,79455,48197,31648,0.0287395,0.0499558,0.5,1.0,6.0,3.0
51,26604,25,175,0.992576,0.5,80591,48593,31293,0.0281545,0.0504266,0.5,1.0,6.0,3.0
52,26593,12,80,0.995394,0.5,80869,48747,30145,0.0278537,0.0471222,0.5,1.0,6.0,3.0
53,26545,10,47,0.997175,0.5,79923,48472,29658,0.027295,0.046345,0.5,1.0,6.0,3.0
54,26320,4,39,0.998233,0.5,79019,48278,30947,0.0270884,0.0459657,0.5,1.0,6.0,3.0
55,26292,1,16,0.99884,0.5,79423,48570,31007,0.0266233,0.0468281,0.5,1.0,6.0,3.0
56,26493,0,0,0.999472,NAN,80004,48824,30997,0.0266362,0.0453915,0.5,1.0,6.0,3.0
57,8700,0,0,0.99954,NAN,80303,49096,29580,0.0221225,0.0469912,0.5,1.0,6.0,3.0
58,2,0,0,0.5,NAN,78736,48572,29731,0.0174634,0.0441458,0.5,1.0,6.0,3.0
59,0,0,0,NAN,NAN,78293,48613,30499,0.0170769,0.0402308,0.5,1.0,6.0,3.0
60,0,0,0,NAN,NAN,78695,48664,30237,0.0163733,0.0395377,0.5,1.0,6.0,3.0
61,0,0,0,NAN,NAN,78807,48448,29877,0.0154364,0.0378385,0.5,1.0,6.0,3.0
62,0,0,0,NAN,NAN,78607,48425,31142,0.0150177,0.0330904,0.5,1.0,6.0,3.0
63,0,0,0,NAN,NAN,79903,49242,30853,0.0138042,0.0317473,0.5,1.0,6.0,3.0
64,0,0,0,NAN,NAN,80607,49920,29364,0.0128525,0.0300708,0.5,1.0,6.0,3.0
65,0,0,0,NAN,NAN,79582,49684,28432,0.0117363,0.0275921,0.5,1.0,6.0,3.0
66,0,0,0,NAN,NAN,77841,48896,29118,0.0106242,0.025534,0.5,1.0,6.0,3.0
67,0,0,0,NAN,NAN,77726,48654,30114,0.00991946,0.0244239,0.5,1.0,6.0,3.0
68,0,0,0,NAN,NAN,78385,48862,30654,0.00936404,0.0221831,0.5,1.0,6.0,3.0
69,0,0,0,NAN,NAN,79524,49501,29435,0.00901615,0.0197384,0.5,1.0,6.0,3.0
70,0,0,0,NAN,NAN,79395,49388,29093,0.00816802,0.0176675,0.5,1.0,6.0,3.0
71,0,0,0,NAN,NAN,78864,49361,29910,0.00699939,0.0174524,0.5,1.0,6.0,3.0
72,0,0,0,NAN,NAN,79664,49885,28583,0.00662784,0.0160235,0.5,1.0,6.0,3.0
73,0,0,0,NAN,NAN,78853,49439,29651,0.00628384,0.0156319,0.5,1.0,6.0,3.0
74,0,0,0,NAN,NAN,78906,49452,29171,0.00585507,0.0147578,0.5,1.0,6.0,3.0
75,0,0,0,NAN,NAN,78701,49434,28897,0.00564796,0.0132194,0.5,1.0,6.0,3.0
76,0,0,0,NAN,NAN,78539,49345,29976,0.0053031,0.0126935,0.5,1.0,6.0,3.0
77,0,0,0,NAN,NAN,79306,49960,29464,0.00490505,0.0126425,0.5,1.0,6.0,3.0
78,0,0,0,NAN,NAN,79571,50105,28252,0.00457453,0.0115036,0.5,1.0,6.0,3.0
79,0,0,0,NAN,NAN,78885,49826,29156,0.00433542,0.0100494,0.5,1.0,6.0,3.0
80,0,0,0,NAN,NAN,78784,49734,28415,0.00397923,0.00871019,0.5,1.0,6.0,3.0
81,0,0,0,NAN,NAN,78066,49318,28838,0.00333052,0.00863444,0.5,1.0,6.0,3.0
82,0,0,0,NAN,NAN,78128,49328,30101,0.00306548,0.0089698,0.5,1.0,6.0,3.0
83,0,0,0,NAN,NAN,79373,49896,29221,0.00313079,0.00715239,0.5,1.0,6.0,3.0
