sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,74788,46819,28578,0.0,0.0,81497,51481,28164,0.0,0.0,0.5,1.0,6.0,3.0
2,73216,45332,34226,0.0,0.0,82405,52665,25491,0.0,0.0,0.5,1.0,6.0,3.0
3,78067,47693,34209,0.0,0.0,80200,51941,24121,0.0,0.0,0.5,1.0,6.0,3.0
4,81965,49718,29719,0.0,0.0,77305,50684,27290,0.0,0.0,0.5,1.0,6.0,3.0
5,79901,49281,28107,0.0,0.0,78466,51245,27112,0.0,0.0,0.5,1.0,6.0,3.0
6,76526,48091,30546,0.0,0.0,79539,51643,27221,0.0,0.0,0.5,1.0,6.0,3.0
7,76822,48304,30341,0.0,0.0,80393,51920,25681,0.0,0.0,0.5,1.0,6.0,3.0
8,77199,48338,31147,0.0,0.0,79161,51466,26263,0.0,0.0,0.5,1.0,6.0,3.0
9,77984,48495,29716,0.0,0.0,78864,51282,25604,0.0,0.0,0.5,1.0,6.0,3.0
10,76848,47977,30987,0.0,0.0,77943,50913,26778,0.0,0.0,0.5,1.0,6.0,3.0
11,77637,48484,31174,0.0,0.0,78351,50975,27324,0.0,0.0,0.5,1.0,6.0,3.0
12,95307,48841,30214,0.177521,0.0862845,80526,51275,27075,0.0130268,0.0,0.5,1.0,6.0,3.0
13,100378,46021,30343,0.260974,0.171407,82341,51682,26505,0.0255158,0.00920581,0.5,1.0,6.0,3.0
14,95378,41159,34939,0.296856,0.231933,81803,51406,26050,0.0287337,0.0240883,0.5,1.0,6.0,3.0
15,93508,36848,39782,0.332474,0.278267,80064,50290,27607,0.0336106,0.0380338,0.5,1.0,6.0,3.0
16,93676,33107,41838,0.362211,0.32155,79684,49402,29353,0.0396441,0.0533506,0.5,1.0,6.0,3.0
17,92855,29363,43171,0.391605,0.346668,80476,48716,29338,0.0465915,0.0688527,0.5,1.0,6.0,3.0
18,90890,25703,43495,0.418913,0.361961,80681,47964,30792,0.0532281,0.0703429,0.5,1.0,6.0,3.0
19,89131,22874,42716,0.441143,0.37404,81972,48135,31397,0.0575684,0.0838934,0.5,1.0,6.0,3.0
20,86855,20454,41377,0.460837,0.381528,82770,47904,30519,0.0617132,0.0901733,0.5,1.0,6.0,3.0
21,84002,18270,39924,0.478155,0.387361,82178,47297,30791,0.0654372,0.0974798,0.5,1.0,6.0,3.0
22,80792,16574,38144,0.494622,0.394361,81128,46432,31977,0.0693041,0.104528,0.5,1.0,6.0,3.0
23,77653,15039,36238,0.510566,0.402244,81210,46164,33647,0.0728482,0.109594,0.5,1.0,6.0,3.0
24,74453,13529,34311,0.527366,0.403908,82413,46177,33387,0.0743087,0.112424,0.5,1.0,6.0,3.0
25,71302,12316,31873,0.542075,0.408826,83023,46242,33394,0.0763764,0.115021,0.5,1.0,6.0,3.0
26,68008,11041,30142,0.558648,0.417043,82971,46126,33034,0.0772198,0.118242,0.5,1.0,6.0,3.0
27,65015,9831,28017,0.575313,0.420994,82685,46011,33473,0.0779827,0.117796,0.5,1.0,6.0,3.0
28,61630,8732,25196,0.593258,0.426457,82782,45797,33650,0.0799932,0.125854,0.5,1.0,6.0,3.0
29,58191,7559,24044,0.61378,0.430565,82332,45451,33501,0.0819244,0.124146,0.5,1.0,6.0,3.0
30,55693,6614,21354,0.634002,0.435,81860,45187,34413,0.0813401,0.126682,0.5,1.0,6.0,3.0
31,52378,5759,18880,0.65476,0.440042,82020,45071,34813,0.0821385,0.126318,0.5,1.0,6.0,3.0
32,49414,4934,16439,0.678765,0.443458,82539,45178,34350,0.0818522,0.126652,0.5,1.0,6.0,3.0
33,46050,4079,15208,0.704452,0.446443,82522,45057,34172,0.0830566,0.125497,0.5,1.0,6.0,3.0
34,44002,3460,12494,0.725865,0.452217,82554,44964,34772,0.0829094,0.126596,0.5,1.0,6.0,3.0
35,41305,2823,11094,0.751374,0.455336,82724,45155,35159,0.0821467,0.128374,0.5,1.0,6.0,3.0
36,38864,2291,8928,0.774676,0.461806,83090,45520,34040,0.0813636,0.121607,0.5,1.0,6.0,3.0
37,36456,1735,7253,0.806191,0.464566,82670,45529,33665,0.0798113,0.121194,0.5,1.0,6.0,3.0
