sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,76497,48016,28254,0.0,0.0,80163,50726,28580,0.0,0.0,0.5,1.0,6.0,3.0
2,75029,46899,33277,0.0,0.0,81572,51745,27035,0.0,0.0,0.5,1.0,6.0,3.0
3,79096,48883,32170,0.0,0.0,80325,51463,25930,0.0,0.0,0.5,1.0,6.0,3.0
4,81300,50132,28922,0.0,0.0,78524,50932,26901,0.0,0.0,0.5,1.0,6.0,3.0
5,79297,49431,28382,0.0,0.0,78101,50570,27010,0.0,0.0,0.5,1.0,6.0,3.0
6,77112,48772,29189,0.0,0.0,78202,50696,28726,0.0,0.0,0.5,1.0,6.0,3.0
7,76677,48452,30966,0.0,0.0,79914,51346,27691,0.0,0.0,0.5,1.0,6.0,3.0
8,78398,49015,30944,0.0,0.0,80186,51538,26050,0.0,0.0,0.5,1.0,6.0,3.0
9,79209,49323,29057,0.0,0.0,78806,50955,26415,0.0,0.0,0.5,1.0,6.0,3.0
10,78174,48908,29556,0.0,0.0,77886,50614,28040,0.0,0.0,0.5,1.0,6.0,3.0
11,77643,48934,29989,0.0,0.0,78912,51108,27524,0.0,0.0,0.5,1.0,6.0,3.0
12,95194,48907,30224,0.183194,0.0803004,80131,50995,26906,0.00871074,0.0,0.5,1.0,6.0,3.0
13,101810,46696,30001,0.265495,0.162161,80551,50817,26655,0.0178893,0.00598387,0.5,1.0,6.0,3.0
14,97289,42286,33849,0.296447,0.228722,79662,50483,27422,0.0196894,0.0155714,0.5,1.0,6.0,3.0
15,94673,37946,38423,0.332323,0.278596,79014,49911,27788,0.0227934,0.027098,0.5,1.0,6.0,3.0
16,94322,34116,41501,0.36192,0.317872,79036,49445,29408,0.0265955,0.0373198,0.5,1.0,6.0,3.0
17,94187,30271,42879,0.391699,0.347035,80129,49318,28536,0.0310999,0.0469582,0.5,1.0,6.0,3.0
18,92965,26645,43217,0.419862,0.364729,79649,48421,30135,0.0361273,0.0536088,0.5,1.0,6.0,3.0
19,91010,23486,43007,0.443852,0.375439,80703,48462,30566,0.0399242,0.0581856,0.5,1.0,6.0,3.0
20,88995,21154,41673,0.4622,0.384242,81197,48362,30621,0.042637,0.0632572,0.5,1.0,6.0,3.0
21,85881,18806,40778,0.48063,0.387329,81580,48390,31115,0.0455136,0.0681825,0.5,1.0,6.0,3.0
22,82997,17130,38532,0.494813,0.395515,81642,48175,29792,0.0477879,0.0728551,0.5,1.0,6.0,3.0
23,79898,15472,36573,0.511039,0.402032,80157,47165,31460,0.0502451,0.0785283,0.5,1.0,6.0,3.0
24,76576,14110,35045,0.526451,0.409145,80484,46915,32617,0.0515382,0.0856915,0.5,1.0,6.0,3.0
25,73651,12764,33273,0.543407,0.406726,81182,46875,32595,0.0543655,0.0854426,0.5,1.0,6.0,3.0
26,70806,11637,31429,0.554466,0.414251,81991,47343,32236,0.055622,0.0874643,0.5,1.0,6.0,3.0
27,67783,10520,29234,0.568882,0.420606,82146,47455,31157,0.0563874,0.0916487,0.5,1.0,6.0,3.0
28,65071,9502,27272,0.587773,0.421275,81096,46801,32407,0.0569757,0.0889314,0.5,1.0,6.0,3.0
29,61991,8642,25538,0.601499,0.428851,81483,47052,31949,0.057061,0.094557,0.5,1.0,6.0,3.0
30,59005,7573,23665,0.62121,0.426748,81119,46908,32570,0.057391,0.0950107,0.5,1.0,6.0,3.0
31,56439,6725,21127,0.635793,0.433095,80988,46529,32435,0.058947,0.0915986,0.5,1.0,6.0,3.0
32,53464,5893,19088,0.655478,0.43475,80841,46428,33943,0.0577801,0.0952626,0.5,1.0,6.0,3.0
33,50929,5150,16814,0.676687,0.443381,82272,46973,32446,0.0587685,0.0956666,0.5,1.0,6.0,3.0
34,47564,4339,15163,0.69951,0.44569,81622,46750,31180,0.0589486,0.0980276,0.5,1.0,6.0,3.0
35,45373,3689,13379,0.723933,0.447717,79959,46109,33585,0.0599307,0.0957273,0.5,1.0,6.0,3.0
36,42780,3156,11242,0.744764,0.454501,80769,46505,32913,0.0585745,0.0983046,0.5,1.0,6.0,3.0
37,40349,2608,9806,0.768966,0.458852,80871,46185,33047,0.0588344,0.0984204,0.5,1.0,6.0,3.0
38,38131,2085,8240,0.794865,0.458738,81438,46388,32995,0.0599167,0.0964237,0.5,1.0,6.0,3.0
