sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,78818,49502,28361,0.0,0.0,78364,49415,28000,0.0,0.0,0.5,1.0,6.0,3.0
2,78346,49178,29788,0.0,0.0,78008,49015,29968,0.0,0.0,0.5,1.0,6.0,3.0
3,79737,50121,29863,0.0,0.0,79146,49787,30020,0.0,0.0,0.5,1.0,6.0,3.0
4,80598,50742,27384,0.0,0.0,80433,50594,28425,0.0,0.0,0.5,1.0,6.0,3.0
5,79029,50348,28259,0.0,0.0,79718,50500,27253,0.0,0.0,0.5,1.0,6.0,3.0
6,78411,50128,28343,0.0,0.0,77970,49798,28328,0.0,0.0,0.5,1.0,6.0,3.0
7,77940,49765,28652,0.0,0.0,77799,49583,28187,0.0,0.0,0.5,1.0,6.0,3.0
8,78241,49932,29034,0.0,0.0,77497,49454,29522,0.0,0.0,0.5,1.0,6.0,3.0
9,78804,50257,28408,0.0,0.0,78891,49938,29163,0.0,0.0,0.5,1.0,6.0,3.0
10,78646,50455,27706,0.0,0.0,79459,50265,28410,0.0,0.0,0.5,1.0,6.0,3.0
11,77939,50060,27553,0.0,0.0,79113,50147,28266,0.0,0.0,0.5,1.0,6.0,3.0
12,95337,49648,28956,0.189391,0.0778077,78570,49887,28318,0.0,0.0,0.5,1.0,6.0,3.0
13,102921,47714,28961,0.273278,0.159559,78146,49849,29390,0.0,0.0,0.5,1.0,6.0,3.0
14,99069,43490,32617,0.302663,0.22427,79103,50483,29008,0.0,0.0,0.5,1.0,6.0,3.0
15,97130,39368,38088,0.335298,0.274522,79424,50501,27446,0.0,0.0,0.5,1.0,6.0,3.0
16,97706,35833,40315,0.363872,0.323924,78018,49921,28491,0.0,0.0,0.5,1.0,6.0,3.0
17,96946,31720,42853,0.394828,0.352822,78131,49924,29069,0.0,0.0,0.5,1.0,6.0,3.0
18,95994,27769,43432,0.42524,0.365341,78744,50078,27740,0.0,0.0,0.5,1.0,6.0,3.0
19,94641,24741,43675,0.447766,0.377768,77951,49552,28615,0.0,0.0,0.5,1.0,6.0,3.0
20,92897,22305,42291,0.465042,0.388215,77883,49511,29694,0.0,0.0,0.5,1.0,6.0,3.0
21,90098,20058,41062,0.482086,0.394343,79331,50231,29364,0.0,0.0,0.5,1.0,6.0,3.0
22,86854,18104,39944,0.499344,0.397694,80094,50754,27667,0.0,0.0,0.5,1.0,6.0,3.0
23,84162,16563,37786,0.512559,0.401815,78756,50037,27178,0.0,0.0,0.5,1.0,6.0,3.0
24,80931,15084,36449,0.524595,0.408639,76945,49267,28803,0.0,0.0,0.5,1.0,6.0,3.0
25,78271,13649,34497,0.538756,0.40847,77474,49459,29088,0.0,0.0,0.5,1.0,6.0,3.0
26,75552,12670,32068,0.551316,0.413013,78576,49875,29534,0.0,0.0,0.5,1.0,6.0,3.0
27,72430,11651,30930,0.565408,0.4156,79493,50151,29047,0.0,0.0,0.5,1.0,6.0,3.0
28,69349,10643,29352,0.578638,0.423583,79762,50379,28383,0.0,0.0,0.5,1.0,6.0,3.0
29,66845,9716,27330,0.594255,0.428101,79088,50131,27796,0.0,0.0,0.5,1.0,6.0,3.0
30,64516,8756,25737,0.609686,0.426001,78024,49737,28842,0.0,0.0,0.5,1.0,6.0,3.0
31,62010,7921,23706,0.623674,0.432,78246,49958,29228,0.0,0.0,0.5,1.0,6.0,3.0
32,59107,7047,21747,0.63973,0.43606,79079,50182,28046,0.0,0.0,0.5,1.0,6.0,3.0
33,56216,6151,20257,0.659777,0.436738,78494,49986,28578,0.0,0.0,0.5,1.0,6.0,3.0
34,54030,5495,17703,0.675458,0.439841,78475,49925,27909,0.0,0.0,0.5,1.0,6.0,3.0
35,51130,4863,16624,0.695003,0.449862,77992,49815,29054,0.0,0.0,0.5,1.0,6.0,3.0
36,48656,4178,14612,0.71465,0.446311,78482,49869,28432,0.0,0.0,0.5,1.0,6.0,3.0
37,46343,3606,12869,0.734588,0.459787,78197,49848,28532,0.0,0.0,0.5,1.0,6.0,3.0
38,44195,2951,11000,0.758559,0.4605,78477,49955,28906,0.0,0.0,0.5,1.0,6.0,3.0
39,41804,2424,9142,0.782234,0.460457,78929,50020,28700,0.0,0.0,0.5,1.0,6.0,3.0
40,39168,1923,7477,0.808887,0.46088,79116,50333,27983,0.0,0.0,0.5,1.0,6.0,3.0
41,37060,1559,6388,0.834201,0.466578,78295,49883,27975,0.0,0.0,0.5,1.0,6.0,3.0
42,35277,1211,5174,0.856805,0.471009,77573,49409,29218,0.0,0.0,0.5,1.0,6.0,3.0

