sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,76085,47692,28653,0.0,0.0,79939,50331,28346,0.0,0.0,0.5,1.0,6.0,3.0
2,74905,46818,32480,0.0,0.0,80867,51131,27563,0.0,0.0,0.5,1.0,6.0,3.0
3,78400,48313,32059,0.0,0.0,80532,51600,26532,0.0,0.0,0.5,1.0,6.0,3.0
4,80609,49508,30464,0.0,0.0,79371,51351,25505,0.0,0.0,0.5,1.0,6.0,3.0
5,80556,49945,28803,0.0,0.0,77436,50435,26858,0.0,0.0,0.5,1.0,6.0,3.0
6,78563,49651,28507,0.0,0.0,77683,50528,28664,0.0,0.0,0.5,1.0,6.0,3.0
7,76922,49059,28986,0.0,0.0,79346,51248,26000,0.0,0.0,0.5,1.0,6.0,3.0
8,76230,48288,30557,0.0,0.0,78115,50412,28357,0.0,0.0,0.5,1.0,6.0,3.0
9,77611,48730,31393,0.0,0.0,79508,51176,27193,0.0,0.0,0.5,1.0,6.0,3.0
10,79075,49438,29925,0.0,0.0,79337,51130,25741,0.0,0.0,0.5,1.0,6.0,3.0
11,78922,49295,28994,0.0,0.0,77863,50264,27744,0.0,0.0,0.5,1.0,6.0,3.0
12,94945,48842,30160,0.181631,0.0800232,79124,50766,29305,0.00955462,0.0,0.5,1.0,6.0,3.0
13,101049,46651,30416,0.264832,0.165176,82343,52028,27322,0.0177429,0.00640509,0.5,1.0,6.0,3.0
14,97015,42364,34221,0.296542,0.228632,81941,51704,24876,0.0189527,0.0168033,0.5,1.0,6.0,3.0
15,95011,38068,38209,0.331767,0.279659,78200,49614,27450,0.023101,0.0269763,0.5,1.0,6.0,3.0
16,94293,33908,41410,0.364963,0.319657,77755,48956,29648,0.0267507,0.0374224,0.5,1.0,6.0,3.0
17,94210,30210,42888,0.393403,0.351334,79396,48893,29996,0.0321742,0.0453727,0.5,1.0,6.0,3.0
18,92607,26385,43852,0.42222,0.366049,80774,48680,29225,0.0369673,0.05071,0.5,1.0,6.0,3.0
19,91056,23530,43152,0.444133,0.376402,80102,47927,31846,0.0401051,0.0597092,0.5,1.0,6.0,3.0
20,88780,21076,42498,0.462621,0.38363,81844,48499,31313,0.0430514,0.0655,0.5,1.0,6.0,3.0
21,86411,18974,40478,0.47965,0.38936,82708,48882,30004,0.0459992,0.0693074,0.5,1.0,6.0,3.0
22,83263,17103,39114,0.494878,0.394207,81580,48472,30499,0.0477016,0.0769533,0.5,1.0,6.0,3.0
23,80491,15547,36532,0.510076,0.403687,80617,47692,30448,0.0497972,0.0797097,0.5,1.0,6.0,3.0
24,76376,14001,35163,0.526546,0.405782,79715,47139,31960,0.051358,0.0832916,0.5,1.0,6.0,3.0
25,73512,12779,32862,0.540653,0.408983,80468,46817,32580,0.0536114,0.0844843,0.5,1.0,6.0,3.0
26,70529,11518,31227,0.555856,0.415458,81479,47113,32685,0.0550694,0.0908368,0.5,1.0,6.0,3.0
27,67437,10321,28727,0.57074,0.420441,82083,47148,31590,0.0571251,0.0919278,0.5,1.0,6.0,3.0
28,64344,9208,26920,0.588338,0.42435,81293,46716,32248,0.0576187,0.0943314,0.5,1.0,6.0,3.0
29,61344,8249,25007,0.606424,0.42838,81233,46512,32946,0.058997,0.0932283,0.5,1.0,6.0,3.0
30,58605,7289,22730,0.624776,0.430818,81288,46519,32407,0.0586556,0.0945938,0.5,1.0,6.0,3.0
31,55606,6486,20585,0.642934,0.433058,81240,46619,33517,0.059115,0.0961154,0.5,1.0,6.0,3.0
32,52455,5640,18581,0.660652,0.43671,82066,46987,31778,0.059312,0.0936812,0.5,1.0,6.0,3.0
33,50028,5042,16844,0.680669,0.443006,80956,46534,32131,0.059415,0.0933055,0.5,1.0,6.0,3.0
34,47310,4317,15070,0.700793,0.44854,80760,46569,33342,0.0586986,0.0951053,0.5,1.0,6.0,3.0
35,45080,3660,13227,0.723214,0.453996,81204,46553,33025,0.0582791,0.0952914,0.5,1.0,6.0,3.0
36,42791,3019,11213,0.749819,0.448854,81422,46513,32862,0.0586144,0.0961597,0.5,1.0,6.0,3.0
37,40519,2539,9817,0.773452,0.459764,81575,46493,32712,0.0590622,0.0921069,0.5,1.0,6.0,3.0
38,38096,2093,8074,0.796777,0.463339,81172,46501,32643,0.0582344,0.0942928,0.5,1.0,6.0,3.0
39,36191,1661,6805,0.822622,0.469067,80868,46395,33728,0.0570559,0.0943133,0.5,1.0,6.0,3.0
40,34517,1252,5429,0.847206,0.470621,82020,47005,32816,0.0578517,0.0915864,0.5,1.0,6.0,3.0
41,32790,938,3967,0.871882,0.47391,81830,47004,32764,0.0563669,0.0915334,0.5,1.0,6.0,3.0
42,31105,672,3235,0.897573,0.469397,81532,46954,31781,0.0559167,0.0940499,0.5,1.0,6.0,3.0
43,29954,530,2369,0.916105,0.479949,80324,46744,33051,0.0549275,0.0893619,0.5,1.0,6.0,3.0
44,28821,361,1668,0.936782,0.489508,81012,46798,32426,0.0547944,0.0908839,0.5,1.0,6.0,3.0
45,28063,221,1346,0.95291,0.490713,80542,46640,32708,0.0540339,0.086141,0.5,1.0,6.0,3.0
46,27371,149,737,0.964634,0.485753,80996,46773,32665,0.0541632,0.0893464,0.5,1.0,6.0,3.0
47,26974,86,493,0.976922,0.498986,81018,46856,32775,0.0541793,0.0856445,0.5,1.0,6.0,3.0
