sim.cycle,total_adults_2,total_adult_females_2,total_juveniles_2,adult_drive_frequency_2,juveniles_drive_frequency_2,total_adults_3,total_adult_females_3,total_juveniles_3,adult_drive_frequency_3,juveniles_drive_frequency_3,drive_efficiency,drive_fitness,low_density_growth_rate,drop_ratio
1,75534,47254,28792,0.0,0.0,80207,50688,28501,0.0,0.0,0.5,1.0,6.0,3.0
2,75074,46540,32984,0.0,0.0,81018,51286,27366,0.0,0.0,0.5,1.0,6.0,3.0
3,79087,48562,32949,0.0,0.0,80408,51450,25628,0.0,0.0,0.5,1.0,6.0,3.0
4,81732,50095,29294,0.0,0.0,78342,50787,27623,0.0,0.0,0.5,1.0,6.0,3.0
5,79911,49797,29006,0.0,0.0,78662,50849,27134,0.0,0.0,0.5,1.0,6.0,3.0
6,78301,49669,28645,0.0,0.0,78878,50863,28100,0.0,0.0,0.5,1.0,6.0,3.0
7,76794,48906,29108,0.0,0.0,79928,51439,26934,0.0,0.0,0.5,1.0,6.0,3.0
8,76584,48524,29882,0.0,0.0,79272,51265,26340,0.0,0.0,0.5,1.0,6.0,3.0
9,76968,48299,30619,0.0,0.0,78255,50775,26876,0.0,0.0,0.5,1.0,6.0,3.0
10,78017,48902,30542,0.0,0.0,78279,50945,27747,0.0,0.0,0.5,1.0,6.0,3.0
11,78757,49272,30121,0.0,0.0,79233,51348,27278,0.0,0.0,0.5,1.0,6.0,3.0
12,96184,49500,28935,0.179261,0.0822015,79988,51211,27104,0.00943892,0.0,0.5,1.0,6.0,3.0
13,101037,46585,29688,0.265982,0.162389,80410,50836,27527,0.0190772,0.00641189,0.5,1.0,6.0,3.0
14,96359,42092,35075,0.298192,0.230135,80402,50854,27311,0.0195766,0.0167698,0.5,1.0,6.0,3.0
15,94812,38072,38953,0.330254,0.277642,79983,50451,27033,0.0230049,0.0287796,0.5,1.0,6.0,3.0
16,94738,34062,41360,0.361676,0.317541,78975,49464,29353,0.0281735,0.0367765,0.5,1.0,6.0,3.0
17,94635,30227,42780,0.39161,0.346973,79918,49297,29012,0.0315636,0.0456018,0.5,1.0,6.0,3.0
18,92746,26658,43586,0.419425,0.361423,79886,48624,29864,0.0365271,0.0531074,0.5,1.0,6.0,3.0
19,91286,23957,42980,0.441442,0.376826,80592,48495,31034,0.0394642,0.0627376,0.5,1.0,6.0,3.0
20,89104,21481,42098,0.46109,0.381146,81434,48440,30117,0.0435629,0.0639672,0.5,1.0,6.0,3.0
21,86322,19422,40445,0.476837,0.395315,80994,48063,31448,0.0462071,0.0738839,0.5,1.0,6.0,3.0
22,83121,17198,38991,0.495687,0.397348,81636,47932,29626,0.0500269,0.0765713,0.5,1.0,6.0,3.0
23,79910,15515,36828,0.511087,0.400918,79965,46966,32267,0.0518727,0.0814764,0.5,1.0,6.0,3.0
24,76580,14032,34906,0.526352,0.404716,81003,47192,32722,0.0530412,0.0848817,0.5,1.0,6.0,3.0
25,73377,12620,33111,0.541171,0.408112,81970,47489,30902,0.0541845,0.0867905,0.5,1.0,6.0,3.0
26,70461,11572,31198,0.554413,0.413969,81009,46805,31554,0.0558086,0.0906858,0.5,1.0,6.0,3.0
27,67612,10405,28763,0.570587,0.417637,80622,46589,33681,0.0571866,0.0929753,0.5,1.0,6.0,3.0
28,64525,9308,26806,0.588679,0.419477,81911,47219,32139,0.0586612,0.0932979,0.5,1.0,6.0,3.0
29,61690,8453,24782,0.603526,0.423009,81747,47212,32363,0.0583875,0.0937799,0.5,1.0,6.0,3.0
30,58678,7586,22567,0.621366,0.426774,81701,47102,31034,0.0589956,0.0957015,0.5,1.0,6.0,3.0
31,55839,6743,21593,0.638855,0.428519,80106,46476,32903,0.0584912,0.0995046,0.5,1.0,6.0,3.0
32,53557,6032,19335,0.653537,0.436695,80636,46514,32157,0.0600848,0.0994807,0.5,1.0,6.0,3.0
33,51105,5293,17800,0.674269,0.443624,79929,45926,32809,0.0604912,0.0990429,0.5,1.0,6.0,3.0
34,48666,4504,16084,0.694006,0.447743,80205,45772,34081,0.0596721,0.0999384,0.5,1.0,6.0,3.0
35,46333,3820,13353,0.715494,0.45267,81690,46585,33096,0.0603807,0.0973683,0.5,1.0,6.0,3.0
36,43117,3079,11751,0.74154,0.451706,81994,46798,33160,0.0601812,0.0964264,0.5,1.0,6.0,3.0
37,40673,2551,9882,0.767512,0.452894,81856,46812,31968,0.0596963,0.0974099,0.5,1.0,6.0,3.0
38,38355,2139,8188,0.793065,0.460491,80592,46287,32149,0.0584797,0.0941398,0.5,1.0,6.0,3.0
39,36274,1721,7080,0.817087,0.466667,80470,46241,33276,0.0576799,0.0941069,0.5,1.0,6.0,3.0
40,34565,1347,5642,0.842283,0.464995,80835,46202,32650,0.0575679,0.0920674,0.5,1.0,6.0,3.0
41,32945,1070,4308,0.865488,0.468547,80639,46084,33534,0.0561763,0.0916682,0.5,1.0,6.0,3.0
42,31271,834,3447,0.888923,0.478967,81305,46430,33638,0.0558145,0.0937333,0.5,1.0,6.0,3.0
43,30183,578,2836,0.9126,0.478491,81851,46941,31984,0.0555277,0.0890914,0.5,1.0,6.0,3.0
44,29302,402,1873,0.928896,0.484784,81102,46958,32630,0.0549185,0.0884156,0.5,1.0,6.0,3.0
45,28128,287,1410,0.946601,0.48617,81333,47142,32769,0.0552851,0.0887729,0.5,1.0,6.0,3.0
