generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78170,49301,49301,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
2,78015,49096,49096,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
3,78123,49410,49410,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
4,80107,50778,50778,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
5,79443,50271,50271,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
6,77674,49630,49630,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
7,78360,50027,50027,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
8,79136,50247,50247,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
9,79150,50169,50169,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
10,78341,49772,49772,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
11,78356,49859,49859,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
12,77748,49691,49691,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
13,78048,49832,49832,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
14,79456,50179,50179,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
15,79370,50206,50206,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
16,78648,50035,50035,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
17,79382,50639,50639,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
18,78915,50346,50346,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
19,77669,49747,49747,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
20,77644,49490,49490,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
21,78373,49774,49774,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
22,79710,50277,50277,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
23,79524,50374,50374,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
24,77707,49446,49446,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
25,77494,49302,49302,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
26,78383,49765,49765,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
27,79767,50561,50561,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
28,79225,50350,50350,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
29,77824,49599,49599,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
30,78754,50211,50211,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
31,80265,50793,50793,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
32,78200,49917,49917,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
33,77008,49416,49416,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
34,78125,49960,49960,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
35,79974,50521,50521,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
36,79450,50110,50110,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
37,77779,49535,49535,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
38,77925,49954,49954,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
39,79620,50794,50794,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
40,78948,50229,50229,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
41,77855,49715,49715,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
42,78422,49802,49802,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear

