generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,77707,48791,48791,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
2,78115,48973,48973,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
3,80499,50507,50507,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
4,80334,50602,50602,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
5,77802,49276,49276,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
6,76636,49039,49039,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
7,78556,50027,50027,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
8,80324,51000,51000,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
9,78194,49908,49908,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
10,77283,49302,49302,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
11,77550,49482,49482,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
12,105975,49839,49839,0.217306,0.232504,0.217306,0.232504,0.5,0.0,4.5,0.0,6.0,linear
13,117470,47837,47837,0.314611,0.350903,0.314611,0.350903,0.5,0.0,4.5,0.0,6.0,linear
14,112964,43635,43635,0.34585,0.413155,0.345755,0.412963,0.5,0.0,4.5,0.0,6.0,linear
15,111453,40033,40033,0.376696,0.477047,0.376355,0.476364,0.5,0.0,4.5,0.0,6.0,linear
16,111018,36377,36377,0.401867,0.534074,0.40124,0.5328,0.5,0.0,4.5,0.0,6.0,linear
17,111437,32860,32860,0.423179,0.581494,0.422189,0.579358,0.5,0.0,4.5,0.0,6.0,linear
18,110694,29556,29556,0.441296,0.618138,0.439834,0.614823,0.5,0.0,4.5,0.0,6.0,linear
19,109824,27242,27242,0.454854,0.645066,0.453218,0.640341,0.5,0.0,4.5,0.0,6.0,linear
20,108714,25319,25319,0.46519,0.664007,0.464469,0.659679,0.5,0.0,4.5,0.0,6.0,linear
21,107479,23641,23641,0.474263,0.677902,0.475753,0.675221,0.5,0.0,4.5,0.0,6.0,linear
22,106065,22423,22423,0.482007,0.689521,0.486596,0.689697,0.5,0.0,4.5,0.0,6.0,linear
23,104101,21209,21209,0.48862,0.697962,0.497588,0.702284,0.5,0.0,4.5,0.0,6.0,linear
24,102368,20390,20390,0.49426,0.705187,0.50821,0.715333,0.5,0.0,4.5,0.0,6.0,linear
25,101668,19745,19745,0.500596,0.713325,0.519258,0.72689,0.5,0.0,4.5,0.0,6.0,linear
26,99766,18951,18951,0.505036,0.71923,0.528942,0.738606,0.5,0.0,4.5,0.0,6.0,linear
27,99006,18287,18287,0.510628,0.724521,0.540974,0.749756,0.5,0.0,4.5,0.0,6.0,linear
28,97277,17615,17615,0.514107,0.728744,0.550447,0.76031,0.5,0.0,4.5,0.0,6.0,linear
29,96421,17261,17261,0.518136,0.732181,0.560527,0.76953,0.5,0.0,4.5,0.0,6.0,linear
30,95065,16692,16692,0.520774,0.735826,0.569477,0.778063,0.5,0.0,4.5,0.0,6.0,linear
31,94473,16335,16335,0.526914,0.743714,0.580623,0.788616,0.5,0.0,4.5,0.0,6.0,linear
32,93065,15731,15731,0.532211,0.747896,0.590252,0.796011,0.5,0.0,4.5,0.0,6.0,linear
33,91642,15140,15140,0.535334,0.751593,0.597891,0.804571,0.5,0.0,4.5,0.0,6.0,linear
34,90756,14776,14776,0.540326,0.757335,0.606918,0.812798,0.5,0.0,4.5,0.0,6.0,linear
35,89679,14120,14120,0.545529,0.762221,0.615889,0.821112,0.5,0.0,4.5,0.0,6.0,linear
36,88386,13749,13749,0.551432,0.768828,0.625151,0.830138,0.5,0.0,4.5,0.0,6.0,linear
37,87484,13188,13188,0.557667,0.775284,0.635606,0.838901,0.5,0.0,4.5,0.0,6.0,linear
38,86148,12701,12701,0.561966,0.779344,0.643989,0.84557,0.5,0.0,4.5,0.0,6.0,linear
