generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,77962,49272,49272,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
2,78006,49275,49275,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
3,79432,50100,50100,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
4,80135,50722,50722,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
5,77394,49560,49560,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
6,77488,49763,49763,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
7,79140,50429,50429,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
8,78811,50146,50146,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
9,79115,50269,50269,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
10,78133,49947,49947,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
11,78661,50181,50181,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
12,101047,49901,49901,0.188983,0.204323,0.188983,0.204323,0.5,0.0,3.75,0.0,6.0,linear
13,110764,47761,47761,0.279029,0.314132,0.279029,0.314132,0.5,0.0,3.75,0.0,6.0,linear
14,106489,43839,43839,0.308235,0.373531,0.308135,0.37333,0.5,0.0,3.75,0.0,6.0,linear
15,105479,40787,40787,0.335408,0.432717,0.335048,0.431998,0.5,0.0,3.75,0.0,6.0,linear
16,105436,37585,37585,0.361383,0.489265,0.360406,0.48729,0.5,0.0,3.75,0.0,6.0,linear
17,105253,34354,34354,0.381226,0.533083,0.379917,0.530322,0.5,0.0,3.75,0.0,6.0,linear
18,105498,31854,31854,0.399678,0.570614,0.397929,0.566554,0.5,0.0,3.75,0.0,6.0,linear
19,104935,29534,29534,0.412619,0.597196,0.41104,0.592689,0.5,0.0,3.75,0.0,6.0,linear
20,104664,27856,27856,0.422298,0.615997,0.421309,0.611036,0.5,0.0,3.75,0.0,6.0,linear
21,103502,26327,26327,0.428513,0.627519,0.429928,0.624899,0.5,0.0,3.75,0.0,6.0,linear
22,102732,25351,25351,0.434594,0.636326,0.439491,0.63785,0.5,0.0,3.75,0.0,6.0,linear
23,101513,24526,24526,0.437738,0.641273,0.446737,0.64729,0.5,0.0,3.75,0.0,6.0,linear
24,100550,23732,23732,0.440637,0.645867,0.453904,0.65589,0.5,0.0,3.75,0.0,6.0,linear
25,99984,23516,23516,0.443909,0.651968,0.462279,0.667198,0.5,0.0,3.75,0.0,6.0,linear
26,99430,23008,23008,0.448072,0.657647,0.471477,0.678303,0.5,0.0,3.75,0.0,6.0,linear
27,98737,22495,22495,0.45089,0.660483,0.480432,0.687617,0.5,0.0,3.75,0.0,6.0,linear
28,97678,22233,22233,0.453585,0.664377,0.489626,0.698243,0.5,0.0,3.75,0.0,6.0,linear
29,96995,21740,21740,0.456577,0.66898,0.497617,0.707504,0.5,0.0,3.75,0.0,6.0,linear
30,96546,21394,21394,0.459135,0.673497,0.504444,0.716151,0.5,0.0,3.75,0.0,6.0,linear
31,96740,20971,20971,0.462399,0.679784,0.512393,0.726669,0.5,0.0,3.75,0.0,6.0,linear
32,96096,20538,20538,0.465355,0.682755,0.520267,0.735632,0.5,0.0,3.75,0.0,6.0,linear
33,94956,20140,20140,0.467547,0.685433,0.528959,0.74483,0.5,0.0,3.75,0.0,6.0,linear
34,94189,19987,19987,0.468974,0.685924,0.53588,0.751078,0.5,0.0,3.75,0.0,6.0,linear
35,93588,19708,19708,0.471452,0.687275,0.543714,0.757868,0.5,0.0,3.75,0.0,6.0,linear
36,92728,19359,19359,0.473308,0.690055,0.550486,0.763959,0.5,0.0,3.75,0.0,6.0,linear
