generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78286,48986,48986,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
2,77905,48866,48866,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
3,80992,50746,50746,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
4,81148,51210,51210,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
5,78499,50292,50292,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
6,76381,49320,49320,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
7,77420,49543,49543,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
8,78826,49717,49717,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
9,79087,49752,49752,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
10,79086,50086,50086,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
11,78782,50080,50080,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
12,107780,50407,50407,0.229646,0.248787,0.229646,0.248787,0.5,0.0,4.75,0.0,6.0,linear
13,118316,47258,47258,0.336621,0.381457,0.336621,0.381457,0.5,0.0,4.75,0.0,6.0,linear
14,112646,42158,42158,0.373616,0.456965,0.373531,0.456795,0.5,0.0,4.75,0.0,6.0,linear
15,111418,37768,37768,0.40986,0.535664,0.409482,0.534908,0.5,0.0,4.75,0.0,6.0,linear
16,111504,33021,33021,0.44389,0.606033,0.442982,0.604139,0.5,0.0,4.75,0.0,6.0,linear
17,110357,27979,27979,0.47233,0.664766,0.471152,0.662188,0.5,0.0,4.75,0.0,6.0,linear
18,108514,23777,23777,0.496047,0.709285,0.49458,0.70556,0.5,0.0,4.75,0.0,6.0,linear
19,106144,20445,20445,0.514242,0.740878,0.513038,0.73636,0.5,0.0,4.75,0.0,6.0,linear
20,103513,17949,17949,0.529657,0.761317,0.529876,0.756875,0.5,0.0,4.75,0.0,6.0,linear
21,99809,15819,15819,0.544592,0.776458,0.547625,0.773802,0.5,0.0,4.75,0.0,6.0,linear
22,96046,14281,14281,0.55784,0.789175,0.564794,0.789434,0.5,0.0,4.75,0.0,6.0,linear
23,92208,12865,12865,0.570313,0.800817,0.583372,0.805417,0.5,0.0,4.75,0.0,6.0,linear
24,89170,11614,11614,0.584655,0.811824,0.603212,0.820319,0.5,0.0,4.75,0.0,6.0,linear
25,85686,10503,10503,0.59804,0.821535,0.622925,0.833389,0.5,0.0,4.75,0.0,6.0,linear
26,82465,9523,9523,0.612074,0.831226,0.642613,0.846897,0.5,0.0,4.75,0.0,6.0,linear
27,78959,8461,8461,0.625141,0.842956,0.66071,0.860879,0.5,0.0,4.75,0.0,6.0,linear
28,77012,7737,7737,0.640064,0.852162,0.679991,0.873554,0.5,0.0,4.75,0.0,6.0,linear
29,74105,6881,6881,0.654563,0.862908,0.698199,0.886147,0.5,0.0,4.75,0.0,6.0,linear
30,71578,6131,6131,0.671564,0.874328,0.71672,0.897228,0.5,0.0,4.75,0.0,6.0,linear
31,68674,5334,5334,0.688905,0.884877,0.736494,0.909069,0.5,0.0,4.75,0.0,6.0,linear
32,66605,4652,4652,0.706934,0.895131,0.755946,0.920613,0.5,0.0,4.75,0.0,6.0,linear
33,64016,4066,4066,0.726859,0.905923,0.776068,0.931172,0.5,0.0,4.75,0.0,6.0,linear
34,61833,3402,3402,0.748615,0.918213,0.799351,0.942791,0.5,0.0,4.75,0.0,6.0,linear
35,59516,2809,2809,0.772749,0.931534,0.822159,0.953777,0.5,0.0,4.75,0.0,6.0,linear
36,57180,2231,2231,0.794921,0.940986,0.842613,0.961125,0.5,0.0,4.75,0.0,6.0,linear
37,54706,1819,1819,0.821185,0.950355,0.865229,0.968533,0.5,0.0,4.75,0.0,6.0,linear
38,52557,1415,1415,0.8469,0.960276,0.885725,0.975703,0.5,0.0,4.75,0.0,6.0,linear
39,50644,1094,1094,0.871707,0.967667,0.90615,0.981009,0.5,0.0,4.75,0.0,6.0,linear
40,48924,834,834,0.895349,0.975233,0.924151,0.985675,0.5,0.0,4.75,0.0,6.0,linear
41,47668,615,615,0.916252,0.982491,0.939858,0.990323,0.5,0.0,4.75,0.0,6.0,linear
42,46763,426,426,0.933956,0.987709,0.953465,0.993313,0.5,0.0,4.75,0.0,6.0,linear
43,45742,303,303,0.948778,0.991271,0.964788,0.995371,0.5,0.0,4.75,0.0,6.0,linear
44,44640,198,198,0.962929,0.994187,0.974335,0.997017,0.5,0.0,4.75,0.0,6.0,linear
45,44581,117,117,0.974333,0.996485,0.982026,0.998099,0.5,0.0,4.75,0.0,6.0,linear
46,43866,71,71,0.983541,0.998104,0.988678,0.999142,0.5,0.0,4.75,0.0,6.0,linear
47,43710,37,37,0.990933,0.998951,0.993796,0.999567,0.5,0.0,4.75,0.0,6.0,linear
48,43063,24,24,0.993914,0.999375,0.995962,0.999792,0.5,0.0,4.75,0.0,6.0,linear
49,43095,11,11,0.996537,0.999722,0.997869,1.0,0.5,0.0,4.75,0.0,6.0,linear
50,42859,5,5,0.998111,0.99986,0.998997,1.0,0.5,0.0,4.75,0.0,6.0,linear
51,42826,2,2,0.999008,0.999953,0.999533,1.0,0.5,0.0,4.75,0.0,6.0,linear
52,43039,1,1,0.999489,0.999977,0.999791,1.0,0.5,0.0,4.75,0.0,6.0,linear
53,42926,0,0,0.99979,1.0,0.999942,1.0,0.5,0.0,4.75,0.0,6.0,linear

