generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78097,49175,49175,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
2,78337,49174,49174,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
3,79668,50014,50014,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
4,80314,50638,50638,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
5,78783,50087,50087,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
6,78299,49886,49886,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
7,78439,49877,49877,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
8,78908,50171,50171,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
9,78519,49915,49915,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
10,78453,49920,49920,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
11,78438,50054,50054,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
12,94587,49838,49838,0.151589,0.168736,0.151589,0.168736,0.5,0.0,2.75,0.0,6.0,linear
13,100337,47505,47505,0.230859,0.271245,0.230859,0.271245,0.5,0.0,2.75,0.0,6.0,linear
14,97449,43977,43977,0.263536,0.336597,0.263436,0.336396,0.5,0.0,2.75,0.0,6.0,linear
15,95551,40039,40039,0.298019,0.40923,0.297542,0.408277,0.5,0.0,2.75,0.0,6.0,linear
16,96007,36645,36645,0.327609,0.471541,0.326736,0.469765,0.5,0.0,2.75,0.0,6.0,linear
17,95927,33171,33171,0.355391,0.529621,0.353914,0.526476,0.5,0.0,2.75,0.0,6.0,linear
18,95087,29732,29732,0.375303,0.570306,0.373128,0.565204,0.5,0.0,2.75,0.0,6.0,linear
19,94233,27282,27282,0.390083,0.599925,0.388326,0.594256,0.5,0.0,2.75,0.0,6.0,linear
20,93884,25585,25585,0.399897,0.618598,0.399289,0.613168,0.5,0.0,2.75,0.0,6.0,linear
21,93046,24207,24207,0.408514,0.633386,0.410952,0.630566,0.5,0.0,2.75,0.0,6.0,linear
22,91307,22864,22864,0.416283,0.645544,0.422096,0.64434,0.5,0.0,2.75,0.0,6.0,linear
23,90009,22042,22042,0.419813,0.650088,0.431371,0.654605,0.5,0.0,2.75,0.0,6.0,linear
24,88280,21425,21425,0.422654,0.654619,0.441077,0.666587,0.5,0.0,2.75,0.0,6.0,linear
25,87248,20938,20938,0.425622,0.657347,0.451004,0.677379,0.5,0.0,2.75,0.0,6.0,linear
26,86152,20326,20326,0.429367,0.661945,0.461683,0.688263,0.5,0.0,2.75,0.0,6.0,linear
27,85619,20031,20031,0.433661,0.668056,0.472814,0.700861,0.5,0.0,2.75,0.0,6.0,linear
28,84576,19421,19421,0.438466,0.675401,0.482807,0.712007,0.5,0.0,2.75,0.0,6.0,linear
29,83119,18702,18702,0.442031,0.681453,0.493269,0.723771,0.5,0.0,2.75,0.0,6.0,linear
30,82875,18340,18340,0.445194,0.686192,0.503759,0.735979,0.5,0.0,2.75,0.0,6.0,linear
31,81648,17793,17793,0.448857,0.690028,0.51249,0.745837,0.5,0.0,2.75,0.0,6.0,linear
32,80080,17186,17186,0.450688,0.692287,0.520586,0.753726,0.5,0.0,2.75,0.0,6.0,linear
33,79425,16743,16743,0.454967,0.696277,0.530963,0.762229,0.5,0.0,2.75,0.0,6.0,linear
34,78096,16298,16298,0.458182,0.699627,0.539733,0.76949,0.5,0.0,2.75,0.0,6.0,linear
35,77652,16066,16066,0.460976,0.703328,0.547071,0.776045,0.5,0.0,2.75,0.0,6.0,linear
36,77124,15701,15701,0.463959,0.706604,0.556685,0.786191,0.5,0.0,2.75,0.0,6.0,linear
37,76491,15435,15435,0.465785,0.709354,0.56261,0.793538,0.5,0.0,2.75,0.0,6.0,linear
38,75538,15039,15039,0.469803,0.716346,0.570756,0.800697,0.5,0.0,2.75,0.0,6.0,linear
39,75241,14588,14588,0.472807,0.719506,0.578886,0.807159,0.5,0.0,2.75,0.0,6.0,linear
40,74220,14340,14340,0.475014,0.722001,0.584851,0.813015,0.5,0.0,2.75,0.0,6.0,linear
41,73418,14060,14060,0.478631,0.726229,0.592729,0.821061,0.5,0.0,2.75,0.0,6.0,linear
42,72618,13640,13640,0.483555,0.73167,0.600391,0.827699,0.5,0.0,2.75,0.0,6.0,linear
43,71735,13263,13263,0.488046,0.73705,0.608641,0.835364,0.5,0.0,2.75,0.0,6.0,linear
44,70375,12794,12794,0.491565,0.740361,0.615417,0.840933,0.5,0.0,2.75,0.0,6.0,linear
45,69613,12385,12385,0.494323,0.741877,0.621881,0.846866,0.5,0.0,2.75,0.0,6.0,linear
46,68586,12116,12116,0.497819,0.745431,0.629225,0.852369,0.5,0.0,2.75,0.0,6.0,linear
47,67731,11831,11831,0.501274,0.747862,0.636129,0.856434,0.5,0.0,2.75,0.0,6.0,linear
48,66576,11395,11395,0.505057,0.752437,0.643744,0.863106,0.5,0.0,2.75,0.0,6.0,linear
49,65852,11069,11069,0.511298,0.760832,0.652747,0.86955,0.5,0.0,2.75,0.0,6.0,linear
50,64681,10593,10593,0.514972,0.765864,0.660458,0.875668,0.5,0.0,2.75,0.0,6.0,linear
51,64065,10238,10238,0.522004,0.77168,0.669693,0.882691,0.5,0.0,2.75,0.0,6.0,linear
52,62754,9889,9889,0.526217,0.774701,0.677304,0.886368,0.5,0.0,2.75,0.0,6.0,linear
53,61344,9552,9552,0.530321,0.780582,0.68313,0.890809,0.5,0.0,2.75,0.0,6.0,linear
54,60573,9087,9087,0.537187,0.786083,0.690569,0.895576,0.5,0.0,2.75,0.0,6.0,linear
55,59658,8659,8659,0.544217,0.792123,0.698921,0.900871,0.5,0.0,2.75,0.0,6.0,linear
56,57833,8096,8096,0.552639,0.801056,0.71005,0.908452,0.5,0.0,2.75,0.0,6.0,linear
57,56390,7607,7607,0.560086,0.806417,0.718086,0.912331,0.5,0.0,2.75,0.0,6.0,linear
58,54980,7202,7202,0.566273,0.810987,0.724412,0.915471,0.5,0.0,2.75,0.0,6.0,linear
59,53629,6857,6857,0.573412,0.816545,0.732255,0.920367,0.5,0.0,2.75,0.0,6.0,linear
