generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78364,49635,49635,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
2,78585,49660,49660,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
3,78990,50006,50006,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
4,79129,50080,50080,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
5,78938,50111,50111,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
6,78367,49923,49923,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
7,78211,49777,49777,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
8,78484,49981,49981,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
9,78896,50002,50002,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
10,78817,49956,49956,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
11,79182,50316,50316,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
12,84418,49915,49915,0.061038,0.0687208,0.061038,0.0687208,0.5,0.0,1.0,0.0,6.0,linear
13,85423,48396,48396,0.100133,0.121263,0.100133,0.121263,0.5,0.0,1.0,0.0,6.0,linear
14,84272,46945,46945,0.117728,0.156825,0.117649,0.156668,0.5,0.0,1.0,0.0,6.0,linear
15,83584,45165,45165,0.137036,0.197168,0.136733,0.196563,0.5,0.0,1.0,0.0,6.0,linear
16,84906,44086,44086,0.154686,0.233093,0.153933,0.231587,0.5,0.0,1.0,0.0,6.0,linear
17,85642,42742,42742,0.16974,0.264952,0.168502,0.262419,0.5,0.0,1.0,0.0,6.0,linear
18,85844,41612,41612,0.179664,0.286486,0.177884,0.282715,0.5,0.0,1.0,0.0,6.0,linear
19,86385,40813,40813,0.188593,0.304543,0.186692,0.300082,0.5,0.0,1.0,0.0,6.0,linear
20,86901,39965,39965,0.195615,0.318885,0.193724,0.313948,0.5,0.0,1.0,0.0,6.0,linear
21,87055,39491,39491,0.199171,0.327318,0.19843,0.323586,0.5,0.0,1.0,0.0,6.0,linear
22,87617,39475,39475,0.202855,0.334502,0.203979,0.333417,0.5,0.0,1.0,0.0,6.0,linear
23,87813,39619,39619,0.204765,0.338795,0.208253,0.341364,0.5,0.0,1.0,0.0,6.0,linear
24,87266,39018,39018,0.205267,0.340286,0.212306,0.348114,0.5,0.0,1.0,0.0,6.0,linear
25,87347,38819,38819,0.20592,0.341341,0.216453,0.354642,0.5,0.0,1.0,0.0,6.0,linear
26,87790,39095,39095,0.206813,0.34312,0.221324,0.363038,0.5,0.0,1.0,0.0,6.0,linear
27,87832,39253,39253,0.20681,0.343042,0.226373,0.371265,0.5,0.0,1.0,0.0,6.0,linear
28,87892,39166,39166,0.207504,0.344511,0.231535,0.379822,0.5,0.0,1.0,0.0,6.0,linear
29,87217,38840,38840,0.208894,0.346843,0.237686,0.388909,0.5,0.0,1.0,0.0,6.0,linear
30,87228,38660,38660,0.208713,0.346046,0.242205,0.395679,0.5,0.0,1.0,0.0,6.0,linear
31,87257,38797,38797,0.209658,0.348654,0.246048,0.402456,0.5,0.0,1.0,0.0,6.0,linear
32,87826,38747,38747,0.209666,0.348097,0.251562,0.410912,0.5,0.0,1.0,0.0,6.0,linear
33,87741,38783,38783,0.210163,0.349642,0.256065,0.418408,0.5,0.0,1.0,0.0,6.0,linear
34,87368,38498,38498,0.210751,0.350715,0.261026,0.42606,0.5,0.0,1.0,0.0,6.0,linear
35,87588,38707,38707,0.210452,0.350097,0.265268,0.432476,0.5,0.0,1.0,0.0,6.0,linear
36,88186,38987,38987,0.210457,0.349194,0.269463,0.438274,0.5,0.0,1.0,0.0,6.0,linear
37,87778,38827,38827,0.210368,0.349928,0.27362,0.445318,0.5,0.0,1.0,0.0,6.0,linear
38,87574,38714,38714,0.209976,0.349099,0.276294,0.448501,0.5,0.0,1.0,0.0,6.0,linear
39,87701,38918,38918,0.210022,0.349709,0.280404,0.455784,0.5,0.0,1.0,0.0,6.0,linear
40,87562,38777,38777,0.210625,0.350869,0.285289,0.462731,0.5,0.0,1.0,0.0,6.0,linear
41,87492,38560,38560,0.211868,0.352318,0.289791,0.468879,0.5,0.0,1.0,0.0,6.0,linear
42,87387,38435,38435,0.212698,0.354299,0.295013,0.476888,0.5,0.0,1.0,0.0,6.0,linear
43,87904,38692,38692,0.212502,0.354523,0.299044,0.483806,0.5,0.0,1.0,0.0,6.0,linear
44,87604,38625,38625,0.211571,0.353251,0.301694,0.487656,0.5,0.0,1.0,0.0,6.0,linear
45,88169,38755,38755,0.213267,0.355139,0.307515,0.495664,0.5,0.0,1.0,0.0,6.0,linear
46,87687,38472,38472,0.213491,0.356187,0.312036,0.501705,0.5,0.0,1.0,0.0,6.0,linear
47,87802,38427,38427,0.214247,0.357201,0.315364,0.506528,0.5,0.0,1.0,0.0,6.0,linear
48,87381,38203,38203,0.213818,0.35688,0.317853,0.51011,0.5,0.0,1.0,0.0,6.0,linear
49,87324,38098,38098,0.214188,0.357736,0.3226,0.516654,0.5,0.0,1.0,0.0,6.0,linear
50,87792,38345,38345,0.214328,0.358518,0.325401,0.520322,0.5,0.0,1.0,0.0,6.0,linear
51,88068,38317,38317,0.213861,0.357384,0.329346,0.525967,0.5,0.0,1.0,0.0,6.0,linear
