generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78245,49341,49341,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
2,78140,49257,49257,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
3,79297,50077,50077,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
4,79545,50345,50345,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
5,79725,50702,50702,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
6,78405,50124,50124,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
7,77647,49670,49670,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
8,77964,49645,49645,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
9,79315,50118,50118,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
10,80457,50772,50772,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
11,79337,50534,50534,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
12,79330,49793,49793,0.0158882,0.0175455,0.0158882,0.0175455,0.5,0.0,0.25,0.0,6.0,linear
13,80089,49651,49651,0.0258648,0.0308299,0.0258648,0.0308299,0.5,0.0,0.25,0.0,6.0,linear
14,79888,49331,49331,0.029897,0.0392001,0.0298421,0.0390901,0.5,0.0,0.25,0.0,6.0,linear
15,79903,48635,48635,0.0338591,0.0472344,0.0336715,0.0468593,0.5,0.0,0.25,0.0,6.0,linear
16,80095,48324,48324,0.0382107,0.0560022,0.0378469,0.0552746,0.5,0.0,0.25,0.0,6.0,linear
17,81398,48727,48727,0.041158,0.06233,0.0406853,0.0613757,0.5,0.0,0.25,0.0,6.0,linear
18,81794,48861,48861,0.0438023,0.0677471,0.0432802,0.0666673,0.5,0.0,0.25,0.0,6.0,linear
19,81348,48672,48672,0.0453637,0.0707777,0.044844,0.069693,0.5,0.0,0.25,0.0,6.0,linear
20,79944,47876,47876,0.0472725,0.0742977,0.04686,0.0733819,0.5,0.0,0.25,0.0,6.0,linear
21,79984,47707,47707,0.0487819,0.0773588,0.0486258,0.0768771,0.5,0.0,0.25,0.0,6.0,linear
22,81815,48499,48499,0.0501443,0.079698,0.0502776,0.0798046,0.5,0.0,0.25,0.0,6.0,linear
23,81739,48497,48497,0.0505127,0.0808292,0.0511613,0.0818687,0.5,0.0,0.25,0.0,6.0,linear
24,81759,48507,48507,0.0512404,0.0823075,0.052397,0.0843069,0.5,0.0,0.25,0.0,6.0,linear
25,80421,48039,48039,0.0528112,0.0855432,0.0549619,0.0895033,0.5,0.0,0.25,0.0,6.0,linear
26,80490,47745,47745,0.0531699,0.0862338,0.0558689,0.0911842,0.5,0.0,0.25,0.0,6.0,linear
27,80858,47667,47667,0.0538612,0.0875562,0.0574406,0.0941802,0.5,0.0,0.25,0.0,6.0,linear
28,81191,47465,47465,0.054819,0.0894509,0.0587936,0.0967619,0.5,0.0,0.25,0.0,6.0,linear
29,81513,47774,47774,0.0545582,0.0889912,0.0594084,0.0979848,0.5,0.0,0.25,0.0,6.0,linear
30,82032,48231,48231,0.0540062,0.0882002,0.0601257,0.0997234,0.5,0.0,0.25,0.0,6.0,linear
31,81821,48066,48066,0.0536704,0.0872477,0.060621,0.100395,0.5,0.0,0.25,0.0,6.0,linear
32,81473,48031,48031,0.0539578,0.0879132,0.0617721,0.102679,0.5,0.0,0.25,0.0,6.0,linear
33,81276,47725,47725,0.0541129,0.0886384,0.0629785,0.105343,0.5,0.0,0.25,0.0,6.0,linear
34,80700,47597,47597,0.05418,0.0884452,0.0642039,0.107428,0.5,0.0,0.25,0.0,6.0,linear
35,81468,47714,47714,0.0543215,0.0890051,0.0648946,0.109075,0.5,0.0,0.25,0.0,6.0,linear
36,82110,48150,48150,0.0540785,0.0886734,0.0657616,0.110892,0.5,0.0,0.25,0.0,6.0,linear
37,82085,48242,48242,0.0546662,0.0893674,0.066999,0.11257,0.5,0.0,0.25,0.0,6.0,linear
38,81422,48099,48099,0.0547725,0.0887844,0.0690331,0.115556,0.5,0.0,0.25,0.0,6.0,linear
39,80212,47637,47637,0.0547432,0.089366,0.0696837,0.117388,0.5,0.0,0.25,0.0,6.0,linear
40,80981,47794,47794,0.054446,0.0890085,0.070415,0.119105,0.5,0.0,0.25,0.0,6.0,linear
