generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78275,49292,49292,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
2,78168,49140,49140,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
3,79395,50038,50038,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
4,80560,50696,50696,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
5,79731,50563,50563,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
6,78241,49933,49933,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
7,76765,49400,49400,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
8,78471,50159,50159,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
9,78707,50034,50034,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
10,78419,49655,49655,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
11,78908,50154,50154,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,linear
12,84811,50058,50058,0.0590533,0.0649101,0.0590533,0.0649101,0.5,0.0,1.0,0.0,6.0,linear
13,85695,48634,48634,0.094914,0.112027,0.094914,0.112027,0.5,0.0,1.0,0.0,6.0,linear
14,84960,47363,47363,0.108236,0.138992,0.10811,0.13874,0.5,0.0,1.0,0.0,6.0,linear
15,84436,46212,46212,0.121394,0.167356,0.121075,0.166719,0.5,0.0,1.0,0.0,6.0,linear
16,86437,45877,45877,0.134427,0.193554,0.133712,0.192123,0.5,0.0,1.0,0.0,6.0,linear
17,86520,44810,44810,0.145839,0.216454,0.144761,0.214297,0.5,0.0,1.0,0.0,6.0,linear
18,86226,43890,43890,0.154435,0.233787,0.153001,0.230746,0.5,0.0,1.0,0.0,6.0,linear
19,86610,43406,43406,0.160182,0.246836,0.158557,0.243235,0.5,0.0,1.0,0.0,6.0,linear
20,87247,43147,43147,0.163865,0.255081,0.16321,0.253177,0.5,0.0,1.0,0.0,6.0,linear
21,87478,42674,42674,0.168606,0.26441,0.168876,0.264024,0.5,0.0,1.0,0.0,6.0,linear
22,87756,42606,42606,0.172073,0.27177,0.173654,0.273548,0.5,0.0,1.0,0.0,6.0,linear
23,88099,42366,42366,0.175091,0.278336,0.178148,0.282288,0.5,0.0,1.0,0.0,6.0,linear
24,87746,41729,41729,0.176804,0.281681,0.181995,0.28904,0.5,0.0,1.0,0.0,6.0,linear
25,87682,41833,41833,0.178497,0.285852,0.186127,0.297065,0.5,0.0,1.0,0.0,6.0,linear
26,88546,41998,41998,0.17985,0.287281,0.190277,0.303308,0.5,0.0,1.0,0.0,6.0,linear
27,88341,41829,41829,0.181076,0.289583,0.193794,0.309276,0.5,0.0,1.0,0.0,6.0,linear
28,88149,41603,41603,0.180855,0.289804,0.196999,0.315586,0.5,0.0,1.0,0.0,6.0,linear
29,88234,41631,41631,0.180519,0.29012,0.199744,0.320569,0.5,0.0,1.0,0.0,6.0,linear
30,88818,41751,41751,0.180778,0.290506,0.203738,0.327162,0.5,0.0,1.0,0.0,6.0,linear
31,89073,41883,41883,0.181168,0.29084,0.207135,0.33229,0.5,0.0,1.0,0.0,6.0,linear
32,88800,41901,41901,0.180772,0.290507,0.210198,0.33768,0.5,0.0,1.0,0.0,6.0,linear
33,88354,41782,41782,0.181239,0.290921,0.213533,0.342714,0.5,0.0,1.0,0.0,6.0,linear
34,88588,41849,41849,0.183367,0.294002,0.218776,0.351077,0.5,0.0,1.0,0.0,6.0,linear
35,88201,41436,41436,0.182897,0.293803,0.22219,0.356849,0.5,0.0,1.0,0.0,6.0,linear
36,88264,41433,41433,0.182712,0.294177,0.225362,0.362913,0.5,0.0,1.0,0.0,6.0,linear
