generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78456,49510,49510,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
2,78240,49366,49366,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
3,79592,50233,50233,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
4,80769,50789,50789,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
5,79381,50294,50294,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
6,78022,49664,49664,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
7,77966,49684,49684,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
8,79113,50166,50166,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
9,79301,50187,50187,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
10,78004,49641,49641,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
11,76994,49183,49183,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
12,101008,49763,49763,0.188333,0.203344,0.188333,0.203344,0.5,0.0,3.75,0.0,6.0,linear
13,111045,48089,48089,0.278101,0.313957,0.278101,0.313957,0.5,0.0,3.75,0.0,6.0,linear
14,106635,44379,44379,0.30799,0.374374,0.307939,0.374273,0.5,0.0,3.75,0.0,6.0,linear
15,104919,40964,40964,0.337634,0.437647,0.337286,0.436953,0.5,0.0,3.75,0.0,6.0,linear
16,104761,37492,37492,0.364593,0.494677,0.363842,0.493118,0.5,0.0,3.75,0.0,6.0,linear
17,104838,34026,34026,0.387866,0.544753,0.386514,0.541811,0.5,0.0,3.75,0.0,6.0,linear
18,104711,30974,30974,0.407246,0.583377,0.405462,0.579172,0.5,0.0,3.75,0.0,6.0,linear
19,103825,28532,28532,0.419786,0.610722,0.418177,0.605741,0.5,0.0,3.75,0.0,6.0,linear
20,103629,26763,26763,0.430045,0.630201,0.429126,0.625335,0.5,0.0,3.75,0.0,6.0,linear
21,102353,25091,25091,0.437362,0.643446,0.438909,0.640997,0.5,0.0,3.75,0.0,6.0,linear
22,101268,23812,23812,0.443677,0.653095,0.448724,0.653601,0.5,0.0,3.75,0.0,6.0,linear
23,99915,23103,23103,0.447889,0.65804,0.456799,0.662326,0.5,0.0,3.75,0.0,6.0,linear
24,98460,22475,22475,0.452032,0.663589,0.466006,0.67295,0.5,0.0,3.75,0.0,6.0,linear
25,97631,21955,21955,0.455397,0.669189,0.474456,0.683122,0.5,0.0,3.75,0.0,6.0,linear
26,96991,21512,21512,0.459316,0.674547,0.482832,0.693385,0.5,0.0,3.75,0.0,6.0,linear
27,96206,21060,21060,0.464062,0.682388,0.493412,0.706992,0.5,0.0,3.75,0.0,6.0,linear
28,95166,20525,20525,0.466524,0.685891,0.502135,0.717003,0.5,0.0,3.75,0.0,6.0,linear
29,94571,19986,19986,0.470056,0.689057,0.511483,0.725586,0.5,0.0,3.75,0.0,6.0,linear
30,93908,19586,19586,0.471347,0.690199,0.519598,0.734865,0.5,0.0,3.75,0.0,6.0,linear
31,93604,19269,19269,0.473863,0.692381,0.528008,0.743483,0.5,0.0,3.75,0.0,6.0,linear
32,92428,19003,19003,0.476674,0.697553,0.537667,0.754149,0.5,0.0,3.75,0.0,6.0,linear
33,91995,18609,18609,0.480327,0.701315,0.546587,0.762291,0.5,0.0,3.75,0.0,6.0,linear
34,91032,18219,18219,0.482884,0.704622,0.55365,0.769839,0.5,0.0,3.75,0.0,6.0,linear
35,90023,17694,17694,0.486393,0.710544,0.561154,0.778955,0.5,0.0,3.75,0.0,6.0,linear
36,89677,17271,17271,0.489067,0.712807,0.567353,0.782792,0.5,0.0,3.75,0.0,6.0,linear
37,88828,17046,17046,0.491594,0.715449,0.573826,0.789528,0.5,0.0,3.75,0.0,6.0,linear
38,88190,16817,16817,0.494839,0.720547,0.580246,0.797541,0.5,0.0,3.75,0.0,6.0,linear
39,87478,16403,16403,0.497578,0.723282,0.587353,0.80355,0.5,0.0,3.75,0.0,6.0,linear
40,86912,16059,16059,0.501419,0.72856,0.594624,0.810686,0.5,0.0,3.75,0.0,6.0,linear
41,85903,15613,15613,0.504623,0.732417,0.600949,0.817341,0.5,0.0,3.75,0.0,6.0,linear
42,85110,15236,15236,0.507699,0.736255,0.608278,0.824153,0.5,0.0,3.75,0.0,6.0,linear
43,84565,14852,14852,0.511729,0.73956,0.615154,0.830654,0.5,0.0,3.75,0.0,6.0,linear
44,83888,14561,14561,0.5147,0.742242,0.621529,0.834759,0.5,0.0,3.75,0.0,6.0,linear
45,83052,14153,14153,0.518778,0.74767,0.628053,0.839725,0.5,0.0,3.75,0.0,6.0,linear
46,81858,13700,13700,0.520736,0.749708,0.634618,0.844681,0.5,0.0,3.75,0.0,6.0,linear
47,81061,13295,13295,0.524931,0.753024,0.640889,0.848257,0.5,0.0,3.75,0.0,6.0,linear
48,80156,13089,13089,0.528957,0.755208,0.647858,0.852859,0.5,0.0,3.75,0.0,6.0,linear
49,78909,12805,12805,0.531113,0.759138,0.654367,0.860713,0.5,0.0,3.75,0.0,6.0,linear
50,78850,12442,12442,0.537027,0.7654,0.661309,0.866063,0.5,0.0,3.75,0.0,6.0,linear
51,77892,12040,12040,0.539662,0.768212,0.666055,0.871341,0.5,0.0,3.75,0.0,6.0,linear
52,77067,11865,11865,0.541735,0.768969,0.672171,0.875101,0.5,0.0,3.75,0.0,6.0,linear
53,76015,11391,11391,0.546761,0.773123,0.680817,0.880727,0.5,0.0,3.75,0.0,6.0,linear
54,75239,11176,11176,0.551051,0.776527,0.687285,0.885071,0.5,0.0,3.75,0.0,6.0,linear
55,74020,10744,10744,0.555403,0.781324,0.69526,0.889349,0.5,0.0,3.75,0.0,6.0,linear
56,73254,10450,10450,0.560261,0.785819,0.70261,0.893932,0.5,0.0,3.75,0.0,6.0,linear
57,72328,10017,10017,0.567348,0.793299,0.709535,0.899202,0.5,0.0,3.75,0.0,6.0,linear
58,70978,9620,9620,0.572041,0.798215,0.715728,0.904941,0.5,0.0,3.75,0.0,6.0,linear
59,70410,9236,9236,0.580077,0.804459,0.723679,0.909587,0.5,0.0,3.75,0.0,6.0,linear
60,68757,8871,8871,0.585331,0.811741,0.729562,0.915122,0.5,0.0,3.75,0.0,6.0,linear
61,67729,8389,8389,0.591185,0.815169,0.737228,0.918895,0.5,0.0,3.75,0.0,6.0,linear
62,66502,7991,7991,0.598706,0.81997,0.745802,0.922659,0.5,0.0,3.75,0.0,6.0,linear
63,65043,7403,7403,0.607713,0.826707,0.754562,0.927258,0.5,0.0,3.75,0.0,6.0,linear
64,63720,6910,6910,0.616581,0.833859,0.763305,0.931488,0.5,0.0,3.75,0.0,6.0,linear
65,62390,6465,6465,0.626957,0.843315,0.771182,0.934978,0.5,0.0,3.75,0.0,6.0,linear
66,60590,5885,5885,0.639018,0.853377,0.781554,0.939805,0.5,0.0,3.75,0.0,6.0,linear
67,58551,5309,5309,0.653614,0.86172,0.792191,0.94478,0.5,0.0,3.75,0.0,6.0,linear
68,56797,4988,4988,0.66686,0.867341,0.80334,0.948249,0.5,0.0,3.75,0.0,6.0,linear
69,54799,4507,4507,0.678565,0.875145,0.811359,0.952993,0.5,0.0,3.75,0.0,6.0,linear
70,53500,4117,4117,0.694993,0.884951,0.822415,0.957847,0.5,0.0,3.75,0.0,6.0,linear
71,51902,3575,3575,0.710509,0.895866,0.835337,0.962955,0.5,0.0,3.75,0.0,6.0,linear
72,50335,3161,3161,0.727054,0.904448,0.845988,0.966154,0.5,0.0,3.75,0.0,6.0,linear
73,48663,2818,2818,0.743833,0.912095,0.855928,0.969336,0.5,0.0,3.75,0.0,6.0,linear
74,46993,2481,2481,0.761193,0.92055,0.86786,0.972801,0.5,0.0,3.75,0.0,6.0,linear
75,45607,2091,2091,0.781314,0.929991,0.881768,0.977785,0.5,0.0,3.75,0.0,6.0,linear
76,44198,1750,1750,0.800963,0.939414,0.892057,0.98047,0.5,0.0,3.75,0.0,6.0,linear
77,42887,1428,1428,0.823495,0.949996,0.906725,0.984271,0.5,0.0,3.75,0.0,6.0,linear
78,41619,1161,1161,0.845285,0.958653,0.919443,0.986987,0.5,0.0,3.75,0.0,6.0,linear
79,40224,870,870,0.867493,0.967151,0.932976,0.989798,0.5,0.0,3.75,0.0,6.0,linear
80,38809,643,643,0.892915,0.97462,0.945899,0.992213,0.5,0.0,3.75,0.0,6.0,linear
81,37743,488,488,0.914059,0.980729,0.956992,0.994781,0.5,0.0,3.75,0.0,6.0,linear
82,36867,339,339,0.931613,0.986954,0.965237,0.996609,0.5,0.0,3.75,0.0,6.0,linear
83,36170,219,219,0.949076,0.991352,0.97411,0.997805,0.5,0.0,3.75,0.0,6.0,linear
84,35461,146,146,0.963795,0.994593,0.981518,0.998621,0.5,0.0,3.75,0.0,6.0,linear
85,34999,91,91,0.975607,0.996787,0.987374,0.99907,0.5,0.0,3.75,0.0,6.0,linear
86,34771,59,59,0.983673,0.997891,0.991409,0.999231,0.5,0.0,3.75,0.0,6.0,linear
87,34327,32,32,0.98935,0.998813,0.994588,0.999595,0.5,0.0,3.75,0.0,6.0,linear
88,33918,18,18,0.992735,0.999325,0.996257,0.999824,0.5,0.0,3.75,0.0,6.0,linear
89,33988,11,11,0.99567,0.999618,0.997593,0.999883,0.5,0.0,3.75,0.0,6.0,linear
90,33859,3,3,0.997551,0.999882,0.998687,1.0,0.5,0.0,3.75,0.0,6.0,linear
91,33999,2,2,0.998692,0.999853,0.999294,0.999971,0.5,0.0,3.75,0.0,6.0,linear
92,33794,3,3,0.999305,0.999911,0.99966,0.99997,0.5,0.0,3.75,0.0,6.0,linear
93,33789,2,2,0.999571,0.999941,0.999763,0.99997,0.5,0.0,3.75,0.0,6.0,linear
94,33866,2,2,0.999631,0.999941,0.999823,0.99997,0.5,0.0,3.75,0.0,6.0,linear
95,33880,2,2,0.999764,0.999941,0.999852,0.99997,0.5,0.0,3.75,0.0,6.0,linear
96,34042,1,1,0.999706,0.999971,0.999794,1.0,0.5,0.0,3.75,0.0,6.0,linear
97,33750,0,0,0.999807,1.0,0.999881,1.0,0.5,0.0,3.75,0.0,6.0,linear

