generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,77993,49038,49038,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
2,77854,48999,48999,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
3,80393,50452,50452,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
4,80702,50780,50780,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
5,78207,49659,49659,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
6,76736,49147,49147,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
7,78815,50098,50098,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
8,80327,50815,50815,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
9,78862,50248,50248,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
10,77020,49503,49503,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
11,78225,50024,50024,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
12,79044,50145,50145,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
13,79258,50065,50065,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
14,77798,49330,49330,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
15,78353,49848,49848,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
16,80582,50941,50941,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
17,79794,50500,50500,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
18,77519,49462,49462,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
19,77205,49615,49615,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
20,78779,50223,50223,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
21,78567,50133,50133,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
22,77914,49636,49636,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
23,78327,49778,49778,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
24,79853,50646,50646,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
25,79467,50462,50462,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
26,77954,49747,49747,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
27,77561,49436,49436,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
28,78547,49684,49684,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
29,79113,49959,49959,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
30,79209,50147,50147,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
31,78411,50073,50073,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
32,77436,49710,49710,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
33,78914,50265,50265,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
34,79512,50568,50568,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
35,79082,50308,50308,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
36,77257,49296,49296,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
37,77883,49569,49569,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
38,78628,49850,49850,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
39,78682,49681,49681,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
40,79484,50283,50283,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
41,79978,50732,50732,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear
42,79094,50481,50481,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,linear

