generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78056,48990,48990,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
2,78128,49029,49029,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
3,79733,50140,50140,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
4,80924,50900,50900,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
5,79414,50536,50536,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
6,76991,49320,49320,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
7,77344,49376,49376,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
8,78615,49684,49684,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
9,79734,50349,50349,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
10,79749,50436,50436,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
11,79480,50536,50536,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
12,83423,50358,50358,0.0451746,0.0494836,0.0451746,0.0494836,0.5,0.0,0.75,0.0,6.0,linear
13,83426,49095,49095,0.0726338,0.0844479,0.0726338,0.0844479,0.5,0.0,0.75,0.0,6.0,linear
14,81902,47562,47562,0.0845421,0.108983,0.0844978,0.108894,0.5,0.0,0.75,0.0,6.0,linear
15,83152,47122,47122,0.0956364,0.132195,0.0953622,0.131647,0.5,0.0,0.75,0.0,6.0,linear
16,84225,46733,46733,0.105718,0.153392,0.105292,0.15254,0.5,0.0,0.75,0.0,6.0,linear
17,85321,46353,46353,0.113578,0.170573,0.112877,0.16911,0.5,0.0,0.75,0.0,6.0,linear
18,85066,45690,45690,0.121151,0.185295,0.120125,0.183175,0.5,0.0,0.75,0.0,6.0,linear
19,84598,45002,45002,0.127032,0.197434,0.125883,0.195028,0.5,0.0,0.75,0.0,6.0,linear
20,84934,44783,44783,0.131263,0.205828,0.130404,0.203783,0.5,0.0,0.75,0.0,6.0,linear
21,84622,44135,44135,0.135971,0.214682,0.135313,0.212747,0.5,0.0,0.75,0.0,6.0,linear
