generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78228,49360,49360,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
2,78240,49393,49393,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
3,79434,50108,50108,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
4,79590,50325,50325,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
5,79193,50444,50444,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
6,78874,50346,50346,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
7,78008,49868,49868,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
8,77652,49558,49558,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
9,78654,50005,50005,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
10,78749,50095,50095,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
11,77787,49589,49589,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
12,102232,48983,48983,0.211302,0.229456,0.211302,0.229456,0.5,0.0,4.25,0.0,6.0,linear
13,114603,47430,47430,0.308289,0.35059,0.308289,0.35059,0.5,0.0,4.25,0.0,6.0,linear
14,111894,43969,43969,0.342591,0.417162,0.342494,0.416967,0.5,0.0,4.25,0.0,6.0,linear
15,108760,39347,39347,0.376473,0.488334,0.376016,0.48742,0.5,0.0,4.25,0.0,6.0,linear
16,107388,34974,34974,0.406215,0.552694,0.40529,0.550845,0.5,0.0,4.25,0.0,6.0,linear
17,107042,30811,30811,0.432657,0.609131,0.431305,0.606281,0.5,0.0,4.25,0.0,6.0,linear
18,106353,27132,27132,0.455142,0.653721,0.453142,0.649073,0.5,0.0,4.25,0.0,6.0,linear
19,104952,23988,23988,0.471349,0.684239,0.469734,0.679355,0.5,0.0,4.25,0.0,6.0,linear
20,103116,21735,21735,0.48423,0.70438,0.48349,0.698982,0.5,0.0,4.25,0.0,6.0,linear
21,101551,20261,20261,0.493507,0.717351,0.495997,0.714752,0.5,0.0,4.25,0.0,6.0,linear
22,98448,18517,18517,0.503434,0.72998,0.509492,0.729518,0.5,0.0,4.25,0.0,6.0,linear
23,96343,17346,17346,0.512683,0.740781,0.523868,0.744608,0.5,0.0,4.25,0.0,6.0,linear
24,93805,16147,16147,0.520139,0.748988,0.536575,0.757476,0.5,0.0,4.25,0.0,6.0,linear
25,91731,15220,15220,0.529062,0.757643,0.551709,0.770787,0.5,0.0,4.25,0.0,6.0,linear
26,89419,14277,14277,0.537287,0.766252,0.565717,0.783451,0.5,0.0,4.25,0.0,6.0,linear
27,87895,13503,13503,0.546049,0.774312,0.58108,0.7968,0.5,0.0,4.25,0.0,6.0,linear
28,85496,12655,12655,0.553586,0.780857,0.593642,0.807986,0.5,0.0,4.25,0.0,6.0,linear
29,83426,12083,12083,0.561298,0.78641,0.607517,0.818214,0.5,0.0,4.25,0.0,6.0,linear
30,81503,11492,11492,0.56926,0.793769,0.619041,0.827943,0.5,0.0,4.25,0.0,6.0,linear
31,80278,10817,10817,0.577412,0.801189,0.631867,0.83944,0.5,0.0,4.25,0.0,6.0,linear
32,78394,10205,10205,0.582709,0.807971,0.643266,0.84956,0.5,0.0,4.25,0.0,6.0,linear
33,76668,9559,9559,0.592146,0.814546,0.656338,0.858943,0.5,0.0,4.25,0.0,6.0,linear
