generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78387,49241,49241,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
2,78124,49133,49133,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
3,80090,50364,50364,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
4,80483,50872,50872,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
5,80107,50902,50902,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
6,77209,49565,49565,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
7,76339,49009,49009,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
8,77957,49667,49667,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
9,80515,50598,50598,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
10,79427,50243,50243,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
11,78397,49946,49946,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
12,82869,50018,50018,0.0469031,0.052885,0.0469031,0.052885,0.5,0.0,0.75,0.0,6.0,linear
13,84797,49373,49373,0.0767753,0.0924552,0.0767753,0.0924552,0.5,0.0,0.75,0.0,6.0,linear
14,82495,47566,47566,0.0905531,0.120536,0.0904419,0.120314,0.5,0.0,0.75,0.0,6.0,linear
15,81990,46225,46225,0.104623,0.150149,0.104283,0.149469,0.5,0.0,0.75,0.0,6.0,linear
16,83482,45698,45698,0.119481,0.181124,0.118763,0.179688,0.5,0.0,0.75,0.0,6.0,linear
17,84431,44853,44853,0.130367,0.203511,0.129085,0.200854,0.5,0.0,0.75,0.0,6.0,linear
18,83464,43404,43404,0.140797,0.224994,0.13938,0.221974,0.5,0.0,0.75,0.0,6.0,linear
19,83853,42908,42908,0.148209,0.241332,0.146317,0.237241,0.5,0.0,0.75,0.0,6.0,linear
20,85546,43148,43148,0.152836,0.251413,0.15144,0.247988,0.5,0.0,0.75,0.0,6.0,linear
21,85696,42608,42608,0.157266,0.259605,0.156849,0.257839,0.5,0.0,0.75,0.0,6.0,linear
22,85570,42283,42283,0.160231,0.266126,0.161575,0.26664,0.5,0.0,0.75,0.0,6.0,linear
23,85647,42112,42112,0.161118,0.267841,0.164204,0.270992,0.5,0.0,0.75,0.0,6.0,linear
24,86067,42068,42068,0.163634,0.272117,0.168652,0.2783,0.5,0.0,0.75,0.0,6.0,linear
25,86297,41969,41969,0.165653,0.275527,0.173661,0.286592,0.5,0.0,0.75,0.0,6.0,linear
26,85936,41570,41570,0.166937,0.278589,0.177072,0.293092,0.5,0.0,0.75,0.0,6.0,linear
27,85521,41467,41467,0.168736,0.282237,0.182046,0.302158,0.5,0.0,0.75,0.0,6.0,linear
28,85414,41446,41446,0.167388,0.28067,0.185023,0.307412,0.5,0.0,0.75,0.0,6.0,linear
29,86026,41511,41511,0.167503,0.279946,0.188859,0.312895,0.5,0.0,0.75,0.0,6.0,linear
30,86555,41783,41783,0.168752,0.282409,0.193991,0.321978,0.5,0.0,0.75,0.0,6.0,linear
31,86056,41434,41434,0.168483,0.282418,0.196781,0.327235,0.5,0.0,0.75,0.0,6.0,linear
32,86464,41710,41710,0.167734,0.281201,0.200682,0.33369,0.5,0.0,0.75,0.0,6.0,linear
