generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,77978,48902,48902,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
2,78108,49065,49065,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
3,80310,50342,50342,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
4,80221,50645,50645,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
5,78672,50018,50018,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
6,76974,49370,49370,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
7,77691,49675,49675,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
8,78843,50012,50012,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
9,79216,50009,50009,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
10,78461,49775,49775,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
11,78456,49902,49902,0.0,0.0,0.0,0.0,0.5,0.0,4.5,0.0,6.0,linear
12,105429,49959,49959,0.222036,0.241239,0.222036,0.241239,0.5,0.0,4.5,0.0,6.0,linear
13,116051,47219,47219,0.325907,0.370052,0.325907,0.370052,0.5,0.0,4.5,0.0,6.0,linear
14,110949,42354,42354,0.360276,0.442638,0.360204,0.442493,0.5,0.0,4.5,0.0,6.0,linear
15,109881,38080,38080,0.393752,0.513758,0.393364,0.512981,0.5,0.0,4.5,0.0,6.0,linear
16,109292,33677,33677,0.424324,0.581208,0.42346,0.579466,0.5,0.0,4.5,0.0,6.0,linear
17,109233,29353,29353,0.45321,0.639382,0.451841,0.636472,0.5,0.0,4.5,0.0,6.0,linear
18,107350,25164,25164,0.475705,0.683157,0.474312,0.679466,0.5,0.0,4.5,0.0,6.0,linear
19,105729,22098,22098,0.493568,0.713526,0.492528,0.709216,0.5,0.0,4.5,0.0,6.0,linear
20,103490,19604,19604,0.509497,0.7366,0.509888,0.732494,0.5,0.0,4.5,0.0,6.0,linear
21,100123,17453,17453,0.52283,0.752509,0.526161,0.750398,0.5,0.0,4.5,0.0,6.0,linear
22,96653,15858,15858,0.534773,0.76609,0.542202,0.7668,0.5,0.0,4.5,0.0,6.0,linear
23,93513,14573,14573,0.546052,0.775903,0.557648,0.778859,0.5,0.0,4.5,0.0,6.0,linear
24,90865,13480,13480,0.55673,0.787066,0.574024,0.793662,0.5,0.0,4.5,0.0,6.0,linear
25,88164,12337,12337,0.566205,0.795301,0.589125,0.80694,0.5,0.0,4.5,0.0,6.0,linear
26,85294,11385,11385,0.577078,0.804582,0.606341,0.820311,0.5,0.0,4.5,0.0,6.0,linear
27,82801,10357,10357,0.589999,0.815484,0.625268,0.834879,0.5,0.0,4.5,0.0,6.0,linear
28,80069,9463,9463,0.603361,0.825912,0.644265,0.848214,0.5,0.0,4.5,0.0,6.0,linear
29,77606,8651,8651,0.616565,0.836931,0.66099,0.861538,0.5,0.0,4.5,0.0,6.0,linear
30,74622,7796,7796,0.628887,0.845112,0.677821,0.874181,0.5,0.0,4.5,0.0,6.0,linear
31,72188,6975,6975,0.642814,0.855442,0.694824,0.887093,0.5,0.0,4.5,0.0,6.0,linear
32,69933,6275,6275,0.658698,0.865438,0.714594,0.89878,0.5,0.0,4.5,0.0,6.0,linear
33,67691,5520,5520,0.676287,0.878274,0.734904,0.910929,0.5,0.0,4.5,0.0,6.0,linear
34,65123,4788,4788,0.69528,0.888804,0.75452,0.920118,0.5,0.0,4.5,0.0,6.0,linear
35,62357,4178,4178,0.715905,0.899927,0.774747,0.930136,0.5,0.0,4.5,0.0,6.0,linear
36,59876,3553,3553,0.737144,0.911886,0.79362,0.940358,0.5,0.0,4.5,0.0,6.0,linear
37,57578,2991,2991,0.759969,0.921424,0.814114,0.947313,0.5,0.0,4.5,0.0,6.0,linear
38,55074,2474,2474,0.782343,0.931917,0.833367,0.955217,0.5,0.0,4.5,0.0,6.0,linear
39,53085,2023,2023,0.805958,0.942547,0.853461,0.962956,0.5,0.0,4.5,0.0,6.0,linear
40,50947,1645,1645,0.828649,0.952879,0.872378,0.970558,0.5,0.0,4.5,0.0,6.0,linear
41,49384,1298,1298,0.853418,0.962603,0.891309,0.977189,0.5,0.0,4.5,0.0,6.0,linear
42,47790,934,934,0.875544,0.970488,0.908399,0.981967,0.5,0.0,4.5,0.0,6.0,linear
43,46519,719,719,0.899704,0.977309,0.927327,0.986671,0.5,0.0,4.5,0.0,6.0,linear
44,45085,526,526,0.920758,0.982818,0.9425,0.990269,0.5,0.0,4.5,0.0,6.0,linear
45,43952,365,365,0.937701,0.987361,0.955666,0.993517,0.5,0.0,4.5,0.0,6.0,linear
46,43171,262,262,0.953871,0.99166,0.967598,0.99565,0.5,0.0,4.5,0.0,6.0,linear
47,42362,164,164,0.967252,0.994668,0.977778,0.997287,0.5,0.0,4.5,0.0,6.0,linear
48,41703,100,100,0.977366,0.996807,0.984639,0.998605,0.5,0.0,4.5,0.0,6.0,linear
49,41180,55,55,0.986001,0.998362,0.990772,0.999181,0.5,0.0,4.5,0.0,6.0,linear
50,41131,36,36,0.990579,0.99896,0.993735,0.999516,0.5,0.0,4.5,0.0,6.0,linear
51,40730,19,19,0.993762,0.999437,0.995829,0.999731,0.5,0.0,4.5,0.0,6.0,linear
