generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78020,49003,49003,0.0,0.0,0.0,0.0,0.5,0.0,3.5,0.0,6.0,linear
2,78321,49307,49307,0.0,0.0,0.0,0.0,0.5,0.0,3.5,0.0,6.0,linear
3,80012,50353,50353,0.0,0.0,0.0,0.0,0.5,0.0,3.5,0.0,6.0,linear
4,80348,50865,50865,0.0,0.0,0.0,0.0,0.5,0.0,3.5,0.0,6.0,linear
5,78049,49830,49830,0.0,0.0,0.0,0.0,0.5,0.0,3.5,0.0,6.0,linear
6,77432,49477,49477,0.0,0.0,0.0,0.0,0.5,0.0,3.5,0.0,6.0,linear
7,78242,49780,49780,0.0,0.0,0.0,0.0,0.5,0.0,3.5,0.0,6.0,linear
8,80309,50683,50683,0.0,0.0,0.0,0.0,0.5,0.0,3.5,0.0,6.0,linear
9,79453,50349,50349,0.0,0.0,0.0,0.0,0.5,0.0,3.5,0.0,6.0,linear
10,77914,49655,49655,0.0,0.0,0.0,0.0,0.5,0.0,3.5,0.0,6.0,linear
11,77802,49827,49827,0.0,0.0,0.0,0.0,0.5,0.0,3.5,0.0,6.0,linear
12,99594,49866,49866,0.183663,0.202551,0.183663,0.202551,0.5,0.0,3.5,0.0,6.0,linear
13,107831,47471,47471,0.273575,0.31705,0.273575,0.31705,0.5,0.0,3.5,0.0,6.0,linear
14,103676,43183,43183,0.310487,0.391099,0.310301,0.390728,0.5,0.0,3.5,0.0,6.0,linear
15,102034,39023,39023,0.346313,0.464371,0.345915,0.463576,0.5,0.0,3.5,0.0,6.0,linear
16,101309,35087,35087,0.375502,0.530085,0.374435,0.527924,0.5,0.0,3.5,0.0,6.0,linear
17,101457,31329,31329,0.403761,0.588776,0.402002,0.585049,0.5,0.0,3.5,0.0,6.0,linear
18,99935,27199,27199,0.426176,0.632293,0.424169,0.627266,0.5,0.0,3.5,0.0,6.0,linear
19,98674,24405,24405,0.443313,0.663212,0.441009,0.656434,0.5,0.0,3.5,0.0,6.0,linear
20,96865,22318,22318,0.455333,0.683659,0.45488,0.677766,0.5,0.0,3.5,0.0,6.0,linear
21,94696,20424,20424,0.465486,0.697903,0.467711,0.693842,0.5,0.0,3.5,0.0,6.0,linear
22,92615,19001,19001,0.474875,0.710223,0.481244,0.709515,0.5,0.0,3.5,0.0,6.0,linear
23,90249,17970,17970,0.481968,0.719488,0.493436,0.723191,0.5,0.0,3.5,0.0,6.0,linear
24,88384,17047,17047,0.489982,0.728871,0.506965,0.736846,0.5,0.0,3.5,0.0,6.0,linear
25,86018,15808,15808,0.497956,0.738157,0.521633,0.751705,0.5,0.0,3.5,0.0,6.0,linear
26,84054,14934,14934,0.505057,0.744537,0.534528,0.763221,0.5,0.0,3.5,0.0,6.0,linear
27,81703,14216,14216,0.510784,0.752938,0.546723,0.775962,0.5,0.0,3.5,0.0,6.0,linear
28,80048,13438,13438,0.518396,0.759566,0.560291,0.787995,0.5,0.0,3.5,0.0,6.0,linear
29,78201,12736,12736,0.525334,0.765743,0.573542,0.798787,0.5,0.0,3.5,0.0,6.0,linear
30,76497,12051,12051,0.531051,0.771497,0.584575,0.808893,0.5,0.0,3.5,0.0,6.0,linear
31,75264,11512,11512,0.539307,0.778382,0.598157,0.819889,0.5,0.0,3.5,0.0,6.0,linear
32,73229,10917,10917,0.548216,0.787973,0.612366,0.83288,0.5,0.0,3.5,0.0,6.0,linear
