generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78303,49357,49357,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
2,78136,49219,49219,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
3,79031,49681,49681,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
4,80350,50474,50474,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
5,79442,50356,50356,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
6,78698,49994,49994,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
7,77643,49692,49692,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
8,78049,49710,49710,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
9,78467,49911,49911,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
10,78466,49826,49826,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
11,79048,50180,50180,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
12,95952,50462,50462,0.147237,0.161822,0.147237,0.161822,0.5,0.0,2.75,0.0,6.0,linear
13,101645,48207,48207,0.228292,0.263323,0.228292,0.263323,0.5,0.0,2.75,0.0,6.0,linear
14,96468,44075,44075,0.258136,0.324906,0.258039,0.324713,0.5,0.0,2.75,0.0,6.0,linear
15,95635,40997,40997,0.287569,0.388388,0.287092,0.387435,0.5,0.0,2.75,0.0,6.0,linear
16,96427,37943,37943,0.315342,0.448156,0.314288,0.446048,0.5,0.0,2.75,0.0,6.0,linear
17,96817,34747,34747,0.339516,0.498481,0.33766,0.494581,0.5,0.0,2.75,0.0,6.0,linear
18,96452,32084,32084,0.357933,0.538332,0.355795,0.533325,0.5,0.0,2.75,0.0,6.0,linear
19,96416,29881,29881,0.372278,0.566623,0.370268,0.560908,0.5,0.0,2.75,0.0,6.0,linear
20,95759,28075,28075,0.382258,0.585877,0.38097,0.57985,0.5,0.0,2.75,0.0,6.0,linear
21,94788,26802,26802,0.390198,0.599893,0.390817,0.595676,0.5,0.0,2.75,0.0,6.0,linear
22,93818,25731,25731,0.394619,0.608494,0.398275,0.607269,0.5,0.0,2.75,0.0,6.0,linear
23,93547,25114,25114,0.399801,0.616485,0.407678,0.619537,0.5,0.0,2.75,0.0,6.0,linear
24,92445,24379,24379,0.402778,0.621749,0.41697,0.63137,0.5,0.0,2.75,0.0,6.0,linear
25,91398,23920,23920,0.404817,0.624324,0.424352,0.639508,0.5,0.0,2.75,0.0,6.0,linear
26,91058,23527,23527,0.406958,0.628336,0.433055,0.650362,0.5,0.0,2.75,0.0,6.0,linear
27,90305,23142,23142,0.4085,0.63005,0.442019,0.660664,0.5,0.0,2.75,0.0,6.0,linear
28,89937,22898,22898,0.410288,0.632108,0.449567,0.668689,0.5,0.0,2.75,0.0,6.0,linear
29,89333,22622,22622,0.412424,0.636079,0.45723,0.677912,0.5,0.0,2.75,0.0,6.0,linear
30,89501,22346,22346,0.414961,0.637972,0.465497,0.686375,0.5,0.0,2.75,0.0,6.0,linear
31,88602,21992,21992,0.416489,0.640891,0.474394,0.697198,0.5,0.0,2.75,0.0,6.0,linear
32,88285,21779,21779,0.418368,0.644904,0.480958,0.705091,0.5,0.0,2.75,0.0,6.0,linear
