generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,77935,48926,48926,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
2,77874,48918,48918,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
3,80407,50442,50442,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
4,81550,51364,51364,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
5,78876,50471,50471,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
6,76410,49416,49416,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
7,76535,49253,49253,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
8,79152,50325,50325,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
9,79528,50396,50396,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
10,78092,49806,49806,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
11,77845,49805,49805,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
12,109403,50251,50251,0.235061,0.252493,0.235061,0.252493,0.5,0.0,5.0,0.0,6.0,linear
13,122441,47937,47937,0.339915,0.378469,0.339915,0.378469,0.5,0.0,5.0,0.0,6.0,linear
14,116663,43149,43149,0.374498,0.446463,0.374398,0.446263,0.5,0.0,5.0,0.0,6.0,linear
15,114228,38884,38884,0.405883,0.515586,0.405538,0.514895,0.5,0.0,5.0,0.0,6.0,linear
16,114588,34721,34721,0.435045,0.578851,0.434315,0.577372,0.5,0.0,5.0,0.0,6.0,linear
17,113938,30350,30350,0.459061,0.631048,0.457748,0.628268,0.5,0.0,5.0,0.0,6.0,linear
18,113057,26436,26436,0.481779,0.674174,0.48021,0.670395,0.5,0.0,5.0,0.0,6.0,linear
19,111950,23548,23548,0.497585,0.702211,0.496681,0.698414,0.5,0.0,5.0,0.0,6.0,linear
20,109450,21325,21325,0.509395,0.721307,0.509375,0.717425,0.5,0.0,5.0,0.0,6.0,linear
21,106629,19435,19435,0.521111,0.736382,0.523535,0.734288,0.5,0.0,5.0,0.0,6.0,linear
22,104224,18006,18006,0.531938,0.748175,0.538106,0.749018,0.5,0.0,5.0,0.0,6.0,linear
23,101802,16738,16738,0.541531,0.75876,0.552388,0.76343,0.5,0.0,5.0,0.0,6.0,linear
24,99380,15607,15607,0.551111,0.769827,0.56732,0.779199,0.5,0.0,5.0,0.0,6.0,linear
25,96843,14462,14462,0.561314,0.780162,0.582619,0.793439,0.5,0.0,5.0,0.0,6.0,linear
26,94206,13480,13480,0.569719,0.789482,0.596442,0.806508,0.5,0.0,5.0,0.0,6.0,linear
27,92638,12568,12568,0.580961,0.798891,0.612826,0.819704,0.5,0.0,5.0,0.0,6.0,linear
28,89979,11684,11684,0.590282,0.806855,0.626695,0.830808,0.5,0.0,5.0,0.0,6.0,linear
29,87735,10842,10842,0.600549,0.815805,0.641947,0.84352,0.5,0.0,5.0,0.0,6.0,linear
30,85333,10008,10008,0.612756,0.826381,0.659309,0.855789,0.5,0.0,5.0,0.0,6.0,linear
31,82907,9131,9131,0.623697,0.834781,0.672899,0.865222,0.5,0.0,5.0,0.0,6.0,linear
32,80524,8353,8353,0.636232,0.844186,0.689264,0.877073,0.5,0.0,5.0,0.0,6.0,linear
33,78272,7626,7626,0.650137,0.855346,0.706196,0.889817,0.5,0.0,5.0,0.0,6.0,linear
34,75990,6763,6763,0.66424,0.865019,0.722884,0.90068,0.5,0.0,5.0,0.0,6.0,linear
35,73632,6061,6061,0.67962,0.875369,0.740238,0.911259,0.5,0.0,5.0,0.0,6.0,linear
36,70976,5445,5445,0.695809,0.884427,0.757637,0.920822,0.5,0.0,5.0,0.0,6.0,linear
37,68517,4785,4785,0.712282,0.894344,0.774953,0.930068,0.5,0.0,5.0,0.0,6.0,linear
38,66746,4257,4257,0.729121,0.902409,0.793105,0.938446,0.5,0.0,5.0,0.0,6.0,linear
39,64479,3725,3725,0.746989,0.912904,0.809881,0.94652,0.5,0.0,5.0,0.0,6.0,linear
40,62648,3221,3221,0.766323,0.922306,0.828262,0.954005,0.5,0.0,5.0,0.0,6.0,linear
41,60348,2616,2616,0.787626,0.933272,0.846448,0.961827,0.5,0.0,5.0,0.0,6.0,linear
42,58204,2126,2126,0.808655,0.942593,0.863491,0.967496,0.5,0.0,5.0,0.0,6.0,linear
43,56354,1757,1757,0.833997,0.951329,0.883287,0.973015,0.5,0.0,5.0,0.0,6.0,linear
