generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78099,49161,49161,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
2,78314,49161,49161,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
3,80141,50310,50310,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
4,80148,50603,50603,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
5,79114,50189,50189,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
6,77684,49696,49696,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
7,77253,49479,49479,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
8,79017,50107,50107,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
9,79307,50133,50133,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
10,78471,49821,49821,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
11,78496,49910,49910,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
12,109569,50229,50229,0.234177,0.249351,0.234177,0.249351,0.5,0.0,5.0,0.0,6.0,linear
13,121555,47857,47857,0.336068,0.371182,0.336068,0.371182,0.5,0.0,5.0,0.0,6.0,linear
14,116987,43569,43569,0.367383,0.432266,0.367232,0.431964,0.5,0.0,5.0,0.0,6.0,linear
15,115211,39741,39741,0.397115,0.496571,0.396839,0.49602,0.5,0.0,5.0,0.0,6.0,linear
16,115319,36089,36089,0.421761,0.55145,0.421091,0.550089,0.5,0.0,5.0,0.0,6.0,linear
17,115098,32463,32463,0.444344,0.602099,0.443141,0.599566,0.5,0.0,5.0,0.0,6.0,linear
18,115022,29027,29027,0.463953,0.640053,0.462422,0.636541,0.5,0.0,5.0,0.0,6.0,linear
19,113737,26512,26512,0.47748,0.667202,0.475842,0.662618,0.5,0.0,5.0,0.0,6.0,linear
20,112886,24625,24625,0.488376,0.686718,0.487676,0.682232,0.5,0.0,5.0,0.0,6.0,linear
21,111078,22639,22639,0.498034,0.702407,0.499656,0.699522,0.5,0.0,5.0,0.0,6.0,linear
22,109584,21160,21160,0.506616,0.712933,0.511231,0.712422,0.5,0.0,5.0,0.0,6.0,linear
23,107017,19833,19833,0.512717,0.720846,0.520463,0.722781,0.5,0.0,5.0,0.0,6.0,linear
24,105850,19067,19067,0.519191,0.72702,0.531916,0.73423,0.5,0.0,5.0,0.0,6.0,linear
25,103905,18407,18407,0.524185,0.733004,0.541657,0.743875,0.5,0.0,5.0,0.0,6.0,linear
26,102733,17961,17961,0.529985,0.737925,0.552711,0.75389,0.5,0.0,5.0,0.0,6.0,linear
27,100837,17357,17357,0.534009,0.743215,0.562032,0.764423,0.5,0.0,5.0,0.0,6.0,linear
28,100436,16669,16669,0.540349,0.75093,0.573542,0.776229,0.5,0.0,5.0,0.0,6.0,linear
29,98805,15921,15921,0.545172,0.757465,0.58304,0.786281,0.5,0.0,5.0,0.0,6.0,linear
30,97091,15219,15219,0.550364,0.761926,0.591948,0.794089,0.5,0.0,5.0,0.0,6.0,linear
31,95472,14761,14761,0.556658,0.76758,0.60193,0.803519,0.5,0.0,5.0,0.0,6.0,linear
32,94522,14197,14197,0.561304,0.774037,0.611193,0.812829,0.5,0.0,5.0,0.0,6.0,linear
33,93714,13624,13624,0.567637,0.778564,0.621313,0.82144,0.5,0.0,5.0,0.0,6.0,linear
34,91954,13216,13216,0.572708,0.78389,0.630068,0.82938,0.5,0.0,5.0,0.0,6.0,linear
35,90761,12589,12589,0.57967,0.790473,0.640936,0.838713,0.5,0.0,5.0,0.0,6.0,linear
36,89300,12007,12007,0.585708,0.796191,0.65063,0.846639,0.5,0.0,5.0,0.0,6.0,linear
37,88171,11584,11584,0.592379,0.801181,0.661371,0.853715,0.5,0.0,5.0,0.0,6.0,linear
38,86671,10992,10992,0.600161,0.809235,0.672327,0.862671,0.5,0.0,5.0,0.0,6.0,linear
39,84888,10277,10277,0.607348,0.815591,0.683152,0.871642,0.5,0.0,5.0,0.0,6.0,linear
40,83303,9683,9683,0.617481,0.823703,0.694765,0.878544,0.5,0.0,5.0,0.0,6.0,linear
41,81032,9091,9091,0.624851,0.829527,0.703862,0.884986,0.5,0.0,5.0,0.0,6.0,linear
42,79950,8494,8494,0.633932,0.837665,0.712287,0.89163,0.5,0.0,5.0,0.0,6.0,linear
43,78168,7855,7855,0.643058,0.843635,0.72496,0.89992,0.5,0.0,5.0,0.0,6.0,linear
44,76928,7339,7339,0.653955,0.850214,0.737247,0.908016,0.5,0.0,5.0,0.0,6.0,linear
45,75254,6816,6816,0.66725,0.859628,0.75174,0.917208,0.5,0.0,5.0,0.0,6.0,linear
46,73072,6173,6173,0.678297,0.868346,0.764375,0.925114,0.5,0.0,5.0,0.0,6.0,linear
47,71281,5618,5618,0.692278,0.877715,0.777171,0.930763,0.5,0.0,5.0,0.0,6.0,linear
48,69379,5103,5103,0.705618,0.886496,0.789051,0.93623,0.5,0.0,5.0,0.0,6.0,linear
49,67114,4582,4582,0.720471,0.895123,0.801301,0.942234,0.5,0.0,5.0,0.0,6.0,linear
50,65068,3961,3961,0.73578,0.906356,0.813694,0.948712,0.5,0.0,5.0,0.0,6.0,linear
51,63588,3453,3453,0.755406,0.91547,0.83055,0.955509,0.5,0.0,5.0,0.0,6.0,linear
52,61535,2922,2922,0.775415,0.925683,0.8461,0.961852,0.5,0.0,5.0,0.0,6.0,linear
53,59351,2466,2466,0.797109,0.934707,0.862687,0.967449,0.5,0.0,5.0,0.0,6.0,linear
54,57422,2087,2087,0.81819,0.94357,0.878663,0.973319,0.5,0.0,5.0,0.0,6.0,linear
55,55281,1735,1735,0.838489,0.951944,0.894161,0.977783,0.5,0.0,5.0,0.0,6.0,linear
56,53768,1368,1368,0.858279,0.961297,0.909251,0.982142,0.5,0.0,5.0,0.0,6.0,linear
57,52610,1089,1089,0.879847,0.969006,0.92362,0.986046,0.5,0.0,5.0,0.0,6.0,linear
58,51047,807,807,0.899038,0.976032,0.937092,0.98978,0.5,0.0,5.0,0.0,6.0,linear
59,50226,616,616,0.916944,0.981326,0.949728,0.992545,0.5,0.0,5.0,0.0,6.0,linear
60,49041,470,470,0.93514,0.985913,0.96083,0.994776,0.5,0.0,5.0,0.0,6.0,linear
61,47986,348,348,0.950376,0.989725,0.971472,0.996481,0.5,0.0,5.0,0.0,6.0,linear
62,47280,221,221,0.960732,0.993113,0.978372,0.997862,0.5,0.0,5.0,0.0,6.0,linear
63,47029,148,148,0.973835,0.995298,0.985758,0.998384,0.5,0.0,5.0,0.0,6.0,linear
64,46267,102,102,0.980964,0.996838,0.990354,0.998996,0.5,0.0,5.0,0.0,6.0,linear
65,45967,61,61,0.987,0.998035,0.993176,0.999266,0.5,0.0,5.0,0.0,6.0,linear
