generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,77929,49229,49229,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,6.0,linear
2,78252,49332,49332,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,6.0,linear
3,79587,50145,50145,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,6.0,linear
4,79460,50249,50249,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,6.0,linear
5,78101,49877,49877,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,6.0,linear
6,77842,49929,49929,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,6.0,linear
7,78991,50261,50261,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,6.0,linear
8,79893,50717,50717,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,6.0,linear
9,77706,49714,49714,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,6.0,linear
10,77826,49845,49845,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,6.0,linear
11,77758,49670,49670,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,6.0,linear
12,90467,50059,50059,0.114627,0.129379,0.114627,0.129379,0.5,0.0,2.0,0.0,6.0,linear
13,95722,48612,48612,0.182479,0.219273,0.182479,0.219273,0.5,0.0,2.0,0.0,6.0,linear
14,92077,45178,45178,0.214149,0.281504,0.213946,0.281099,0.5,0.0,2.0,0.0,6.0,linear
15,89674,41542,41542,0.246511,0.348601,0.246017,0.347614,0.5,0.0,2.0,0.0,6.0,linear
16,89296,38369,38369,0.273427,0.407168,0.272512,0.405298,0.5,0.0,2.0,0.0,6.0,linear
17,90419,35543,35543,0.297783,0.459266,0.296171,0.455782,0.5,0.0,2.0,0.0,6.0,linear
18,90289,32687,32687,0.318083,0.499754,0.315954,0.494861,0.5,0.0,2.0,0.0,6.0,linear
19,89563,30421,30421,0.33061,0.526461,0.328523,0.520626,0.5,0.0,2.0,0.0,6.0,linear
20,89995,29431,29431,0.340171,0.544903,0.338727,0.538675,0.5,0.0,2.0,0.0,6.0,linear
21,89553,28378,28378,0.345428,0.554764,0.34713,0.551999,0.5,0.0,2.0,0.0,6.0,linear
22,88757,27693,27693,0.348074,0.560771,0.353088,0.561089,0.5,0.0,2.0,0.0,6.0,linear
23,88119,27182,27182,0.350845,0.56591,0.360727,0.571482,0.5,0.0,2.0,0.0,6.0,linear
24,88069,26697,26697,0.35675,0.574676,0.37238,0.586394,0.5,0.0,2.0,0.0,6.0,linear
25,87335,26257,26257,0.359071,0.580152,0.380779,0.597674,0.5,0.0,2.0,0.0,6.0,linear
26,86728,25592,25592,0.361131,0.583724,0.390056,0.609608,0.5,0.0,2.0,0.0,6.0,linear
27,86615,25450,25450,0.362582,0.585737,0.398405,0.619601,0.5,0.0,2.0,0.0,6.0,linear
28,85974,24886,24886,0.365004,0.590337,0.406881,0.629783,0.5,0.0,2.0,0.0,6.0,linear
29,85788,24576,24576,0.366952,0.592595,0.414915,0.639859,0.5,0.0,2.0,0.0,6.0,linear
30,85131,24238,24238,0.369662,0.597378,0.42373,0.651086,0.5,0.0,2.0,0.0,6.0,linear
31,84689,24115,24115,0.368612,0.595929,0.43024,0.658908,0.5,0.0,2.0,0.0,6.0,linear
32,84382,23999,23999,0.370709,0.597801,0.437484,0.666843,0.5,0.0,2.0,0.0,6.0,linear
33,84205,23818,23818,0.371796,0.599853,0.443368,0.673941,0.5,0.0,2.0,0.0,6.0,linear
34,83863,23519,23519,0.371022,0.598738,0.448776,0.678856,0.5,0.0,2.0,0.0,6.0,linear
35,83779,23581,23581,0.371994,0.60045,0.456001,0.687889,0.5,0.0,2.0,0.0,6.0,linear
36,83211,23341,23341,0.372414,0.601026,0.462094,0.694464,0.5,0.0,2.0,0.0,6.0,linear
37,83440,23267,23267,0.373901,0.603293,0.47082,0.704843,0.5,0.0,2.0,0.0,6.0,linear
38,83430,23279,23279,0.374106,0.603981,0.47786,0.712178,0.5,0.0,2.0,0.0,6.0,linear
39,82861,23143,23143,0.374642,0.605228,0.483712,0.718907,0.5,0.0,2.0,0.0,6.0,linear
40,83237,23082,23082,0.375682,0.60599,0.49,0.724735,0.5,0.0,2.0,0.0,6.0,linear
41,83369,23107,23107,0.376206,0.607257,0.494883,0.73051,0.5,0.0,2.0,0.0,6.0,linear
42,82778,22801,22801,0.377625,0.610955,0.499716,0.737708,0.5,0.0,2.0,0.0,6.0,linear
43,82354,22573,22573,0.378525,0.611126,0.505924,0.743825,0.5,0.0,2.0,0.0,6.0,linear
44,81990,22351,22351,0.379951,0.613374,0.513924,0.752513,0.5,0.0,2.0,0.0,6.0,linear
45,81709,22270,22270,0.379832,0.613031,0.519325,0.757821,0.5,0.0,2.0,0.0,6.0,linear
46,81357,22157,22157,0.380153,0.613657,0.524028,0.763155,0.5,0.0,2.0,0.0,6.0,linear
47,81470,22143,22143,0.380467,0.615328,0.527803,0.766409,0.5,0.0,2.0,0.0,6.0,linear
48,81403,22175,22175,0.381469,0.615833,0.532092,0.770285,0.5,0.0,2.0,0.0,6.0,linear
49,81377,22127,22127,0.383574,0.620024,0.538956,0.776889,0.5,0.0,2.0,0.0,6.0,linear
50,81361,21965,21965,0.382086,0.618012,0.542065,0.780254,0.5,0.0,2.0,0.0,6.0,linear
51,81434,21864,21864,0.383094,0.618999,0.547449,0.785169,0.5,0.0,2.0,0.0,6.0,linear
