generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78131,49038,49038,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
2,77863,49026,49026,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
3,79089,49811,49811,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
4,80870,51103,51103,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
5,80365,51076,51076,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
6,78679,50495,50495,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
7,77017,49689,49689,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
8,77150,49396,49396,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
9,78563,49865,49865,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
10,79031,50073,50073,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
11,78952,50276,50276,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
12,108697,50112,50112,0.23572,0.251103,0.23572,0.251103,0.5,0.0,5.0,0.0,6.0,linear
13,121653,48094,48094,0.337124,0.373213,0.337124,0.373213,0.5,0.0,5.0,0.0,6.0,linear
14,117281,44087,44087,0.366516,0.431984,0.366426,0.431804,0.5,0.0,5.0,0.0,6.0,linear
15,115197,40081,40081,0.393258,0.491305,0.392923,0.490636,0.5,0.0,5.0,0.0,6.0,linear
16,115341,36533,36533,0.41765,0.546164,0.416988,0.544776,0.5,0.0,5.0,0.0,6.0,linear
17,115518,32667,32667,0.442528,0.598158,0.441509,0.595898,0.5,0.0,5.0,0.0,6.0,linear
18,115285,29264,29264,0.462396,0.638643,0.460677,0.634635,0.5,0.0,5.0,0.0,6.0,linear
19,113976,26292,26292,0.477515,0.667186,0.476199,0.662966,0.5,0.0,5.0,0.0,6.0,linear
20,112849,24403,24403,0.488607,0.687689,0.487957,0.68361,0.5,0.0,5.0,0.0,6.0,linear
21,111272,22622,22622,0.497195,0.700247,0.498643,0.698086,0.5,0.0,5.0,0.0,6.0,linear
22,109401,21229,21229,0.504671,0.710002,0.50867,0.709796,0.5,0.0,5.0,0.0,6.0,linear
23,107434,20313,20313,0.511479,0.719778,0.519305,0.722737,0.5,0.0,5.0,0.0,6.0,linear
24,105815,19468,19468,0.517332,0.726662,0.530254,0.733925,0.5,0.0,5.0,0.0,6.0,linear
25,104061,18743,18743,0.523098,0.732811,0.540419,0.743241,0.5,0.0,5.0,0.0,6.0,linear
