generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,77949,49244,49244,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.0,6.0,linear
2,78430,49465,49465,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.0,6.0,linear
3,79900,50373,50373,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.0,6.0,linear
4,79364,50358,50358,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.0,6.0,linear
5,78596,50116,50116,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.0,6.0,linear
6,78179,49800,49800,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.0,6.0,linear
7,78619,50036,50036,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.0,6.0,linear
8,78197,49783,49783,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.0,6.0,linear
9,77520,49327,49327,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.0,6.0,linear
10,79766,50685,50685,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.0,6.0,linear
11,79407,50578,50578,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.0,6.0,linear
12,85330,49715,49715,0.0738767,0.0814124,0.0738767,0.0814124,0.5,0.0,1.25,0.0,6.0,linear
13,88001,48511,48511,0.117284,0.13787,0.117284,0.13787,0.5,0.0,1.25,0.0,6.0,linear
14,86881,46996,46996,0.133009,0.171525,0.132902,0.171313,0.5,0.0,1.25,0.0,6.0,linear
15,86432,45311,45311,0.151874,0.209764,0.151508,0.209031,0.5,0.0,1.25,0.0,6.0,linear
16,86266,43704,43704,0.168764,0.244535,0.167831,0.242669,0.5,0.0,1.25,0.0,6.0,linear
17,87770,42829,42829,0.18178,0.272276,0.180633,0.26995,0.5,0.0,1.25,0.0,6.0,linear
18,88431,42011,42011,0.191059,0.293047,0.189358,0.289501,0.5,0.0,1.25,0.0,6.0,linear
19,89543,41379,41379,0.200467,0.311606,0.198673,0.307696,0.5,0.0,1.25,0.0,6.0,linear
20,89378,40792,40792,0.206178,0.324059,0.205068,0.320935,0.5,0.0,1.25,0.0,6.0,linear
21,89054,40290,40290,0.208923,0.329616,0.208868,0.327897,0.5,0.0,1.25,0.0,6.0,linear
22,89046,39911,39911,0.213104,0.338958,0.214571,0.339106,0.5,0.0,1.25,0.0,6.0,linear
23,89391,39261,39261,0.215743,0.343695,0.219394,0.347057,0.5,0.0,1.25,0.0,6.0,linear
24,89165,38861,38861,0.218441,0.349467,0.224744,0.356492,0.5,0.0,1.25,0.0,6.0,linear
25,90089,39094,39094,0.218902,0.351277,0.228378,0.36324,0.5,0.0,1.25,0.0,6.0,linear
26,90249,39436,39436,0.219061,0.352152,0.232257,0.3702,0.5,0.0,1.25,0.0,6.0,linear
27,90427,39585,39585,0.21949,0.352924,0.236011,0.375867,0.5,0.0,1.25,0.0,6.0,linear
28,90379,39798,39798,0.220097,0.353413,0.239776,0.380991,0.5,0.0,1.25,0.0,6.0,linear
29,89808,39497,39497,0.220608,0.353603,0.243899,0.386881,0.5,0.0,1.25,0.0,6.0,linear
30,89092,39078,39078,0.220164,0.353394,0.247469,0.392926,0.5,0.0,1.25,0.0,6.0,linear
31,89400,38978,38978,0.222341,0.356998,0.254774,0.404317,0.5,0.0,1.25,0.0,6.0,linear
32,89543,38826,38826,0.223217,0.359194,0.259744,0.413407,0.5,0.0,1.25,0.0,6.0,linear
33,90131,38767,38767,0.223402,0.360437,0.264231,0.421296,0.5,0.0,1.25,0.0,6.0,linear
34,90399,38840,38840,0.222773,0.358568,0.269006,0.427678,0.5,0.0,1.25,0.0,6.0,linear
35,90192,38917,38917,0.221628,0.358095,0.27159,0.433462,0.5,0.0,1.25,0.0,6.0,linear
36,90001,38834,38834,0.222034,0.35774,0.276453,0.439524,0.5,0.0,1.25,0.0,6.0,linear
37,90009,38897,38897,0.221371,0.356444,0.278441,0.442165,0.5,0.0,1.25,0.0,6.0,linear
38,90397,39149,39149,0.221632,0.356442,0.282526,0.448165,0.5,0.0,1.25,0.0,6.0,linear
39,90042,39144,39144,0.221996,0.356763,0.287061,0.455002,0.5,0.0,1.25,0.0,6.0,linear
40,89710,38786,38786,0.222266,0.35765,0.290222,0.460236,0.5,0.0,1.25,0.0,6.0,linear
41,90290,39058,39058,0.221839,0.357268,0.293724,0.46597,0.5,0.0,1.25,0.0,6.0,linear
42,90007,38891,38891,0.221888,0.356814,0.297924,0.472519,0.5,0.0,1.25,0.0,6.0,linear
43,89752,38773,38773,0.222684,0.358339,0.302563,0.479258,0.5,0.0,1.25,0.0,6.0,linear
44,89435,38703,38703,0.222647,0.359287,0.305051,0.483086,0.5,0.0,1.25,0.0,6.0,linear
45,89784,38777,38777,0.223054,0.359027,0.308907,0.488374,0.5,0.0,1.25,0.0,6.0,linear
46,89784,38951,38951,0.222488,0.358509,0.311245,0.492102,0.5,0.0,1.25,0.0,6.0,linear
47,90258,38846,38846,0.22381,0.360135,0.315246,0.497268,0.5,0.0,1.25,0.0,6.0,linear
48,90096,38832,38832,0.223308,0.359812,0.318367,0.50241,0.5,0.0,1.25,0.0,6.0,linear
49,90240,38862,38862,0.223521,0.359341,0.322837,0.508442,0.5,0.0,1.25,0.0,6.0,linear
50,89968,38891,38891,0.223729,0.360383,0.326149,0.513758,0.5,0.0,1.25,0.0,6.0,linear
51,90013,38747,38747,0.223838,0.360457,0.329794,0.519292,0.5,0.0,1.25,0.0,6.0,linear
52,89628,38586,38586,0.224365,0.362407,0.332849,0.524171,0.5,0.0,1.25,0.0,6.0,linear
53,90139,38837,38837,0.224724,0.362722,0.337073,0.530122,0.5,0.0,1.25,0.0,6.0,linear
54,89903,38730,38730,0.224984,0.362661,0.340781,0.534562,0.5,0.0,1.25,0.0,6.0,linear
55,89918,38552,38552,0.224187,0.361868,0.343235,0.538562,0.5,0.0,1.25,0.0,6.0,linear
56,90017,38626,38626,0.225746,0.364556,0.348466,0.546557,0.5,0.0,1.25,0.0,6.0,linear
57,89874,38554,38554,0.225833,0.364648,0.352664,0.552919,0.5,0.0,1.25,0.0,6.0,linear
58,90074,38506,38506,0.225713,0.364696,0.356213,0.55795,0.5,0.0,1.25,0.0,6.0,linear
59,89557,38291,38291,0.225609,0.364469,0.358903,0.561311,0.5,0.0,1.25,0.0,6.0,linear
60,90069,38473,38473,0.226054,0.365394,0.362313,0.565742,0.5,0.0,1.25,0.0,6.0,linear
61,90254,38723,38723,0.224378,0.362617,0.364679,0.56849,0.5,0.0,1.25,0.0,6.0,linear
62,90221,38944,38944,0.22333,0.360007,0.36667,0.570381,0.5,0.0,1.25,0.0,6.0,linear
63,90569,38932,38932,0.22355,0.359683,0.368613,0.573078,0.5,0.0,1.25,0.0,6.0,linear
64,89994,38775,38775,0.223107,0.35986,0.371872,0.578139,0.5,0.0,1.25,0.0,6.0,linear
65,90614,38879,38879,0.22339,0.360129,0.374837,0.582165,0.5,0.0,1.25,0.0,6.0,linear
66,89919,38691,38691,0.224127,0.361393,0.378647,0.587289,0.5,0.0,1.25,0.0,6.0,linear
67,90177,38747,38747,0.224211,0.361882,0.38157,0.590939,0.5,0.0,1.25,0.0,6.0,linear
68,89429,38298,38298,0.224836,0.363576,0.383988,0.595105,0.5,0.0,1.25,0.0,6.0,linear
69,89326,38275,38275,0.223932,0.362272,0.385633,0.597942,0.5,0.0,1.25,0.0,6.0,linear
70,89957,38710,38710,0.224508,0.363236,0.387729,0.60076,0.5,0.0,1.25,0.0,6.0,linear
71,90247,38474,38474,0.225432,0.364337,0.391748,0.605433,0.5,0.0,1.25,0.0,6.0,linear
72,90174,38611,38611,0.225786,0.364996,0.395233,0.609835,0.5,0.0,1.25,0.0,6.0,linear
73,90426,38688,38688,0.225017,0.362985,0.397612,0.613474,0.5,0.0,1.25,0.0,6.0,linear
74,89802,38563,38563,0.224918,0.362862,0.400535,0.616152,0.5,0.0,1.25,0.0,6.0,linear
75,90149,38649,38649,0.22469,0.363023,0.402454,0.619472,0.5,0.0,1.25,0.0,6.0,linear
76,90135,38671,38671,0.22537,0.363895,0.404743,0.622548,0.5,0.0,1.25,0.0,6.0,linear
77,89944,38727,38727,0.224084,0.361469,0.406011,0.624236,0.5,0.0,1.25,0.0,6.0,linear
78,90124,38743,38743,0.224452,0.362572,0.407663,0.626426,0.5,0.0,1.25,0.0,6.0,linear
79,90055,38903,38903,0.224373,0.362967,0.41014,0.62937,0.5,0.0,1.25,0.0,6.0,linear
80,90088,38881,38881,0.224909,0.362905,0.41326,0.633174,0.5,0.0,1.25,0.0,6.0,linear
81,89907,38833,38833,0.226343,0.36522,0.417292,0.637753,0.5,0.0,1.25,0.0,6.0,linear
82,89608,38324,38324,0.226198,0.365187,0.420706,0.642648,0.5,0.0,1.25,0.0,6.0,linear
83,89751,38293,38293,0.225855,0.365544,0.42301,0.646639,0.5,0.0,1.25,0.0,6.0,linear
84,90071,38334,38334,0.226963,0.367223,0.424839,0.648451,0.5,0.0,1.25,0.0,6.0,linear
85,89892,38251,38251,0.227937,0.369377,0.427618,0.652611,0.5,0.0,1.25,0.0,6.0,linear
86,89838,38257,38257,0.226512,0.366302,0.430944,0.655529,0.5,0.0,1.25,0.0,6.0,linear
87,90075,38565,38565,0.226411,0.366574,0.431337,0.655695,0.5,0.0,1.25,0.0,6.0,linear
88,90422,38601,38601,0.22587,0.364736,0.432902,0.655678,0.5,0.0,1.25,0.0,6.0,linear
89,89541,38364,38364,0.226943,0.367272,0.436937,0.660535,0.5,0.0,1.25,0.0,6.0,linear
90,90112,38594,38594,0.226906,0.367528,0.439639,0.664827,0.5,0.0,1.25,0.0,6.0,linear
91,90409,38572,38572,0.226223,0.365581,0.44206,0.667185,0.5,0.0,1.25,0.0,6.0,linear
92,89756,38489,38489,0.227517,0.368445,0.44486,0.669813,0.5,0.0,1.25,0.0,6.0,linear
93,90086,38244,38244,0.227701,0.36815,0.446963,0.671377,0.5,0.0,1.25,0.0,6.0,linear
94,89943,38213,38213,0.227356,0.368011,0.447408,0.67259,0.5,0.0,1.25,0.0,6.0,linear
95,90097,38489,38489,0.226819,0.366459,0.449337,0.674472,0.5,0.0,1.25,0.0,6.0,linear
96,89837,38425,38425,0.22767,0.367168,0.451714,0.676995,0.5,0.0,1.25,0.0,6.0,linear
97,89540,38449,38449,0.227885,0.368285,0.453926,0.679248,0.5,0.0,1.25,0.0,6.0,linear
98,89492,38377,38377,0.228092,0.369123,0.45683,0.683083,0.5,0.0,1.25,0.0,6.0,linear
99,90333,38610,38610,0.228307,0.370346,0.45831,0.685613,0.5,0.0,1.25,0.0,6.0,linear
100,90259,38319,38319,0.228965,0.371157,0.461315,0.689091,0.5,0.0,1.25,0.0,6.0,linear
101,89235,37841,37841,0.229231,0.371777,0.463475,0.692051,0.5,0.0,1.25,0.0,6.0,linear
102,89468,37766,37766,0.22841,0.370582,0.465468,0.694726,0.5,0.0,1.25,0.0,6.0,linear
103,89654,37933,37933,0.228277,0.369979,0.465755,0.69427,0.5,0.0,1.25,0.0,6.0,linear
104,89884,38272,38272,0.227948,0.369065,0.46734,0.696854,0.5,0.0,1.25,0.0,6.0,linear
105,89937,38296,38296,0.226602,0.366577,0.467845,0.698164,0.5,0.0,1.25,0.0,6.0,linear
106,89663,38192,38192,0.226895,0.367135,0.469255,0.698728,0.5,0.0,1.25,0.0,6.0,linear
107,89699,38364,38364,0.226758,0.367963,0.470453,0.700999,0.5,0.0,1.25,0.0,6.0,linear
108,89873,38247,38247,0.226616,0.366773,0.471623,0.701516,0.5,0.0,1.25,0.0,6.0,linear
109,89972,38303,38303,0.227965,0.369062,0.474207,0.704807,0.5,0.0,1.25,0.0,6.0,linear
110,90243,38273,38273,0.226611,0.366325,0.475912,0.706932,0.5,0.0,1.25,0.0,6.0,linear
111,90149,38528,38528,0.227019,0.367859,0.479138,0.710828,0.5,0.0,1.25,0.0,6.0,linear
112,89787,38194,38194,0.22769,0.368509,0.48063,0.711121,0.5,0.0,1.25,0.0,6.0,linear
113,89623,38181,38181,0.224968,0.364328,0.481193,0.710815,0.5,0.0,1.25,0.0,6.0,linear
114,90551,38747,38747,0.225077,0.363706,0.48501,0.715288,0.5,0.0,1.25,0.0,6.0,linear
115,90254,38652,38652,0.226283,0.366358,0.487319,0.71814,0.5,0.0,1.25,0.0,6.0,linear
116,89528,38148,38148,0.227284,0.367865,0.489968,0.721309,0.5,0.0,1.25,0.0,6.0,linear
117,89244,38350,38350,0.226607,0.366441,0.490964,0.722433,0.5,0.0,1.25,0.0,6.0,linear
118,89649,38680,38680,0.227948,0.369332,0.492367,0.723898,0.5,0.0,1.25,0.0,6.0,linear
119,89639,38314,38314,0.230078,0.372667,0.494463,0.726097,0.5,0.0,1.25,0.0,6.0,linear
120,89655,38123,38123,0.230313,0.373509,0.497266,0.729201,0.5,0.0,1.25,0.0,6.0,linear
121,89712,37951,37951,0.230169,0.373913,0.498978,0.731887,0.5,0.0,1.25,0.0,6.0,linear
122,89687,37904,37904,0.228539,0.370887,0.498906,0.732603,0.5,0.0,1.25,0.0,6.0,linear
123,89785,37950,37950,0.229495,0.372811,0.50051,0.734564,0.5,0.0,1.25,0.0,6.0,linear
124,89841,38072,38072,0.228352,0.370839,0.498918,0.733659,0.5,0.0,1.25,0.0,6.0,linear
125,89912,38269,38269,0.228034,0.369686,0.499226,0.733743,0.5,0.0,1.25,0.0,6.0,linear
126,90015,38391,38391,0.227749,0.369166,0.500096,0.734105,0.5,0.0,1.25,0.0,6.0,linear
127,89950,38391,38391,0.227702,0.369027,0.501944,0.736442,0.5,0.0,1.25,0.0,6.0,linear
128,90118,38355,38355,0.227729,0.369335,0.503615,0.737856,0.5,0.0,1.25,0.0,6.0,linear
129,89983,38475,38475,0.227757,0.369341,0.504626,0.737851,0.5,0.0,1.25,0.0,6.0,linear
130,89759,38338,38338,0.227798,0.369221,0.505181,0.737411,0.5,0.0,1.25,0.0,6.0,linear
131,89738,38449,38449,0.228262,0.369285,0.508218,0.740513,0.5,0.0,1.25,0.0,6.0,linear
132,89359,38255,38255,0.227795,0.368715,0.509808,0.742409,0.5,0.0,1.25,0.0,6.0,linear
133,89193,38092,38092,0.228069,0.369186,0.513066,0.745517,0.5,0.0,1.25,0.0,6.0,linear
134,89349,38123,38123,0.226884,0.36805,0.514615,0.747663,0.5,0.0,1.25,0.0,6.0,linear
135,89645,38187,38187,0.228151,0.369758,0.517516,0.750858,0.5,0.0,1.25,0.0,6.0,linear
136,89936,38384,38384,0.227519,0.368455,0.518765,0.752664,0.5,0.0,1.25,0.0,6.0,linear
137,90119,38422,38422,0.228317,0.369612,0.520934,0.755616,0.5,0.0,1.25,0.0,6.0,linear
138,89766,38262,38262,0.229818,0.372469,0.522615,0.758041,0.5,0.0,1.25,0.0,6.0,linear
139,89557,38152,38152,0.230441,0.373706,0.524887,0.759823,0.5,0.0,1.25,0.0,6.0,linear
140,89156,37756,37756,0.231068,0.375068,0.52716,0.761553,0.5,0.0,1.25,0.0,6.0,linear
141,89492,37861,37861,0.231322,0.376186,0.528499,0.761948,0.5,0.0,1.25,0.0,6.0,linear
142,89636,37682,37682,0.231944,0.376595,0.530705,0.764282,0.5,0.0,1.25,0.0,6.0,linear
143,89303,37603,37603,0.231396,0.37675,0.531806,0.766418,0.5,0.0,1.25,0.0,6.0,linear
144,89647,37669,37669,0.232229,0.377812,0.533109,0.767994,0.5,0.0,1.25,0.0,6.0,linear
145,89253,37595,37595,0.231062,0.376091,0.533777,0.769092,0.5,0.0,1.25,0.0,6.0,linear
146,90067,37871,37871,0.231484,0.376876,0.534948,0.769116,0.5,0.0,1.25,0.0,6.0,linear
