generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78210,49052,49052,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
2,78026,48913,48913,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
3,79764,49984,49984,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
4,81451,51198,51198,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
5,79272,50445,50445,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
6,76007,48854,48854,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
7,77400,49381,49381,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
8,79321,50297,50297,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
9,80024,50614,50614,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
10,78432,49861,49861,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
11,77517,49515,49515,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
12,102816,49942,49942,0.199834,0.216539,0.199834,0.216539,0.5,0.0,4.0,0.0,6.0,linear
13,112836,47527,47527,0.29563,0.334877,0.29563,0.334877,0.5,0.0,4.0,0.0,6.0,linear
14,108750,43598,43598,0.327457,0.400047,0.327344,0.399821,0.5,0.0,4.0,0.0,6.0,linear
15,106698,39536,39536,0.360399,0.46969,0.360063,0.469018,0.5,0.0,4.0,0.0,6.0,linear
16,106879,36122,36122,0.388894,0.531077,0.388178,0.529612,0.5,0.0,4.0,0.0,6.0,linear
17,106577,32173,32173,0.414163,0.583831,0.412709,0.580735,0.5,0.0,4.0,0.0,6.0,linear
18,105487,28596,28596,0.43459,0.625436,0.43297,0.621458,0.5,0.0,4.0,0.0,6.0,linear
