generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78820,49462,49462,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
2,78369,49246,49246,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
3,79399,50100,50100,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
4,79372,50258,50258,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
5,78865,50167,50167,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
6,77799,49684,49684,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
7,77772,49575,49575,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
8,78431,49790,49790,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
9,79303,50259,50259,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
10,78994,50163,50163,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
11,77347,49420,49420,0.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,6.0,linear
12,104307,49780,49780,0.209109,0.225925,0.209109,0.225925,0.5,0.0,4.25,0.0,6.0,linear
13,114486,47297,47297,0.306066,0.349384,0.306066,0.349384,0.5,0.0,4.25,0.0,6.0,linear
14,111733,43761,43761,0.340238,0.415522,0.340144,0.415335,0.5,0.0,4.25,0.0,6.0,linear
15,108668,39321,39321,0.376128,0.489761,0.375809,0.489122,0.5,0.0,4.25,0.0,6.0,linear
16,107488,34800,34800,0.407134,0.555292,0.406525,0.554055,0.5,0.0,4.25,0.0,6.0,linear
17,107033,30750,30750,0.435521,0.614259,0.434312,0.611572,0.5,0.0,4.25,0.0,6.0,linear
18,105783,26657,26657,0.45765,0.658972,0.456163,0.655121,0.5,0.0,4.25,0.0,6.0,linear
19,104407,23542,23542,0.474878,0.688681,0.473542,0.683915,0.5,0.0,4.25,0.0,6.0,linear
20,102265,21156,21156,0.488411,0.710641,0.488608,0.706859,0.5,0.0,4.25,0.0,6.0,linear
21,100312,19257,19257,0.500717,0.727475,0.502917,0.724402,0.5,0.0,4.25,0.0,6.0,linear
22,97617,17837,17837,0.508831,0.737812,0.514813,0.738032,0.5,0.0,4.25,0.0,6.0,linear
23,94975,16454,16454,0.51894,0.748915,0.529016,0.751542,0.5,0.0,4.25,0.0,6.0,linear
24,92361,15440,15440,0.527633,0.756596,0.543984,0.763949,0.5,0.0,4.25,0.0,6.0,linear
25,89876,14590,14590,0.534684,0.763008,0.557711,0.776511,0.5,0.0,4.25,0.0,6.0,linear
26,88000,13788,13788,0.543233,0.772463,0.572669,0.791035,0.5,0.0,4.25,0.0,6.0,linear
27,86298,12884,12884,0.551409,0.781276,0.586904,0.804811,0.5,0.0,4.25,0.0,6.0,linear
28,84180,12083,12083,0.560984,0.789482,0.603201,0.818741,0.5,0.0,4.25,0.0,6.0,linear
29,81670,11188,11188,0.570849,0.799277,0.619292,0.832542,0.5,0.0,4.25,0.0,6.0,linear
30,79662,10396,10396,0.581755,0.808033,0.635963,0.844979,0.5,0.0,4.25,0.0,6.0,linear
31,77344,9676,9676,0.591284,0.815998,0.648956,0.855898,0.5,0.0,4.25,0.0,6.0,linear
32,75487,9061,9061,0.601883,0.824003,0.663165,0.866856,0.5,0.0,4.25,0.0,6.0,linear
