generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78270,49161,49161,0.0,0.0,0.0,0.0,0.5,0.0,1.75,0.0,6.0,linear
2,78104,49330,49330,0.0,0.0,0.0,0.0,0.5,0.0,1.75,0.0,6.0,linear
3,79739,50192,50192,0.0,0.0,0.0,0.0,0.5,0.0,1.75,0.0,6.0,linear
4,79914,50549,50549,0.0,0.0,0.0,0.0,0.5,0.0,1.75,0.0,6.0,linear
5,78099,49743,49743,0.0,0.0,0.0,0.0,0.5,0.0,1.75,0.0,6.0,linear
6,77120,49611,49611,0.0,0.0,0.0,0.0,0.5,0.0,1.75,0.0,6.0,linear
7,79114,50506,50506,0.0,0.0,0.0,0.0,0.5,0.0,1.75,0.0,6.0,linear
8,79683,50646,50646,0.0,0.0,0.0,0.0,0.5,0.0,1.75,0.0,6.0,linear
9,78667,50116,50116,0.0,0.0,0.0,0.0,0.5,0.0,1.75,0.0,6.0,linear
10,78293,50003,50003,0.0,0.0,0.0,0.0,0.5,0.0,1.75,0.0,6.0,linear
11,78535,50011,50011,0.0,0.0,0.0,0.0,0.5,0.0,1.75,0.0,6.0,linear
12,89846,50283,50283,0.0984746,0.108154,0.0984746,0.108154,0.5,0.0,1.75,0.0,6.0,linear
13,93688,49178,49178,0.154111,0.179438,0.154111,0.179438,0.5,0.0,1.75,0.0,6.0,linear
14,91049,46919,46919,0.176801,0.22365,0.176723,0.223494,0.5,0.0,1.75,0.0,6.0,linear
15,89406,44311,44311,0.19863,0.269326,0.198292,0.268651,0.5,0.0,1.75,0.0,6.0,linear
16,89597,42240,42240,0.218145,0.312104,0.217253,0.310312,0.5,0.0,1.75,0.0,6.0,linear
17,90855,40618,40618,0.233047,0.34313,0.231709,0.340377,0.5,0.0,1.75,0.0,6.0,linear
18,91700,39289,39289,0.24729,0.372966,0.245363,0.368915,0.5,0.0,1.75,0.0,6.0,linear
19,92101,38189,38189,0.256705,0.39332,0.25474,0.388791,0.5,0.0,1.75,0.0,6.0,linear
20,92133,37246,37246,0.263415,0.407948,0.261757,0.403436,0.5,0.0,1.75,0.0,6.0,linear
21,92720,36843,36843,0.267101,0.416434,0.267168,0.414116,0.5,0.0,1.75,0.0,6.0,linear
22,92835,36540,36540,0.270417,0.423501,0.27227,0.423322,0.5,0.0,1.75,0.0,6.0,linear
23,92981,36128,36128,0.273463,0.429475,0.278513,0.434022,0.5,0.0,1.75,0.0,6.0,linear
24,92335,35581,35581,0.275206,0.433794,0.283908,0.443051,0.5,0.0,1.75,0.0,6.0,linear
25,92746,35444,35444,0.277901,0.438116,0.290034,0.451803,0.5,0.0,1.75,0.0,6.0,linear
26,92746,35377,35377,0.278991,0.441127,0.296199,0.462444,0.5,0.0,1.75,0.0,6.0,linear
27,92776,35169,35169,0.279083,0.440896,0.300915,0.468963,0.5,0.0,1.75,0.0,6.0,linear
28,92828,35127,35127,0.280105,0.442957,0.307319,0.478671,0.5,0.0,1.75,0.0,6.0,linear
29,92586,34901,34901,0.280212,0.443178,0.31116,0.483754,0.5,0.0,1.75,0.0,6.0,linear
30,92383,34960,34960,0.279854,0.442859,0.316442,0.491981,0.5,0.0,1.75,0.0,6.0,linear
31,92885,35008,35008,0.279489,0.441954,0.32024,0.497312,0.5,0.0,1.75,0.0,6.0,linear
32,93134,35133,35133,0.278553,0.440749,0.324252,0.50307,0.5,0.0,1.75,0.0,6.0,linear
33,93469,35414,35414,0.27877,0.440415,0.329819,0.510426,0.5,0.0,1.75,0.0,6.0,linear
34,93479,35667,35667,0.277583,0.439155,0.333695,0.516334,0.5,0.0,1.75,0.0,6.0,linear
35,93430,35507,35507,0.279559,0.442106,0.339847,0.524646,0.5,0.0,1.75,0.0,6.0,linear
36,92546,35098,35098,0.279523,0.442536,0.344176,0.531474,0.5,0.0,1.75,0.0,6.0,linear
37,92427,35028,35028,0.279441,0.442106,0.348335,0.537804,0.5,0.0,1.75,0.0,6.0,linear
38,92873,35293,35293,0.280153,0.44304,0.353192,0.544646,0.5,0.0,1.75,0.0,6.0,linear
39,92645,35071,35071,0.280594,0.444258,0.357625,0.551091,0.5,0.0,1.75,0.0,6.0,linear
40,92367,34899,34899,0.282317,0.44681,0.363097,0.558678,0.5,0.0,1.75,0.0,6.0,linear
41,92820,34886,34886,0.28229,0.446812,0.367543,0.564758,0.5,0.0,1.75,0.0,6.0,linear
42,92678,34808,34808,0.282378,0.447959,0.371561,0.5715,0.5,0.0,1.75,0.0,6.0,linear
43,92520,34646,34646,0.282499,0.447998,0.376342,0.577802,0.5,0.0,1.75,0.0,6.0,linear
