generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78414,49477,49477,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
2,78643,49474,49474,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
3,80123,50472,50472,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
4,79455,50313,50313,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
5,78314,49804,49804,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
6,78366,49902,49902,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
7,79916,50677,50677,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
8,78749,50202,50202,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
9,78085,49855,49855,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
10,77840,49640,49640,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
11,79210,50263,50263,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,6.0,linear
12,102526,50624,50624,0.189274,0.205379,0.189274,0.205379,0.5,0.0,3.75,0.0,6.0,linear
13,110826,48170,48170,0.281202,0.317561,0.281202,0.317561,0.5,0.0,3.75,0.0,6.0,linear
14,105160,43700,43700,0.313421,0.382365,0.313334,0.382191,0.5,0.0,3.75,0.0,6.0,linear
15,104090,40060,40060,0.344409,0.449062,0.344059,0.448362,0.5,0.0,3.75,0.0,6.0,linear
16,104384,36331,36331,0.371307,0.507543,0.370498,0.505876,0.5,0.0,3.75,0.0,6.0,linear
17,104411,32757,32757,0.395109,0.558565,0.393974,0.556083,0.5,0.0,3.75,0.0,6.0,linear
18,103951,29495,29495,0.415659,0.599444,0.414166,0.595725,0.5,0.0,3.75,0.0,6.0,linear
19,103102,27245,27245,0.427627,0.625873,0.426181,0.621435,0.5,0.0,3.75,0.0,6.0,linear
20,102844,25704,25704,0.438982,0.645694,0.438635,0.641714,0.5,0.0,3.75,0.0,6.0,linear
21,100974,23997,23997,0.446392,0.659088,0.447927,0.656274,0.5,0.0,3.75,0.0,6.0,linear
22,99393,22755,22755,0.452847,0.668585,0.457832,0.668699,0.5,0.0,3.75,0.0,6.0,linear
23,98143,21814,21814,0.459271,0.676405,0.468009,0.679762,0.5,0.0,3.75,0.0,6.0,linear
24,96517,20899,20899,0.465583,0.685016,0.478899,0.692436,0.5,0.0,3.75,0.0,6.0,linear
25,95556,20253,20253,0.470418,0.691218,0.48876,0.703304,0.5,0.0,3.75,0.0,6.0,linear
26,94052,19634,19634,0.475641,0.698857,0.498931,0.715687,0.5,0.0,3.75,0.0,6.0,linear
27,92988,18914,18914,0.480503,0.705055,0.509968,0.727974,0.5,0.0,3.75,0.0,6.0,linear
28,91730,18219,18219,0.485551,0.711456,0.520615,0.739219,0.5,0.0,3.75,0.0,6.0,linear
29,90609,17636,17636,0.488867,0.715904,0.53031,0.749455,0.5,0.0,3.75,0.0,6.0,linear
30,89231,16976,16976,0.493311,0.720311,0.53988,0.758441,0.5,0.0,3.75,0.0,6.0,linear
31,88348,16469,16469,0.497425,0.7256,0.550547,0.769732,0.5,0.0,3.75,0.0,6.0,linear
32,87620,15983,15983,0.503639,0.734234,0.562443,0.782461,0.5,0.0,3.75,0.0,6.0,linear
33,86236,15307,15307,0.507271,0.737579,0.5712,0.791258,0.5,0.0,3.75,0.0,6.0,linear
34,84897,14997,14997,0.511489,0.741513,0.581807,0.800705,0.5,0.0,3.75,0.0,6.0,linear
35,83674,14427,14427,0.515199,0.745525,0.589849,0.807311,0.5,0.0,3.75,0.0,6.0,linear
36,82947,14017,14017,0.519681,0.749309,0.599499,0.815891,0.5,0.0,3.75,0.0,6.0,linear
37,81635,13634,13634,0.523556,0.752209,0.60777,0.821768,0.5,0.0,3.75,0.0,6.0,linear
38,80525,13339,13339,0.528784,0.758314,0.616526,0.830949,0.5,0.0,3.75,0.0,6.0,linear
39,79381,12690,12690,0.53368,0.765366,0.625652,0.839721,0.5,0.0,3.75,0.0,6.0,linear
40,78723,12249,12249,0.539808,0.770253,0.636397,0.847037,0.5,0.0,3.75,0.0,6.0,linear
41,77526,11736,11736,0.54578,0.777831,0.646041,0.854957,0.5,0.0,3.75,0.0,6.0,linear
42,76053,11239,11239,0.551497,0.782104,0.654135,0.860465,0.5,0.0,3.75,0.0,6.0,linear
43,74275,10731,10731,0.558877,0.789762,0.665186,0.869393,0.5,0.0,3.75,0.0,6.0,linear
44,73059,10030,10030,0.567556,0.799386,0.675393,0.877061,0.5,0.0,3.75,0.0,6.0,linear
45,71841,9503,9503,0.573873,0.803567,0.68452,0.88278,0.5,0.0,3.75,0.0,6.0,linear
46,70392,9094,9094,0.581501,0.80929,0.692385,0.887547,0.5,0.0,3.75,0.0,6.0,linear
47,68472,8473,8473,0.589607,0.814731,0.703694,0.895595,0.5,0.0,3.75,0.0,6.0,linear
48,66949,7983,7983,0.599038,0.822995,0.713859,0.903279,0.5,0.0,3.75,0.0,6.0,linear
49,65254,7455,7455,0.607263,0.827498,0.723742,0.908995,0.5,0.0,3.75,0.0,6.0,linear
50,63772,7046,7046,0.617685,0.834626,0.735589,0.916064,0.5,0.0,3.75,0.0,6.0,linear
51,61935,6503,6503,0.6268,0.841598,0.745854,0.921231,0.5,0.0,3.75,0.0,6.0,linear
52,60575,6002,6002,0.639997,0.851622,0.758343,0.928007,0.5,0.0,3.75,0.0,6.0,linear
53,58806,5500,5500,0.652419,0.860734,0.768946,0.9334,0.5,0.0,3.75,0.0,6.0,linear
54,56953,5011,5011,0.664924,0.869882,0.780376,0.939153,0.5,0.0,3.75,0.0,6.0,linear
55,55585,4465,4465,0.681723,0.880793,0.793305,0.943904,0.5,0.0,3.75,0.0,6.0,linear
56,53660,3941,3941,0.696709,0.889155,0.803886,0.947776,0.5,0.0,3.75,0.0,6.0,linear
57,51872,3422,3422,0.714725,0.897979,0.817972,0.95341,0.5,0.0,3.75,0.0,6.0,linear
58,50042,3030,3030,0.733362,0.907486,0.831276,0.958281,0.5,0.0,3.75,0.0,6.0,linear
59,48004,2647,2647,0.751876,0.917535,0.843685,0.964291,0.5,0.0,3.75,0.0,6.0,linear
60,46421,2180,2180,0.772493,0.928676,0.859238,0.970362,0.5,0.0,3.75,0.0,6.0,linear
61,45060,1834,1834,0.793057,0.938032,0.87353,0.974352,0.5,0.0,3.75,0.0,6.0,linear
62,43241,1511,1511,0.817506,0.946028,0.890148,0.978024,0.5,0.0,3.75,0.0,6.0,linear
63,41646,1248,1248,0.840607,0.954271,0.906498,0.982217,0.5,0.0,3.75,0.0,6.0,linear
64,40723,984,984,0.862825,0.964075,0.920942,0.98708,0.5,0.0,3.75,0.0,6.0,linear
65,39514,733,733,0.884731,0.972407,0.934965,0.990654,0.5,0.0,3.75,0.0,6.0,linear
66,38174,567,567,0.904413,0.978562,0.947707,0.993288,0.5,0.0,3.75,0.0,6.0,linear
67,36979,408,408,0.923135,0.984912,0.958597,0.995304,0.5,0.0,3.75,0.0,6.0,linear
68,36442,272,272,0.939931,0.989042,0.968289,0.996541,0.5,0.0,3.75,0.0,6.0,linear
69,35696,184,184,0.956852,0.993013,0.97743,0.997544,0.5,0.0,3.75,0.0,6.0,linear
70,35046,109,109,0.970355,0.995993,0.98557,0.998655,0.5,0.0,3.75,0.0,6.0,linear
71,35008,69,69,0.981078,0.997624,0.990511,0.999378,0.5,0.0,3.75,0.0,6.0,linear
72,34406,40,40,0.987973,0.998729,0.994528,0.99974,0.5,0.0,3.75,0.0,6.0,linear
73,34167,24,24,0.992697,0.999242,0.996589,0.999854,0.5,0.0,3.75,0.0,6.0,linear
74,34165,13,13,0.995738,0.999591,0.998,0.999912,0.5,0.0,3.75,0.0,6.0,linear
