generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78118,49311,49311,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
2,78462,49333,49333,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
3,79347,50044,50044,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
4,79957,50615,50615,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
5,78731,50340,50340,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
6,79430,50655,50655,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
7,77550,49741,49741,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
8,78203,49943,49943,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
9,78553,50198,50198,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
10,78547,50013,50013,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
11,77634,49447,49447,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,6.0,linear
12,82281,49501,49501,0.0455495,0.0518445,0.0455495,0.0518445,0.5,0.0,0.75,0.0,6.0,linear
13,85969,49705,49705,0.0757372,0.0926166,0.0757372,0.0926166,0.5,0.0,0.75,0.0,6.0,linear
14,84412,48253,48253,0.0903226,0.120324,0.0902476,0.120174,0.5,0.0,0.75,0.0,6.0,linear
15,82353,46490,46490,0.106048,0.152677,0.105649,0.151878,0.5,0.0,0.75,0.0,6.0,linear
16,82277,45324,45324,0.120163,0.18185,0.119479,0.180473,0.5,0.0,0.75,0.0,6.0,linear
17,82815,44230,44230,0.132323,0.207305,0.13123,0.205102,0.5,0.0,0.75,0.0,6.0,linear
18,83971,43538,43538,0.141505,0.226115,0.140099,0.223211,0.5,0.0,0.75,0.0,6.0,linear
19,85139,43309,43309,0.148493,0.240925,0.14653,0.236719,0.5,0.0,0.75,0.0,6.0,linear
20,85360,42765,42765,0.153661,0.251637,0.152769,0.249046,0.5,0.0,0.75,0.0,6.0,linear
21,85153,42384,42384,0.157952,0.261119,0.158021,0.259944,0.5,0.0,0.75,0.0,6.0,linear
22,86025,42565,42565,0.159727,0.265087,0.161019,0.265567,0.5,0.0,0.75,0.0,6.0,linear
23,85879,42225,42225,0.163232,0.271887,0.166845,0.276388,0.5,0.0,0.75,0.0,6.0,linear
24,85185,41507,41507,0.165191,0.275455,0.17085,0.282867,0.5,0.0,0.75,0.0,6.0,linear
25,85364,41499,41499,0.166963,0.27902,0.175198,0.290517,0.5,0.0,0.75,0.0,6.0,linear
26,86383,41832,41832,0.167183,0.280239,0.178278,0.296127,0.5,0.0,0.75,0.0,6.0,linear
27,86376,41719,41719,0.167929,0.281294,0.182517,0.302987,0.5,0.0,0.75,0.0,6.0,linear
28,85852,41280,41280,0.169285,0.283997,0.187791,0.312003,0.5,0.0,0.75,0.0,6.0,linear
29,85851,41345,41345,0.170839,0.287742,0.192446,0.320543,0.5,0.0,0.75,0.0,6.0,linear
30,86564,41540,41540,0.171215,0.287143,0.19545,0.324428,0.5,0.0,0.75,0.0,6.0,linear
31,85737,40930,40930,0.172619,0.289827,0.201644,0.335162,0.5,0.0,0.75,0.0,6.0,linear
32,85618,40798,40798,0.171417,0.288358,0.203734,0.339217,0.5,0.0,0.75,0.0,6.0,linear
33,85594,40906,40906,0.171469,0.288655,0.207508,0.345135,0.5,0.0,0.75,0.0,6.0,linear
34,85915,41179,41179,0.172843,0.291067,0.212866,0.353864,0.5,0.0,0.75,0.0,6.0,linear
35,85956,41252,41252,0.171031,0.287816,0.214985,0.357116,0.5,0.0,0.75,0.0,6.0,linear
36,86080,41366,41366,0.170743,0.28706,0.218725,0.362806,0.5,0.0,0.75,0.0,6.0,linear
37,86363,41366,41366,0.171325,0.288339,0.222419,0.369396,0.5,0.0,0.75,0.0,6.0,linear
38,86254,41287,41287,0.17199,0.289139,0.227101,0.376371,0.5,0.0,0.75,0.0,6.0,linear
39,85815,41048,41048,0.171902,0.289435,0.230286,0.382092,0.5,0.0,0.75,0.0,6.0,linear
40,86081,41151,41151,0.171112,0.28833,0.233811,0.388289,0.5,0.0,0.75,0.0,6.0,linear
41,85887,40951,40951,0.171624,0.288765,0.238307,0.39585,0.5,0.0,0.75,0.0,6.0,linear
42,85213,40729,40729,0.172319,0.290032,0.242953,0.402974,0.5,0.0,0.75,0.0,6.0,linear
43,85840,41030,41030,0.172654,0.290855,0.246659,0.40918,0.5,0.0,0.75,0.0,6.0,linear
44,86136,40894,40894,0.172925,0.291017,0.250585,0.414346,0.5,0.0,0.75,0.0,6.0,linear
45,85914,40935,40935,0.17304,0.291982,0.253116,0.418989,0.5,0.0,0.75,0.0,6.0,linear
46,86298,41112,41112,0.172757,0.291214,0.255872,0.422209,0.5,0.0,0.75,0.0,6.0,linear
47,86444,41059,41059,0.172125,0.289541,0.258298,0.425317,0.5,0.0,0.75,0.0,6.0,linear
48,86025,41143,41143,0.17181,0.288545,0.261867,0.430058,0.5,0.0,0.75,0.0,6.0,linear
49,85492,40689,40689,0.172266,0.289627,0.264545,0.43487,0.5,0.0,0.75,0.0,6.0,linear
50,85573,40700,40700,0.172713,0.290336,0.267762,0.440046,0.5,0.0,0.75,0.0,6.0,linear
51,86473,41236,41236,0.171953,0.28978,0.269938,0.44389,0.5,0.0,0.75,0.0,6.0,linear
52,86363,41213,41213,0.172094,0.289893,0.27415,0.450675,0.5,0.0,0.75,0.0,6.0,linear
53,86126,41075,41075,0.173232,0.291609,0.276765,0.454933,0.5,0.0,0.75,0.0,6.0,linear
54,85863,41235,41235,0.174013,0.293224,0.280253,0.459198,0.5,0.0,0.75,0.0,6.0,linear
55,85944,41014,41014,0.173735,0.292647,0.282556,0.462356,0.5,0.0,0.75,0.0,6.0,linear
56,85828,40850,40850,0.175384,0.296383,0.287139,0.470342,0.5,0.0,0.75,0.0,6.0,linear
57,85989,40958,40958,0.174709,0.294724,0.290222,0.474817,0.5,0.0,0.75,0.0,6.0,linear
58,85496,40721,40721,0.175226,0.295981,0.294001,0.481555,0.5,0.0,0.75,0.0,6.0,linear
59,86222,40970,40970,0.174199,0.294261,0.295868,0.483694,0.5,0.0,0.75,0.0,6.0,linear
60,86233,40944,40944,0.174121,0.29381,0.299217,0.487756,0.5,0.0,0.75,0.0,6.0,linear
61,86133,41063,41063,0.175053,0.29506,0.303294,0.493133,0.5,0.0,0.75,0.0,6.0,linear
62,85620,40917,40917,0.176211,0.29737,0.306868,0.498022,0.5,0.0,0.75,0.0,6.0,linear
63,85660,40719,40719,0.176489,0.298446,0.310391,0.503723,0.5,0.0,0.75,0.0,6.0,linear
64,85820,40740,40740,0.175343,0.29687,0.312481,0.507537,0.5,0.0,0.75,0.0,6.0,linear
65,85772,40909,40909,0.175743,0.296996,0.316358,0.51336,0.5,0.0,0.75,0.0,6.0,linear
66,86322,41158,41158,0.175163,0.295974,0.319305,0.517332,0.5,0.0,0.75,0.0,6.0,linear
67,86074,41103,41103,0.17537,0.29649,0.321676,0.520419,0.5,0.0,0.75,0.0,6.0,linear
68,85905,41016,41016,0.175165,0.296361,0.32376,0.523591,0.5,0.0,0.75,0.0,6.0,linear
69,85734,40922,40922,0.175868,0.296917,0.327678,0.528866,0.5,0.0,0.75,0.0,6.0,linear
70,85450,40513,40513,0.177712,0.300038,0.331788,0.534406,0.5,0.0,0.75,0.0,6.0,linear
71,85048,40215,40215,0.177216,0.299977,0.333439,0.53734,0.5,0.0,0.75,0.0,6.0,linear
72,85991,40777,40777,0.176674,0.299455,0.336105,0.541948,0.5,0.0,0.75,0.0,6.0,linear
73,86500,40928,40928,0.17666,0.298966,0.339136,0.545535,0.5,0.0,0.75,0.0,6.0,linear
74,86331,40866,40866,0.176475,0.298899,0.341924,0.5495,0.5,0.0,0.75,0.0,6.0,linear
75,85821,40810,40810,0.176096,0.298687,0.345453,0.555037,0.5,0.0,0.75,0.0,6.0,linear
76,86395,40955,40955,0.176071,0.298599,0.348225,0.5588,0.5,0.0,0.75,0.0,6.0,linear
77,86357,40982,40982,0.174894,0.296152,0.350902,0.561753,0.5,0.0,0.75,0.0,6.0,linear
78,86219,40895,40895,0.175808,0.296929,0.354108,0.565357,0.5,0.0,0.75,0.0,6.0,linear
79,85801,40699,40699,0.175426,0.297212,0.356299,0.568757,0.5,0.0,0.75,0.0,6.0,linear
80,85975,40580,40580,0.173718,0.294187,0.358667,0.57205,0.5,0.0,0.75,0.0,6.0,linear
81,85927,40807,40807,0.175652,0.297432,0.362295,0.577173,0.5,0.0,0.75,0.0,6.0,linear
82,86621,41172,41172,0.175573,0.296066,0.364389,0.578445,0.5,0.0,0.75,0.0,6.0,linear
83,86008,40876,40876,0.17549,0.296672,0.366593,0.581884,0.5,0.0,0.75,0.0,6.0,linear
84,85568,40822,40822,0.175578,0.296798,0.369015,0.585487,0.5,0.0,0.75,0.0,6.0,linear
85,85836,40852,40852,0.176299,0.298532,0.372732,0.590683,0.5,0.0,0.75,0.0,6.0,linear
86,85752,40714,40714,0.176183,0.298133,0.374634,0.592611,0.5,0.0,0.75,0.0,6.0,linear
87,85618,40373,40373,0.176742,0.298974,0.37819,0.59712,0.5,0.0,0.75,0.0,6.0,linear
88,86134,40468,40468,0.176379,0.29806,0.379211,0.597617,0.5,0.0,0.75,0.0,6.0,linear
89,86374,40813,40813,0.175565,0.296036,0.382203,0.602527,0.5,0.0,0.75,0.0,6.0,linear
90,86577,41004,41004,0.17492,0.296117,0.383636,0.604848,0.5,0.0,0.75,0.0,6.0,linear
91,85994,40832,40832,0.175969,0.297299,0.3862,0.607544,0.5,0.0,0.75,0.0,6.0,linear
92,85335,40580,40580,0.176484,0.298181,0.387134,0.609168,0.5,0.0,0.75,0.0,6.0,linear
93,86131,40635,40635,0.176296,0.297816,0.389605,0.611559,0.5,0.0,0.75,0.0,6.0,linear
94,86250,40900,40900,0.177426,0.299911,0.392653,0.615065,0.5,0.0,0.75,0.0,6.0,linear
95,85547,40409,40409,0.177982,0.301113,0.39435,0.617073,0.5,0.0,0.75,0.0,6.0,linear
96,85601,40342,40342,0.177877,0.300746,0.395687,0.619104,0.5,0.0,0.75,0.0,6.0,linear
97,85945,40377,40377,0.177093,0.29981,0.396725,0.620412,0.5,0.0,0.75,0.0,6.0,linear
98,86058,40462,40462,0.177011,0.299527,0.398582,0.622648,0.5,0.0,0.75,0.0,6.0,linear
99,86490,40665,40665,0.175843,0.297718,0.400009,0.624739,0.5,0.0,0.75,0.0,6.0,linear
100,85971,40568,40568,0.175785,0.297591,0.402393,0.628001,0.5,0.0,0.75,0.0,6.0,linear
101,85905,40628,40628,0.176243,0.298656,0.404204,0.628603,0.5,0.0,0.75,0.0,6.0,linear
102,86400,40908,40908,0.176238,0.298271,0.406031,0.631086,0.5,0.0,0.75,0.0,6.0,linear
103,85994,40596,40596,0.176795,0.299513,0.407527,0.633378,0.5,0.0,0.75,0.0,6.0,linear
104,86015,40631,40631,0.177734,0.300935,0.409949,0.636121,0.5,0.0,0.75,0.0,6.0,linear
105,86348,40746,40746,0.178595,0.302842,0.413408,0.640587,0.5,0.0,0.75,0.0,6.0,linear
106,86209,40507,40507,0.179044,0.303803,0.415019,0.642787,0.5,0.0,0.75,0.0,6.0,linear
