generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78638,49459,49459,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
2,78405,49313,49313,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
3,79592,50124,50124,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
4,79107,50057,50057,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
5,79109,50155,50155,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
6,79174,50227,50227,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
7,78603,50053,50053,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
8,78020,49728,49728,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
9,78551,49876,49876,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
10,79521,50403,50403,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
11,79379,50290,50290,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,6.0,linear
12,102373,49804,49804,0.19724,0.210629,0.19724,0.210629,0.5,0.0,4.0,0.0,6.0,linear
13,112845,48108,48108,0.287967,0.320586,0.287967,0.320586,0.5,0.0,4.0,0.0,6.0,linear
14,109443,44655,44655,0.314689,0.374612,0.314623,0.374478,0.5,0.0,4.0,0.0,6.0,linear
15,108296,41682,41682,0.340245,0.429341,0.339873,0.428598,0.5,0.0,4.0,0.0,6.0,linear
16,108018,38422,38422,0.3659,0.483443,0.365431,0.48245,0.5,0.0,4.0,0.0,6.0,linear
17,107914,35367,35367,0.386977,0.53064,0.386049,0.52867,0.5,0.0,4.0,0.0,6.0,linear
18,108024,32810,32810,0.403331,0.565235,0.402352,0.562804,0.5,0.0,4.0,0.0,6.0,linear
19,107490,30554,30554,0.414023,0.588386,0.413343,0.585751,0.5,0.0,4.0,0.0,6.0,linear
20,107501,29063,29063,0.423035,0.607278,0.422734,0.604123,0.5,0.0,4.0,0.0,6.0,linear
21,106875,27462,27462,0.430517,0.620524,0.431986,0.619065,0.5,0.0,4.0,0.0,6.0,linear
22,105817,26306,26306,0.436143,0.629188,0.440266,0.629993,0.5,0.0,4.0,0.0,6.0,linear
23,105255,25792,25792,0.437152,0.632663,0.445034,0.637187,0.5,0.0,4.0,0.0,6.0,linear
24,104424,25103,25103,0.440722,0.63685,0.453232,0.646651,0.5,0.0,4.0,0.0,6.0,linear
25,103726,24789,24789,0.443644,0.642112,0.461102,0.656572,0.5,0.0,4.0,0.0,6.0,linear
26,103391,24435,24435,0.446021,0.645209,0.468644,0.666211,0.5,0.0,4.0,0.0,6.0,linear
27,102735,24093,24093,0.448358,0.649012,0.475746,0.675742,0.5,0.0,4.0,0.0,6.0,linear
28,102418,23824,23824,0.449508,0.650428,0.482805,0.683694,0.5,0.0,4.0,0.0,6.0,linear
29,102418,23783,23783,0.45143,0.653954,0.490005,0.693347,0.5,0.0,4.0,0.0,6.0,linear
30,102415,23375,23375,0.454685,0.657915,0.497917,0.702632,0.5,0.0,4.0,0.0,6.0,linear
31,101727,22991,22991,0.456444,0.660199,0.50524,0.710712,0.5,0.0,4.0,0.0,6.0,linear
32,100451,22538,22538,0.459044,0.664163,0.512103,0.719051,0.5,0.0,4.0,0.0,6.0,linear
33,100303,22468,22468,0.460733,0.666697,0.519764,0.727487,0.5,0.0,4.0,0.0,6.0,linear
34,99969,22081,22081,0.462718,0.669641,0.527855,0.736152,0.5,0.0,4.0,0.0,6.0,linear
35,99227,21764,21764,0.462898,0.669342,0.532494,0.741146,0.5,0.0,4.0,0.0,6.0,linear
36,99394,21798,21798,0.463675,0.669681,0.538445,0.747462,0.5,0.0,4.0,0.0,6.0,linear
37,99029,21643,21643,0.463738,0.67026,0.544131,0.753954,0.5,0.0,4.0,0.0,6.0,linear
38,99011,21682,21682,0.464652,0.672067,0.548622,0.758215,0.5,0.0,4.0,0.0,6.0,linear
39,98589,21244,21244,0.467456,0.676297,0.556212,0.766309,0.5,0.0,4.0,0.0,6.0,linear
40,98597,21019,21019,0.468778,0.678089,0.561696,0.771828,0.5,0.0,4.0,0.0,6.0,linear
41,98413,20833,20833,0.470843,0.679521,0.568284,0.777117,0.5,0.0,4.0,0.0,6.0,linear
42,97149,20655,20655,0.470506,0.679851,0.57211,0.781627,0.5,0.0,4.0,0.0,6.0,linear
43,96793,20572,20572,0.473552,0.684146,0.578914,0.788924,0.5,0.0,4.0,0.0,6.0,linear
44,96857,20355,20355,0.475793,0.687386,0.585635,0.795894,0.5,0.0,4.0,0.0,6.0,linear
45,96600,20147,20147,0.475977,0.687809,0.589708,0.800276,0.5,0.0,4.0,0.0,6.0,linear
46,96514,20015,20015,0.476142,0.687669,0.593371,0.803935,0.5,0.0,4.0,0.0,6.0,linear
47,96236,19954,19954,0.477303,0.688477,0.597599,0.808157,0.5,0.0,4.0,0.0,6.0,linear
48,94937,19525,19525,0.47768,0.689774,0.602785,0.814538,0.5,0.0,4.0,0.0,6.0,linear
49,94991,19434,19434,0.4811,0.693401,0.608993,0.819189,0.5,0.0,4.0,0.0,6.0,linear
50,94781,19399,19399,0.482961,0.695771,0.614354,0.823496,0.5,0.0,4.0,0.0,6.0,linear
51,94547,19256,19256,0.484703,0.698911,0.619394,0.828227,0.5,0.0,4.0,0.0,6.0,linear
52,94209,18925,18925,0.485953,0.701358,0.624263,0.833345,0.5,0.0,4.0,0.0,6.0,linear
53,94180,18693,18693,0.488507,0.705326,0.631525,0.83984,0.5,0.0,4.0,0.0,6.0,linear
54,93265,18231,18231,0.490201,0.706483,0.634778,0.842628,0.5,0.0,4.0,0.0,6.0,linear
