generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78034,48945,48945,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,6.0,linear
2,78515,49263,49263,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,6.0,linear
3,79514,50202,50202,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,6.0,linear
4,79688,50446,50446,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,6.0,linear
5,78664,49953,49953,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,6.0,linear
6,77567,49225,49225,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,6.0,linear
7,78628,49775,49775,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,6.0,linear
8,79658,50221,50221,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,6.0,linear
9,79910,50327,50327,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,6.0,linear
10,78290,49756,49756,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,6.0,linear
11,78351,50037,50037,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,6.0,linear
12,94959,50795,50795,0.135613,0.148664,0.135613,0.148664,0.5,0.0,2.5,0.0,6.0,linear
13,99809,48530,48530,0.212066,0.244039,0.212066,0.244039,0.5,0.0,2.5,0.0,6.0,linear
14,94579,44386,44386,0.240312,0.302732,0.240179,0.302466,0.5,0.0,2.5,0.0,6.0,linear
15,94292,41758,41758,0.265974,0.358793,0.265603,0.35805,0.5,0.0,2.5,0.0,6.0,linear
16,95580,39345,39345,0.290046,0.411975,0.289097,0.410038,0.5,0.0,2.5,0.0,6.0,linear
17,95951,36604,36604,0.311772,0.457407,0.310241,0.454182,0.5,0.0,2.5,0.0,6.0,linear
18,95230,33862,33862,0.329196,0.494169,0.327221,0.489657,0.5,0.0,2.5,0.0,6.0,linear
19,95313,32181,32181,0.340101,0.517836,0.338401,0.51293,0.5,0.0,2.5,0.0,6.0,linear
20,95616,30900,30900,0.348269,0.535004,0.347019,0.529676,0.5,0.0,2.5,0.0,6.0,linear
21,95603,29778,29778,0.354229,0.546769,0.35543,0.544144,0.5,0.0,2.5,0.0,6.0,linear
22,95241,28936,28936,0.359595,0.556681,0.363193,0.556025,0.5,0.0,2.5,0.0,6.0,linear
23,94584,28432,28432,0.361496,0.560926,0.368975,0.564322,0.5,0.0,2.5,0.0,6.0,linear
24,94196,28230,28230,0.365082,0.566827,0.377308,0.57567,0.5,0.0,2.5,0.0,6.0,linear
25,93564,27810,27810,0.366945,0.570192,0.384182,0.584352,0.5,0.0,2.5,0.0,6.0,linear
26,93435,27392,27392,0.369645,0.574451,0.392425,0.595125,0.5,0.0,2.5,0.0,6.0,linear
27,93241,27026,27026,0.370973,0.576866,0.399246,0.603839,0.5,0.0,2.5,0.0,6.0,linear
28,93037,26906,26906,0.372225,0.578108,0.405713,0.61211,0.5,0.0,2.5,0.0,6.0,linear
29,92870,26740,26740,0.373857,0.581874,0.413174,0.623049,0.5,0.0,2.5,0.0,6.0,linear
30,92408,26474,26474,0.374083,0.581552,0.418944,0.629088,0.5,0.0,2.5,0.0,6.0,linear
31,91802,26377,26377,0.374237,0.581574,0.425676,0.637472,0.5,0.0,2.5,0.0,6.0,linear
32,92044,26599,26599,0.374449,0.581781,0.433618,0.646948,0.5,0.0,2.5,0.0,6.0,linear
33,92251,26690,26690,0.376046,0.584893,0.440439,0.656359,0.5,0.0,2.5,0.0,6.0,linear
34,91694,26386,26386,0.377255,0.586785,0.447315,0.664482,0.5,0.0,2.5,0.0,6.0,linear
35,91696,26194,26194,0.378118,0.588455,0.45374,0.673676,0.5,0.0,2.5,0.0,6.0,linear
36,91618,25921,25921,0.379608,0.59188,0.459924,0.682062,0.5,0.0,2.5,0.0,6.0,linear
37,91503,25868,25868,0.378768,0.58991,0.463635,0.686058,0.5,0.0,2.5,0.0,6.0,linear
38,91421,25729,25729,0.380511,0.592343,0.470444,0.693355,0.5,0.0,2.5,0.0,6.0,linear
39,90765,25447,25447,0.380523,0.593017,0.475772,0.699596,0.5,0.0,2.5,0.0,6.0,linear
40,91018,25383,25383,0.382352,0.596258,0.482513,0.707346,0.5,0.0,2.5,0.0,6.0,linear
41,91007,25209,25209,0.381641,0.594573,0.487364,0.711899,0.5,0.0,2.5,0.0,6.0,linear
42,90558,25185,25185,0.382495,0.5957,0.491631,0.715978,0.5,0.0,2.5,0.0,6.0,linear
43,90546,25232,25232,0.381718,0.59498,0.497009,0.72189,0.5,0.0,2.5,0.0,6.0,linear
44,90599,25250,25250,0.381272,0.594229,0.50018,0.724282,0.5,0.0,2.5,0.0,6.0,linear
45,90668,25271,25271,0.381356,0.595565,0.505071,0.730763,0.5,0.0,2.5,0.0,6.0,linear
46,90735,25128,25128,0.382021,0.594521,0.509333,0.734234,0.5,0.0,2.5,0.0,6.0,linear
47,90702,25471,25471,0.382077,0.593859,0.5133,0.738484,0.5,0.0,2.5,0.0,6.0,linear
48,90488,25449,25449,0.382053,0.594818,0.517015,0.744154,0.5,0.0,2.5,0.0,6.0,linear
49,90776,25323,25323,0.384062,0.599379,0.520848,0.748745,0.5,0.0,2.5,0.0,6.0,linear
50,90326,25036,25036,0.383534,0.598337,0.52407,0.75342,0.5,0.0,2.5,0.0,6.0,linear
51,90082,24900,24900,0.386046,0.601685,0.530253,0.758926,0.5,0.0,2.5,0.0,6.0,linear
52,90026,24723,24723,0.385594,0.600462,0.534856,0.762015,0.5,0.0,2.5,0.0,6.0,linear
53,89943,24695,24695,0.386042,0.601952,0.538679,0.765829,0.5,0.0,2.5,0.0,6.0,linear
54,89564,24674,24674,0.386195,0.60264,0.542129,0.770118,0.5,0.0,2.5,0.0,6.0,linear
55,89577,24488,24488,0.385574,0.600876,0.546614,0.773256,0.5,0.0,2.5,0.0,6.0,linear
56,89681,24677,24677,0.386757,0.602963,0.551272,0.778896,0.5,0.0,2.5,0.0,6.0,linear
57,89691,24420,24420,0.388427,0.605076,0.556628,0.7841,0.5,0.0,2.5,0.0,6.0,linear
58,89579,24218,24218,0.388723,0.605466,0.560817,0.787597,0.5,0.0,2.5,0.0,6.0,linear
59,89258,24067,24067,0.390539,0.607901,0.565153,0.792315,0.5,0.0,2.5,0.0,6.0,linear
60,88728,24019,24019,0.390397,0.608213,0.566913,0.793601,0.5,0.0,2.5,0.0,6.0,linear
61,88403,23859,23859,0.391344,0.609894,0.571833,0.798651,0.5,0.0,2.5,0.0,6.0,linear
62,88402,23763,23763,0.392951,0.612808,0.574787,0.803369,0.5,0.0,2.5,0.0,6.0,linear
63,88299,23708,23708,0.393911,0.615075,0.579327,0.807706,0.5,0.0,2.5,0.0,6.0,linear
64,88450,23571,23571,0.394142,0.614877,0.583418,0.811321,0.5,0.0,2.5,0.0,6.0,linear
65,87988,23440,23440,0.394712,0.616488,0.586948,0.813734,0.5,0.0,2.5,0.0,6.0,linear
66,88478,23603,23603,0.395311,0.616668,0.590648,0.815533,0.5,0.0,2.5,0.0,6.0,linear
67,87850,23325,23325,0.395476,0.618825,0.594416,0.819667,0.5,0.0,2.5,0.0,6.0,linear
68,87438,23161,23161,0.39466,0.617712,0.595593,0.820314,0.5,0.0,2.5,0.0,6.0,linear
69,87733,22998,22998,0.396388,0.618195,0.599293,0.82253,0.5,0.0,2.5,0.0,6.0,linear
70,87887,22990,22990,0.396645,0.618245,0.60247,0.826627,0.5,0.0,2.5,0.0,6.0,linear
71,87552,22895,22895,0.395983,0.617003,0.604087,0.82808,0.5,0.0,2.5,0.0,6.0,linear
72,87399,23114,23114,0.396448,0.618643,0.607318,0.830841,0.5,0.0,2.5,0.0,6.0,linear
73,87689,23166,23166,0.396569,0.618609,0.611128,0.834233,0.5,0.0,2.5,0.0,6.0,linear
74,87501,23055,23055,0.397362,0.620079,0.614251,0.837467,0.5,0.0,2.5,0.0,6.0,linear
75,87400,23072,23072,0.396001,0.619084,0.615949,0.83936,0.5,0.0,2.5,0.0,6.0,linear
76,87447,23017,23017,0.395443,0.61712,0.61705,0.839253,0.5,0.0,2.5,0.0,6.0,linear
77,87477,22852,22852,0.395907,0.616422,0.620429,0.841633,0.5,0.0,2.5,0.0,6.0,linear
78,87810,22944,22944,0.396489,0.617043,0.622063,0.842177,0.5,0.0,2.5,0.0,6.0,linear
79,87136,23033,23033,0.395258,0.616337,0.622728,0.844098,0.5,0.0,2.5,0.0,6.0,linear
80,86898,22967,22967,0.397227,0.619629,0.62577,0.846566,0.5,0.0,2.5,0.0,6.0,linear
81,86940,22794,22794,0.397976,0.620565,0.62826,0.849284,0.5,0.0,2.5,0.0,6.0,linear
82,86960,22889,22889,0.398472,0.622716,0.630735,0.850167,0.5,0.0,2.5,0.0,6.0,linear
83,86938,22722,22722,0.398018,0.621909,0.633279,0.851864,0.5,0.0,2.5,0.0,6.0,linear
84,87254,22835,22835,0.399786,0.624623,0.636614,0.855319,0.5,0.0,2.5,0.0,6.0,linear
85,86935,22578,22578,0.399019,0.623688,0.638597,0.856994,0.5,0.0,2.5,0.0,6.0,linear
86,86806,22499,22499,0.399977,0.625065,0.64111,0.858949,0.5,0.0,2.5,0.0,6.0,linear
87,86965,22386,22386,0.401317,0.626257,0.644565,0.862027,0.5,0.0,2.5,0.0,6.0,linear
88,86349,22177,22177,0.400133,0.624254,0.646488,0.86255,0.5,0.0,2.5,0.0,6.0,linear
89,86470,22411,22411,0.400283,0.624453,0.648987,0.864176,0.5,0.0,2.5,0.0,6.0,linear
90,86283,22374,22374,0.400779,0.625193,0.651344,0.865763,0.5,0.0,2.5,0.0,6.0,linear
91,86262,22297,22297,0.401293,0.626552,0.653188,0.868212,0.5,0.0,2.5,0.0,6.0,linear
92,85924,22052,22052,0.403604,0.630642,0.655386,0.870518,0.5,0.0,2.5,0.0,6.0,linear
