generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78284,49525,49525,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
2,78527,49414,49414,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
3,79551,50218,50218,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
4,80253,50808,50808,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
5,79524,50574,50574,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
6,77504,49727,49727,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
7,76990,49291,49291,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
8,79336,50368,50368,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
9,80271,50774,50774,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
10,78997,50294,50294,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
11,76998,49443,49443,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,6.0,linear
12,79125,49664,49664,0.0160024,0.0183474,0.0160024,0.0183474,0.5,0.0,0.25,0.0,6.0,linear
13,81392,50097,50097,0.0267172,0.0329002,0.0267172,0.0329002,0.5,0.0,0.25,0.0,6.0,linear
14,80599,49283,49283,0.0320901,0.0434751,0.0320672,0.0434294,0.5,0.0,0.25,0.0,6.0,linear
15,79861,48958,48958,0.0377556,0.054981,0.0376418,0.0547534,0.5,0.0,0.25,0.0,6.0,linear
16,80173,48765,48765,0.0429435,0.0654523,0.0426717,0.0649088,0.5,0.0,0.25,0.0,6.0,linear
17,80508,48599,48599,0.0472424,0.0739688,0.0466712,0.0728085,0.5,0.0,0.25,0.0,6.0,linear
18,80732,48211,48211,0.05109,0.0816446,0.0502501,0.0799379,0.5,0.0,0.25,0.0,6.0,linear
19,79978,47401,47401,0.0545946,0.0884347,0.0537054,0.0866382,0.5,0.0,0.25,0.0,6.0,linear
20,79958,47157,47157,0.057114,0.0942222,0.0563704,0.0926288,0.5,0.0,0.25,0.0,6.0,linear
21,81931,47870,47870,0.0578599,0.095753,0.0574035,0.0947437,0.5,0.0,0.25,0.0,6.0,linear
22,82291,47895,47895,0.0597773,0.0996185,0.0599711,0.0997947,0.5,0.0,0.25,0.0,6.0,linear
23,81743,47726,47726,0.0610188,0.101556,0.0620144,0.1032,0.5,0.0,0.25,0.0,6.0,linear
24,80503,46966,46966,0.0620647,0.104044,0.0636813,0.106716,0.5,0.0,0.25,0.0,6.0,linear
25,80488,46926,46926,0.0636546,0.107407,0.0660917,0.111638,0.5,0.0,0.25,0.0,6.0,linear
26,82036,47409,47409,0.0641603,0.108413,0.0679615,0.115227,0.5,0.0,0.25,0.0,6.0,linear
27,81958,47200,47200,0.0649696,0.10991,0.0700142,0.119033,0.5,0.0,0.25,0.0,6.0,linear
28,81599,47113,47113,0.0659405,0.11191,0.0720773,0.123088,0.5,0.0,0.25,0.0,6.0,linear
29,81724,47251,47251,0.0664385,0.113149,0.0735848,0.126112,0.5,0.0,0.25,0.0,6.0,linear
30,81948,47338,47338,0.065954,0.112342,0.0751458,0.129237,0.5,0.0,0.25,0.0,6.0,linear
31,81889,47311,47311,0.0662276,0.112414,0.0767661,0.132025,0.5,0.0,0.25,0.0,6.0,linear
32,81736,47280,47280,0.0672633,0.114097,0.0791588,0.136137,0.5,0.0,0.25,0.0,6.0,linear
33,81944,47386,47386,0.0666852,0.113502,0.0802055,0.138719,0.5,0.0,0.25,0.0,6.0,linear
34,81063,46796,46796,0.0674155,0.115189,0.0821935,0.142607,0.5,0.0,0.25,0.0,6.0,linear
35,81723,47241,47241,0.0679047,0.115917,0.0838298,0.145606,0.5,0.0,0.25,0.0,6.0,linear
36,81451,47189,47189,0.0674364,0.114861,0.0849943,0.147714,0.5,0.0,0.25,0.0,6.0,linear
37,80349,46650,46650,0.0662186,0.112889,0.0855357,0.149159,0.5,0.0,0.25,0.0,6.0,linear
38,80670,46740,46740,0.0669849,0.114231,0.0881166,0.153464,0.5,0.0,0.25,0.0,6.0,linear
39,82220,47417,47417,0.0661253,0.112632,0.0894401,0.156043,0.5,0.0,0.25,0.0,6.0,linear
40,81775,47324,47324,0.0664819,0.113306,0.0914773,0.159823,0.5,0.0,0.25,0.0,6.0,linear
41,81868,47302,47302,0.0675288,0.115061,0.0943356,0.164565,0.5,0.0,0.25,0.0,6.0,linear
42,81620,47225,47225,0.0673475,0.114781,0.0954863,0.166589,0.5,0.0,0.25,0.0,6.0,linear
43,80719,46696,46696,0.0673581,0.114716,0.0966911,0.168848,0.5,0.0,0.25,0.0,6.0,linear
44,81100,46835,46835,0.067702,0.115635,0.098357,0.172157,0.5,0.0,0.25,0.0,6.0,linear
45,81653,46857,46857,0.0685136,0.116693,0.0998857,0.174661,0.5,0.0,0.25,0.0,6.0,linear
46,81570,46725,46725,0.0683043,0.116533,0.101209,0.177352,0.5,0.0,0.25,0.0,6.0,linear
47,82189,47359,47359,0.0675016,0.115319,0.101865,0.178769,0.5,0.0,0.25,0.0,6.0,linear
48,81756,47229,47229,0.0673202,0.114789,0.103444,0.181422,0.5,0.0,0.25,0.0,6.0,linear
49,81426,47218,47218,0.0662814,0.113066,0.103907,0.182613,0.5,0.0,0.25,0.0,6.0,linear
50,81432,47232,47232,0.0661256,0.112903,0.104982,0.184571,0.5,0.0,0.25,0.0,6.0,linear
51,80397,46490,46490,0.0673394,0.114193,0.107924,0.18891,0.5,0.0,0.25,0.0,6.0,linear
52,80636,46488,46488,0.0668379,0.113778,0.109535,0.192072,0.5,0.0,0.25,0.0,6.0,linear
53,81865,47027,47027,0.0669222,0.114128,0.1108,0.195002,0.5,0.0,0.25,0.0,6.0,linear
54,82426,47214,47214,0.0659415,0.112654,0.111548,0.196758,0.5,0.0,0.25,0.0,6.0,linear
55,82014,47139,47139,0.0668487,0.113949,0.113984,0.200581,0.5,0.0,0.25,0.0,6.0,linear
56,81874,47412,47412,0.0665568,0.113268,0.115352,0.202858,0.5,0.0,0.25,0.0,6.0,linear
57,81487,47324,47324,0.0661233,0.112229,0.117309,0.206619,0.5,0.0,0.25,0.0,6.0,linear
58,80450,46909,46909,0.0674395,0.114635,0.119765,0.211104,0.5,0.0,0.25,0.0,6.0,linear
59,80515,46691,46691,0.066971,0.11438,0.120809,0.213342,0.5,0.0,0.25,0.0,6.0,linear
60,81054,46787,46787,0.0680289,0.116231,0.122522,0.216404,0.5,0.0,0.25,0.0,6.0,linear
61,81614,46794,46794,0.0676868,0.116226,0.123868,0.219167,0.5,0.0,0.25,0.0,6.0,linear
62,82337,47092,47092,0.0674637,0.114889,0.124834,0.219878,0.5,0.0,0.25,0.0,6.0,linear
63,82149,47298,47298,0.0675738,0.115023,0.125835,0.221693,0.5,0.0,0.25,0.0,6.0,linear
64,81415,46909,46909,0.0666467,0.113267,0.126603,0.223061,0.5,0.0,0.25,0.0,6.0,linear
65,81406,46827,46827,0.0672434,0.114726,0.128628,0.227114,0.5,0.0,0.25,0.0,6.0,linear
66,82129,47134,47134,0.0667389,0.11372,0.129045,0.227563,0.5,0.0,0.25,0.0,6.0,linear
67,81457,47010,47010,0.0664188,0.1129,0.130679,0.230073,0.5,0.0,0.25,0.0,6.0,linear
68,81294,46974,46974,0.0668268,0.113379,0.132406,0.232715,0.5,0.0,0.25,0.0,6.0,linear
69,81405,47161,47161,0.0667085,0.11376,0.133654,0.235352,0.5,0.0,0.25,0.0,6.0,linear
70,81905,47354,47354,0.067186,0.114111,0.136284,0.239536,0.5,0.0,0.25,0.0,6.0,linear
71,81034,46862,46862,0.0678206,0.115132,0.137587,0.241896,0.5,0.0,0.25,0.0,6.0,linear
72,81408,47015,47015,0.0664149,0.113065,0.13712,0.241806,0.5,0.0,0.25,0.0,6.0,linear
73,81812,47347,47347,0.0663868,0.113171,0.138653,0.244835,0.5,0.0,0.25,0.0,6.0,linear
74,81320,46992,46992,0.0665527,0.113165,0.141093,0.248354,0.5,0.0,0.25,0.0,6.0,linear
75,81421,46817,46817,0.0671498,0.114323,0.142147,0.250234,0.5,0.0,0.25,0.0,6.0,linear
76,81873,47051,47051,0.0675467,0.115468,0.144317,0.254551,0.5,0.0,0.25,0.0,6.0,linear
77,81895,46959,46959,0.0666334,0.113581,0.145342,0.256122,0.5,0.0,0.25,0.0,6.0,linear
78,80972,46809,46809,0.066494,0.113882,0.146683,0.258573,0.5,0.0,0.25,0.0,6.0,linear
79,81429,47160,47160,0.0666285,0.113875,0.148566,0.261816,0.5,0.0,0.25,0.0,6.0,linear
80,81620,47419,47419,0.0680094,0.116062,0.15098,0.265699,0.5,0.0,0.25,0.0,6.0,linear
81,81506,47184,47184,0.0679042,0.115931,0.151431,0.26682,0.5,0.0,0.25,0.0,6.0,linear
82,81088,46929,46929,0.0680388,0.116357,0.152903,0.269498,0.5,0.0,0.25,0.0,6.0,linear
83,81100,46965,46965,0.0682441,0.116273,0.153931,0.270746,0.5,0.0,0.25,0.0,6.0,linear
84,81144,46699,46699,0.0678682,0.115188,0.154834,0.272428,0.5,0.0,0.25,0.0,6.0,linear
85,80815,46757,46757,0.0679805,0.116267,0.156091,0.27493,0.5,0.0,0.25,0.0,6.0,linear
86,81726,47029,47029,0.0675778,0.115069,0.15764,0.277418,0.5,0.0,0.25,0.0,6.0,linear
87,81091,46614,46614,0.0681114,0.115779,0.159646,0.280629,0.5,0.0,0.25,0.0,6.0,linear
88,80833,46411,46411,0.0669118,0.114151,0.160102,0.281481,0.5,0.0,0.25,0.0,6.0,linear
89,82122,47177,47177,0.0673927,0.115206,0.161189,0.283681,0.5,0.0,0.25,0.0,6.0,linear
90,82043,47178,47178,0.0674999,0.115154,0.16323,0.286628,0.5,0.0,0.25,0.0,6.0,linear
91,81104,47019,47019,0.0672286,0.11458,0.163554,0.287625,0.5,0.0,0.25,0.0,6.0,linear
92,81953,47493,47493,0.0667998,0.113912,0.164926,0.290398,0.5,0.0,0.25,0.0,6.0,linear
93,81846,47423,47423,0.0671389,0.114395,0.166489,0.292974,0.5,0.0,0.25,0.0,6.0,linear
94,81079,47023,47023,0.0667686,0.11371,0.167788,0.295198,0.5,0.0,0.25,0.0,6.0,linear
95,81442,47169,47169,0.067163,0.114458,0.169857,0.297751,0.5,0.0,0.25,0.0,6.0,linear
96,81001,46774,46774,0.0675526,0.115311,0.170968,0.299323,0.5,0.0,0.25,0.0,6.0,linear
97,81787,47132,47132,0.0671423,0.114559,0.171392,0.299953,0.5,0.0,0.25,0.0,6.0,linear
98,81925,47272,47272,0.0665467,0.113553,0.171091,0.299695,0.5,0.0,0.25,0.0,6.0,linear
99,81247,46994,46994,0.0661827,0.112886,0.171598,0.300912,0.5,0.0,0.25,0.0,6.0,linear
100,80954,46796,46796,0.0668527,0.114253,0.173089,0.304065,0.5,0.0,0.25,0.0,6.0,linear
101,81641,47113,47113,0.0658395,0.111772,0.174044,0.305002,0.5,0.0,0.25,0.0,6.0,linear
102,81551,47165,47165,0.0666775,0.113113,0.176328,0.308568,0.5,0.0,0.25,0.0,6.0,linear
103,81293,46982,46982,0.0668331,0.113877,0.178297,0.312613,0.5,0.0,0.25,0.0,6.0,linear
104,81135,46783,46783,0.0677141,0.11565,0.180398,0.316398,0.5,0.0,0.25,0.0,6.0,linear
105,81685,46865,46865,0.0676696,0.115452,0.182024,0.319676,0.5,0.0,0.25,0.0,6.0,linear
106,81982,46937,46937,0.0681944,0.116384,0.184036,0.322889,0.5,0.0,0.25,0.0,6.0,linear
107,81677,46665,46665,0.0683867,0.116724,0.18568,0.325655,0.5,0.0,0.25,0.0,6.0,linear
108,81744,46931,46931,0.0675739,0.114938,0.186323,0.325916,0.5,0.0,0.25,0.0,6.0,linear
109,81337,46908,46908,0.0671571,0.114181,0.187892,0.328218,0.5,0.0,0.25,0.0,6.0,linear
110,81264,46951,46951,0.066555,0.113017,0.189103,0.329488,0.5,0.0,0.25,0.0,6.0,linear
111,81342,47109,47109,0.0661351,0.112417,0.188863,0.329259,0.5,0.0,0.25,0.0,6.0,linear
112,82454,47452,47452,0.0661707,0.112331,0.190634,0.333002,0.5,0.0,0.25,0.0,6.0,linear
113,81348,47111,47111,0.0669293,0.11389,0.192327,0.336641,0.5,0.0,0.25,0.0,6.0,linear
114,81272,47008,47008,0.0663002,0.112523,0.193785,0.337832,0.5,0.0,0.25,0.0,6.0,linear
115,81965,47177,47177,0.065907,0.112206,0.194616,0.340012,0.5,0.0,0.25,0.0,6.0,linear
116,82173,47281,47281,0.0663884,0.113353,0.196703,0.343196,0.5,0.0,0.25,0.0,6.0,linear
117,81575,47030,47030,0.0667196,0.113657,0.198554,0.346386,0.5,0.0,0.25,0.0,6.0,linear
118,80989,46754,46754,0.0676336,0.114876,0.201291,0.35074,0.5,0.0,0.25,0.0,6.0,linear
119,81274,47013,47013,0.0681463,0.116219,0.203623,0.355063,0.5,0.0,0.25,0.0,6.0,linear
120,82319,47547,47547,0.06759,0.115354,0.204756,0.356534,0.5,0.0,0.25,0.0,6.0,linear
121,82207,47403,47403,0.0669618,0.114276,0.206242,0.359175,0.5,0.0,0.25,0.0,6.0,linear
122,81148,46798,46798,0.0680314,0.115556,0.208011,0.361144,0.5,0.0,0.25,0.0,6.0,linear
123,80282,46380,46380,0.0681643,0.11636,0.210687,0.365284,0.5,0.0,0.25,0.0,6.0,linear
124,81201,46903,46903,0.0676758,0.116099,0.212479,0.368772,0.5,0.0,0.25,0.0,6.0,linear
125,82221,47169,47169,0.0683454,0.116764,0.214389,0.371282,0.5,0.0,0.25,0.0,6.0,linear
126,81515,47030,47030,0.0678597,0.116154,0.214263,0.371138,0.5,0.0,0.25,0.0,6.0,linear
127,81079,46989,46989,0.0695969,0.118706,0.217113,0.374221,0.5,0.0,0.25,0.0,6.0,linear
128,81478,47155,47155,0.0689613,0.117919,0.217512,0.375209,0.5,0.0,0.25,0.0,6.0,linear
129,81064,46754,46754,0.0684175,0.117085,0.217395,0.375489,0.5,0.0,0.25,0.0,6.0,linear
130,80909,46517,46517,0.0678718,0.116007,0.218944,0.377895,0.5,0.0,0.25,0.0,6.0,linear
131,81397,46829,46829,0.0670093,0.114621,0.218377,0.377338,0.5,0.0,0.25,0.0,6.0,linear
132,81656,46967,46967,0.0678561,0.115827,0.221164,0.381603,0.5,0.0,0.25,0.0,6.0,linear
133,81653,47179,47179,0.068161,0.116725,0.22155,0.382956,0.5,0.0,0.25,0.0,6.0,linear
134,82026,47155,47155,0.0687578,0.11743,0.223673,0.386477,0.5,0.0,0.25,0.0,6.0,linear
135,80465,46408,46408,0.0689581,0.118117,0.225471,0.39018,0.5,0.0,0.25,0.0,6.0,linear
136,81121,46750,46750,0.0693561,0.11916,0.227594,0.393672,0.5,0.0,0.25,0.0,6.0,linear
137,82131,47271,47271,0.0679967,0.116728,0.227729,0.393468,0.5,0.0,0.25,0.0,6.0,linear
138,82271,47332,47332,0.0678161,0.116236,0.228379,0.393497,0.5,0.0,0.25,0.0,6.0,linear
139,81045,46891,46891,0.0675451,0.115182,0.228558,0.393471,0.5,0.0,0.25,0.0,6.0,linear
140,80678,46752,46752,0.0683616,0.116581,0.230792,0.39646,0.5,0.0,0.25,0.0,6.0,linear
141,81440,46944,46944,0.0688184,0.117377,0.233026,0.399724,0.5,0.0,0.25,0.0,6.0,linear
142,81428,46825,46825,0.0688941,0.117434,0.234113,0.40202,0.5,0.0,0.25,0.0,6.0,linear
143,81601,46940,46940,0.0681243,0.116644,0.234657,0.403144,0.5,0.0,0.25,0.0,6.0,linear
144,82504,47501,47501,0.0685354,0.117716,0.23575,0.404999,0.5,0.0,0.25,0.0,6.0,linear
145,82266,47056,47056,0.0685298,0.117146,0.236551,0.406337,0.5,0.0,0.25,0.0,6.0,linear
146,80808,46567,46567,0.0686152,0.117599,0.23759,0.408054,0.5,0.0,0.25,0.0,6.0,linear
147,81883,46949,46949,0.0684304,0.117328,0.238657,0.409359,0.5,0.0,0.25,0.0,6.0,linear
148,82028,47126,47126,0.0682079,0.116836,0.23954,0.411172,0.5,0.0,0.25,0.0,6.0,linear
149,82558,47332,47332,0.0685267,0.116993,0.240832,0.412292,0.5,0.0,0.25,0.0,6.0,linear
150,82186,47228,47228,0.0678226,0.115356,0.241801,0.41371,0.5,0.0,0.25,0.0,6.0,linear
151,81030,46753,46753,0.069275,0.118292,0.244824,0.41893,0.5,0.0,0.25,0.0,6.0,linear
152,81439,46885,46885,0.0683033,0.116928,0.24489,0.4185,0.5,0.0,0.25,0.0,6.0,linear
