generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78275,49138,49138,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
2,78468,49122,49122,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
3,79492,50066,50066,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
4,80187,50653,50653,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
5,78969,50253,50253,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
6,77670,49922,49922,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
7,78246,50073,50073,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
8,78422,50039,50039,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
9,78403,49845,49845,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
10,78908,50158,50158,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
11,79743,50619,50619,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.0,6.0,linear
12,106797,49727,49727,0.230206,0.248095,0.230206,0.248095,0.5,0.0,4.75,0.0,6.0,linear
13,117835,46805,46805,0.333666,0.37645,0.333666,0.37645,0.5,0.0,4.75,0.0,6.0,linear
14,114033,42547,42547,0.367604,0.446498,0.367506,0.446302,0.5,0.0,4.75,0.0,6.0,linear
15,112525,38284,38284,0.40063,0.516291,0.400447,0.515926,0.5,0.0,4.75,0.0,6.0,linear
16,112361,34215,34215,0.430369,0.579891,0.429782,0.578716,0.5,0.0,4.75,0.0,6.0,linear
17,111357,29926,29926,0.457989,0.638711,0.456676,0.635917,0.5,0.0,4.75,0.0,6.0,linear
18,110218,25898,25898,0.479793,0.680316,0.478095,0.67621,0.5,0.0,4.75,0.0,6.0,linear
19,108551,22824,22824,0.497861,0.711602,0.496019,0.706105,0.5,0.0,4.75,0.0,6.0,linear
20,106413,20231,20231,0.51069,0.7321,0.510109,0.726938,0.5,0.0,4.75,0.0,6.0,linear
21,103701,18249,18249,0.522628,0.746659,0.524498,0.742759,0.5,0.0,4.75,0.0,6.0,linear
22,100700,16680,16680,0.533099,0.75807,0.538445,0.756608,0.5,0.0,4.75,0.0,6.0,linear
23,97447,15584,15584,0.543018,0.768164,0.55389,0.77136,0.5,0.0,4.75,0.0,6.0,linear
24,94668,14405,14405,0.553674,0.778991,0.571265,0.788031,0.5,0.0,4.75,0.0,6.0,linear
25,92278,13216,13216,0.565607,0.790301,0.589034,0.80315,0.5,0.0,4.75,0.0,6.0,linear
26,90184,12424,12424,0.574066,0.797606,0.602328,0.813501,0.5,0.0,4.75,0.0,6.0,linear
27,87545,11468,11468,0.58569,0.808336,0.619175,0.828086,0.5,0.0,4.75,0.0,6.0,linear
28,84628,10521,10521,0.59703,0.817405,0.635712,0.840378,0.5,0.0,4.75,0.0,6.0,linear
