generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78517,49353,49353,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
2,78399,49240,49240,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
3,78978,49947,49947,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
4,80359,50894,50894,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
5,79362,50555,50555,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
6,77508,49717,49717,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
7,77028,49309,49309,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
8,78927,49889,49889,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
9,79866,50326,50326,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
10,79158,50204,50204,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
11,78572,50429,50429,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,6.0,linear
12,107819,49903,49903,0.237812,0.255024,0.237812,0.255024,0.5,0.0,5.0,0.0,6.0,linear
13,120062,47285,47285,0.343323,0.384676,0.343323,0.384676,0.5,0.0,5.0,0.0,6.0,linear
14,116584,42777,42777,0.375786,0.450337,0.375696,0.450158,0.5,0.0,5.0,0.0,6.0,linear
15,115323,38712,38712,0.406489,0.517603,0.40626,0.517146,0.5,0.0,5.0,0.0,6.0,linear
16,114548,34452,34452,0.434694,0.580097,0.434002,0.578669,0.5,0.0,5.0,0.0,6.0,linear
17,114754,30652,30652,0.459994,0.6331,0.458881,0.630749,0.5,0.0,5.0,0.0,6.0,linear
18,113501,26800,26800,0.481152,0.674096,0.47972,0.670468,0.5,0.0,5.0,0.0,6.0,linear
19,111797,23786,23786,0.498032,0.703467,0.496665,0.698807,0.5,0.0,5.0,0.0,6.0,linear
20,109801,21410,21410,0.511505,0.723581,0.511463,0.719159,0.5,0.0,5.0,0.0,6.0,linear
21,107531,19489,19489,0.522963,0.738098,0.526317,0.736774,0.5,0.0,5.0,0.0,6.0,linear
22,104913,18013,18013,0.532267,0.750476,0.538413,0.751128,0.5,0.0,5.0,0.0,6.0,linear
23,102359,16658,16658,0.540685,0.75954,0.551162,0.763794,0.5,0.0,5.0,0.0,6.0,linear
24,99361,15622,15622,0.548173,0.766657,0.563858,0.774759,0.5,0.0,5.0,0.0,6.0,linear
25,96974,14644,14644,0.558336,0.776981,0.578831,0.788556,0.5,0.0,5.0,0.0,6.0,linear
26,94957,13716,13716,0.567815,0.785018,0.593719,0.800874,0.5,0.0,5.0,0.0,6.0,linear
27,92585,13013,13013,0.577429,0.795021,0.608616,0.814482,0.5,0.0,5.0,0.0,6.0,linear
28,90544,11954,11954,0.587897,0.806076,0.623911,0.828023,0.5,0.0,5.0,0.0,6.0,linear
29,88050,10945,10945,0.597372,0.813933,0.63812,0.840232,0.5,0.0,5.0,0.0,6.0,linear
30,86205,10227,10227,0.608833,0.822413,0.653383,0.851259,0.5,0.0,5.0,0.0,6.0,linear
31,83361,9407,9407,0.620534,0.831164,0.66798,0.861224,0.5,0.0,5.0,0.0,6.0,linear
32,81146,8691,8691,0.631138,0.839308,0.682323,0.871623,0.5,0.0,5.0,0.0,6.0,linear
33,79023,7946,7946,0.64462,0.849651,0.698946,0.88401,0.5,0.0,5.0,0.0,6.0,linear
34,77030,7246,7246,0.656671,0.85812,0.713016,0.893185,0.5,0.0,5.0,0.0,6.0,linear
35,75370,6558,6558,0.67082,0.866988,0.730047,0.902834,0.5,0.0,5.0,0.0,6.0,linear
36,72881,5879,5879,0.68542,0.876936,0.745156,0.912503,0.5,0.0,5.0,0.0,6.0,linear
37,70222,5159,5159,0.702004,0.886754,0.762573,0.921536,0.5,0.0,5.0,0.0,6.0,linear
38,68107,4574,4574,0.720065,0.897263,0.779989,0.932049,0.5,0.0,5.0,0.0,6.0,linear
39,65556,3971,3971,0.737469,0.908111,0.79743,0.94068,0.5,0.0,5.0,0.0,6.0,linear
40,63280,3368,3368,0.75722,0.920188,0.815506,0.950022,0.5,0.0,5.0,0.0,6.0,linear
41,61465,2872,2872,0.779008,0.928099,0.835212,0.95633,0.5,0.0,5.0,0.0,6.0,linear
42,59259,2405,2405,0.798578,0.938724,0.851887,0.963878,0.5,0.0,5.0,0.0,6.0,linear
43,57179,1988,1988,0.821282,0.948489,0.870814,0.969931,0.5,0.0,5.0,0.0,6.0,linear
44,55647,1598,1598,0.843656,0.95728,0.88999,0.975807,0.5,0.0,5.0,0.0,6.0,linear
45,53609,1219,1219,0.864863,0.965233,0.905936,0.980964,0.5,0.0,5.0,0.0,6.0,linear
46,52136,985,985,0.88519,0.971726,0.921736,0.985162,0.5,0.0,5.0,0.0,6.0,linear
47,50891,768,768,0.906043,0.977622,0.935803,0.988395,0.5,0.0,5.0,0.0,6.0,linear
48,49587,549,549,0.924598,0.983534,0.949037,0.991258,0.5,0.0,5.0,0.0,6.0,linear
49,48464,401,401,0.942959,0.988231,0.961438,0.993946,0.5,0.0,5.0,0.0,6.0,linear
50,47566,280,280,0.956341,0.991992,0.970479,0.996118,0.5,0.0,5.0,0.0,6.0,linear
51,47215,186,186,0.968681,0.994995,0.978837,0.997549,0.5,0.0,5.0,0.0,6.0,linear
52,46642,113,113,0.977303,0.996999,0.9849,0.998521,0.5,0.0,5.0,0.0,6.0,linear
53,46243,74,74,0.984731,0.998176,0.989892,0.999227,0.5,0.0,5.0,0.0,6.0,linear
54,45751,51,51,0.990298,0.998716,0.993702,0.99963,0.5,0.0,5.0,0.0,6.0,linear
55,45509,21,21,0.994085,0.999452,0.996363,0.999912,0.5,0.0,5.0,0.0,6.0,linear
56,45241,10,10,0.996877,0.999735,0.998367,0.999956,0.5,0.0,5.0,0.0,6.0,linear
57,45138,3,3,0.998328,0.999911,0.999269,0.999956,0.5,0.0,5.0,0.0,6.0,linear
58,45143,1,1,0.999114,0.999978,0.999712,1.0,0.5,0.0,5.0,0.0,6.0,linear
59,45045,1,1,0.999711,0.999978,0.999911,1.0,0.5,0.0,5.0,0.0,6.0,linear
60,45116,0,0,0.9999,1.0,0.999989,1.0,0.5,0.0,5.0,0.0,6.0,linear

