generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,78148,49385,49385,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
2,78156,49268,49268,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
3,79278,50115,50115,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
4,79621,50529,50529,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
5,78960,50250,50250,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
6,77382,49738,49738,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
7,77612,49829,49829,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
8,78591,50081,50081,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
9,77929,49510,49510,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
10,77695,49392,49392,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
11,79227,50269,50269,0.0,0.0,0.0,0.0,0.5,0.0,2.75,0.0,6.0,linear
12,95959,50526,50526,0.148103,0.164168,0.148103,0.164168,0.5,0.0,2.75,0.0,6.0,linear
13,101884,48354,48354,0.229573,0.268965,0.229573,0.268965,0.5,0.0,2.75,0.0,6.0,linear
14,97277,44377,44377,0.262095,0.333946,0.261926,0.333606,0.5,0.0,2.75,0.0,6.0,linear
15,95502,40662,40662,0.29391,0.402429,0.293404,0.401417,0.5,0.0,2.75,0.0,6.0,linear
16,95916,37096,37096,0.325182,0.465221,0.32414,0.46313,0.5,0.0,2.75,0.0,6.0,linear
17,95417,33304,33304,0.35176,0.522019,0.350249,0.518756,0.5,0.0,2.75,0.0,6.0,linear
18,94885,30103,30103,0.37104,0.561932,0.369005,0.557059,0.5,0.0,2.75,0.0,6.0,linear
19,94787,28102,28102,0.384721,0.589544,0.382667,0.583582,0.5,0.0,2.75,0.0,6.0,linear
20,94481,26501,26501,0.392996,0.605845,0.392201,0.600527,0.5,0.0,2.75,0.0,6.0,linear
21,93358,25174,25174,0.4014,0.620205,0.402848,0.616297,0.5,0.0,2.75,0.0,6.0,linear
22,92073,23958,23958,0.406664,0.629489,0.412598,0.630568,0.5,0.0,2.75,0.0,6.0,linear
23,90695,22985,22985,0.413922,0.64038,0.425153,0.64653,0.5,0.0,2.75,0.0,6.0,linear
24,89470,22141,22141,0.417669,0.647528,0.434754,0.659695,0.5,0.0,2.75,0.0,6.0,linear
25,88415,21486,21486,0.421921,0.653133,0.446039,0.672395,0.5,0.0,2.75,0.0,6.0,linear
26,87442,20958,20958,0.425263,0.65729,0.456555,0.683812,0.5,0.0,2.75,0.0,6.0,linear
27,86515,20378,20378,0.42965,0.661679,0.466452,0.693299,0.5,0.0,2.75,0.0,6.0,linear
28,85365,19965,19965,0.431834,0.664085,0.476636,0.70413,0.5,0.0,2.75,0.0,6.0,linear
29,84541,19684,19684,0.432886,0.667683,0.484099,0.713355,0.5,0.0,2.75,0.0,6.0,linear
30,83893,19340,19340,0.436278,0.672267,0.494192,0.72458,0.5,0.0,2.75,0.0,6.0,linear
31,83493,18886,18886,0.440346,0.677291,0.504866,0.735684,0.5,0.0,2.75,0.0,6.0,linear
32,83106,18504,18504,0.44047,0.676776,0.51116,0.742348,0.5,0.0,2.75,0.0,6.0,linear
33,81933,18285,18285,0.443529,0.682006,0.519868,0.751818,0.5,0.0,2.75,0.0,6.0,linear
34,81662,18007,18007,0.445271,0.682588,0.52877,0.759396,0.5,0.0,2.75,0.0,6.0,linear
35,81160,17884,17884,0.447074,0.68437,0.537784,0.767599,0.5,0.0,2.75,0.0,6.0,linear
36,80704,17616,17616,0.449096,0.688403,0.545669,0.775926,0.5,0.0,2.75,0.0,6.0,linear
37,80025,17348,17348,0.452145,0.693313,0.553119,0.783379,0.5,0.0,2.75,0.0,6.0,linear
38,79436,16865,16865,0.455676,0.698102,0.562425,0.792305,0.5,0.0,2.75,0.0,6.0,linear
39,78580,16493,16493,0.458318,0.701883,0.568109,0.797622,0.5,0.0,2.75,0.0,6.0,linear
40,77912,16052,16052,0.460755,0.704284,0.575471,0.803801,0.5,0.0,2.75,0.0,6.0,linear
41,77228,15729,15729,0.463888,0.708291,0.581715,0.810413,0.5,0.0,2.75,0.0,6.0,linear
42,76387,15394,15394,0.465868,0.710528,0.588486,0.817405,0.5,0.0,2.75,0.0,6.0,linear
43,75643,15149,15149,0.467688,0.712775,0.59319,0.822301,0.5,0.0,2.75,0.0,6.0,linear
44,74979,14805,14805,0.471711,0.717265,0.601854,0.828921,0.5,0.0,2.75,0.0,6.0,linear
45,73963,14373,14373,0.473317,0.718798,0.607235,0.83308,0.5,0.0,2.75,0.0,6.0,linear
46,73574,14242,14242,0.476826,0.722202,0.614037,0.837927,0.5,0.0,2.75,0.0,6.0,linear
47,72588,13952,13952,0.480604,0.727774,0.620468,0.843694,0.5,0.0,2.75,0.0,6.0,linear
48,71911,13497,13497,0.483317,0.730489,0.626902,0.848158,0.5,0.0,2.75,0.0,6.0,linear
49,71191,13171,13171,0.486975,0.734513,0.633589,0.853285,0.5,0.0,2.75,0.0,6.0,linear
50,70383,12879,12879,0.489701,0.73705,0.638587,0.857455,0.5,0.0,2.75,0.0,6.0,linear
51,69455,12546,12546,0.492114,0.740005,0.643334,0.861072,0.5,0.0,2.75,0.0,6.0,linear
52,68764,12223,12223,0.495944,0.741002,0.646901,0.863722,0.5,0.0,2.75,0.0,6.0,linear
53,68037,12026,12026,0.499154,0.744894,0.653307,0.869802,0.5,0.0,2.75,0.0,6.0,linear
54,67412,11857,11857,0.500901,0.746735,0.657532,0.872112,0.5,0.0,2.75,0.0,6.0,linear
55,66537,11517,11517,0.503519,0.750042,0.664582,0.878036,0.5,0.0,2.75,0.0,6.0,linear
56,65800,11169,11169,0.506908,0.752397,0.67101,0.882263,0.5,0.0,2.75,0.0,6.0,linear
57,65454,11060,11060,0.511839,0.757238,0.678637,0.888375,0.5,0.0,2.75,0.0,6.0,linear
58,64340,10714,10714,0.514322,0.760552,0.685083,0.893061,0.5,0.0,2.75,0.0,6.0,linear
59,63718,10277,10277,0.517732,0.764948,0.691975,0.896596,0.5,0.0,2.75,0.0,6.0,linear
60,62662,9975,9975,0.524007,0.769631,0.699077,0.901945,0.5,0.0,2.75,0.0,6.0,linear
61,61512,9547,9547,0.528501,0.775976,0.705134,0.906759,0.5,0.0,2.75,0.0,6.0,linear
62,61014,9282,9282,0.533172,0.778591,0.710094,0.909293,0.5,0.0,2.75,0.0,6.0,linear
63,59874,8941,8941,0.538006,0.785478,0.71574,0.913007,0.5,0.0,2.75,0.0,6.0,linear
64,58926,8417,8417,0.544318,0.790657,0.721577,0.915256,0.5,0.0,2.75,0.0,6.0,linear
65,57452,8103,8103,0.549804,0.795085,0.729239,0.919241,0.5,0.0,2.75,0.0,6.0,linear
66,56055,7682,7682,0.556485,0.799152,0.735081,0.921416,0.5,0.0,2.75,0.0,6.0,linear
67,55076,7397,7397,0.563477,0.803628,0.741696,0.92516,0.5,0.0,2.75,0.0,6.0,linear
68,53830,7011,7011,0.568259,0.80865,0.744622,0.926576,0.5,0.0,2.75,0.0,6.0,linear
69,52898,6738,6738,0.577386,0.816108,0.750866,0.929442,0.5,0.0,2.75,0.0,6.0,linear
70,51038,6135,6135,0.586528,0.823916,0.757927,0.932362,0.5,0.0,2.75,0.0,6.0,linear
71,50464,5751,5751,0.599004,0.833267,0.766573,0.93626,0.5,0.0,2.75,0.0,6.0,linear
72,48565,5302,5302,0.60709,0.839244,0.772077,0.938843,0.5,0.0,2.75,0.0,6.0,linear
73,47415,4926,4926,0.619962,0.848096,0.780836,0.944341,0.5,0.0,2.75,0.0,6.0,linear
74,46006,4500,4500,0.633588,0.85688,0.792404,0.948672,0.5,0.0,2.75,0.0,6.0,linear
75,44501,4056,4056,0.646605,0.866719,0.801005,0.952995,0.5,0.0,2.75,0.0,6.0,linear
76,43293,3674,3674,0.663896,0.877584,0.811982,0.956674,0.5,0.0,2.75,0.0,6.0,linear
77,41221,3075,3075,0.680741,0.889395,0.823681,0.961638,0.5,0.0,2.75,0.0,6.0,linear
78,40035,2702,2702,0.70202,0.898925,0.837663,0.96661,0.5,0.0,2.75,0.0,6.0,linear
79,38012,2291,2291,0.722926,0.908125,0.850671,0.970012,0.5,0.0,2.75,0.0,6.0,linear
80,36235,1960,1960,0.745131,0.916296,0.863313,0.973704,0.5,0.0,2.75,0.0,6.0,linear
81,34608,1663,1663,0.765898,0.92648,0.877248,0.977781,0.5,0.0,2.75,0.0,6.0,linear
82,33360,1398,1398,0.788121,0.936762,0.892702,0.981602,0.5,0.0,2.75,0.0,6.0,linear
83,32116,1153,1153,0.810248,0.946986,0.905293,0.985302,0.5,0.0,2.75,0.0,6.0,linear
84,30962,921,921,0.834941,0.958181,0.918608,0.988451,0.5,0.0,2.75,0.0,6.0,linear
85,29826,703,703,0.861415,0.967444,0.93208,0.991182,0.5,0.0,2.75,0.0,6.0,linear
86,28739,494,494,0.886158,0.97639,0.944236,0.992997,0.5,0.0,2.75,0.0,6.0,linear
87,28076,356,356,0.911777,0.982288,0.957849,0.994862,0.5,0.0,2.75,0.0,6.0,linear
88,27114,238,238,0.930936,0.98752,0.966684,0.996087,0.5,0.0,2.75,0.0,6.0,linear
89,26664,179,179,0.948931,0.989724,0.975586,0.996866,0.5,0.0,2.75,0.0,6.0,linear
90,26215,142,142,0.962434,0.992464,0.982168,0.997538,0.5,0.0,2.75,0.0,6.0,linear
91,25776,100,100,0.971426,0.994167,0.987209,0.998208,0.5,0.0,2.75,0.0,6.0,linear
92,25561,80,80,0.978683,0.995405,0.990365,0.999073,0.5,0.0,2.75,0.0,6.0,linear
93,25239,56,56,0.983671,0.99706,0.992668,0.999412,0.5,0.0,2.75,0.0,6.0,linear
