generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_cas,rate_has_cas,drive_efficiency,total_germline_resistance_rate,drop_ratio,low_density_growth_rate,density_growth_curve
1,77852,48950,48950,0.0,0.0,0.0,0.0,0.5,0.0,2.25,0.0,6.0,linear
2,77801,49009,49009,0.0,0.0,0.0,0.0,0.5,0.0,2.25,0.0,6.0,linear
3,80663,50580,50580,0.0,0.0,0.0,0.0,0.5,0.0,2.25,0.0,6.0,linear
4,80656,50954,50954,0.0,0.0,0.0,0.0,0.5,0.0,2.25,0.0,6.0,linear
5,77716,49726,49726,0.0,0.0,0.0,0.0,0.5,0.0,2.25,0.0,6.0,linear
6,76466,49176,49176,0.0,0.0,0.0,0.0,0.5,0.0,2.25,0.0,6.0,linear
7,78292,49989,49989,0.0,0.0,0.0,0.0,0.5,0.0,2.25,0.0,6.0,linear
8,79763,50471,50471,0.0,0.0,0.0,0.0,0.5,0.0,2.25,0.0,6.0,linear
9,78331,49721,49721,0.0,0.0,0.0,0.0,0.5,0.0,2.25,0.0,6.0,linear
10,78317,49657,49657,0.0,0.0,0.0,0.0,0.5,0.0,2.25,0.0,6.0,linear
11,79845,50751,50751,0.0,0.0,0.0,0.0,0.5,0.0,2.25,0.0,6.0,linear
12,93398,50830,50830,0.126268,0.138757,0.126268,0.138757,0.5,0.0,2.25,0.0,6.0,linear
13,95975,47902,47902,0.197307,0.231088,0.197307,0.231088,0.5,0.0,2.25,0.0,6.0,linear
14,92931,44791,44791,0.22393,0.288465,0.223819,0.288243,0.5,0.0,2.25,0.0,6.0,linear
15,92897,42054,42054,0.251817,0.346838,0.251382,0.345968,0.5,0.0,2.25,0.0,6.0,linear
16,93741,39477,39477,0.278072,0.402049,0.277006,0.399879,0.5,0.0,2.25,0.0,6.0,linear
17,94060,36796,36796,0.300654,0.448653,0.298858,0.444889,0.5,0.0,2.25,0.0,6.0,linear
18,93156,34223,34223,0.317143,0.482909,0.315112,0.478328,0.5,0.0,2.25,0.0,6.0,linear
19,92857,32363,32363,0.330536,0.510853,0.328378,0.505017,0.5,0.0,2.25,0.0,6.0,linear
20,92947,30789,30789,0.339585,0.529923,0.338171,0.524098,0.5,0.0,2.25,0.0,6.0,linear
21,93078,29745,29745,0.346278,0.544343,0.346055,0.538677,0.5,0.0,2.25,0.0,6.0,linear
22,92435,28809,28809,0.350058,0.551773,0.3531,0.549736,0.5,0.0,2.25,0.0,6.0,linear
23,92015,28349,28349,0.353328,0.556999,0.360505,0.559511,0.5,0.0,2.25,0.0,6.0,linear
24,91689,27806,27806,0.355824,0.561441,0.368308,0.569659,0.5,0.0,2.25,0.0,6.0,linear
25,91192,27498,27498,0.3582,0.564991,0.376493,0.580324,0.5,0.0,2.25,0.0,6.0,linear
26,90923,27262,27262,0.36007,0.56904,0.384237,0.590172,0.5,0.0,2.25,0.0,6.0,linear
27,90671,26969,26969,0.361825,0.571842,0.392396,0.601085,0.5,0.0,2.25,0.0,6.0,linear
28,90404,26834,26834,0.363219,0.573772,0.400476,0.611812,0.5,0.0,2.25,0.0,6.0,linear
29,89689,26380,26380,0.363189,0.57543,0.406859,0.62018,0.5,0.0,2.25,0.0,6.0,linear
30,89504,26256,26256,0.36455,0.577539,0.414517,0.630467,0.5,0.0,2.25,0.0,6.0,linear
31,89576,26043,26043,0.365835,0.578258,0.42005,0.636536,0.5,0.0,2.25,0.0,6.0,linear
32,89575,26222,26222,0.366223,0.579839,0.426124,0.644299,0.5,0.0,2.25,0.0,6.0,linear
