generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,77981,49046,49046,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
2,77887,49022,49022,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
3,79641,50085,50085,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
4,80541,50667,50667,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
5,78689,49936,49936,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
6,77832,49655,49655,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
7,78242,49813,49813,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
8,79258,50144,50144,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
9,79678,50298,50298,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
10,79212,50250,50250,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
11,79062,50314,50314,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
12,80409,50193,50193,0.0155647,0.0184094,0.0,0.0,0.5,0.225,6.0,linear
13,79833,49480,49448,0.0270093,0.0352015,0.0,0.0,0.5,0.225,6.0,linear
14,79217,48732,48649,0.0336756,0.0486297,0.0,0.0,0.5,0.225,6.0,linear
15,79290,48343,48184,0.0422821,0.0657701,0.0,0.0,0.5,0.225,6.0,linear
16,79907,48025,47780,0.0509734,0.0835123,0.0,0.0,0.5,0.225,6.0,linear
17,80931,48022,47643,0.0588525,0.0993088,0.0,0.0,0.5,0.225,6.0,linear
18,81265,47775,47292,0.0653752,0.112432,0.0,0.0,0.5,0.225,6.0,linear
19,81519,47507,46964,0.0724309,0.12625,0.0,0.0,0.5,0.225,6.0,linear
20,82265,47486,46848,0.0783029,0.138105,0.0,0.0,0.5,0.225,6.0,linear
21,83226,47694,46942,0.0829317,0.147564,0.0,0.0,0.5,0.225,6.0,linear
22,83531,47518,46659,0.0881442,0.157749,0.0,0.0,0.5,0.225,6.0,linear
23,82665,46860,45901,0.0937681,0.168798,0.0,0.0,0.5,0.225,6.0,linear
24,82789,46727,45642,0.0997612,0.180488,0.0,0.0,0.5,0.225,6.0,linear
25,83144,46305,45164,0.104178,0.189022,0.0,0.0,0.5,0.225,6.0,linear
26,83250,45894,44718,0.110394,0.201085,0.0,0.0,0.5,0.225,6.0,linear
27,83470,45799,44588,0.11531,0.210717,0.0,0.0,0.5,0.225,6.0,linear
28,84595,46002,44746,0.119227,0.217837,0.0,0.0,0.5,0.225,6.0,linear
29,84482,45542,44188,0.122092,0.223495,0.0,0.0,0.5,0.225,6.0,linear
30,83785,45092,43687,0.12642,0.232277,0.0,0.0,0.5,0.225,6.0,linear
31,84082,44894,43359,0.130489,0.239818,0.0,0.0,0.5,0.225,6.0,linear
32,84380,44827,43265,0.134212,0.246501,0.0,0.0,0.5,0.225,6.0,linear
33,84858,44616,43009,0.136708,0.251508,0.0,0.0,0.5,0.225,6.0,linear
34,85294,44449,42755,0.142072,0.261396,0.0,0.0,0.5,0.225,6.0,linear
35,84850,44139,42381,0.144141,0.265679,0.0,0.0,0.5,0.225,6.0,linear
36,84676,43910,42087,0.14752,0.272169,0.0,0.0,0.5,0.225,6.0,linear
37,84685,43894,42032,0.150954,0.278562,0.0,0.0,0.5,0.225,6.0,linear
38,84367,43588,41706,0.152649,0.28167,0.0,0.0,0.5,0.225,6.0,linear
39,84528,43650,41722,0.155088,0.286559,0.0,0.0,0.5,0.225,6.0,linear
40,84627,43500,41525,0.156739,0.28977,0.0,0.0,0.5,0.225,6.0,linear
41,84692,43205,41191,0.160483,0.296339,0.0,0.0,0.5,0.225,6.0,linear
42,84621,42940,40885,0.164548,0.303917,0.0,0.0,0.5,0.225,6.0,linear
43,84413,42436,40391,0.16634,0.307829,0.0,0.0,0.5,0.225,6.0,linear
44,84581,42369,40292,0.169584,0.314222,0.0,0.0,0.5,0.225,6.0,linear
45,84379,41910,39838,0.171758,0.318132,0.0,0.0,0.5,0.225,6.0,linear
46,84472,41821,39736,0.174734,0.322632,0.0,0.0,0.5,0.225,6.0,linear
47,84180,41572,39404,0.178075,0.328577,0.0,0.0,0.5,0.225,6.0,linear
48,84698,41686,39438,0.179364,0.33126,0.0,0.0,0.5,0.225,6.0,linear
49,84444,41493,39180,0.182107,0.335694,0.0,0.0,0.5,0.225,6.0,linear
50,84248,41073,38722,0.185559,0.342412,0.0,0.0,0.5,0.225,6.0,linear
51,84619,41073,38704,0.186915,0.345091,0.0,0.0,0.5,0.225,6.0,linear
52,84303,40814,38418,0.190062,0.351462,0.0,0.0,0.5,0.225,6.0,linear
53,84303,40659,38213,0.192325,0.355691,0.0,0.0,0.5,0.225,6.0,linear
54,84175,40221,37724,0.192597,0.355953,0.0,0.0,0.5,0.225,6.0,linear
55,84086,40123,37628,0.194827,0.359758,0.0,0.0,0.5,0.225,6.0,linear
56,83614,39938,37419,0.196865,0.363787,0.0,0.0,0.5,0.225,6.0,linear
57,83915,39893,37342,0.19806,0.36569,0.0,0.0,0.5,0.225,6.0,linear
58,83986,39792,37199,0.199824,0.368795,0.0,0.0,0.5,0.225,6.0,linear
59,83454,39638,37009,0.202852,0.373785,0.0,0.0,0.5,0.225,6.0,linear
60,83075,39309,36642,0.204522,0.37596,0.0,0.0,0.5,0.225,6.0,linear
61,83270,39267,36562,0.206507,0.379687,0.0,0.0,0.5,0.225,6.0,linear
62,83492,39024,36336,0.208649,0.383518,0.0,0.0,0.5,0.225,6.0,linear
63,83292,38709,36041,0.210551,0.386939,0.0,0.0,0.5,0.225,6.0,linear
64,83450,38784,36088,0.210299,0.386594,0.0,0.0,0.5,0.225,6.0,linear
65,83327,38612,35873,0.212167,0.390077,0.0,0.0,0.5,0.225,6.0,linear
66,82856,38348,35587,0.212809,0.391047,0.0,0.0,0.5,0.225,6.0,linear
67,82987,38512,35727,0.215372,0.395789,0.0,0.0,0.5,0.225,6.0,linear
68,82610,38234,35431,0.217031,0.398629,0.0,0.0,0.5,0.225,6.0,linear
69,82788,38128,35286,0.219198,0.403325,0.0,0.0,0.5,0.225,6.0,linear
70,82750,38010,35176,0.220617,0.406303,0.0,0.0,0.5,0.225,6.0,linear
71,82428,37653,34787,0.222426,0.409211,0.0,0.0,0.5,0.225,6.0,linear
72,82645,37487,34546,0.224186,0.412625,0.0,0.0,0.5,0.225,6.0,linear
73,82326,37391,34380,0.225798,0.415181,0.0,0.0,0.5,0.225,6.0,linear
74,81765,36970,34042,0.229377,0.420332,0.0,0.0,0.5,0.225,6.0,linear
75,81186,36520,33631,0.230564,0.422877,0.0,0.0,0.5,0.225,6.0,linear
76,81570,36583,33664,0.230449,0.423186,0.0,0.0,0.5,0.225,6.0,linear
77,81743,36457,33569,0.232272,0.425814,0.0,0.0,0.5,0.225,6.0,linear
78,81139,36306,33431,0.232817,0.426362,0.0,0.0,0.5,0.225,6.0,linear
79,81074,36317,33381,0.233626,0.42795,0.0,0.0,0.5,0.225,6.0,linear
80,81117,36205,33201,0.235651,0.431097,0.0,0.0,0.5,0.225,6.0,linear
81,81322,36159,33148,0.237661,0.435709,0.0,0.0,0.5,0.225,6.0,linear
82,81121,35926,32906,0.238099,0.436595,0.0,0.0,0.5,0.225,6.0,linear
83,80958,35698,32653,0.240689,0.440717,0.0,0.0,0.5,0.225,6.0,linear
84,80804,35534,32449,0.243742,0.445333,0.0,0.0,0.5,0.225,6.0,linear
85,80632,35210,32082,0.246246,0.451176,0.0,0.0,0.5,0.225,6.0,linear
86,80235,34801,31653,0.248534,0.454905,0.0,0.0,0.5,0.225,6.0,linear
87,80074,34651,31581,0.250414,0.457159,0.0,0.0,0.5,0.225,6.0,linear
88,79427,34231,31186,0.251052,0.45849,0.0,0.0,0.5,0.225,6.0,linear
89,79548,34122,31104,0.252669,0.461686,0.0,0.0,0.5,0.225,6.0,linear
90,79606,34092,31040,0.253881,0.46364,0.0,0.0,0.5,0.225,6.0,linear
91,79559,33872,30780,0.254398,0.464739,0.0,0.0,0.5,0.225,6.0,linear
92,79627,33804,30621,0.256285,0.467563,0.0,0.0,0.5,0.225,6.0,linear
93,79385,33665,30499,0.259169,0.472081,0.0,0.0,0.5,0.225,6.0,linear
94,79071,33369,30165,0.260072,0.474377,0.0,0.0,0.5,0.225,6.0,linear
95,78886,33262,30053,0.260722,0.475227,0.0,0.0,0.5,0.225,6.0,linear
96,78413,33109,29801,0.261128,0.47582,0.0,0.0,0.5,0.225,6.0,linear
97,78235,32816,29535,0.26262,0.478496,0.0,0.0,0.5,0.225,6.0,linear
98,78469,32789,29508,0.264737,0.481633,0.0,0.0,0.5,0.225,6.0,linear
99,77723,32379,29167,0.265824,0.483982,0.0,0.0,0.5,0.225,6.0,linear
100,77662,32282,28990,0.268439,0.48813,0.0,0.0,0.5,0.225,6.0,linear
101,77216,32067,28812,0.269627,0.489458,0.0,0.0,0.5,0.225,6.0,linear
102,77310,32122,28800,0.271035,0.492133,0.0,0.0,0.5,0.225,6.0,linear
103,77075,31959,28627,0.272265,0.494467,0.0,0.0,0.5,0.225,6.0,linear
104,77267,31968,28598,0.273901,0.496809,0.0,0.0,0.5,0.225,6.0,linear
105,77205,31850,28462,0.276046,0.499701,0.0,0.0,0.5,0.225,6.0,linear
106,77081,31669,28281,0.277417,0.501996,0.0,0.0,0.5,0.225,6.0,linear
107,76650,31313,27964,0.277874,0.502621,0.0,0.0,0.5,0.225,6.0,linear
108,76406,30875,27564,0.280746,0.507014,0.0,0.0,0.5,0.225,6.0,linear
109,76031,30625,27299,0.280592,0.507503,0.0,0.0,0.5,0.225,6.0,linear
110,75510,30430,27098,0.283726,0.512667,0.0,0.0,0.5,0.225,6.0,linear
111,75614,30321,26961,0.284877,0.514772,0.0,0.0,0.5,0.225,6.0,linear
112,74958,30135,26722,0.287873,0.520074,0.0,0.0,0.5,0.225,6.0,linear
113,74593,29720,26277,0.290435,0.522944,0.0,0.0,0.5,0.225,6.0,linear
114,74460,29445,26041,0.291711,0.524772,0.0,0.0,0.5,0.225,6.0,linear
115,74516,29406,26016,0.293859,0.528441,0.0,0.0,0.5,0.225,6.0,linear
116,73951,29138,25759,0.292988,0.52745,0.0,0.0,0.5,0.225,6.0,linear
117,73946,29252,25895,0.295037,0.533197,0.0,0.0,0.5,0.225,6.0,linear
118,73612,28957,25505,0.299221,0.540082,0.0,0.0,0.5,0.225,6.0,linear
119,73487,28587,25062,0.301067,0.543038,0.0,0.0,0.5,0.225,6.0,linear
120,72952,28247,24809,0.305262,0.548108,0.0,0.0,0.5,0.225,6.0,linear
121,72111,27636,24236,0.308953,0.553683,0.0,0.0,0.5,0.225,6.0,linear
122,71202,27334,23917,0.310547,0.558387,0.0,0.0,0.5,0.225,6.0,linear
123,70557,26822,23394,0.312233,0.560261,0.0,0.0,0.5,0.225,6.0,linear
124,70324,26812,23362,0.315494,0.565257,0.0,0.0,0.5,0.225,6.0,linear
125,69740,26219,22801,0.319081,0.571023,0.0,0.0,0.5,0.225,6.0,linear
126,69223,25660,22222,0.320669,0.573936,0.0,0.0,0.5,0.225,6.0,linear
127,68510,25407,21973,0.3246,0.579968,0.0,0.0,0.5,0.225,6.0,linear
128,67719,24933,21467,0.327257,0.583751,0.0,0.0,0.5,0.225,6.0,linear
129,67407,24689,21207,0.328125,0.586051,0.0,0.0,0.5,0.225,6.0,linear
130,66980,24342,20834,0.331071,0.589497,0.0,0.0,0.5,0.225,6.0,linear
131,66206,24011,20474,0.333618,0.591893,0.0,0.0,0.5,0.225,6.0,linear
132,65676,23593,20125,0.339062,0.600949,0.0,0.0,0.5,0.225,6.0,linear
133,64948,23032,19552,0.340712,0.604706,0.0,0.0,0.5,0.225,6.0,linear
134,64360,22567,19124,0.344841,0.610172,0.0,0.0,0.5,0.225,6.0,linear
135,63488,22282,18827,0.348104,0.614851,0.0,0.0,0.5,0.225,6.0,linear
136,62548,21707,18301,0.35302,0.621841,0.0,0.0,0.5,0.225,6.0,linear
137,61646,21175,17809,0.355807,0.626004,0.0,0.0,0.5,0.225,6.0,linear
138,60479,20569,17240,0.361628,0.633147,0.0,0.0,0.5,0.225,6.0,linear
139,59579,20167,16840,0.365535,0.638983,0.0,0.0,0.5,0.225,6.0,linear
140,58532,19385,16150,0.36972,0.64488,0.0,0.0,0.5,0.225,6.0,linear
141,56990,18732,15578,0.374296,0.653579,0.0,0.0,0.5,0.225,6.0,linear
142,55848,18013,14867,0.378955,0.659801,0.0,0.0,0.5,0.225,6.0,linear
143,54929,17539,14385,0.382323,0.664406,0.0,0.0,0.5,0.225,6.0,linear
144,53899,17144,14002,0.386652,0.670228,0.0,0.0,0.5,0.225,6.0,linear
145,52748,16468,13431,0.390309,0.671729,0.0,0.0,0.5,0.225,6.0,linear
146,51378,16056,13057,0.395495,0.679681,0.0,0.0,0.5,0.225,6.0,linear
147,50205,15481,12446,0.398673,0.685599,0.0,0.0,0.5,0.225,6.0,linear
148,49150,14900,11924,0.405174,0.692355,0.0,0.0,0.5,0.225,6.0,linear
149,47872,14374,11492,0.408078,0.697162,0.0,0.0,0.5,0.225,6.0,linear
150,46533,13739,10920,0.415587,0.707489,0.0,0.0,0.5,0.225,6.0,linear
151,44711,13031,10275,0.418879,0.713405,0.0,0.0,0.5,0.225,6.0,linear
152,43398,12383,9700,0.427144,0.724074,0.0,0.0,0.5,0.225,6.0,linear
153,41565,11628,9015,0.434284,0.731819,0.0,0.0,0.5,0.225,6.0,linear
154,40012,10997,8443,0.441378,0.737061,0.0,0.0,0.5,0.225,6.0,linear
155,37822,10340,7893,0.447935,0.743905,0.0,0.0,0.5,0.225,6.0,linear
156,36234,9787,7404,0.455637,0.750272,0.0,0.0,0.5,0.225,6.0,linear
157,34315,9100,6835,0.459406,0.756222,0.0,0.0,0.5,0.225,6.0,linear
158,32729,8613,6467,0.46702,0.762897,0.0,0.0,0.5,0.225,6.0,linear
159,31367,8057,6004,0.475037,0.771726,0.0,0.0,0.5,0.225,6.0,linear
160,29750,7378,5449,0.484967,0.783498,0.0,0.0,0.5,0.225,6.0,linear
161,28235,6756,4926,0.491764,0.793078,0.0,0.0,0.5,0.225,6.0,linear
162,26432,6129,4395,0.50238,0.804488,0.0,0.0,0.5,0.225,6.0,linear
163,24095,5399,3799,0.514074,0.818752,0.0,0.0,0.5,0.225,6.0,linear
164,22194,4686,3182,0.527253,0.833221,0.0,0.0,0.5,0.225,6.0,linear
165,20447,4150,2748,0.539064,0.839325,0.0,0.0,0.5,0.225,6.0,linear
166,18426,3645,2410,0.54968,0.841802,0.0,0.0,0.5,0.225,6.0,linear
167,16306,3173,2062,0.566515,0.854791,0.0,0.0,0.5,0.225,6.0,linear
168,14573,2677,1710,0.580915,0.867762,0.0,0.0,0.5,0.225,6.0,linear
169,13071,2247,1378,0.595635,0.881564,0.0,0.0,0.5,0.225,6.0,linear
170,11621,1859,1099,0.614515,0.894086,0.0,0.0,0.5,0.225,6.0,linear
171,10228,1514,863,0.635024,0.905303,0.0,0.0,0.5,0.225,6.0,linear
172,8920,1218,658,0.660257,0.920468,0.0,0.0,0.5,0.225,6.0,linear
173,7721,952,470,0.687963,0.929695,0.0,0.0,0.5,0.225,6.0,linear
174,6682,771,375,0.718419,0.938027,0.0,0.0,0.5,0.225,6.0,linear
175,5654,580,260,0.74066,0.947777,0.0,0.0,0.5,0.225,6.0,linear
176,4832,415,161,0.771362,0.959133,0.0,0.0,0.5,0.225,6.0,linear
177,4217,306,95,0.805956,0.967814,0.0,0.0,0.5,0.225,6.0,linear
178,3672,228,71,0.836663,0.96958,0.0,0.0,0.5,0.225,6.0,linear
179,3273,164,47,0.876397,0.979984,0.0,0.0,0.5,0.225,6.0,linear
180,2935,113,30,0.902867,0.983909,0.0,0.0,0.5,0.225,6.0,linear
181,2707,72,21,0.926125,0.984671,0.0,0.0,0.5,0.225,6.0,linear
182,2553,49,18,0.941894,0.98637,0.0,0.0,0.5,0.225,6.0,linear
183,2392,42,20,0.95634,0.988437,0.0,0.0,0.5,0.225,6.0,linear
184,2242,28,15,0.957366,0.99198,0.0,0.0,0.5,0.225,6.0,linear
185,2202,26,11,0.969356,0.99515,0.0,0.0,0.5,0.225,6.0,linear
186,2126,18,7,0.97551,0.996825,0.0,0.0,0.5,0.225,6.0,linear
187,2128,13,5,0.980157,0.997693,0.0,0.0,0.5,0.225,6.0,linear
188,2099,13,3,0.985929,0.998593,0.0,0.0,0.5,0.225,6.0,linear
189,2067,9,0,0.98693,1.0,0.0,0.0,0.5,0.225,6.0,linear
190,2054,6,0,0.992508,1.0,0.0,0.0,0.5,0.225,6.0,linear
191,2030,4,0,0.996575,1.0,0.0,0.0,0.5,0.225,6.0,linear
192,2058,3,0,0.998079,1.0,0.0,0.0,0.5,0.225,6.0,linear
193,2046,1,0,0.999757,1.0,0.0,0.0,0.5,0.225,6.0,linear
194,2026,0,0,1.0,1.0,0.0,0.0,0.5,0.225,6.0,linear

