generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78410,49351,49351,0.0,0.0,0.0,0.0,0.5,0.45,6.0,linear
2,77942,48983,48983,0.0,0.0,0.0,0.0,0.5,0.45,6.0,linear
3,79595,49943,49943,0.0,0.0,0.0,0.0,0.5,0.45,6.0,linear
4,81095,50841,50841,0.0,0.0,0.0,0.0,0.5,0.45,6.0,linear
5,79613,50551,50551,0.0,0.0,0.0,0.0,0.5,0.45,6.0,linear
6,76926,49382,49382,0.0,0.0,0.0,0.0,0.5,0.45,6.0,linear
7,76873,49134,49134,0.0,0.0,0.0,0.0,0.5,0.45,6.0,linear
8,78734,49885,49885,0.0,0.0,0.0,0.0,0.5,0.45,6.0,linear
9,79272,50051,50051,0.0,0.0,0.0,0.0,0.5,0.45,6.0,linear
10,78479,49735,49735,0.0,0.0,0.0,0.0,0.5,0.45,6.0,linear
11,79012,50305,50305,0.0,0.0,0.0,0.0,0.5,0.45,6.0,linear
12,81844,50496,50496,0.0293605,0.0341111,0.0,0.0,0.5,0.45,6.0,linear
13,81643,49549,49549,0.051261,0.0654507,0.0,0.0,0.5,0.45,6.0,linear
14,80027,47911,47911,0.0645709,0.0918935,0.0,0.0,0.5,0.45,6.0,linear
15,79680,46660,46660,0.0786312,0.120875,0.0,0.0,0.5,0.45,6.0,linear
16,80833,45808,45808,0.0920321,0.148299,0.0,0.0,0.5,0.45,6.0,linear
17,82036,45500,45500,0.104617,0.174384,0.0,0.0,0.5,0.45,6.0,linear
18,83291,45334,45334,0.11488,0.196256,0.0,0.0,0.5,0.45,6.0,linear
19,84125,44854,44854,0.123416,0.212909,0.0,0.0,0.5,0.45,6.0,linear
20,83601,44066,44066,0.132002,0.23111,0.0,0.0,0.5,0.45,6.0,linear
21,84202,43337,43337,0.140003,0.246828,0.0,0.0,0.5,0.45,6.0,linear
22,83829,42606,42606,0.148507,0.263893,0.0,0.0,0.5,0.45,6.0,linear
23,84282,42111,42111,0.156024,0.279247,0.0,0.0,0.5,0.45,6.0,linear
24,84404,41588,41588,0.160855,0.289651,0.0,0.0,0.5,0.45,6.0,linear
