generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,77636,48671,48671,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
2,77780,48848,48848,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
3,80124,50088,50088,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
4,80469,50518,50518,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
5,79363,50117,50117,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
6,77578,49530,49530,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
7,79129,50461,50461,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
8,79085,50420,50420,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
9,78200,49786,49786,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
10,77013,49045,49045,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
11,78048,49476,49476,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
12,81902,50323,50323,0.0281433,0.0329518,0.0,0.0,0.5,0.425,6.0,linear
13,83001,50056,49919,0.048087,0.0619301,0.0,0.0,0.5,0.425,6.0,linear
14,81401,49196,48748,0.0613174,0.087936,0.0,0.0,0.5,0.425,6.0,linear
15,80053,47771,46886,0.0773093,0.119433,0.0,0.0,0.5,0.425,6.0,linear
16,80930,47278,45796,0.0933766,0.151131,0.0,0.0,0.5,0.425,6.0,linear
17,82369,47083,44843,0.109272,0.183051,0.0,0.0,0.5,0.425,6.0,linear
18,83834,46796,43784,0.124715,0.212524,0.0,0.0,0.5,0.425,6.0,linear
19,84226,46635,42962,0.14027,0.241748,0.0,0.0,0.5,0.425,6.0,linear
20,85006,46681,42198,0.156189,0.270184,0.0,0.0,0.5,0.425,6.0,linear
21,85239,46293,41219,0.170644,0.296074,0.0,0.0,0.5,0.425,6.0,linear
22,85203,45570,40003,0.184781,0.321474,0.0,0.0,0.5,0.425,6.0,linear
23,85350,45031,38880,0.201254,0.349319,0.0,0.0,0.5,0.425,6.0,linear
24,85491,44295,37599,0.215989,0.375139,0.0,0.0,0.5,0.425,6.0,linear
25,86077,43734,36267,0.232571,0.403631,0.0,0.0,0.5,0.425,6.0,linear
26,86283,42948,34944,0.248225,0.429529,0.0,0.0,0.5,0.425,6.0,linear
27,86041,42117,33556,0.262929,0.454054,0.0,0.0,0.5,0.425,6.0,linear
28,85391,41259,32140,0.280295,0.48099,0.0,0.0,0.5,0.425,6.0,linear
29,85531,40448,30766,0.297114,0.506212,0.0,0.0,0.5,0.425,6.0,linear
30,85223,39471,29281,0.313387,0.53131,0.0,0.0,0.5,0.425,6.0,linear
31,84710,38454,27863,0.329518,0.553913,0.0,0.0,0.5,0.425,6.0,linear
32,83615,37062,26109,0.348659,0.581926,0.0,0.0,0.5,0.425,6.0,linear
33,82590,35804,24485,0.366019,0.606717,0.0,0.0,0.5,0.425,6.0,linear
34,81750,34754,23132,0.384856,0.628945,0.0,0.0,0.5,0.425,6.0,linear
35,80956,33901,21970,0.400488,0.648954,0.0,0.0,0.5,0.425,6.0,linear
36,79738,32423,20410,0.418342,0.672544,0.0,0.0,0.5,0.425,6.0,linear
37,77734,30780,18605,0.438278,0.697632,0.0,0.0,0.5,0.425,6.0,linear
38,76085,29066,16905,0.459931,0.723067,0.0,0.0,0.5,0.425,6.0,linear
39,73828,27266,15193,0.481688,0.747241,0.0,0.0,0.5,0.425,6.0,linear
40,71785,25651,13634,0.50263,0.770019,0.0,0.0,0.5,0.425,6.0,linear
41,68990,23869,12097,0.526083,0.792123,0.0,0.0,0.5,0.425,6.0,linear
42,66348,22010,10549,0.547708,0.813716,0.0,0.0,0.5,0.425,6.0,linear
43,63212,20077,9136,0.572647,0.834949,0.0,0.0,0.5,0.425,6.0,linear
44,59774,18155,7666,0.595858,0.857078,0.0,0.0,0.5,0.425,6.0,linear
45,55718,16146,6303,0.622377,0.87794,0.0,0.0,0.5,0.425,6.0,linear
46,51739,14142,5077,0.647451,0.89585,0.0,0.0,0.5,0.425,6.0,linear
47,47161,12143,3928,0.675601,0.912788,0.0,0.0,0.5,0.425,6.0,linear
48,42966,10272,3011,0.703474,0.927522,0.0,0.0,0.5,0.425,6.0,linear
49,38400,8547,2284,0.728914,0.939753,0.0,0.0,0.5,0.425,6.0,linear
50,33817,6946,1656,0.753442,0.951393,0.0,0.0,0.5,0.425,6.0,linear
51,29275,5491,1165,0.777838,0.961972,0.0,0.0,0.5,0.425,6.0,linear
52,25418,4324,782,0.798991,0.970235,0.0,0.0,0.5,0.425,6.0,linear
53,21474,3364,488,0.822921,0.978251,0.0,0.0,0.5,0.425,6.0,linear
54,18114,2507,292,0.852365,0.984782,0.0,0.0,0.5,0.425,6.0,linear
55,14883,1759,159,0.878144,0.990503,0.0,0.0,0.5,0.425,6.0,linear
56,12326,1187,89,0.901806,0.993714,0.0,0.0,0.5,0.425,6.0,linear
57,9856,741,41,0.925639,0.99654,0.0,0.0,0.5,0.425,6.0,linear
58,7981,451,19,0.947953,0.997973,0.0,0.0,0.5,0.425,6.0,linear
59,6557,256,8,0.964374,0.998954,0.0,0.0,0.5,0.425,6.0,linear
60,5591,143,3,0.976832,0.999516,0.0,0.0,0.5,0.425,6.0,linear
61,4848,81,1,0.986129,0.999811,0.0,0.0,0.5,0.425,6.0,linear
62,4441,39,0,0.991463,1.0,0.0,0.0,0.5,0.425,6.0,linear
63,4193,18,0,0.996968,1.0,0.0,0.0,0.5,0.425,6.0,linear
64,3996,8,0,0.998272,1.0,0.0,0.0,0.5,0.425,6.0,linear
65,3915,6,0,0.999236,1.0,0.0,0.0,0.5,0.425,6.0,linear
66,3826,4,0,0.99948,1.0,0.0,0.0,0.5,0.425,6.0,linear
67,3864,0,0,1.0,1.0,0.0,0.0,0.5,0.425,6.0,linear

