generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78614,49515,49515,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
2,78061,49234,49234,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
3,79124,49873,49873,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
4,78836,50083,50083,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
5,79477,50426,50426,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
6,78494,50178,50178,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
7,77828,49667,49667,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
8,77658,49461,49461,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
9,79327,50016,50016,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
10,79298,49893,49893,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
11,78681,49815,49815,0.0,0.0,0.0,0.0,0.5,0.425,6.0,linear
12,80858,49845,49845,0.0277219,0.0325684,0.0,0.0,0.5,0.425,6.0,linear
13,82333,49650,49408,0.0496013,0.064519,0.0,0.0,0.5,0.425,6.0,linear
14,81689,48999,48150,0.0646217,0.0946808,0.0,0.0,0.5,0.425,6.0,linear
15,82507,48946,47161,0.0813514,0.127922,0.0,0.0,0.5,0.425,6.0,linear
16,82075,48191,45451,0.100926,0.165975,0.0,0.0,0.5,0.425,6.0,linear
17,82881,48021,44062,0.120996,0.204587,0.0,0.0,0.5,0.425,6.0,linear
18,84747,48572,43183,0.14079,0.241762,0.0,0.0,0.5,0.425,6.0,linear
19,85235,48355,41636,0.161882,0.27978,0.0,0.0,0.5,0.425,6.0,linear
20,85776,48040,40090,0.183534,0.316966,0.0,0.0,0.5,0.425,6.0,linear
21,85959,47672,38535,0.204839,0.354477,0.0,0.0,0.5,0.425,6.0,linear
22,86913,47440,36984,0.226693,0.390302,0.0,0.0,0.5,0.425,6.0,linear
23,87213,46720,35135,0.248715,0.427193,0.0,0.0,0.5,0.425,6.0,linear
24,86922,45868,33211,0.274211,0.467128,0.0,0.0,0.5,0.425,6.0,linear
25,87570,45289,31432,0.297418,0.501367,0.0,0.0,0.5,0.425,6.0,linear
26,87377,44293,29499,0.321038,0.53625,0.0,0.0,0.5,0.425,6.0,linear
27,87305,43417,27648,0.343005,0.567937,0.0,0.0,0.5,0.425,6.0,linear
28,86905,42579,25806,0.367464,0.602275,0.0,0.0,0.5,0.425,6.0,linear
29,86840,41433,23797,0.39436,0.637835,0.0,0.0,0.5,0.425,6.0,linear
30,86153,40096,21719,0.420176,0.670711,0.0,0.0,0.5,0.425,6.0,linear
31,85313,38738,19851,0.448639,0.70355,0.0,0.0,0.5,0.425,6.0,linear
32,84168,36991,17744,0.475647,0.731639,0.0,0.0,0.5,0.425,6.0,linear
33,82328,35196,15936,0.505143,0.763338,0.0,0.0,0.5,0.425,6.0,linear
34,80254,33086,13918,0.533414,0.792426,0.0,0.0,0.5,0.425,6.0,linear
35,77884,30840,11877,0.561419,0.820271,0.0,0.0,0.5,0.425,6.0,linear
36,75258,28531,9999,0.591659,0.846842,0.0,0.0,0.5,0.425,6.0,linear
37,71810,25968,8283,0.623409,0.870875,0.0,0.0,0.5,0.425,6.0,linear
38,68564,23376,6763,0.651931,0.891144,0.0,0.0,0.5,0.425,6.0,linear
39,64433,20870,5387,0.679865,0.908837,0.0,0.0,0.5,0.425,6.0,linear
40,60586,18513,4373,0.705807,0.924481,0.0,0.0,0.5,0.425,6.0,linear
41,56287,16061,3392,0.732209,0.939071,0.0,0.0,0.5,0.425,6.0,linear
42,51469,13695,2464,0.75976,0.952634,0.0,0.0,0.5,0.425,6.0,linear
43,46375,11287,1773,0.785309,0.963702,0.0,0.0,0.5,0.425,6.0,linear
44,41170,9196,1209,0.81166,0.973327,0.0,0.0,0.5,0.425,6.0,linear
45,36152,7298,787,0.836031,0.980631,0.0,0.0,0.5,0.425,6.0,linear
46,31070,5612,463,0.858949,0.986633,0.0,0.0,0.5,0.425,6.0,linear
47,26246,4228,302,0.878501,0.989587,0.0,0.0,0.5,0.425,6.0,linear
48,21710,2917,171,0.900238,0.992883,0.0,0.0,0.5,0.425,6.0,linear
49,17573,2012,101,0.918222,0.995005,0.0,0.0,0.5,0.425,6.0,linear
50,13926,1336,60,0.931206,0.996327,0.0,0.0,0.5,0.425,6.0,linear
51,11040,881,37,0.944121,0.997293,0.0,0.0,0.5,0.425,6.0,linear
52,8839,559,20,0.95616,0.998078,0.0,0.0,0.5,0.425,6.0,linear
53,7142,318,11,0.966865,0.998719,0.0,0.0,0.5,0.425,6.0,linear
54,6064,180,6,0.976465,0.999126,0.0,0.0,0.5,0.425,6.0,linear
55,5147,113,3,0.983117,0.999467,0.0,0.0,0.5,0.425,6.0,linear
56,4735,76,1,0.987475,0.9998,0.0,0.0,0.5,0.425,6.0,linear
57,4375,52,0,0.992164,1.0,0.0,0.0,0.5,0.425,6.0,linear
58,4183,30,0,0.995456,1.0,0.0,0.0,0.5,0.425,6.0,linear
59,3977,12,0,0.998264,1.0,0.0,0.0,0.5,0.425,6.0,linear
60,3924,8,0,0.998985,1.0,0.0,0.0,0.5,0.425,6.0,linear
61,3876,3,0,0.999615,1.0,0.0,0.0,0.5,0.425,6.0,linear
62,3880,1,0,0.999871,1.0,0.0,0.0,0.5,0.425,6.0,linear
63,3931,0,0,1.0,1.0,0.0,0.0,0.5,0.425,6.0,linear

