generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78338,49325,49325,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
2,78333,49261,49261,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
3,79529,50190,50190,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
4,80495,50915,50915,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
5,78701,50241,50241,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
6,76985,49394,49394,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
7,77645,49542,49542,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
8,78753,49838,49838,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
9,79376,50132,50132,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
10,80404,50686,50686,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
11,78856,50265,50265,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
12,86091,49836,49836,0.0821834,0.0937164,0.0,0.0,0.5,1.35,6.0,linear
13,88775,48493,48040,0.136927,0.170273,0.0,0.0,0.5,1.35,6.0,linear
14,87565,46822,45411,0.168413,0.232345,0.000559806,0.0,0.5,1.35,6.0,linear
15,87144,45103,42218,0.204054,0.302777,0.00265376,0.0,0.5,1.35,6.0,linear
16,88097,44063,39129,0.240134,0.370993,0.00670239,0.0,0.5,1.35,6.0,linear
17,88652,42956,35746,0.275175,0.433833,0.0137778,0.0,0.5,1.35,6.0,linear
18,88580,41546,32032,0.307437,0.487516,0.0233052,0.0,0.5,1.35,6.0,linear
19,88368,40025,28238,0.338823,0.538386,0.0353657,0.0,0.5,1.35,6.0,linear
20,88101,38476,24505,0.367106,0.581652,0.0498493,0.0,0.5,1.35,6.0,linear
21,87902,37110,21043,0.3962,0.62225,0.0657121,0.0,0.5,1.35,6.0,linear
22,87894,35775,18008,0.423027,0.658103,0.0818895,0.0,0.5,1.35,6.0,linear
23,87440,34514,15200,0.447191,0.690074,0.0978044,0.0,0.5,1.35,6.0,linear
24,86858,33039,12478,0.467953,0.717051,0.114267,0.0,0.5,1.35,6.0,linear
25,86362,31982,10462,0.488155,0.742392,0.129915,0.0,0.5,1.35,6.0,linear
26,85796,30803,8515,0.507707,0.767009,0.144697,0.0,0.5,1.35,6.0,linear
27,85070,29678,7099,0.525465,0.789219,0.15825,0.0,0.5,1.35,6.0,linear
28,84087,28394,5657,0.542385,0.808415,0.169503,0.0,0.5,1.35,6.0,linear
29,82461,27136,4498,0.558743,0.826612,0.180466,0.0,0.5,1.35,6.0,linear
30,81262,26035,3614,0.57233,0.8412,0.190367,0.0,0.5,1.35,6.0,linear
31,80172,25037,2913,0.585344,0.855681,0.199464,0.0,0.5,1.35,6.0,linear
32,78580,23875,2292,0.597976,0.869285,0.20663,0.0,0.5,1.35,6.0,linear
33,77346,22871,1789,0.609583,0.881962,0.213651,0.0,0.5,1.35,6.0,linear
34,76198,21852,1428,0.620586,0.893817,0.21886,0.0,0.5,1.35,6.0,linear
35,74671,20943,1113,0.630067,0.904808,0.223664,0.0,0.5,1.35,6.0,linear
36,72705,19995,855,0.640039,0.914065,0.228136,0.0,0.5,1.35,6.0,linear
37,71025,18990,613,0.648958,0.923054,0.232482,0.0,0.5,1.35,6.0,linear
38,69129,18137,498,0.657097,0.930999,0.236324,0.0,0.5,1.35,6.0,linear
39,67734,17217,410,0.665513,0.938001,0.238363,0.0,0.5,1.35,6.0,linear
40,66127,16316,335,0.673091,0.945539,0.239788,0.0,0.5,1.35,6.0,linear
41,64189,15684,287,0.67983,0.951264,0.241177,0.0,0.5,1.35,6.0,linear
42,62453,15115,224,0.685635,0.956234,0.243197,0.0,0.5,1.35,6.0,linear
43,61038,14491,162,0.691352,0.961331,0.243788,0.0,0.5,1.35,6.0,linear
44,59587,13833,123,0.698297,0.966017,0.244088,0.0,0.5,1.35,6.0,linear
45,57683,13211,91,0.70442,0.97004,0.244527,0.0,0.5,1.35,6.0,linear
46,55985,12645,72,0.709565,0.974264,0.245687,0.0,0.5,1.35,6.0,linear
47,54897,12196,52,0.714831,0.977359,0.245122,0.0,0.5,1.35,6.0,linear
48,53821,11682,30,0.71976,0.980923,0.245333,0.0,0.5,1.35,6.0,linear
49,52791,11258,15,0.723127,0.983645,0.24633,0.0,0.5,1.35,6.0,linear
50,51412,10706,13,0.727312,0.98594,0.246389,0.0,0.5,1.35,6.0,linear
51,50080,10198,11,0.730181,0.987804,0.24717,0.0,0.5,1.35,6.0,linear
52,48710,9744,10,0.731812,0.988729,0.24771,0.0,0.5,1.35,6.0,linear
53,47651,9330,6,0.736104,0.99018,0.246041,0.0,0.5,1.35,6.0,linear
54,46455,8986,7,0.739418,0.991585,0.24472,0.0,0.5,1.35,6.0,linear
55,45392,8597,6,0.742925,0.992801,0.243591,0.0,0.5,1.35,6.0,linear
56,44000,8331,6,0.744864,0.993752,0.243167,0.0,0.5,1.35,6.0,linear
57,43073,8044,5,0.748161,0.994715,0.24106,0.0,0.5,1.35,6.0,linear
