generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,79088,49488,49488,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
2,78480,49422,49422,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
3,79672,50333,50333,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
4,79301,50299,50299,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
5,78679,50166,50166,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
6,78329,50021,50021,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
7,78986,50474,50474,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
8,78306,49913,49913,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
9,77837,49503,49503,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
10,77706,49206,49206,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
11,78961,49865,49865,0.0,0.0,0.0,0.0,0.5,1.35,6.0,linear
12,87747,50350,50350,0.0820032,0.0939552,0.0,0.0,0.5,1.35,6.0,linear
13,89382,48408,48408,0.133524,0.164138,0.0,0.0,0.5,1.35,6.0,linear
14,86963,46005,46005,0.16104,0.218026,0.000245629,0.0,0.5,1.35,6.0,linear
15,85369,43339,43312,0.188575,0.275412,0.00118406,0.0,0.5,1.35,6.0,linear
16,85397,40928,40785,0.214738,0.329392,0.00329743,0.0,0.5,1.35,6.0,linear
17,85682,38326,37934,0.237885,0.378038,0.00712235,0.0,0.5,1.35,6.0,linear
18,85757,35978,35169,0.256728,0.417136,0.0131154,0.0,0.5,1.35,6.0,linear
19,85932,34338,32820,0.271301,0.447586,0.0215621,0.0,0.5,1.35,6.0,linear
20,86503,33156,30734,0.282371,0.470565,0.032134,0.0,0.5,1.35,6.0,linear
21,86275,31847,28340,0.293083,0.491356,0.0439187,0.0,0.5,1.35,6.0,linear
22,85521,30610,25973,0.30123,0.507393,0.05751,0.0,0.5,1.35,6.0,linear
23,84462,29613,23778,0.306187,0.517975,0.0711902,0.0,0.5,1.35,6.0,linear
24,84276,28874,21891,0.313817,0.531656,0.0846722,0.0,0.5,1.35,6.0,linear
25,83051,27959,19926,0.317828,0.539685,0.0992995,0.0,0.5,1.35,6.0,linear
26,82656,27143,18173,0.323992,0.551044,0.112326,0.0,0.5,1.35,6.0,linear
27,82048,26432,16661,0.328823,0.559435,0.124434,0.0,0.5,1.35,6.0,linear
28,81190,25756,15115,0.331238,0.564616,0.136381,0.0,0.5,1.35,6.0,linear
29,80228,25329,13979,0.335954,0.57259,0.146817,0.0,0.5,1.35,6.0,linear
