generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78307,49232,49232,0.0,0.0,0.0,0.0,0.5,0.4,6.0,linear
2,78223,49349,49349,0.0,0.0,0.0,0.0,0.5,0.4,6.0,linear
3,80099,50446,50446,0.0,0.0,0.0,0.0,0.5,0.4,6.0,linear
4,79826,50763,50763,0.0,0.0,0.0,0.0,0.5,0.4,6.0,linear
5,78968,50231,50231,0.0,0.0,0.0,0.0,0.5,0.4,6.0,linear
6,76608,49192,49192,0.0,0.0,0.0,0.0,0.5,0.4,6.0,linear
7,78164,49763,49763,0.0,0.0,0.0,0.0,0.5,0.4,6.0,linear
8,79195,49933,49933,0.0,0.0,0.0,0.0,0.5,0.4,6.0,linear
9,79123,49878,49878,0.0,0.0,0.0,0.0,0.5,0.4,6.0,linear
10,78967,50081,50081,0.0,0.0,0.0,0.0,0.5,0.4,6.0,linear
11,78691,50218,50218,0.0,0.0,0.0,0.0,0.5,0.4,6.0,linear
12,81763,50598,50598,0.0259349,0.0302193,0.0,0.0,0.5,0.4,6.0,linear
13,80955,49461,49301,0.0460826,0.0594661,0.0,0.0,0.5,0.4,6.0,linear
14,79554,48222,47707,0.0605221,0.0879455,0.0,0.0,0.5,0.4,6.0,linear
15,80625,48023,47015,0.0747635,0.116348,0.0,0.0,0.5,0.4,6.0,linear
16,81255,47565,45950,0.0910667,0.149024,0.0,0.0,0.5,0.4,6.0,linear
17,82369,47232,44910,0.107665,0.180988,0.0,0.0,0.5,0.4,6.0,linear
18,83849,47466,44283,0.123453,0.210983,0.0,0.0,0.5,0.4,6.0,linear
19,84670,47414,43440,0.138371,0.239268,0.0,0.0,0.5,0.4,6.0,linear
20,84760,47117,42412,0.153463,0.267533,0.0,0.0,0.5,0.4,6.0,linear
21,84518,46334,40888,0.170072,0.296961,0.0,0.0,0.5,0.4,6.0,linear
22,84928,45943,39782,0.186087,0.325186,0.0,0.0,0.5,0.4,6.0,linear
23,85364,45288,38453,0.203072,0.354511,0.0,0.0,0.5,0.4,6.0,linear
24,86151,44854,37319,0.217284,0.378626,0.0,0.0,0.5,0.4,6.0,linear
25,86477,44430,36351,0.233818,0.405992,0.0,0.0,0.5,0.4,6.0,linear
26,86119,43516,34819,0.250748,0.433983,0.0,0.0,0.5,0.4,6.0,linear
27,86156,42654,33363,0.26603,0.458635,0.0,0.0,0.5,0.4,6.0,linear
28,86068,41767,31977,0.282553,0.484085,0.0,0.0,0.5,0.4,6.0,linear
