generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78352,49261,49261,0.0,0.0,0.0,0.0,0.5,1.05,6.0,linear
2,78320,49236,49236,0.0,0.0,0.0,0.0,0.5,1.05,6.0,linear
3,79689,50319,50319,0.0,0.0,0.0,0.0,0.5,1.05,6.0,linear
4,80448,50817,50817,0.0,0.0,0.0,0.0,0.5,1.05,6.0,linear
5,78723,50222,50222,0.0,0.0,0.0,0.0,0.5,1.05,6.0,linear
6,77036,49613,49613,0.0,0.0,0.0,0.0,0.5,1.05,6.0,linear
7,77565,49704,49704,0.0,0.0,0.0,0.0,0.5,1.05,6.0,linear
8,77545,49632,49632,0.0,0.0,0.0,0.0,0.5,1.05,6.0,linear
9,79066,50207,50207,0.0,0.0,0.0,0.0,0.5,1.05,6.0,linear
10,79405,50432,50432,0.0,0.0,0.0,0.0,0.5,1.05,6.0,linear
11,78225,49995,49995,0.0,0.0,0.0,0.0,0.5,1.05,6.0,linear
12,84550,49900,49900,0.0656979,0.0755262,0.0,0.0,0.5,1.05,6.0,linear
13,86680,49027,48787,0.109554,0.137544,0.0,0.0,0.5,1.05,6.0,linear
14,85721,47689,46895,0.134914,0.187663,0.000462671,0.0,0.5,1.05,6.0,linear
15,84281,45631,43993,0.163239,0.244292,0.00202173,0.0,0.5,1.05,6.0,linear
16,84544,44082,41235,0.191898,0.300204,0.00509172,0.0,0.5,1.05,6.0,linear
17,84078,42150,38021,0.221632,0.355599,0.0103665,0.0,0.5,1.05,6.0,linear
18,84378,40475,34829,0.247695,0.404051,0.0187161,0.0,0.5,1.05,6.0,linear
19,85244,39589,32162,0.271868,0.445267,0.0293359,0.0,0.5,1.05,6.0,linear
20,86440,39036,29654,0.293397,0.481109,0.0416845,0.0,0.5,1.05,6.0,linear
21,86466,37803,26804,0.313498,0.51252,0.0545349,0.0,0.5,1.05,6.0,linear
22,85466,36563,24006,0.334857,0.545674,0.0679809,0.0,0.5,1.05,6.0,linear
23,84972,35534,21341,0.352782,0.572422,0.0825926,0.0,0.5,1.05,6.0,linear
24,85181,34656,18864,0.369484,0.596492,0.0977451,0.0,0.5,1.05,6.0,linear
25,84378,33363,16579,0.386618,0.62102,0.111842,0.0,0.5,1.05,6.0,linear
26,84165,32416,14546,0.401716,0.642155,0.126474,0.0,0.5,1.05,6.0,linear
27,83303,31232,12656,0.416718,0.663548,0.140219,0.0,0.5,1.05,6.0,linear
28,82397,30024,10964,0.429652,0.681232,0.152184,0.0,0.5,1.05,6.0,linear
29,81490,28940,9504,0.442816,0.699195,0.163085,0.0,0.5,1.05,6.0,linear
30,80903,28178,8212,0.453458,0.713755,0.173517,0.0,0.5,1.05,6.0,linear
31,80137,27344,7141,0.464342,0.726946,0.182161,0.0,0.5,1.05,6.0,linear
32,79487,26459,6285,0.474951,0.740303,0.190375,0.0,0.5,1.05,6.0,linear
33,78202,25513,5386,0.485466,0.753906,0.197747,0.0,0.5,1.05,6.0,linear
34,76688,24453,4624,0.495117,0.766267,0.204962,0.0,0.5,1.05,6.0,linear
35,75220,23477,3973,0.50498,0.778707,0.210764,0.0,0.5,1.05,6.0,linear
36,73929,22599,3397,0.515351,0.791703,0.216077,0.0,0.5,1.05,6.0,linear
37,72960,21619,2867,0.524095,0.80175,0.22097,0.0,0.5,1.05,6.0,linear
38,71114,20734,2521,0.533383,0.811814,0.224371,0.0,0.5,1.05,6.0,linear
39,69766,20025,2204,0.542158,0.821155,0.226534,0.0,0.5,1.05,6.0,linear
40,68067,19264,1948,0.549153,0.82921,0.229615,0.0,0.5,1.05,6.0,linear
41,66395,18411,1688,0.558379,0.838305,0.231278,0.0,0.5,1.05,6.0,linear
42,65191,17514,1450,0.567552,0.84786,0.233006,0.0,0.5,1.05,6.0,linear
43,63549,16748,1307,0.573011,0.854059,0.23477,0.0,0.5,1.05,6.0,linear
44,62043,16062,1156,0.580473,0.861464,0.235668,0.0,0.5,1.05,6.0,linear
45,60507,15282,1016,0.58871,0.868719,0.235315,0.0,0.5,1.05,6.0,linear
46,59266,14731,942,0.595526,0.873749,0.234399,0.0,0.5,1.05,6.0,linear
47,57300,13918,846,0.601934,0.881076,0.235076,0.0,0.5,1.05,6.0,linear
48,55793,13345,738,0.606243,0.884703,0.235191,0.0,0.5,1.05,6.0,linear
49,54079,12753,690,0.614819,0.892675,0.235086,0.0,0.5,1.05,6.0,linear
50,52775,12161,633,0.622885,0.900588,0.234127,0.0,0.5,1.05,6.0,linear
51,51544,11652,546,0.62794,0.905301,0.234019,0.0,0.5,1.05,6.0,linear
52,49822,11010,486,0.636969,0.911659,0.231844,0.0,0.5,1.05,6.0,linear
53,48232,10471,379,0.643334,0.91626,0.230756,0.0,0.5,1.05,6.0,linear
54,46653,9929,311,0.650337,0.922894,0.231131,0.0,0.5,1.05,6.0,linear
55,45035,9330,228,0.661107,0.929938,0.22916,0.0,0.5,1.05,6.0,linear
56,43799,8717,175,0.667941,0.935843,0.22884,0.0,0.5,1.05,6.0,linear
57,41913,8105,149,0.674976,0.940488,0.228807,0.0,0.5,1.05,6.0,linear
58,40341,7567,132,0.683317,0.946133,0.227596,0.0,0.5,1.05,6.0,linear
59,38763,7093,121,0.69242,0.950944,0.22562,0.0,0.5,1.05,6.0,linear
60,37001,6516,100,0.698718,0.953856,0.225111,0.0,0.5,1.05,6.0,linear
61,35305,6052,84,0.706114,0.957554,0.223613,0.0,0.5,1.05,6.0,linear
62,33317,5590,58,0.713451,0.962467,0.22247,0.0,0.5,1.05,6.0,linear
63,31913,5181,39,0.721823,0.966702,0.219431,0.0,0.5,1.05,6.0,linear
64,30404,4831,24,0.729271,0.971068,0.216835,0.0,0.5,1.05,6.0,linear
65,28972,4354,21,0.738343,0.974953,0.212749,0.0,0.5,1.05,6.0,linear
66,27749,4008,12,0.744957,0.977934,0.210201,0.0,0.5,1.05,6.0,linear
67,26327,3607,8,0.752719,0.980711,0.207957,0.0,0.5,1.05,6.0,linear
68,25123,3290,8,0.762557,0.984255,0.203529,0.0,0.5,1.05,6.0,linear
69,23840,3020,4,0.771156,0.986166,0.198773,0.0,0.5,1.05,6.0,linear
70,22904,2699,4,0.780501,0.988278,0.19393,0.0,0.5,1.05,6.0,linear
71,21727,2394,2,0.788662,0.990562,0.188473,0.0,0.5,1.05,6.0,linear
72,20779,2171,2,0.796962,0.992511,0.183257,0.0,0.5,1.05,6.0,linear
73,19594,1959,1,0.805586,0.993907,0.177989,0.0,0.5,1.05,6.0,linear
74,18555,1752,1,0.814412,0.994787,0.171352,0.0,0.5,1.05,6.0,linear
75,17921,1634,1,0.822457,0.996009,0.165527,0.0,0.5,1.05,6.0,linear
76,16972,1458,1,0.831918,0.996503,0.157953,0.0,0.5,1.05,6.0,linear
77,16193,1296,1,0.841813,0.99731,0.150235,0.0,0.5,1.05,6.0,linear
78,15600,1165,0,0.850523,0.998317,0.142948,0.0,0.5,1.05,6.0,linear
79,15003,1057,0,0.857641,0.998943,0.137892,0.0,0.5,1.05,6.0,linear
80,14531,974,0,0.866566,0.999161,0.130637,0.0,0.5,1.05,6.0,linear
81,14014,842,0,0.87215,0.999363,0.125477,0.0,0.5,1.05,6.0,linear
82,13611,761,0,0.879415,0.999578,0.119228,0.0,0.5,1.05,6.0,linear
83,13256,705,0,0.886157,0.999621,0.112547,0.0,0.5,1.05,6.0,linear
84,12800,597,0,0.896452,0.999466,0.102548,0.0,0.5,1.05,6.0,linear
85,12378,549,0,0.904933,0.999583,0.0943718,0.0,0.5,1.05,6.0,linear
86,12099,513,0,0.907999,0.999858,0.0914682,0.0,0.5,1.05,6.0,linear
87,11926,457,0,0.913885,0.999927,0.0857863,0.0,0.5,1.05,6.0,linear
88,11773,402,0,0.921035,0.999925,0.0787772,0.0,0.5,1.05,6.0,linear
89,11401,341,0,0.9253,1.0,0.0744664,0.0,0.5,1.05,6.0,linear
90,11355,309,0,0.933323,1.0,0.0665577,0.0,0.5,1.05,6.0,linear
91,11236,267,0,0.94115,1.0,0.0588091,0.0,0.5,1.05,6.0,linear
92,10858,239,0,0.947542,1.0,0.0524152,0.0,0.5,1.05,6.0,linear
93,10575,222,0,0.951418,1.0,0.0485819,0.0,0.5,1.05,6.0,linear
94,10597,203,0,0.95889,1.0,0.0411098,0.0,0.5,1.05,6.0,linear
95,10347,177,0,0.958649,1.0,0.0413507,0.0,0.5,1.05,6.0,linear
96,10252,169,0,0.961322,1.0,0.0386776,0.0,0.5,1.05,6.0,linear
97,10235,159,0,0.961975,1.0,0.0380249,0.0,0.5,1.05,6.0,linear
98,10281,156,0,0.963135,1.0,0.0368649,0.0,0.5,1.05,6.0,linear
99,10133,141,0,0.96699,1.0,0.0330095,0.0,0.5,1.05,6.0,linear
100,10019,119,0,0.969657,1.0,0.0303433,0.0,0.5,1.05,6.0,linear
101,10185,111,0,0.971646,1.0,0.0283544,0.0,0.5,1.05,6.0,linear
102,9989,100,0,0.974562,1.0,0.0254377,0.0,0.5,1.05,6.0,linear
103,10006,96,0,0.978886,1.0,0.0211138,0.0,0.5,1.05,6.0,linear
104,9912,80,0,0.97883,1.0,0.0211699,0.0,0.5,1.05,6.0,linear
105,9867,77,0,0.9808,1.0,0.0192005,0.0,0.5,1.05,6.0,linear
106,9831,52,0,0.98267,1.0,0.0173304,0.0,0.5,1.05,6.0,linear
107,9925,55,0,0.984426,1.0,0.015574,0.0,0.5,1.05,6.0,linear
108,9770,44,0,0.985272,1.0,0.0147279,0.0,0.5,1.05,6.0,linear
109,9731,47,0,0.988293,1.0,0.0117069,0.0,0.5,1.05,6.0,linear
110,9626,39,0,0.989247,1.0,0.0107527,0.0,0.5,1.05,6.0,linear
