generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78113,49287,49287,0.0,0.0,0.0,0.0,0.5,0.125,6.0,linear
2,78215,49380,49380,0.0,0.0,0.0,0.0,0.5,0.125,6.0,linear
3,79768,50339,50339,0.0,0.0,0.0,0.0,0.5,0.125,6.0,linear
4,79019,50190,50190,0.0,0.0,0.0,0.0,0.5,0.125,6.0,linear
5,78049,49749,49749,0.0,0.0,0.0,0.0,0.5,0.125,6.0,linear
6,78557,50129,50129,0.0,0.0,0.0,0.0,0.5,0.125,6.0,linear
7,79006,50262,50262,0.0,0.0,0.0,0.0,0.5,0.125,6.0,linear
8,79594,50780,50780,0.0,0.0,0.0,0.0,0.5,0.125,6.0,linear
9,79089,50405,50405,0.0,0.0,0.0,0.0,0.5,0.125,6.0,linear
10,77608,49760,49760,0.0,0.0,0.0,0.0,0.5,0.125,6.0,linear
11,77912,49810,49810,0.0,0.0,0.0,0.0,0.5,0.125,6.0,linear
12,79494,50127,50127,0.00865895,0.0104497,0.0,0.0,0.5,0.125,6.0,linear
13,80534,50214,50169,0.01566,0.0206588,0.0,0.0,0.5,0.125,6.0,linear
14,79207,49489,49344,0.0200793,0.0297235,0.0,0.0,0.5,0.125,6.0,linear
15,80051,49831,49524,0.0254914,0.0401589,0.0,0.0,0.5,0.125,6.0,linear
16,79677,49346,48872,0.0311428,0.0514167,0.0,0.0,0.5,0.125,6.0,linear
17,79785,49020,48382,0.0366604,0.06277,0.0,0.0,0.5,0.125,6.0,linear
18,80229,48929,48078,0.0424471,0.0742408,0.0,0.0,0.5,0.125,6.0,linear
19,80717,49135,48014,0.0475757,0.0842928,0.0,0.0,0.5,0.125,6.0,linear
20,80778,48918,47559,0.0525874,0.0942777,0.0,0.0,0.5,0.125,6.0,linear
21,81370,48973,47381,0.0580947,0.104869,0.0,0.0,0.5,0.125,6.0,linear
22,82336,49122,47358,0.0632964,0.11522,0.0,0.0,0.5,0.125,6.0,linear
23,82674,49234,47244,0.067619,0.12396,0.0,0.0,0.5,0.125,6.0,linear
24,82540,48996,46773,0.0727251,0.133401,0.0,0.0,0.5,0.125,6.0,linear
25,82621,48891,46484,0.0774024,0.142082,0.0,0.0,0.5,0.125,6.0,linear
26,82354,48642,46039,0.0822422,0.151477,0.0,0.0,0.5,0.125,6.0,linear
27,82425,48391,45615,0.0868721,0.160111,0.0,0.0,0.5,0.125,6.0,linear
28,82491,48219,45270,0.0923496,0.170204,0.0,0.0,0.5,0.125,6.0,linear
29,83036,48186,45044,0.0976343,0.180482,0.0,0.0,0.5,0.125,6.0,linear
30,83707,48265,44847,0.101946,0.188703,0.0,0.0,0.5,0.125,6.0,linear
31,84241,48204,44645,0.107152,0.198013,0.0,0.0,0.5,0.125,6.0,linear
32,83915,47962,44250,0.113074,0.209058,0.0,0.0,0.5,0.125,6.0,linear
33,84645,48244,44272,0.116762,0.216012,0.0,0.0,0.5,0.125,6.0,linear
34,84396,48119,43933,0.121307,0.224137,0.0,0.0,0.5,0.125,6.0,linear
35,84068,47714,43426,0.126219,0.232887,0.0,0.0,0.5,0.125,6.0,linear
36,83962,47439,42900,0.131347,0.241791,0.0,0.0,0.5,0.125,6.0,linear
37,84574,47532,42783,0.134737,0.248394,0.0,0.0,0.5,0.125,6.0,linear
38,84559,47179,42268,0.13996,0.257716,0.0,0.0,0.5,0.125,6.0,linear
39,84193,46830,41788,0.144939,0.266088,0.0,0.0,0.5,0.125,6.0,linear
40,83930,46539,41384,0.149301,0.273975,0.0,0.0,0.5,0.125,6.0,linear
41,84692,46548,41219,0.154419,0.282678,0.0,0.0,0.5,0.125,6.0,linear
42,84801,46417,40888,0.159187,0.290882,0.0,0.0,0.5,0.125,6.0,linear
43,85228,46544,40876,0.163445,0.298697,0.0,0.0,0.5,0.125,6.0,linear
44,85070,45987,40149,0.169786,0.310864,0.0,0.0,0.5,0.125,6.0,linear
45,84844,45640,39563,0.17508,0.319785,0.0,0.0,0.5,0.125,6.0,linear
46,85026,45415,39093,0.181676,0.331105,0.0,0.0,0.5,0.125,6.0,linear
47,84938,45013,38439,0.187856,0.341426,0.0,0.0,0.5,0.125,6.0,linear
48,84707,44748,38011,0.194163,0.351573,0.0,0.0,0.5,0.125,6.0,linear
49,84378,44278,37413,0.200372,0.362203,0.0,0.0,0.5,0.125,6.0,linear
50,84730,44226,37062,0.206349,0.37159,0.0,0.0,0.5,0.125,6.0,linear
51,85148,44223,36951,0.212129,0.381803,0.0,0.0,0.5,0.125,6.0,linear
52,85024,43882,36426,0.216443,0.389805,0.0,0.0,0.5,0.125,6.0,linear
53,84811,43331,35668,0.223404,0.400701,0.0,0.0,0.5,0.125,6.0,linear
54,84638,42918,35149,0.228704,0.409168,0.0,0.0,0.5,0.125,6.0,linear
55,84795,42699,34573,0.23551,0.420295,0.0,0.0,0.5,0.125,6.0,linear
56,84583,42211,33911,0.243552,0.43265,0.0,0.0,0.5,0.125,6.0,linear
57,84334,41772,33170,0.250642,0.44425,0.0,0.0,0.5,0.125,6.0,linear
58,84213,41515,32757,0.257228,0.454462,0.0,0.0,0.5,0.125,6.0,linear
59,83849,40945,32111,0.264722,0.46587,0.0,0.0,0.5,0.125,6.0,linear
60,83485,40435,31372,0.273193,0.479045,0.0,0.0,0.5,0.125,6.0,linear
61,82957,39618,30454,0.281106,0.490938,0.0,0.0,0.5,0.125,6.0,linear
62,82652,38996,29721,0.288769,0.503263,0.0,0.0,0.5,0.125,6.0,linear
63,82318,38542,28961,0.297752,0.517587,0.0,0.0,0.5,0.125,6.0,linear
64,82274,38222,28346,0.30883,0.533943,0.0,0.0,0.5,0.125,6.0,linear
65,81484,37372,27410,0.318541,0.547534,0.0,0.0,0.5,0.125,6.0,linear
66,80672,36387,26354,0.328434,0.561671,0.0,0.0,0.5,0.125,6.0,linear
67,79700,35530,25269,0.338809,0.575315,0.0,0.0,0.5,0.125,6.0,linear
68,79199,34763,24415,0.350131,0.592438,0.0,0.0,0.5,0.125,6.0,linear
69,78036,33603,23195,0.359977,0.606119,0.0,0.0,0.5,0.125,6.0,linear
70,77090,32698,22223,0.372309,0.622054,0.0,0.0,0.5,0.125,6.0,linear
71,75641,31567,21020,0.385883,0.641364,0.0,0.0,0.5,0.125,6.0,linear
72,74659,30672,19961,0.399548,0.657289,0.0,0.0,0.5,0.125,6.0,linear
73,73498,29639,18863,0.41173,0.674152,0.0,0.0,0.5,0.125,6.0,linear
74,72294,28500,17593,0.426143,0.692143,0.0,0.0,0.5,0.125,6.0,linear
75,70746,27195,16295,0.442486,0.710174,0.0,0.0,0.5,0.125,6.0,linear
76,68983,26029,15118,0.457085,0.726774,0.0,0.0,0.5,0.125,6.0,linear
77,66475,24567,13803,0.473657,0.744108,0.0,0.0,0.5,0.125,6.0,linear
78,64779,23350,12785,0.488697,0.759656,0.0,0.0,0.5,0.125,6.0,linear
79,61982,21820,11565,0.504496,0.776499,0.0,0.0,0.5,0.125,6.0,linear
80,59463,20281,10391,0.523847,0.795791,0.0,0.0,0.5,0.125,6.0,linear
81,57010,18804,9161,0.540897,0.813647,0.0,0.0,0.5,0.125,6.0,linear
82,54116,17152,7980,0.560348,0.830176,0.0,0.0,0.5,0.125,6.0,linear
83,51391,15683,6922,0.579725,0.84677,0.0,0.0,0.5,0.125,6.0,linear
84,47497,14067,5819,0.601679,0.861665,0.0,0.0,0.5,0.125,6.0,linear
85,44144,12514,4962,0.622969,0.877255,0.0,0.0,0.5,0.125,6.0,linear
86,40480,10884,4004,0.642609,0.891535,0.0,0.0,0.5,0.125,6.0,linear
87,37060,9550,3257,0.66498,0.907619,0.0,0.0,0.5,0.125,6.0,linear
88,33173,8080,2522,0.686843,0.919506,0.0,0.0,0.5,0.125,6.0,linear
89,29580,6800,1947,0.707814,0.930003,0.0,0.0,0.5,0.125,6.0,linear
90,25790,5566,1502,0.730681,0.940048,0.0,0.0,0.5,0.125,6.0,linear
91,22137,4533,1144,0.745975,0.94864,0.0,0.0,0.5,0.125,6.0,linear
92,18934,3701,867,0.76495,0.955782,0.0,0.0,0.5,0.125,6.0,linear
93,15827,2904,592,0.784186,0.964785,0.0,0.0,0.5,0.125,6.0,linear
94,13176,2241,400,0.803617,0.971108,0.0,0.0,0.5,0.125,6.0,linear
95,10790,1710,249,0.826005,0.976443,0.0,0.0,0.5,0.125,6.0,linear
96,8701,1261,182,0.843961,0.979986,0.0,0.0,0.5,0.125,6.0,linear
97,7078,920,104,0.861429,0.984208,0.0,0.0,0.5,0.125,6.0,linear
98,5538,624,74,0.885155,0.986871,0.0,0.0,0.5,0.125,6.0,linear
99,4273,397,49,0.899983,0.990579,0.0,0.0,0.5,0.125,6.0,linear
100,3462,277,26,0.917005,0.993685,0.0,0.0,0.5,0.125,6.0,linear
101,2740,173,13,0.933856,0.996229,0.0,0.0,0.5,0.125,6.0,linear
102,2216,108,1,0.947121,0.999624,0.0,0.0,0.5,0.125,6.0,linear
103,1844,77,0,0.963974,1.0,0.0,0.0,0.5,0.125,6.0,linear
104,1610,50,0,0.977826,1.0,0.0,0.0,0.5,0.125,6.0,linear
105,1416,29,0,0.988204,1.0,0.0,0.0,0.5,0.125,6.0,linear
106,1316,12,0,0.995614,1.0,0.0,0.0,0.5,0.125,6.0,linear
107,1257,4,0,0.998446,1.0,0.0,0.0,0.5,0.125,6.0,linear
108,1217,0,0,1.0,1.0,0.0,0.0,0.5,0.125,6.0,linear

