generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78483,49349,49349,0.0,0.0,0.0,0.0,0.5,1.275,6.0,linear
2,78503,49436,49436,0.0,0.0,0.0,0.0,0.5,1.275,6.0,linear
3,79894,50225,50225,0.0,0.0,0.0,0.0,0.5,1.275,6.0,linear
4,79445,50142,50142,0.0,0.0,0.0,0.0,0.5,1.275,6.0,linear
5,78725,49851,49851,0.0,0.0,0.0,0.0,0.5,1.275,6.0,linear
6,78354,50042,50042,0.0,0.0,0.0,0.0,0.5,1.275,6.0,linear
7,79383,50587,50587,0.0,0.0,0.0,0.0,0.5,1.275,6.0,linear
8,78902,50410,50410,0.0,0.0,0.0,0.0,0.5,1.275,6.0,linear
9,78307,49777,49777,0.0,0.0,0.0,0.0,0.5,1.275,6.0,linear
10,78110,49784,49784,0.0,0.0,0.0,0.0,0.5,1.275,6.0,linear
11,78700,50038,50038,0.0,0.0,0.0,0.0,0.5,1.275,6.0,linear
12,86987,50390,50390,0.0780668,0.089623,0.0,0.0,0.5,1.275,6.0,linear
13,88736,48730,48647,0.129821,0.160488,0.0,0.0,0.5,1.275,6.0,linear
14,85551,45964,45687,0.155197,0.211567,0.000334689,0.0,0.5,1.275,6.0,linear
15,84395,43505,42889,0.183578,0.269639,0.00165503,0.0,0.5,1.275,6.0,linear
16,85193,41744,40606,0.209167,0.323322,0.00425919,0.0,0.5,1.275,6.0,linear
17,86693,39994,38145,0.235066,0.374045,0.00896133,0.0,0.5,1.275,6.0,linear
18,86718,38191,35408,0.256161,0.414981,0.01573,0.0,0.5,1.275,6.0,linear
19,86840,36915,33080,0.274399,0.449648,0.0250367,0.0,0.5,1.275,6.0,linear
20,86959,35544,30472,0.291886,0.480875,0.0359964,0.0,0.5,1.275,6.0,linear
21,86377,34133,27728,0.307142,0.506267,0.048429,0.0,0.5,1.275,6.0,linear
22,85382,32456,24852,0.320429,0.528594,0.0622925,0.0,0.5,1.275,6.0,linear
23,84949,31339,22358,0.33298,0.549906,0.0770032,0.0,0.5,1.275,6.0,linear
24,84363,30014,19841,0.344665,0.569662,0.0906085,0.0,0.5,1.275,6.0,linear
25,83777,29007,17860,0.354595,0.58496,0.105051,0.0,0.5,1.275,6.0,linear
26,83236,28051,15964,0.363776,0.599699,0.118605,0.0,0.5,1.275,6.0,linear
27,81833,27150,14316,0.371196,0.611628,0.132122,0.0,0.5,1.275,6.0,linear
28,80812,26168,12757,0.378627,0.622656,0.143091,0.0,0.5,1.275,6.0,linear
29,79816,25335,11329,0.384989,0.631366,0.155195,0.0,0.5,1.275,6.0,linear
30,79305,24606,10142,0.393293,0.641784,0.164131,0.0,0.5,1.275,6.0,linear
31,78145,23802,9169,0.399266,0.651202,0.172787,0.0,0.5,1.275,6.0,linear
32,77086,23287,8279,0.404231,0.657337,0.180595,0.0,0.5,1.275,6.0,linear
33,76076,22674,7506,0.409654,0.666894,0.187998,0.0,0.5,1.275,6.0,linear
34,74694,21876,6808,0.415975,0.677034,0.19418,0.0,0.5,1.275,6.0,linear
35,73837,21079,6135,0.422099,0.684976,0.199069,0.0,0.5,1.275,6.0,linear
36,72542,20385,5559,0.428375,0.693744,0.202725,0.0,0.5,1.275,6.0,linear
37,71349,19690,5023,0.434412,0.701185,0.206313,0.0,0.5,1.275,6.0,linear
38,69903,19071,4648,0.440812,0.709456,0.208822,0.0,0.5,1.275,6.0,linear
39,68961,18269,4264,0.446616,0.717792,0.211244,0.0,0.5,1.275,6.0,linear
40,67340,17603,3954,0.451859,0.724269,0.213443,0.0,0.5,1.275,6.0,linear
41,66116,16959,3592,0.458291,0.730204,0.214008,0.0,0.5,1.275,6.0,linear
42,64356,16241,3323,0.460514,0.733986,0.216856,0.0,0.5,1.275,6.0,linear
43,63114,15651,3079,0.466604,0.740197,0.217534,0.0,0.5,1.275,6.0,linear
44,61804,15214,2944,0.470174,0.744762,0.217615,0.0,0.5,1.275,6.0,linear
45,60570,14582,2699,0.476891,0.752723,0.21815,0.0,0.5,1.275,6.0,linear
46,59482,14058,2519,0.482976,0.760262,0.217981,0.0,0.5,1.275,6.0,linear
47,58026,13461,2331,0.487469,0.767099,0.218005,0.0,0.5,1.275,6.0,linear
48,56467,12839,2140,0.494477,0.772463,0.217542,0.0,0.5,1.275,6.0,linear
49,54826,12323,1983,0.500155,0.778326,0.218787,0.0,0.5,1.275,6.0,linear
50,52970,11619,1758,0.505632,0.78365,0.218571,0.0,0.5,1.275,6.0,linear
51,52276,11268,1666,0.513149,0.788903,0.217294,0.0,0.5,1.275,6.0,linear
52,50605,10610,1516,0.516469,0.793462,0.216227,0.0,0.5,1.275,6.0,linear
53,49244,10190,1450,0.522478,0.799478,0.213606,0.0,0.5,1.275,6.0,linear
54,47640,9677,1321,0.530646,0.807856,0.213768,0.0,0.5,1.275,6.0,linear
55,46650,9100,1194,0.538982,0.816362,0.211014,0.0,0.5,1.275,6.0,linear
56,45207,8532,1141,0.546398,0.822259,0.210841,0.0,0.5,1.275,6.0,linear
57,43501,8045,1025,0.55647,0.829046,0.207626,0.0,0.5,1.275,6.0,linear
58,41597,7453,897,0.562743,0.836071,0.205878,0.0,0.5,1.275,6.0,linear
59,40127,6969,810,0.56988,0.840994,0.204094,0.0,0.5,1.275,6.0,linear
60,38727,6442,751,0.579582,0.850558,0.201486,0.0,0.5,1.275,6.0,linear
61,37450,5995,642,0.589062,0.857589,0.197194,0.0,0.5,1.275,6.0,linear
62,35888,5449,525,0.602346,0.866399,0.19498,0.0,0.5,1.275,6.0,linear
63,34305,5050,465,0.614662,0.874066,0.190425,0.0,0.5,1.275,6.0,linear
64,32537,4541,416,0.625799,0.880714,0.187346,0.0,0.5,1.275,6.0,linear
65,30778,4121,387,0.639746,0.888726,0.184464,0.0,0.5,1.275,6.0,linear
66,28944,3650,308,0.652566,0.898638,0.17935,0.0,0.5,1.275,6.0,linear
67,27190,3182,232,0.669538,0.90801,0.174023,0.0,0.5,1.275,6.0,linear
68,25923,2868,189,0.68382,0.914737,0.166358,0.0,0.5,1.275,6.0,linear
69,24420,2566,150,0.700497,0.921874,0.161434,0.0,0.5,1.275,6.0,linear
70,22936,2187,125,0.718424,0.929423,0.154427,0.0,0.5,1.275,6.0,linear
71,21987,1892,93,0.740308,0.939246,0.14444,0.0,0.5,1.275,6.0,linear
72,20680,1607,79,0.760966,0.94882,0.135942,0.0,0.5,1.275,6.0,linear
73,19385,1328,64,0.781964,0.956158,0.126433,0.0,0.5,1.275,6.0,linear
74,18070,1130,44,0.803093,0.962383,0.115747,0.0,0.5,1.275,6.0,linear
75,17164,909,28,0.823742,0.969069,0.106483,0.0,0.5,1.275,6.0,linear
76,16270,726,19,0.84985,0.97537,0.092232,0.0,0.5,1.275,6.0,linear
77,15293,573,12,0.867464,0.981086,0.0848297,0.0,0.5,1.275,6.0,linear
78,14677,468,7,0.88688,0.985536,0.0745796,0.0,0.5,1.275,6.0,linear
79,14065,353,5,0.90605,0.989586,0.0618451,0.0,0.5,1.275,6.0,linear
80,13610,253,2,0.921235,0.993072,0.0549876,0.0,0.5,1.275,6.0,linear
81,13135,185,1,0.937567,0.99602,0.0445242,0.0,0.5,1.275,6.0,linear
82,12870,133,0,0.95557,0.998581,0.0338635,0.0,0.5,1.275,6.0,linear
83,12441,88,0,0.969237,0.999148,0.0247966,0.0,0.5,1.275,6.0,linear
84,12156,55,0,0.979552,0.999679,0.0168327,0.0,0.5,1.275,6.0,linear
85,11821,39,0,0.986541,0.999667,0.0120427,0.0,0.5,1.275,6.0,linear
86,11649,28,0,0.990143,0.999831,0.00909552,0.0,0.5,1.275,6.0,linear
87,11695,15,0,0.993978,1.0,0.0056823,0.0,0.5,1.275,6.0,linear
88,11460,11,0,0.995914,1.0,0.00391168,0.0,0.5,1.275,6.0,linear
89,11444,9,0,0.997085,1.0,0.00282756,0.0,0.5,1.275,6.0,linear
90,11485,5,0,0.998521,1.0,0.00143503,0.0,0.5,1.275,6.0,linear
91,11542,4,0,0.999221,1.0,0.000779153,0.0,0.5,1.275,6.0,linear
92,11570,2,0,0.999568,1.0,0.00043163,0.0,0.5,1.275,6.0,linear
93,11532,2,0,0.999697,1.0,0.000303424,0.0,0.5,1.275,6.0,linear
94,11476,1,0,0.999521,1.0,0.000478886,0.0,0.5,1.275,6.0,linear
95,11545,2,0,0.999654,1.0,0.00034629,0.0,0.5,1.275,6.0,linear
96,11453,1,0,0.999869,1.0,0.00013097,0.0,0.5,1.275,6.0,linear
97,11530,1,0,0.999957,1.0,4.33651e-05,0.0,0.5,1.275,6.0,linear
98,11376,1,0,0.999956,1.0,4.39522e-05,0.0,0.5,1.275,6.0,linear
99,11529,0,0,0.99974,1.0,0.000260055,0.0,0.5,1.275,6.0,linear

