generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78190,49142,49142,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
2,77972,49089,49089,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
3,80176,50595,50595,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
4,80240,50953,50953,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
5,78541,50350,50350,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
6,76815,49441,49441,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
7,77209,49264,49264,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
8,77968,49350,49350,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
9,79058,49707,49707,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
10,79301,49961,49961,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
11,78775,50117,50117,0.0,0.0,0.0,0.0,0.5,0.225,6.0,linear
12,79997,50078,50078,0.0156142,0.0183494,0.0,0.0,0.5,0.225,6.0,linear
13,79099,49275,49186,0.0273127,0.0356972,0.0,0.0,0.5,0.225,6.0,linear
14,80260,49232,48920,0.0357465,0.0522382,0.00023215,0.0,0.5,0.225,6.0,linear
15,80493,49165,48475,0.0444599,0.070122,0.000959631,0.0,0.5,0.225,6.0,linear
16,79412,48244,47089,0.0552204,0.091742,0.00233165,0.0,0.5,0.225,6.0,linear
17,79373,47940,46164,0.0660049,0.112799,0.0045069,0.0,0.5,0.225,6.0,linear
18,80382,47836,45395,0.0761434,0.132267,0.00775785,0.0,0.5,0.225,6.0,linear
19,79928,47037,43862,0.0855415,0.15014,0.0120869,0.0,0.5,0.225,6.0,linear
20,80548,47039,42935,0.0954746,0.169137,0.0175156,0.0,0.5,0.225,6.0,linear
21,81427,47163,42065,0.104781,0.186511,0.0237306,0.0,0.5,0.225,6.0,linear
22,81268,46884,40783,0.112082,0.199906,0.0306651,0.0,0.5,0.225,6.0,linear
23,80285,46143,39094,0.121882,0.217181,0.0387677,0.0,0.5,0.225,6.0,linear
24,79848,45636,37436,0.131376,0.234993,0.047497,0.0,0.5,0.225,6.0,linear
25,81165,45849,36347,0.138986,0.249262,0.0563056,0.0,0.5,0.225,6.0,linear
26,81580,45809,34882,0.148424,0.266016,0.0654839,0.0,0.5,0.225,6.0,linear
27,81303,45466,33455,0.156681,0.280025,0.0747038,0.0,0.5,0.225,6.0,linear
28,81445,45225,32061,0.1653,0.294959,0.0844477,0.0,0.5,0.225,6.0,linear
29,81385,44862,30609,0.173055,0.308898,0.0947461,0.0,0.5,0.225,6.0,linear
30,81007,44336,29010,0.179838,0.32227,0.104693,0.0,0.5,0.225,6.0,linear
31,81300,44150,27604,0.187821,0.33625,0.114249,0.0,0.5,0.225,6.0,linear
32,81554,44057,26507,0.19486,0.348122,0.123081,0.0,0.5,0.225,6.0,linear
33,82262,44057,25454,0.202232,0.359995,0.132533,0.0,0.5,0.225,6.0,linear
34,82676,43918,24101,0.208708,0.371752,0.14129,0.0,0.5,0.225,6.0,linear
35,81925,43194,22584,0.215275,0.382684,0.150156,0.0,0.5,0.225,6.0,linear
36,82081,43023,21503,0.223079,0.395858,0.158644,0.0,0.5,0.225,6.0,linear
37,82181,42831,20357,0.229996,0.407081,0.167097,0.0,0.5,0.225,6.0,linear
38,82828,42840,19450,0.236313,0.417506,0.174526,0.0,0.5,0.225,6.0,linear
39,83396,42491,18460,0.241968,0.427107,0.180649,0.0,0.5,0.225,6.0,linear
40,83030,42179,17649,0.247773,0.436849,0.188138,0.0,0.5,0.225,6.0,linear
41,82748,42011,16848,0.25335,0.445602,0.194056,0.0,0.5,0.225,6.0,linear
42,83433,42055,16294,0.259935,0.455676,0.198877,0.0,0.5,0.225,6.0,linear
