generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78458,49350,49350,0.0,0.0,0.0,0.0,0.5,0.325,6.0,linear
2,78513,49276,49276,0.0,0.0,0.0,0.0,0.5,0.325,6.0,linear
3,79648,50148,50148,0.0,0.0,0.0,0.0,0.5,0.325,6.0,linear
4,80236,50593,50593,0.0,0.0,0.0,0.0,0.5,0.325,6.0,linear
5,79382,50346,50346,0.0,0.0,0.0,0.0,0.5,0.325,6.0,linear
6,78518,50092,50092,0.0,0.0,0.0,0.0,0.5,0.325,6.0,linear
7,77913,49822,49822,0.0,0.0,0.0,0.0,0.5,0.325,6.0,linear
8,77660,49522,49522,0.0,0.0,0.0,0.0,0.5,0.325,6.0,linear
9,78242,49655,49655,0.0,0.0,0.0,0.0,0.5,0.325,6.0,linear
10,78891,49920,49920,0.0,0.0,0.0,0.0,0.5,0.325,6.0,linear
11,79180,50031,50031,0.0,0.0,0.0,0.0,0.5,0.325,6.0,linear
12,80914,50262,50262,0.0225345,0.0266876,0.0,0.0,0.5,0.325,6.0,linear
13,81049,49680,49561,0.0385483,0.0501462,0.0,0.0,0.5,0.325,6.0,linear
14,80248,48863,48514,0.0493212,0.0718079,0.0,0.0,0.5,0.325,6.0,linear
15,79965,48142,47442,0.0619677,0.0973435,0.0,0.0,0.5,0.325,6.0,linear
16,80606,47552,46377,0.0765804,0.12653,0.0,0.0,0.5,0.325,6.0,linear
17,81831,47610,45884,0.0902416,0.1526,0.0,0.0,0.5,0.325,6.0,linear
18,82664,47390,45166,0.102574,0.176746,0.0,0.0,0.5,0.325,6.0,linear
19,84209,47696,44900,0.11438,0.199033,0.0,0.0,0.5,0.325,6.0,linear
20,84789,47476,44194,0.124801,0.218654,0.0,0.0,0.5,0.325,6.0,linear
21,83703,46633,42994,0.136044,0.239585,0.0,0.0,0.5,0.325,6.0,linear
22,84314,46362,42229,0.147391,0.260868,0.0,0.0,0.5,0.325,6.0,linear
23,83816,45615,41013,0.159749,0.283215,0.0,0.0,0.5,0.325,6.0,linear
24,84934,45437,40337,0.171214,0.30302,0.0,0.0,0.5,0.325,6.0,linear
25,85106,45148,39655,0.180968,0.320566,0.0,0.0,0.5,0.325,6.0,linear
26,86045,45099,39165,0.192367,0.339372,0.0,0.0,0.5,0.325,6.0,linear
27,85722,44477,38105,0.202593,0.35734,0.0,0.0,0.5,0.325,6.0,linear
28,86176,44320,37522,0.21361,0.376198,0.0,0.0,0.5,0.325,6.0,linear
29,85853,43738,36555,0.225339,0.396764,0.0,0.0,0.5,0.325,6.0,linear
30,85408,42783,35248,0.237215,0.415983,0.0,0.0,0.5,0.325,6.0,linear
31,85166,42070,34269,0.249533,0.435283,0.0,0.0,0.5,0.325,6.0,linear
32,84936,41557,33380,0.259911,0.452448,0.0,0.0,0.5,0.325,6.0,linear
33,85250,41045,32494,0.272506,0.472362,0.0,0.0,0.5,0.325,6.0,linear
34,84840,40101,31176,0.285597,0.492229,0.0,0.0,0.5,0.325,6.0,linear
35,84287,39356,30031,0.297936,0.51211,0.0,0.0,0.5,0.325,6.0,linear
36,83823,38748,29101,0.311301,0.530476,0.0,0.0,0.5,0.325,6.0,linear
37,83075,37491,27587,0.324997,0.550422,0.0,0.0,0.5,0.325,6.0,linear
38,82737,36772,26539,0.339559,0.572009,0.0,0.0,0.5,0.325,6.0,linear
39,81444,35571,25154,0.353812,0.589964,0.0,0.0,0.5,0.325,6.0,linear
40,80289,34394,23950,0.367556,0.608784,0.0,0.0,0.5,0.325,6.0,linear
41,79540,33422,22782,0.38168,0.629414,0.0,0.0,0.5,0.325,6.0,linear
42,78321,32203,21341,0.398146,0.652384,0.0,0.0,0.5,0.325,6.0,linear
43,76627,30689,19783,0.414442,0.673755,0.0,0.0,0.5,0.325,6.0,linear
44,75537,29219,18243,0.432902,0.697215,0.0,0.0,0.5,0.325,6.0,linear
45,73354,27706,16732,0.448594,0.716407,0.0,0.0,0.5,0.325,6.0,linear
46,71010,26152,15153,0.467758,0.736794,0.0,0.0,0.5,0.325,6.0,linear
47,69180,24707,13774,0.488687,0.759085,0.0,0.0,0.5,0.325,6.0,linear
48,66651,22943,12243,0.508984,0.779098,0.0,0.0,0.5,0.325,6.0,linear
49,64121,21394,10848,0.529873,0.799544,0.0,0.0,0.5,0.325,6.0,linear
50,61007,19643,9515,0.549912,0.817726,0.0,0.0,0.5,0.325,6.0,linear
51,57976,17845,8275,0.570607,0.83614,0.0,0.0,0.5,0.325,6.0,linear
52,54238,15976,6978,0.593714,0.856212,0.0,0.0,0.5,0.325,6.0,linear
53,50305,14190,5738,0.618862,0.875895,0.0,0.0,0.5,0.325,6.0,linear
54,46176,12305,4545,0.646212,0.894549,0.0,0.0,0.5,0.325,6.0,linear
55,42282,10604,3572,0.670728,0.909613,0.0,0.0,0.5,0.325,6.0,linear
56,38082,9026,2805,0.697158,0.924673,0.0,0.0,0.5,0.325,6.0,linear
57,33675,7463,2103,0.720877,0.937213,0.0,0.0,0.5,0.325,6.0,linear
58,29671,6017,1540,0.746291,0.948232,0.0,0.0,0.5,0.325,6.0,linear
59,25817,4827,1099,0.769962,0.959021,0.0,0.0,0.5,0.325,6.0,linear
60,22004,3780,742,0.79481,0.967518,0.0,0.0,0.5,0.325,6.0,linear
61,18502,2818,471,0.818281,0.974794,0.0,0.0,0.5,0.325,6.0,linear
62,15490,2067,322,0.841314,0.979339,0.0,0.0,0.5,0.325,6.0,linear
63,12765,1517,214,0.863238,0.983149,0.0,0.0,0.5,0.325,6.0,linear
64,10293,1067,131,0.882241,0.987411,0.0,0.0,0.5,0.325,6.0,linear
65,8316,768,89,0.896653,0.989574,0.0,0.0,0.5,0.325,6.0,linear
66,6847,514,52,0.916997,0.991847,0.0,0.0,0.5,0.325,6.0,linear
67,5769,338,27,0.934041,0.993772,0.0,0.0,0.5,0.325,6.0,linear
68,4864,202,13,0.951516,0.995945,0.0,0.0,0.5,0.325,6.0,linear
69,4236,134,9,0.964278,0.997464,0.0,0.0,0.5,0.325,6.0,linear
70,3716,72,5,0.976908,0.998542,0.0,0.0,0.5,0.325,6.0,linear
71,3476,44,2,0.983092,0.999455,0.0,0.0,0.5,0.325,6.0,linear
72,3286,28,0,0.989287,1.0,0.0,0.0,0.5,0.325,6.0,linear
73,3137,21,0,0.993614,1.0,0.0,0.0,0.5,0.325,6.0,linear
74,3108,15,0,0.996334,1.0,0.0,0.0,0.5,0.325,6.0,linear
75,2993,7,0,0.998514,1.0,0.0,0.0,0.5,0.325,6.0,linear
76,2974,3,0,0.999499,1.0,0.0,0.0,0.5,0.325,6.0,linear
77,2994,1,0,0.999833,1.0,0.0,0.0,0.5,0.325,6.0,linear
78,2936,0,0,1.0,1.0,0.0,0.0,0.5,0.325,6.0,linear

