generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,77773,48829,48829,0.0,0.0,0.0,0.0,0.5,1.125,6.0,linear
2,78311,49151,49151,0.0,0.0,0.0,0.0,0.5,1.125,6.0,linear
3,80400,50194,50194,0.0,0.0,0.0,0.0,0.5,1.125,6.0,linear
4,80224,50479,50479,0.0,0.0,0.0,0.0,0.5,1.125,6.0,linear
5,79667,50458,50458,0.0,0.0,0.0,0.0,0.5,1.125,6.0,linear
6,79642,50702,50702,0.0,0.0,0.0,0.0,0.5,1.125,6.0,linear
7,77983,50072,50072,0.0,0.0,0.0,0.0,0.5,1.125,6.0,linear
8,77559,49664,49664,0.0,0.0,0.0,0.0,0.5,1.125,6.0,linear
9,77337,49287,49287,0.0,0.0,0.0,0.0,0.5,1.125,6.0,linear
10,78122,49623,49623,0.0,0.0,0.0,0.0,0.5,1.125,6.0,linear
11,79430,50214,50214,0.0,0.0,0.0,0.0,0.5,1.125,6.0,linear
12,86183,50429,50429,0.0704744,0.0807845,0.0,0.0,0.5,1.125,6.0,linear
13,86808,48537,48473,0.115988,0.144127,0.0,0.0,0.5,1.125,6.0,linear
14,84475,46265,46089,0.140402,0.192618,0.000259979,0.0,0.5,1.125,6.0,linear
15,83684,43980,43614,0.168269,0.250049,0.00144376,0.0,0.5,1.125,6.0,linear
16,84836,42193,41412,0.193147,0.300527,0.0037876,0.0,0.5,1.125,6.0,linear
17,84625,39982,38699,0.215951,0.346841,0.00804,0.0,0.5,1.125,6.0,linear
18,85165,38375,36389,0.235869,0.385945,0.0145317,0.0,0.5,1.125,6.0,linear
19,85631,37131,34210,0.252765,0.418587,0.0235209,0.0,0.5,1.125,6.0,linear
20,85832,35867,31784,0.26587,0.444407,0.0345671,0.0,0.5,1.125,6.0,linear
21,85707,34931,29616,0.277438,0.465004,0.0469099,0.0,0.5,1.125,6.0,linear
22,85661,34013,27406,0.28938,0.485945,0.0602661,0.0,0.5,1.125,6.0,linear
23,85168,32776,24954,0.300274,0.505091,0.0739159,0.0,0.5,1.125,6.0,linear
24,84789,31705,22616,0.308518,0.519959,0.087402,0.0,0.5,1.125,6.0,linear
25,84161,30803,20587,0.316749,0.534722,0.102317,0.0,0.5,1.125,6.0,linear
26,83295,29924,18678,0.323949,0.546047,0.115069,0.0,0.5,1.125,6.0,linear
27,82734,29144,17028,0.328514,0.552842,0.128617,0.0,0.5,1.125,6.0,linear
28,82100,28585,15513,0.334497,0.562707,0.14117,0.0,0.5,1.125,6.0,linear
29,81825,28051,14121,0.340686,0.573871,0.151866,0.0,0.5,1.125,6.0,linear
30,80590,27228,12761,0.346585,0.582498,0.161383,0.0,0.5,1.125,6.0,linear
31,80073,26687,11819,0.349977,0.588956,0.171109,0.0,0.5,1.125,6.0,linear
32,79328,25979,10864,0.3539,0.595543,0.179023,0.0,0.5,1.125,6.0,linear
33,78595,25442,10087,0.358079,0.601723,0.185263,0.0,0.5,1.125,6.0,linear
34,77512,24725,9267,0.362493,0.609159,0.190283,0.0,0.5,1.125,6.0,linear
35,76703,24244,8792,0.365408,0.613932,0.196813,0.0,0.5,1.125,6.0,linear
36,75820,23652,8147,0.370369,0.620359,0.200398,0.0,0.5,1.125,6.0,linear
37,75268,23268,7769,0.37354,0.625841,0.205777,0.0,0.5,1.125,6.0,linear
38,74312,22854,7407,0.37569,0.628647,0.208352,0.0,0.5,1.125,6.0,linear
39,73750,22437,6982,0.378641,0.632969,0.211309,0.0,0.5,1.125,6.0,linear
40,73460,22203,6693,0.381173,0.636081,0.212899,0.0,0.5,1.125,6.0,linear
41,72634,21746,6267,0.385452,0.642318,0.215307,0.0,0.5,1.125,6.0,linear
42,71415,21283,5940,0.388294,0.646238,0.217531,0.0,0.5,1.125,6.0,linear
43,70945,20917,5696,0.392069,0.651424,0.219566,0.0,0.5,1.125,6.0,linear
44,70758,20535,5402,0.394844,0.656159,0.22048,0.0,0.5,1.125,6.0,linear
45,69328,19849,5180,0.398529,0.662664,0.220828,0.0,0.5,1.125,6.0,linear
46,68720,19426,4977,0.402954,0.666406,0.22266,0.0,0.5,1.125,6.0,linear
47,67831,19058,4805,0.4039,0.668589,0.222721,0.0,0.5,1.125,6.0,linear
48,67310,18841,4737,0.406978,0.673639,0.222465,0.0,0.5,1.125,6.0,linear
49,66199,18405,4549,0.409245,0.677183,0.224794,0.0,0.5,1.125,6.0,linear
50,65466,18103,4373,0.410363,0.67769,0.225308,0.0,0.5,1.125,6.0,linear
51,64680,17777,4180,0.414589,0.683128,0.224571,0.0,0.5,1.125,6.0,linear
52,64046,17347,4005,0.416774,0.686291,0.225665,0.0,0.5,1.125,6.0,linear
53,63313,16838,3745,0.420476,0.691501,0.225795,0.0,0.5,1.125,6.0,linear
54,62917,16581,3630,0.420678,0.691907,0.226851,0.0,0.5,1.125,6.0,linear
55,61996,16274,3458,0.422513,0.693636,0.227709,0.0,0.5,1.125,6.0,linear
56,61507,16053,3414,0.425502,0.696397,0.227525,0.0,0.5,1.125,6.0,linear
57,60716,15726,3278,0.429156,0.70136,0.227728,0.0,0.5,1.125,6.0,linear
58,60098,15474,3202,0.431788,0.70423,0.228957,0.0,0.5,1.125,6.0,linear
59,58948,15010,3062,0.433162,0.70775,0.22959,0.0,0.5,1.125,6.0,linear
60,58303,14619,2953,0.437971,0.712838,0.226632,0.0,0.5,1.125,6.0,linear
61,57743,14313,2866,0.439367,0.713953,0.226184,0.0,0.5,1.125,6.0,linear
62,56402,13940,2805,0.444741,0.721289,0.225875,0.0,0.5,1.125,6.0,linear
63,56014,13414,2636,0.448123,0.72596,0.225012,0.0,0.5,1.125,6.0,linear
64,55265,13193,2539,0.451866,0.728976,0.22487,0.0,0.5,1.125,6.0,linear
65,54004,12813,2448,0.453426,0.729957,0.2243,0.0,0.5,1.125,6.0,linear
66,52922,12603,2421,0.454203,0.728443,0.224222,0.0,0.5,1.125,6.0,linear
67,52140,12324,2383,0.45724,0.733912,0.22408,0.0,0.5,1.125,6.0,linear
68,51798,11972,2268,0.462431,0.739119,0.221795,0.0,0.5,1.125,6.0,linear
69,51034,11742,2172,0.465584,0.741174,0.220637,0.0,0.5,1.125,6.0,linear
70,50108,11497,2167,0.46779,0.74544,0.221358,0.0,0.5,1.125,6.0,linear
71,49174,11116,2002,0.469316,0.747455,0.219806,0.0,0.5,1.125,6.0,linear
72,48602,10883,1966,0.47313,0.752054,0.220087,0.0,0.5,1.125,6.0,linear
73,47729,10428,1848,0.477447,0.757462,0.218978,0.0,0.5,1.125,6.0,linear
74,46970,10200,1819,0.480528,0.75922,0.218731,0.0,0.5,1.125,6.0,linear
75,45935,9832,1735,0.487107,0.765831,0.21716,0.0,0.5,1.125,6.0,linear
76,44726,9465,1633,0.490123,0.769754,0.216293,0.0,0.5,1.125,6.0,linear
77,44025,9166,1589,0.491782,0.77135,0.216205,0.0,0.5,1.125,6.0,linear
78,43301,8812,1527,0.49619,0.777376,0.214975,0.0,0.5,1.125,6.0,linear
79,42419,8470,1418,0.501815,0.783694,0.212998,0.0,0.5,1.125,6.0,linear
80,41356,8043,1300,0.508602,0.788522,0.21023,0.0,0.5,1.125,6.0,linear
81,40266,7637,1216,0.515739,0.796645,0.209095,0.0,0.5,1.125,6.0,linear
82,39133,7266,1142,0.52201,0.800636,0.207693,0.0,0.5,1.125,6.0,linear
83,37844,6843,1037,0.531372,0.808005,0.205856,0.0,0.5,1.125,6.0,linear
